State,County,SNAP Broad-based Categorical Eligibility 2016 (SNAP_BBCE16),Units,FIPS,FID
Tennessee,Warren,0,Classification,47177,2081
Tennessee,Washington,0,Classification,47179,2085
Tennessee,Wayne,0,Classification,47181,2089
Tennessee,Weakley,0,Classification,47183,2096
Tennessee,White,0,Classification,47185,2100
Tennessee,Williamson,0,Classification,47187,2105
Tennessee,Wilson,0,Classification,47189,2111
Texas,Anderson,1,Classification,48001,2113
Texas,Andrews,1,Classification,48003,2117
Texas,Angelina,1,Classification,48005,2124
Texas,Aransas,1,Classification,48007,2162
Texas,Archer,1,Classification,48009,2168
Texas,Armstrong,1,Classification,48011,2172
Texas,Atascosa,1,Classification,48013,2173
Texas,Austin,1,Classification,48015,2177
Texas,Bailey,1,Classification,48017,2179
Texas,Bandera,1,Classification,48019,2183
Texas,Bastrop,1,Classification,48021,2190
Texas,Baylor,1,Classification,48023,2192
Texas,Bee,1,Classification,48025,2196
Texas,Bell,1,Classification,48027,2198
Texas,Bexar,1,Classification,48029,2203
Texas,Blanco,1,Classification,48031,2207
Texas,Borden,1,Classification,48033,2212
Texas,Bosque,1,Classification,48035,2216
Texas,Bowie,1,Classification,48037,2224
Texas,Brazoria,1,Classification,48039,2240
Texas,Brazos,1,Classification,48041,2253
Texas,Brewster,1,Classification,48043,2262
Texas,Briscoe,1,Classification,48045,2269
Texas,Brooks,1,Classification,48047,2279
Texas,Brown,1,Classification,48049,2296
Texas,Burleson,1,Classification,48051,2304
Texas,Burnet,1,Classification,48053,2312
Texas,Caldwell,1,Classification,48055,2320
Texas,Calhoun,1,Classification,48057,2327
Texas,Callahan,1,Classification,48059,2331
Texas,Cameron,1,Classification,48061,2359
Texas,Camp,1,Classification,48063,2373
Texas,Carson,1,Classification,48065,2377
Texas,Cass,1,Classification,48067,2382
Texas,Castro,1,Classification,48069,2386
Texas,Chambers,1,Classification,48071,2395
Texas,Cherokee,1,Classification,48073,2400
Texas,Childress,1,Classification,48075,2405
Texas,Clay,1,Classification,48077,2409
Texas,Cochran,1,Classification,48079,2413
Texas,Coke,1,Classification,48081,2418
Texas,Coleman,1,Classification,48083,2423
Texas,Collin,1,Classification,48085,2429
Texas,Collingsworth,1,Classification,48087,2434
Texas,Colorado,1,Classification,48089,2441
Texas,Comal,1,Classification,48091,2449
Texas,Comanche,1,Classification,48093,2455
Texas,Concho,1,Classification,48095,2458
Texas,Cooke,1,Classification,48097,2463
Texas,Coryell,1,Classification,48099,2469
Texas,Cottle,1,Classification,48101,2473
Texas,Crane,1,Classification,48103,2478
Texas,Crockett,1,Classification,48105,2483
Texas,Crosby,1,Classification,48107,2487
Texas,Culberson,1,Classification,48109,2491
Texas,Dallam,1,Classification,48111,2498
Texas,Dallas,1,Classification,48113,2507
Texas,Dawson,1,Classification,48115,2512
Texas,Deaf Smith,1,Classification,48117,2515
Texas,Delta,1,Classification,48119,2524
Texas,Denton,1,Classification,48121,2532
Texas,DeWitt,1,Classification,48123,2538
Texas,Dickens,1,Classification,48125,2542
Texas,Dimmit,1,Classification,48127,2548
Texas,Donley,1,Classification,48129,2551
Texas,Duval,1,Classification,48131,2556
Texas,Eastland,1,Classification,48133,2562
Texas,Ector,1,Classification,48135,2568
Texas,Edwards,1,Classification,48137,2574
Texas,Ellis,1,Classification,48139,2579
Texas,El Paso,1,Classification,48141,2588
Texas,Erath,1,Classification,48143,2597
Texas,Falls,1,Classification,48145,2601
Texas,Fannin,1,Classification,48147,2621
Texas,Fayette,1,Classification,48149,2624
Texas,Fisher,1,Classification,48151,2628
Texas,Floyd,1,Classification,48153,2630
Texas,Foard,1,Classification,48155,2002
Texas,Fort Bend,1,Classification,48157,2009
Texas,Franklin,1,Classification,48159,2016
Texas,Freestone,1,Classification,48161,2022
Texas,Frio,1,Classification,48163,2028
Texas,Gaines,1,Classification,48165,2032
Texas,Galveston,1,Classification,48167,2059
Texas,Garza,1,Classification,48169,2060
Texas,Gillespie,1,Classification,48171,2066
Texas,Glasscock,1,Classification,48173,2072
Texas,Goliad,1,Classification,48175,2079
Texas,Gonzales,1,Classification,48177,2086
Texas,Gray,1,Classification,48179,2088
Texas,Grayson,1,Classification,48181,2094
Texas,Gregg,1,Classification,48183,2101
Texas,Grimes,1,Classification,48185,2108
Texas,Guadalupe,1,Classification,48187,2116
Texas,Hale,1,Classification,48189,2120
Texas,Hall,1,Classification,48191,2125
Texas,Hamilton,1,Classification,48193,2128
Texas,Hansford,1,Classification,48195,2132
Texas,Hardeman,1,Classification,48197,2137
Texas,Hardin,1,Classification,48199,2142
Texas,Harris,1,Classification,48201,2149
Texas,Harrison,1,Classification,48203,2157
Texas,Hartley,1,Classification,48205,2160
Texas,Haskell,1,Classification,48207,2163
Texas,Hays,1,Classification,48209,2166
Texas,Hemphill,1,Classification,48211,2171
Texas,Henderson,1,Classification,48213,2178
Texas,Hidalgo,1,Classification,48215,2188
Texas,Hill,1,Classification,48217,2201
Texas,Hockley,1,Classification,48219,2208
Texas,Hood,1,Classification,48221,2213
Texas,Hopkins,1,Classification,48223,2221
Texas,Houston,1,Classification,48225,2228
Texas,Howard,1,Classification,48227,2231
Texas,Hudspeth,1,Classification,48229,2241
Texas,Hunt,1,Classification,48231,2246
Texas,Hutchinson,1,Classification,48233,2249
Texas,Irion,1,Classification,48235,2255
Texas,Jack,1,Classification,48237,2256
Texas,Jackson,1,Classification,48239,2264
Texas,Jasper,1,Classification,48241,2271
Texas,Jeff Davis,1,Classification,48243,2275
Texas,Jefferson,1,Classification,48245,2285
Texas,Jim Hogg,1,Classification,48247,2288
Texas,Jim Wells,1,Classification,48249,2294
Texas,Johnson,1,Classification,48251,2299
Texas,Jones,1,Classification,48253,2301
Texas,Karnes,1,Classification,48255,2307
Texas,Kaufman,1,Classification,48257,2314
Texas,Kendall,1,Classification,48259,2319
Texas,Kenedy,1,Classification,48261,2330
Texas,Kent,1,Classification,48263,2335
Texas,Kerr,1,Classification,48265,2337
Texas,Kimble,1,Classification,48267,2339
Texas,King,1,Classification,48269,2342
Texas,Kinney,1,Classification,48271,2347
Texas,Kleberg,1,Classification,48273,2358
Texas,Knox,1,Classification,48275,2364
Texas,Lamar,1,Classification,48277,2371
Texas,Lamb,1,Classification,48279,2376
Texas,Lampasas,1,Classification,48281,2381
Texas,La Salle,1,Classification,48283,2388
Texas,Lavaca,1,Classification,48285,2392
Texas,Lee,1,Classification,48287,2398
Texas,Leon,1,Classification,48289,2402
Texas,Liberty,1,Classification,48291,2404
Texas,Limestone,1,Classification,48293,2408
Texas,Lipscomb,1,Classification,48295,2412
Texas,Live Oak,1,Classification,48297,2416
Texas,Llano,1,Classification,48299,2421
Texas,Loving,1,Classification,48301,2424
Texas,Lubbock,1,Classification,48303,2428
Texas,Lynn,1,Classification,48305,2438
Texas,McCulloch,1,Classification,48307,2452
Texas,McLennan,1,Classification,48309,2477
Texas,McMullen,1,Classification,48311,2494
Texas,Madison,1,Classification,48313,2526
Texas,Marion,1,Classification,48315,2547
Texas,Martin,1,Classification,48317,2564
Texas,Mason,1,Classification,48319,2570
Texas,Matagorda,1,Classification,48321,2637
Texas,Maverick,1,Classification,48323,2649
Texas,Medina,1,Classification,48325,2652
Texas,Menard,1,Classification,48327,2655
Texas,Midland,1,Classification,48329,2657
Texas,Milam,1,Classification,48331,2659
Texas,Mills,1,Classification,48333,2663
Texas,Mitchell,1,Classification,48335,2666
Texas,Montague,1,Classification,48337,2669
Texas,Montgomery,1,Classification,48339,2682
Texas,Moore,1,Classification,48341,2683
Texas,Morris,1,Classification,48343,2688
Texas,Motley,1,Classification,48345,2692
Texas,Nacogdoches,1,Classification,48347,2701
Texas,Navarro,1,Classification,48349,2706
Texas,Newton,1,Classification,48351,2711
Texas,Nolan,1,Classification,48353,2714
Texas,Nueces,1,Classification,48355,2194
Texas,Ochiltree,1,Classification,48357,2204
Texas,Oldham,1,Classification,48359,2210
Texas,Orange,1,Classification,48361,2214
Texas,Palo Pinto,1,Classification,48363,2220
Texas,Panola,1,Classification,48365,2227
Texas,Parker,1,Classification,48367,2229
Texas,Parmer,1,Classification,48369,2235
Texas,Pecos,1,Classification,48371,2239
Texas,Polk,1,Classification,48373,2243
Texas,Potter,1,Classification,48375,2247
Texas,Presidio,1,Classification,48377,2261
Texas,Rains,1,Classification,48379,2268
Texas,Randall,1,Classification,48381,2274
Texas,Reagan,1,Classification,48383,2280
Texas,Real,1,Classification,48385,2283
Texas,Red River,1,Classification,48387,2295
Texas,Reeves,1,Classification,48389,2308
Texas,Refugio,1,Classification,48391,2334
Texas,Roberts,1,Classification,48393,2348
Texas,Robertson,1,Classification,48395,2353
Texas,Rockwall,1,Classification,48397,2355
Texas,Runnels,1,Classification,48399,2361
Texas,Rusk,1,Classification,48401,2367
Texas,Sabine,1,Classification,48403,2370
Texas,San Augustine,1,Classification,48405,2380
Texas,San Jacinto,1,Classification,48407,2387
Texas,San Patricio,1,Classification,48409,2415
Texas,San Saba,1,Classification,48411,2435
Texas,Schleicher,1,Classification,48413,2437
Texas,Scurry,1,Classification,48415,2443
Texas,Shackelford,1,Classification,48417,2445
Texas,Shelby,1,Classification,48419,2448
Texas,Sherman,1,Classification,48421,2453
Texas,Smith,1,Classification,48423,2465
Texas,Somervell,1,Classification,48425,2470
Texas,Starr,1,Classification,48427,2474
Texas,Stephens,1,Classification,48429,2480
Texas,Sterling,1,Classification,48431,2481
Texas,Stonewall,1,Classification,48433,2486
Texas,Sutton,1,Classification,48435,2490
Texas,Swisher,1,Classification,48437,2495
Texas,Tarrant,1,Classification,48439,2500
Texas,Taylor,1,Classification,48441,2508
Texas,Terrell,1,Classification,48443,2518
Texas,Terry,1,Classification,48445,2522
Texas,Throckmorton,1,Classification,48447,2525
Texas,Titus,1,Classification,48449,2531
Texas,Tom Green,1,Classification,48451,2536
Texas,Travis,1,Classification,48453,2543
Texas,Trinity,1,Classification,48455,2553
Texas,Tyler,1,Classification,48457,2560
Texas,Upshur,1,Classification,48459,2566
Texas,Upton,1,Classification,48461,2572
Texas,Uvalde,1,Classification,48463,2576
Texas,Val Verde,1,Classification,48465,2582
Texas,Van Zandt,1,Classification,48467,2586
Texas,Victoria,1,Classification,48469,2595
Texas,Walker,1,Classification,48471,2603
Texas,Waller,1,Classification,48473,2606
Texas,Ward,1,Classification,48475,2610
Texas,Washington,1,Classification,48477,2613
Texas,Webb,1,Classification,48479,2616
Texas,Wharton,1,Classification,48481,2618
Texas,Wheeler,1,Classification,48483,2623
Texas,Wichita,1,Classification,48485,2632
Texas,Wilbarger,1,Classification,48487,2634
Texas,Willacy,1,Classification,48489,2639
Texas,Williamson,1,Classification,48491,2640
Texas,Wilson,1,Classification,48493,2641
Texas,Winkler,1,Classification,48495,2642
Texas,Wise,1,Classification,48497,2643
Texas,Wood,1,Classification,48499,2644
Texas,Yoakum,1,Classification,48501,2645
Texas,Young,1,Classification,48503,2646
Texas,Zapata,1,Classification,48505,2650
Texas,Zavala,1,Classification,48507,2651
Utah,Beaver,0,Classification,49001,2653
Utah,Box Elder,0,Classification,49003,2658
Utah,Cache,0,Classification,49005,2661
Utah,Carbon,0,Classification,49007,2665
Utah,Daggett,0,Classification,49009,2668
Utah,Davis,0,Classification,49011,2671
Utah,Duchesne,0,Classification,49013,2672
Utah,Emery,0,Classification,49015,2673
Utah,Garfield,0,Classification,49017,2674
Utah,Grand,0,Classification,49019,2675
Utah,Iron,0,Classification,49021,2676
Utah,Juab,0,Classification,49023,2677
Utah,Kane,0,Classification,49025,2678
Utah,Millard,0,Classification,49027,2680
Utah,Morgan,0,Classification,49029,2681
Utah,Piute,0,Classification,49031,2685
Utah,Rich,0,Classification,49033,2687
Utah,Salt Lake,0,Classification,49035,2690
Utah,San Juan,0,Classification,49037,2694
Utah,Sanpete,0,Classification,49039,2697
Utah,Sevier,0,Classification,49041,2702
Utah,Summit,0,Classification,49043,2703
Utah,Tooele,0,Classification,49045,2707
Utah,Uintah,0,Classification,49047,2539
Utah,Utah,0,Classification,49049,2555
Utah,Wasatch,0,Classification,49051,2567
Utah,Washington,0,Classification,49053,2577
Utah,Wayne,0,Classification,49055,2580
Utah,Weber,0,Classification,49057,2587
Vermont,Addison,1,Classification,50001,2590
Vermont,Bennington,1,Classification,50003,2591
Vermont,Caledonia,1,Classification,50005,2596
Vermont,Chittenden,1,Classification,50007,2599
Vermont,Essex,1,Classification,50009,2604
Vermont,Franklin,1,Classification,50011,2607
Vermont,Grand Isle,1,Classification,50013,2609
Vermont,Lamoille,1,Classification,50015,2611
Vermont,Orange,1,Classification,50017,2612
Vermont,Orleans,1,Classification,50019,2614
Vermont,Rutland,1,Classification,50021,2615
Vermont,Washington,1,Classification,50023,2617
Vermont,Windham,1,Classification,50025,2620
Vermont,Windsor,1,Classification,50027,2625
Virginia,Accomack,0,Classification,51001,2719
Virginia,Albemarle,0,Classification,51003,2728
Virginia,Alleghany,0,Classification,51005,2733
Virginia,Amelia,0,Classification,51007,2741
Virginia,Amherst,0,Classification,51009,2746
Virginia,Appomattox,0,Classification,51011,2749
Virginia,Arlington,0,Classification,51013,2753
Virginia,Augusta,0,Classification,51015,2758
Virginia,Bath,0,Classification,51017,2763
Virginia,Bedford County,0,Classification,51019,2769
Virginia,Bland,0,Classification,51021,2772
Virginia,Botetourt,0,Classification,51023,2776
Virginia,Brunswick,0,Classification,51025,2777
Virginia,Buchanan,0,Classification,51027,2784
Virginia,Buckingham,0,Classification,51029,2785
Virginia,Campbell,0,Classification,51031,2788
Virginia,Caroline,0,Classification,51033,2793
Virginia,Carroll,0,Classification,51035,2797
Virginia,Charles City,0,Classification,51036,2806
Virginia,Charlotte,0,Classification,51037,2810
Virginia,Chesterfield,0,Classification,51041,2816
Virginia,Clarke,0,Classification,51043,2819
Virginia,Craig,0,Classification,51045,2820
Virginia,Culpeper,0,Classification,51047,2824
Virginia,Cumberland,0,Classification,51049,2827
Virginia,Dickenson,0,Classification,51051,2832
Virginia,Dinwiddie,0,Classification,51053,2838
Virginia,Essex,0,Classification,51057,2842
Virginia,Fairfax County,0,Classification,51059,2849
Virginia,Fauquier,0,Classification,51061,2853
Virginia,Floyd,0,Classification,51063,2856
Virginia,Fluvanna,0,Classification,51065,2858
Virginia,Franklin County,0,Classification,51067,2862
Virginia,Frederick,0,Classification,51069,2868
Virginia,Giles,0,Classification,51071,2873
Virginia,Gloucester,0,Classification,51073,2887
Virginia,Goochland,0,Classification,51075,2892
Virginia,Grayson,0,Classification,51077,2896
Virginia,Greene,0,Classification,51079,2899
Virginia,Greensville,0,Classification,51081,2902
Virginia,Halifax,0,Classification,51083,2904
Virginia,Hanover,0,Classification,51085,2909
Virginia,Henrico,0,Classification,51087,2915
Virginia,Henry,0,Classification,51089,2918
Virginia,Highland,0,Classification,51091,2920
Virginia,Isle of Wight,0,Classification,51093,2925
Virginia,James City,0,Classification,51095,2930
Virginia,King and Queen,0,Classification,51097,2936
Virginia,King George,0,Classification,51099,2938
Virginia,King William,0,Classification,51101,2943
Virginia,Lancaster,0,Classification,51103,2948
Virginia,Lee,0,Classification,51105,2950
Virginia,Loudoun,0,Classification,51107,2952
Virginia,Louisa,0,Classification,51109,2953
Virginia,Lunenburg,0,Classification,51111,2954
Virginia,Madison,0,Classification,51113,2955
Virginia,Mathews,0,Classification,51115,2962
Virginia,Mecklenburg,0,Classification,51117,2964
Virginia,Middlesex,0,Classification,51119,2965
Virginia,Montgomery,0,Classification,51121,2966
Virginia,Nelson,0,Classification,51125,2968
Virginia,New Kent,0,Classification,51127,2971
Virginia,Northampton,0,Classification,51131,2982
Virginia,Northumberland,0,Classification,51133,2983
Virginia,Nottoway,0,Classification,51135,2984
Virginia,Orange,0,Classification,51137,2985
Virginia,Page,0,Classification,51139,2986
Virginia,Patrick,0,Classification,51141,2987
Virginia,Pittsylvania,0,Classification,51143,2988
Virginia,Powhatan,0,Classification,51145,2989
Virginia,Prince Edward,0,Classification,51147,2990
Virginia,Prince George,0,Classification,51149,2991
Virginia,Prince William,0,Classification,51153,2992
Virginia,Pulaski,0,Classification,51155,2993
Virginia,Rappahannock,0,Classification,51157,2994
Virginia,Richmond County,0,Classification,51159,2995
Virginia,Roanoke County,0,Classification,51161,2996
Virginia,Rockbridge,0,Classification,51163,2997
Virginia,Rockingham,0,Classification,51165,2998
Virginia,Russell,0,Classification,51167,2999
Virginia,Scott,0,Classification,51169,2585
Virginia,Shenandoah,0,Classification,51171,2594
Virginia,Smyth,0,Classification,51173,2600
Virginia,Southampton,0,Classification,51175,2608
Virginia,Spotsylvania,0,Classification,51177,2619
Virginia,Stafford,0,Classification,51179,2629
Virginia,Surry,0,Classification,51181,2636
Virginia,Sussex,0,Classification,51183,2647
Virginia,Tazewell,0,Classification,51185,2656
Virginia,Warren,0,Classification,51187,2662
Virginia,Washington,0,Classification,51191,2667
Virginia,Westmoreland,0,Classification,51193,2684
Virginia,Wise,0,Classification,51195,2695
Virginia,Wythe,0,Classification,51197,2699
Virginia,York,0,Classification,51199,2709
Virginia,Alexandria,0,Classification,51510,2712
Virginia,Bedford County,0,Classification,51515,2769
Virginia,Bristol,0,Classification,51520,2716
Virginia,Buena Vista,0,Classification,51530,2720
Virginia,Charlottesville,0,Classification,51540,2722
Virginia,Chesapeake,0,Classification,51550,2724
Virginia,Colonial Heights,0,Classification,51570,2727
Virginia,Covington,0,Classification,51580,2729
Virginia,Danville,0,Classification,51590,2732
Virginia,Emporia,0,Classification,51595,2736
Virginia,Fairfax County,0,Classification,51600,2849
Virginia,Falls Church,0,Classification,51610,2740
Virginia,Franklin County,0,Classification,51620,2862
Virginia,Fredericksburg,0,Classification,51630,2745
Virginia,Galax,0,Classification,51640,2747
Virginia,Hampton,0,Classification,51650,2751
Virginia,Harrisonburg,0,Classification,51660,2755
Virginia,Hopewell,0,Classification,51670,2756
Virginia,Lexington,0,Classification,51678,2760
Virginia,Lynchburg,0,Classification,51680,2762
Virginia,Manassas,0,Classification,51683,2765
Virginia,Manassas Park,0,Classification,51685,2768
Virginia,Martinsville,0,Classification,51690,2771
Virginia,Newport News,0,Classification,51700,2775
Virginia,Norfolk,0,Classification,51710,2778
Virginia,Norton,0,Classification,51720,2780
Virginia,Petersburg,0,Classification,51730,2782
Virginia,Poquoson,0,Classification,51735,2791
Virginia,Portsmouth,0,Classification,51740,2795
Virginia,Radford,0,Classification,51750,2799
Virginia,Richmond County,0,Classification,51760,2995
Virginia,Roanoke County,0,Classification,51770,2996
Virginia,Salem,0,Classification,51775,2809
Virginia,Staunton,0,Classification,51790,2812
Virginia,Suffolk,0,Classification,51800,2815
Virginia,Virginia Beach,0,Classification,51810,2826
Virginia,Waynesboro,0,Classification,51820,2831
Virginia,Williamsburg,0,Classification,51830,2835
Virginia,Winchester,0,Classification,51840,2837
Washington,Adams,1,Classification,53001,2840
Washington,Asotin,1,Classification,53003,2845
Washington,Benton,1,Classification,53005,2847
Washington,Chelan,1,Classification,53007,2852
Washington,Clallam,1,Classification,53009,2861
Washington,Clark,1,Classification,53011,2865
Washington,Columbia,1,Classification,53013,2869
Washington,Cowlitz,1,Classification,53015,2871
Washington,Douglas,1,Classification,53017,2877
Washington,Ferry,1,Classification,53019,2880
Washington,Franklin,1,Classification,53021,2884
Washington,Garfield,1,Classification,53023,2886
Washington,Grant,1,Classification,53025,2889
Washington,Grays Harbor,1,Classification,53027,2894
Washington,Island,1,Classification,53029,2898
Washington,Jefferson,1,Classification,53031,2905
Washington,King,1,Classification,53033,2913
Washington,Kitsap,1,Classification,53035,2927
Washington,Kittitas,1,Classification,53037,2932
Washington,Klickitat,1,Classification,53039,2935
Washington,Lewis,1,Classification,53041,2940
Washington,Lincoln,1,Classification,53043,2942
Washington,Mason,1,Classification,53045,2946
Washington,Okanogan,1,Classification,53047,2947
Washington,Pacific,1,Classification,53049,2949
Washington,Pend Oreille,1,Classification,53051,2951
Washington,Pierce,1,Classification,53053,2956
Washington,San Juan,1,Classification,53055,2957
Washington,Skagit,1,Classification,53057,2958
Washington,Skamania,1,Classification,53059,2959
Washington,Snohomish,1,Classification,53061,2960
Washington,Spokane,1,Classification,53063,2961
Washington,Stevens,1,Classification,53065,2963
Washington,Thurston,1,Classification,53067,2967
Washington,Wahkiakum,1,Classification,53069,2969
Washington,Walla Walla,1,Classification,53071,2970
Washington,Whatcom,1,Classification,53073,2972
Washington,Whitman,1,Classification,53075,2973
Washington,Yakima,1,Classification,53077,2974
West Virginia,Barbour,1,Classification,54001,2975
West Virginia,Berkeley,1,Classification,54003,2976
West Virginia,Boone,1,Classification,54005,2977
West Virginia,Braxton,1,Classification,54007,2978
West Virginia,Brooke,1,Classification,54009,2979
West Virginia,Cabell,1,Classification,54011,2980
West Virginia,Calhoun,1,Classification,54013,2981
West Virginia,Clay,1,Classification,54015,3000
West Virginia,Doddridge,1,Classification,54017,3002
West Virginia,Fayette,1,Classification,54019,3006
West Virginia,Gilmer,1,Classification,54021,3008
West Virginia,Grant,1,Classification,54023,3011
West Virginia,Greenbrier,1,Classification,54025,3013
West Virginia,Hampshire,1,Classification,54027,3016
West Virginia,Hancock,1,Classification,54029,3017
West Virginia,Hardy,1,Classification,54031,3019
West Virginia,Harrison,1,Classification,54033,3021
West Virginia,Jackson,1,Classification,54035,3023
West Virginia,Jefferson,1,Classification,54037,3026
West Virginia,Kanawha,1,Classification,54039,3027
West Virginia,Lewis,1,Classification,54041,3029
West Virginia,Lincoln,1,Classification,54043,3031
West Virginia,Logan,1,Classification,54045,3034
West Virginia,McDowell,1,Classification,54047,3037
West Virginia,Marion,1,Classification,54049,3039
West Virginia,Marshall,1,Classification,54051,3041
West Virginia,Mason,1,Classification,54053,3042
West Virginia,Mercer,1,Classification,54055,3044
West Virginia,Mineral,1,Classification,54057,3046
West Virginia,Mingo,1,Classification,54059,3048
West Virginia,Monongalia,1,Classification,54061,3050
West Virginia,Monroe,1,Classification,54063,3052
West Virginia,Morgan,1,Classification,54065,3054
West Virginia,Nicholas,1,Classification,54067,3057
West Virginia,Ohio,1,Classification,54069,3059
West Virginia,Pendleton,1,Classification,54071,3061
West Virginia,Pleasants,1,Classification,54073,3064
West Virginia,Pocahontas,1,Classification,54075,3066
West Virginia,Preston,1,Classification,54077,3068
West Virginia,Putnam,1,Classification,54079,3070
West Virginia,Raleigh,1,Classification,54081,3073
West Virginia,Randolph,1,Classification,54083,3075
West Virginia,Ritchie,1,Classification,54085,3077
West Virginia,Roane,1,Classification,54087,3079
West Virginia,Summers,1,Classification,54089,3080
West Virginia,Taylor,1,Classification,54091,3082
West Virginia,Tucker,1,Classification,54093,3084
West Virginia,Tyler,1,Classification,54095,3085
West Virginia,Upshur,1,Classification,54097,3087
West Virginia,Wayne,1,Classification,54099,3089
West Virginia,Webster,1,Classification,54101,3091
West Virginia,Wetzel,1,Classification,54103,3093
West Virginia,Wirt,1,Classification,54105,3095
West Virginia,Wood,1,Classification,54107,3097
West Virginia,Wyoming,1,Classification,54109,3099
Wisconsin,Adams,1,Classification,55001,3101
Wisconsin,Ashland,1,Classification,55003,3104
Wisconsin,Barron,1,Classification,55005,3106
Wisconsin,Bayfield,1,Classification,55007,3108
Wisconsin,Brown,1,Classification,55009,3111
Wisconsin,Buffalo,1,Classification,55011,3113
Wisconsin,Burnett,1,Classification,55013,3115
Wisconsin,Calumet,1,Classification,55015,3116
Wisconsin,Chippewa,1,Classification,55017,3117
Wisconsin,Clark,1,Classification,55019,3119
Wisconsin,Columbia,1,Classification,55021,3120
Wisconsin,Crawford,1,Classification,55023,3122
Wisconsin,Dane,1,Classification,55025,3124
Wisconsin,Dodge,1,Classification,55027,3126
Wisconsin,Door,1,Classification,55029,3131
Wisconsin,Douglas,1,Classification,55031,3134
Wisconsin,Dunn,1,Classification,55033,3135
Wisconsin,Eau Claire,1,Classification,55035,3137
Wisconsin,Florence,1,Classification,55037,3138
Wisconsin,Fond du Lac,1,Classification,55039,3140
Wisconsin,Forest,1,Classification,55041,3141
Wisconsin,Grant,1,Classification,55043,3143
Wisconsin,Green,1,Classification,55045,3145
Wisconsin,Green Lake,1,Classification,55047,3147
Wisconsin,Iowa,1,Classification,55049,3148
Wisconsin,Iron,1,Classification,55051,3151
Wisconsin,Jackson,1,Classification,55053,3153
Wisconsin,Jefferson,1,Classification,55055,3154
Wisconsin,Juneau,1,Classification,55057,3156
Wisconsin,Kenosha,1,Classification,55059,3158
Wisconsin,Kewaunee,1,Classification,55061,3160
Wisconsin,La Crosse,1,Classification,55063,3161
Wisconsin,Lafayette,1,Classification,55065,3163
Wisconsin,Langlade,1,Classification,55067,3165
Wisconsin,Lincoln,1,Classification,55069,3166
Wisconsin,Manitowoc,1,Classification,55071,3169
Wisconsin,Marathon,1,Classification,55073,3170
Wisconsin,Marinette,1,Classification,55075,3172
Wisconsin,Marquette,1,Classification,55077,3174
Wisconsin,Menominee,1,Classification,55078,3175
Wisconsin,Milwaukee,1,Classification,55079,3177
Wisconsin,Monroe,1,Classification,55081,3179
Wisconsin,Oconto,1,Classification,55083,3181
Wisconsin,Oneida,1,Classification,55085,3183
Wisconsin,Outagamie,1,Classification,55087,3185
Wisconsin,Ozaukee,1,Classification,55089,3186
Wisconsin,Pepin,1,Classification,55091,3188
Wisconsin,Pierce,1,Classification,55093,3189
Wisconsin,Polk,1,Classification,55095,3191
Wisconsin,Portage,1,Classification,55097,3192
Wisconsin,Price,1,Classification,55099,3194
Wisconsin,Racine,1,Classification,55101,3195
Wisconsin,Richland,1,Classification,55103,3196
Wisconsin,Rock,1,Classification,55105,3198
Wisconsin,Rusk,1,Classification,55107,3199
Wisconsin,St. Croix,1,Classification,55109,3200
Wisconsin,Sauk,1,Classification,55111,3202
Wisconsin,Sawyer,1,Classification,55113,3203
Wisconsin,Shawano,1,Classification,55115,3205
Wisconsin,Sheboygan,1,Classification,55117,3207
Wisconsin,Taylor,1,Classification,55119,3208
Wisconsin,Trempealeau,1,Classification,55121,3210
Wisconsin,Vernon,1,Classification,55123,3213
Wisconsin,Vilas,1,Classification,55125,3001
Wisconsin,Walworth,1,Classification,55127,3003
Wisconsin,Washburn,1,Classification,55129,3004
Wisconsin,Washington,1,Classification,55131,3005
Wisconsin,Waukesha,1,Classification,55133,3007
Wisconsin,Waupaca,1,Classification,55135,3009
Wisconsin,Waushara,1,Classification,55137,3010
Wisconsin,Winnebago,1,Classification,55139,3012
Wisconsin,Wood,1,Classification,55141,3014
Wyoming,Albany,0,Classification,56001,3015
Wyoming,Big Horn,0,Classification,56003,3018
Wyoming,Campbell,0,Classification,56005,3020
Wyoming,Carbon,0,Classification,56007,3022
Wyoming,Converse,0,Classification,56009,3024
Wyoming,Crook,0,Classification,56011,3025
Wyoming,Fremont,0,Classification,56013,3028
Wyoming,Goshen,0,Classification,56015,3030
Wyoming,Hot Springs,0,Classification,56017,3032
Wyoming,Johnson,0,Classification,56019,3033
Wyoming,Laramie,0,Classification,56021,3035
Wyoming,Lincoln,0,Classification,56023,3036
Wyoming,Natrona,0,Classification,56025,3038
Wyoming,Niobrara,0,Classification,56027,3040
Wyoming,Park,0,Classification,56029,3043
Wyoming,Platte,0,Classification,56031,3045
Wyoming,Sheridan,0,Classification,56033,3047
Wyoming,Sublette,0,Classification,56035,3049
Wyoming,Sweetwater,0,Classification,56037,3051
Wyoming,Teton,0,Classification,56039,3053
Wyoming,Uinta,0,Classification,56041,3055
Wyoming,Washakie,0,Classification,56043,3056
Wyoming,Weston,0,Classification,56045,3058
