State,County,FDPIR Sites 2012-15 (PCH_FDPIR_12_15),Units,FIPS,FID
West Virginia,Morgan,0.0,Count,54065,3054
West Virginia,Nicholas,0.0,Count,54067,3057
West Virginia,Ohio,0.0,Count,54069,3059
West Virginia,Pendleton,0.0,Count,54071,3061
West Virginia,Pleasants,0.0,Count,54073,3064
West Virginia,Pocahontas,0.0,Count,54075,3066
West Virginia,Preston,0.0,Count,54077,3068
West Virginia,Putnam,0.0,Count,54079,3070
West Virginia,Raleigh,0.0,Count,54081,3073
West Virginia,Randolph,0.0,Count,54083,3075
West Virginia,Ritchie,0.0,Count,54085,3077
West Virginia,Roane,0.0,Count,54087,3079
West Virginia,Summers,0.0,Count,54089,3080
West Virginia,Taylor,0.0,Count,54091,3082
West Virginia,Tucker,0.0,Count,54093,3084
West Virginia,Tyler,0.0,Count,54095,3085
West Virginia,Upshur,0.0,Count,54097,3087
West Virginia,Wayne,0.0,Count,54099,3089
West Virginia,Webster,0.0,Count,54101,3091
West Virginia,Wetzel,0.0,Count,54103,3093
West Virginia,Wirt,0.0,Count,54105,3095
West Virginia,Wood,0.0,Count,54107,3097
West Virginia,Wyoming,0.0,Count,54109,3099
Wisconsin,Adams,0.0,Count,55001,3101
Wisconsin,Ashland,0.0,Count,55003,3104
Wisconsin,Barron,0.0,Count,55005,3106
Wisconsin,Bayfield,0.0,Count,55007,3108
Wisconsin,Brown,0.0,Count,55009,3111
Wisconsin,Buffalo,0.0,Count,55011,3113
Wisconsin,Burnett,0.0,Count,55013,3115
Wisconsin,Calumet,0.0,Count,55015,3116
Wisconsin,Chippewa,0.0,Count,55017,3117
Wisconsin,Clark,0.0,Count,55019,3119
Wisconsin,Columbia,0.0,Count,55021,3120
Wisconsin,Crawford,0.0,Count,55023,3122
Wisconsin,Dane,0.0,Count,55025,3124
Wisconsin,Dodge,0.0,Count,55027,3126
Wisconsin,Door,0.0,Count,55029,3131
Wisconsin,Douglas,0.0,Count,55031,3134
Wisconsin,Dunn,0.0,Count,55033,3135
Wisconsin,Eau Claire,0.0,Count,55035,3137
Wisconsin,Florence,0.0,Count,55037,3138
Wisconsin,Fond du Lac,0.0,Count,55039,3140
Wisconsin,Forest,0.0,Count,55041,3141
Wisconsin,Grant,0.0,Count,55043,3143
Wisconsin,Green,0.0,Count,55045,3145
Wisconsin,Green Lake,0.0,Count,55047,3147
Wisconsin,Iowa,0.0,Count,55049,3148
Wisconsin,Iron,0.0,Count,55051,3151
Wisconsin,Jackson,0.0,Count,55053,3153
Wisconsin,Jefferson,0.0,Count,55055,3154
Wisconsin,Juneau,0.0,Count,55057,3156
Wisconsin,Kenosha,0.0,Count,55059,3158
Wisconsin,Kewaunee,0.0,Count,55061,3160
Wisconsin,La Crosse,0.0,Count,55063,3161
Wisconsin,Lafayette,0.0,Count,55065,3163
Wisconsin,Langlade,0.0,Count,55067,3165
Wisconsin,Lincoln,0.0,Count,55069,3166
Wisconsin,Manitowoc,0.0,Count,55071,3169
Wisconsin,Marathon,0.0,Count,55073,3170
Wisconsin,Marinette,0.0,Count,55075,3172
Wisconsin,Marquette,0.0,Count,55077,3174
Wisconsin,Menominee,0.0,Count,55078,3175
Wisconsin,Milwaukee,0.0,Count,55079,3177
Wisconsin,Monroe,0.0,Count,55081,3179
Wisconsin,Oconto,0.0,Count,55083,3181
Wisconsin,Oneida,0.0,Count,55085,3183
Wisconsin,Outagamie,0.0,Count,55087,3185
Wisconsin,Ozaukee,0.0,Count,55089,3186
Wisconsin,Pepin,0.0,Count,55091,3188
Wisconsin,Pierce,0.0,Count,55093,3189
Wisconsin,Polk,0.0,Count,55095,3191
Wisconsin,Portage,0.0,Count,55097,3192
Wisconsin,Price,0.0,Count,55099,3194
Wisconsin,Racine,0.0,Count,55101,3195
Wisconsin,Richland,0.0,Count,55103,3196
Wisconsin,Rock,0.0,Count,55105,3198
Wisconsin,Rusk,0.0,Count,55107,3199
Wisconsin,St. Croix,0.0,Count,55109,3200
Wisconsin,Sauk,0.0,Count,55111,3202
Wisconsin,Sawyer,0.0,Count,55113,3203
Wisconsin,Shawano,0.0,Count,55115,3205
Wisconsin,Sheboygan,0.0,Count,55117,3207
Wisconsin,Taylor,0.0,Count,55119,3208
Wisconsin,Trempealeau,0.0,Count,55121,3210
Wisconsin,Vernon,0.0,Count,55123,3213
Wisconsin,Vilas,0.0,Count,55125,3001
Wisconsin,Walworth,0.0,Count,55127,3003
Wisconsin,Washburn,0.0,Count,55129,3004
Wisconsin,Washington,0.0,Count,55131,3005
Wisconsin,Waukesha,0.0,Count,55133,3007
Wisconsin,Waupaca,0.0,Count,55135,3009
Wisconsin,Waushara,0.0,Count,55137,3010
Wisconsin,Winnebago,0.0,Count,55139,3012
Wisconsin,Wood,0.0,Count,55141,3014
Wyoming,Albany,0.0,Count,56001,3015
Wyoming,Big Horn,0.0,Count,56003,3018
Wyoming,Campbell,0.0,Count,56005,3020
Wyoming,Carbon,0.0,Count,56007,3022
Wyoming,Converse,0.0,Count,56009,3024
Wyoming,Crook,0.0,Count,56011,3025
Wyoming,Fremont,0.0,Count,56013,3028
Wyoming,Goshen,0.0,Count,56015,3030
Wyoming,Hot Springs,0.0,Count,56017,3032
Wyoming,Johnson,0.0,Count,56019,3033
Wyoming,Laramie,0.0,Count,56021,3035
Wyoming,Lincoln,0.0,Count,56023,3036
Wyoming,Natrona,0.0,Count,56025,3038
Wyoming,Niobrara,0.0,Count,56027,3040
Wyoming,Park,0.0,Count,56029,3043
Wyoming,Platte,0.0,Count,56031,3045
Wyoming,Sheridan,0.0,Count,56033,3047
Wyoming,Sublette,0.0,Count,56035,3049
Wyoming,Sweetwater,0.0,Count,56037,3051
Wyoming,Teton,0.0,Count,56039,3053
Wyoming,Uinta,0.0,Count,56041,3055
Wyoming,Washakie,0.0,Count,56043,3056
Wyoming,Weston,0.0,Count,56045,3058
