PWSID,PWS Name,Approximate Address,Postal,Primacy Agency,EPA Region,PWS Type,Population Served Count,Cities Served,Counties Served,# of Facilities,# of Violations,# of Site Visits,Longitude,Latitude,DisplayX,DisplayY,Xmin,Xmax,Ymin,Ymax
WA5361129,THREE FINGERS,"98366, South Park Village, Washington",98366,Washington,Region 10,Community water system,78,,Mason,3,54,0,-122.650051,47.518729,-122.650051,47.518729,-122.819051,-122.481051,47.349729,47.687729
WA5318580,DEL MAR COMMUNITY SERVICE INC,"1004 Commercial Ave, Anacortes, Washington, 98221",98221,Washington,Region 10,Community water system,647,,Skagit,12,5,1,-122.612612,48.51398,-122.613161,48.51398,-122.613612,-122.611612,48.51298,48.51498
WA5350400,MAINS FARM PROPERTY OWNERS,"98382, Sequim, Washington",98382,Washington,Region 10,Community water system,358,,Clallam,4,5,0,-123.10374,48.0799,-123.10374,48.0799,-123.34574,-122.86174,47.8379,48.3219
WA5364830,OTHELLO COUNTRY CLUB WATER ASSN,"813 S Meadowlark Ln, Othello, Washington, 99344",99344,Washington,Region 10,Community water system,208,,Adams,4,32,0,-119.212188,46.794535,-119.211831,46.79461,-119.213188,-119.211188,46.793535,46.795535
WA5330049,CRYSTAL SPRINGS,"98335, Gig Harbor, Washington",98335,Washington,Region 10,Community water system,37,,Thurston,2,5,0,-122.583413,47.323584,-122.583413,47.323584,-122.696413,-122.470413,47.210584,47.436584
WA5325605,HALFWAY RV PARK,"98320, Brinnon, Washington",98320,Washington,Region 10,Transient non-community system,3,,Jefferson,2,8,0,-122.941432,47.649191,-122.941432,47.649191,-123.467432,-122.415432,47.123191,48.175191
WA5344960,LAKE THOMAS ESTATE WATER SVCS INC,"2584 Lakeview Dr, Colville, Washington, 99114",99114,Washington,Region 10,Transient non-community system,10,,Stevens,3,22,0,-117.536441,48.630702,-117.536821,48.63071,-117.537441,-117.535441,48.629702,48.631702
WA5398184,WOODLAND MANOR,"21971 N US Highway 101, Shelton, Washington, 98584",98584,Washington,Region 10,Community water system,192,,Mason,2,12,0,-123.155328,47.373874,-123.155851,47.37421,-123.156328,-123.154328,47.372874,47.374874
WA5372267,RICHMOND TOTTEN,"98509, Lacey, Washington",98509,Washington,Region 10,Community water system,42,,Thurston,1,23,0,-122.80686,47.03571,-122.80686,47.03571,-122.81186,-122.80186,47.03071,47.04071
WA5304980,BEACHWOOD WATER COMPANY,"98277, Oak Harbor, Washington",98277,Washington,Region 10,Community water system,90,,Island,5,84,0,-122.652069,48.293914,-122.652069,48.293914,-122.845069,-122.459069,48.100914,48.486914
WA5343655,LAKE BRONSON ASSOC INC,"98294, Sultan, Washington",98294,Washington,Region 10,Transient non-community system,257,,Snohomish,5,5,0,-121.815165,47.867929,-121.815165,47.867929,-121.964165,-121.666165,47.718929,48.016929
WA5343980,LAKE JOSEPHINE RIVIERA,"11016 Country Club Dr, Anderson Island, Washington, 98303",98303,Washington,Region 10,Community water system,1067,,Pierce,11,65,0,-122.685747,47.157205,-122.685747,47.157205,-122.695747,-122.675747,47.147205,47.167205
WA5371643,REDMON MOBILE HOME PARK,"98565, Napavine, Washington",98565,Washington,Region 10,Community water system,105,,Lewis,2,42,0,-122.905789,46.573824,-122.905789,46.573824,-122.911789,-122.899789,46.567824,46.579824
WA5347283,ROOSEVELT LAKE RANCH,"25879 Skyview Pl E, Lincoln, Washington, 99147",99147,Washington,Region 10,Community water system,203,,Lincoln,3,47,0,-118.423392,47.823487,-118.423701,47.82597,-118.424392,-118.422392,47.822487,47.824487
WA5301222,AUST 210,"1230 Ruddell Rd SE, Lacey, Washington, 98503",98503,Washington,Region 10,Community water system,35,,Lewis,1,4,0,-122.817911,47.03525,-122.817661,47.03526,-122.818911,-122.816911,47.03425,47.03625
WA5307138,BAINBRIDGE ISLAND PUB WRKS,"7305 NE Hidden Cove Rd, Bainbridge Island, Washington, 98110",98110,Washington,Region 10,Non-Transient non-community system,36,,Kitsap,2,1,0,-122.55263,47.690162,-122.55263,47.690162,-122.56263,-122.54263,47.680162,47.700162
WA53FS005,ADAMS FORK 3 HP,"10024 US Highway 12, Randle, Washington, 98377",98377,Washington,Region 10,Transient non-community system,67,,Skamania,2,5,0,-121.932971,46.534242,-121.932981,46.53363,-121.933971,-121.931971,46.533242,46.535242
WA5312180,CENTRAL VALLEY STORE,"10400 Central Valley Rd NW, Poulsbo, Washington, 98370",98370,Washington,Region 10,Transient non-community system,37,,Kitsap,2,8,0,-122.650239,47.657849,-122.650239,47.657849,-122.660239,-122.640239,47.647849,47.667849
WA5335363,Cole,"98335, Gig Harbor, Washington",98335,Washington,Region 10,Community water system,238,,Pierce,2,8,0,-122.583413,47.323584,-122.583413,47.323584,-122.696413,-122.470413,47.210584,47.436584
WA5307145,GRANDY CREEK GROCERY WATER SYSTEM,"22897 Cheryl Dr, Sedro Woolley, Washington, 98284",98284,Washington,Region 10,Transient non-community system,207,,Skagit,2,13,0,-122.24917,48.516077,-122.249161,48.51628,-122.25017,-122.24817,48.515077,48.517077
WA5307221,BLACK DIAMOND WATER DISTRICT,"98362, Port Angeles, Washington",98362,Washington,Region 10,Community water system,447,,Clallam,4,56,1,-123.434616,48.114847,-123.434616,48.114847,-123.682616,-123.186616,47.866847,48.362847
WA5367600,PINE TERRACE WATER ASSOCIATION,"98277, Oak Harbor, Washington",98277,Washington,Region 10,Community water system,180,,Island,3,15,0,-122.652069,48.293914,-122.652069,48.293914,-122.845069,-122.459069,48.100914,48.486914
WA5337550,"KALAMA, CITY OF","98625, Kalama, Washington",98625,Washington,Region 10,Community water system,2900,,Cowlitz,3,7,1,-122.839608,46.009918,-122.839608,46.009918,-123.340608,-122.338608,45.508918,46.510918
WA5300943,LIBERTY BELL HIGH SCHOOL,"18 Twin Lakes Rd, Winthrop, Washington, 98862",98862,Washington,Region 10,Non-Transient non-community system,642,,Okanogan,5,191,0,-120.168111,48.439327,-120.170501,48.44199,-120.169111,-120.167111,48.438327,48.440327
WA5381500,SOUTH BEND WATER DEPARTMENT,"98586, South Bend, Washington",98586,Washington,Region 10,Community water system,3188,,Pacific,11,322,1,-123.811264,46.665767,-123.811264,46.665767,-124.064264,-123.558264,46.412767,46.918767
WA5315595,COVE OWNERS ASSOCIATION,"604 Briarwood Dr, East Wenatchee, Washington, 98802",98802,Washington,Region 10,Transient non-community system,33,,Chelan,6,22,0,-120.28003,47.431958,-120.279761,47.43196,-120.28103,-120.27903,47.430958,47.432958
WA5303165,GIG HARBOR GOLF & COUNTRY CLUB,"6909 Artondale Dr NW, Gig Harbor, Washington, 98335",98335,Washington,Region 10,Transient non-community system,100,,Pierce,2,9,0,-122.630999,47.301746,-122.629791,47.303,-122.631999,-122.629999,47.300746,47.302746
WA5355320,Mission Creek Tracts,"98528, Belfair, Washington",98528,Washington,Region 10,Community water system,150,,Mason,2,25,0,-122.824349,47.452454,-122.824349,47.452454,-123.051349,-122.597349,47.225454,47.679454
WA5316000,CRESCENT PARK # 355,"1230 Ruddell Rd SE, Lacey, Washington, 98503",98503,Washington,Region 10,Community water system,550,,Pierce,3,11,0,-122.817911,47.03525,-122.817661,47.03526,-122.818911,-122.816911,47.03425,47.03625
WA5348160,LONGWOOD WATER ASSOCIATION,"6563 Longwood Ln, Clinton, Washington, 98236",98236,Washington,Region 10,Community water system,30,,Island,1,12,0,-122.443379,47.972477,-122.442071,47.97244,-122.444379,-122.442379,47.971477,47.973477
WA5343870,LAKE EASTON RESORT,"98042, Kent, Washington",98042,Washington,Region 10,Transient non-community system,81,,Kittitas,2,15,0,-122.11322,47.361649,-122.11322,47.361649,-122.18822,-122.03822,47.286649,47.436649
WA5333690,HOLLY,"98366, South Park Village, Washington",98366,Washington,Region 10,Community water system,103,,Kitsap,2,13,0,-122.650051,47.518729,-122.650051,47.518729,-122.819051,-122.481051,47.349729,47.687729
WA53AB784,Purple Sage Orchard,"98922, Cle Elum, Washington",98922,Washington,Region 10,Transient non-community system,55,,Grant,1,1,0,-120.935381,47.19596,-120.935381,47.19596,-121.305381,-120.565381,46.82596,47.56596
WA5349050,LYMAN WATER DEPARTMENT,"14263 Calhoun Rd, Mount Vernon, Washington, 98273",98273,Washington,Region 10,Community water system,673,,Skagit,3,23,0,-122.438713,48.398976,-122.438713,48.398976,-122.448713,-122.428713,48.388976,48.408976
WA5396800,"WILBUR, TOWN OF","99020, Marshall, Washington",99020,Washington,Region 10,Community water system,1040,,Lincoln,5,74,0,-117.495877,47.563659,-117.495877,47.563659,-117.500877,-117.490877,47.558659,47.568659
WA5399114,"Ice Rink, The","98909, Yakima, Washington",98909,Washington,Region 10,Transient non-community system,35,,Yakima,2,3,0,-120.508251,46.570844,-120.508251,46.570844,-120.513251,-120.503251,46.565844,46.575844
WA53AB087,GARY & DONNA LIEN WATER SYSTEM,"4309 E Valley Hwy E, Sumner, Washington, 98390",98390,Washington,Region 10,Transient non-community system,33,,Pierce,2,4,0,-122.226225,47.218002,-122.226225,47.218002,-122.236225,-122.216225,47.208002,47.228002
WA53AB740,Birdsview Brewing Co,"14263 Calhoun Rd, Mount Vernon, Washington, 98273",98273,Washington,Region 10,Transient non-community system,65,,Skagit,1,1,0,-122.438713,48.398976,-122.438713,48.398976,-122.448713,-122.428713,48.388976,48.408976
WA5305792,OUTBACK RV PARK,"19100 Huntington St SW, Rochester, Washington, 98579",98579,Washington,Region 10,Transient non-community system,114,,Thurston,2,1,0,-123.05793,46.81052,-123.056791,46.80986,-123.05893,-123.05693,46.80952,46.81152
WA5363985,ORCAS ISLAND FOUNDATION CAMP,"360 Indralaya Rd, Eastsound, Washington, 98245",98245,Washington,Region 10,Transient non-community system,27,,San Juan,4,5,0,-122.921305,48.682687,-122.919531,48.6832,-122.922305,-122.920305,48.681687,48.683687
WA5323960,EVANS WATER SYSTEM,"99151, Marcus, Washington",99151,Washington,Region 10,Community water system,30,,Stevens,1,26,0,-118.065354,48.663876,-118.065354,48.663876,-118.081354,-118.049354,48.647876,48.679876
WA5300853,STRELLS WEST BEACH TRACTS,"510 Holly Dr, Edmonds, Washington, 98020",98020,Washington,Region 10,Transient non-community system,9,,Skagit,4,10,0,-122.376791,47.806552,-122.376781,47.80635,-122.377791,-122.375791,47.805552,47.807552
WA5310590,CAMANO CITY COMMUNITY CLUB INC,"14263 Calhoun Rd, Mount Vernon, Washington, 98273",98273,Washington,Region 10,Community water system,266,,Island,2,17,0,-122.438713,48.398976,-122.438713,48.398976,-122.448713,-122.428713,48.388976,48.408976
WA53AA342,CHIEF TIMOTHY PARK,"13766 Highway 12, Clarkston, Washington, 99403",99403,Washington,Region 10,Transient non-community system,215,,Asotin,3,0,0,-117.225865,46.405853,-117.225865,46.405853,-117.235865,-117.215865,46.395853,46.415853
WA5329577,SHOESTRING VALLEY COMMUNITY CHURCH,"98565, Napavine, Washington",98565,Washington,Region 10,Transient non-community system,46,,Lewis,3,3,0,-122.905789,46.573824,-122.905789,46.573824,-122.911789,-122.899789,46.567824,46.579824
WA5337750,KAPOWSIN WATER DISTRICT,"14515 Pioneer Way E, Puyallup, Washington, 98372",98372,Washington,Region 10,Community water system,70,,Pierce,4,92,1,-122.235431,47.180627,-122.235491,47.18172,-122.236431,-122.234431,47.179627,47.181627
WA5341716,MIDWAY MINI-MART,"16010 Road 1 NW, Quincy, Washington, 98848",98848,Washington,Region 10,Transient non-community system,293,,Grant,2,5,0,-119.833098,47.103347,-119.833331,47.10371,-119.834098,-119.832098,47.102347,47.104347
WA53AA301,EAGLE LAKES RANCH,"699 S Sara Ln, Othello, Washington, 99344",99344,Washington,Region 10,Transient non-community system,43,,Franklin,3,6,0,-119.207205,46.81268,-119.207205,46.81268,-119.217205,-119.197205,46.80268,46.82268
WA5329901,SLEEPER ACRES COMM. ASSOC. INC.,"98277, Oak Harbor, Washington",98277,Washington,Region 10,Community water system,56,,Island,3,8,0,-122.652069,48.293914,-122.652069,48.293914,-122.845069,-122.459069,48.100914,48.486914
WA5314080,COLONY SURF WATER SUPPLY,"1441 N Colony Surf Dr, Lilliwaup, Washington, 98555",98555,Washington,Region 10,Community water system,252,,Mason,3,28,0,-123.074276,47.497874,-123.073991,47.49792,-123.075276,-123.073276,47.496874,47.498874
WA5347535,LITTLE LAKE MOBILE HOME PARK,"98366, South Park Village, Washington",98366,Washington,Region 10,Community water system,65,,Pierce,1,75,0,-122.650051,47.518729,-122.650051,47.518729,-122.819051,-122.481051,47.349729,47.687729
WA5385925,SUNRISE TERRACE COMMUNITY LLC,"585 Bethel Ave, Port Orchard, Washington, 98366",98366,Washington,Region 10,Community water system,86,,Pierce,4,4,0,-122.62758,47.538277,-122.627151,47.53839,-122.62858,-122.62658,47.537277,47.539277
WA5374150,ROOSEVELT WATER ASSOCIATION,"98291, Snohomish, Washington",98291,Washington,Region 10,Community water system,2450,,Snohomish,3,4,0,-122.09743,47.928119,-122.09743,47.928119,-122.10243,-122.09243,47.923119,47.933119
WA5308242,CLEAR LAKE GRACE BRETHREN CAMP INC,"11660 Tieton Rd, Naches, Washington, 98937",98937,Washington,Region 10,Transient non-community system,73,,Yakima,4,6,0,-121.279001,46.623016,-121.279221,46.62431,-121.280001,-121.278001,46.622016,46.624016
WA5369050,POTLATCH BEACH MUTUAL,"98366, South Park Village, Washington",98366,Washington,Region 10,Community water system,147,,Mason,2,60,0,-122.650051,47.518729,-122.650051,47.518729,-122.819051,-122.481051,47.349729,47.687729
WA5349834,SWIFT CREEK ESTATES A WA N P,"SE Oxbow Dr, Troutdale, Oregon, 97060",97060,Washington,Region 10,Transient non-community system,11,,Skamania,4,13,0,-122.340905,45.491649,-122.340905,45.491649,-122.350905,-122.330905,45.481649,45.501649
WA5315523,COUNTRY LANE EAST,"1661 W Gillis Rd, Othello, Washington, 99344",99344,Washington,Region 10,Community water system,27,,Adams,3,201,0,-119.08313,46.810652,-119.083171,46.80924,-119.08413,-119.08213,46.809652,46.811652
WA5310935,CAMP ORKILA,"98245, Eastsound, Washington",98245,Washington,Region 10,Transient non-community system,233,,San Juan,5,224,0,-122.90931,48.698889,-122.90931,48.698889,-123.05431,-122.76431,48.553889,48.843889
WA5303437,OUR LADY QUEEN OF HEAVEN,"14601 A St S, Tacoma, Washington, 98444",98444,Washington,Region 10,Transient non-community system,175,,Pierce,2,4,0,-122.432086,47.124157,-122.432086,47.124157,-122.442086,-122.422086,47.114157,47.134157
WA5366204,PARKLANE WATER ASSOCIATION,"98277, Oak Harbor, Washington",98277,Washington,Region 10,Community water system,127,,Island,1,26,0,-122.652069,48.293914,-122.652069,48.293914,-122.845069,-122.459069,48.100914,48.486914
WA5366573,PATTERSON LAKE WATER,"98565, Napavine, Washington",98565,Washington,Region 10,Community water system,79,,Thurston,3,13,0,-122.905789,46.573824,-122.905789,46.573824,-122.911789,-122.899789,46.567824,46.579824
WA5313570,CLEAR WATER MAINTENANCE,"98366, South Park Village, Washington",98366,Washington,Region 10,Transient non-community system,31,,Mason,3,6,0,-122.650051,47.518729,-122.650051,47.518729,-122.819051,-122.481051,47.349729,47.687729
WA53FS011,LOWER FALLS CG UPPER LP,"2455 Highway 141, Trout Lake, Washington, 98650",98650,Washington,Region 10,Transient non-community system,67,,Skamania,2,3,0,-121.544162,46.000156,-121.544162,46.000156,-121.554162,-121.534162,45.990156,46.010156
WA53FW965,WILLARD NATIONAL FISH HATCHERY,"5501 Cook-Underwood Rd, Bingen, Washington, 98605",98605,Washington,Region 10,Non-Transient non-community system,129,,Skamania,4,4,0,-121.631219,45.764218,-121.631219,45.764218,-121.641219,-121.621219,45.754218,45.774218
WA5365919,PANORAMA PLACE WATER ASSN,"4001 Summitview Ave, Yakima, Washington, 98908",98908,Washington,Region 10,Community water system,220,,Yakima,3,27,0,-120.56281,46.599927,-120.562821,46.60049,-120.56381,-120.56181,46.598927,46.600927
WA5314174,CRO FARMS INC,"1510 WA-28, Rock Island, Washington, 98850",98850,Washington,Region 10,Community water system,307,,Douglas,3,56,0,-120.083433,47.338801,-120.083433,47.338801,-120.093433,-120.073433,47.328801,47.348801
WA5366215,PARKVIEW TERRACE,"98335, Gig Harbor, Washington",98335,Washington,Region 10,Community water system,3407,,Kitsap,4,6,0,-122.583413,47.323584,-122.583413,47.323584,-122.696413,-122.470413,47.210584,47.436584
WA5307507,NORTHWEST MOBILE HOME PARK,"6912 Hannegan Rd, Lynden, Washington, 98264",98264,Washington,Region 10,Community water system,55,,Whatcom,3,9,0,-122.442458,48.892188,-122.442271,48.89219,-122.443458,-122.441458,48.891188,48.893188
WA53AA049,ZOLLERS OUTDOOR ODYSSEYS,"1248 Highway 141, White Salmon, Washington, 98672",98672,Washington,Region 10,Transient non-community system,58,,Klickitat,3,4,0,-121.508315,45.848361,-121.507771,45.84856,-121.509315,-121.507315,45.847361,45.849361
WA5322650,Elbe Water & Sewer District,"98366, South Park Village, Washington",98366,Washington,Region 10,Community water system,50,,Pierce,1,20,0,-122.650051,47.518729,-122.650051,47.518729,-122.819051,-122.481051,47.349729,47.687729
WA5350900,MANTHEYS COUNTRY MOBILE PARK,"98248, Ferndale, Washington",98248,Washington,Region 10,Community water system,120,,Whatcom,3,24,0,-122.601544,48.850373,-122.601544,48.850373,-122.732544,-122.470544,48.719373,48.981373
WA5303414,GOODNIGHT WATER SYSTEM,"212104 E 355 Pr SE, Kennewick, Washington, 99337",99337,Washington,Region 10,Community water system,50,,Benton,2,32,0,-119.055575,46.157359,-119.055575,46.157359,-119.065575,-119.045575,46.147359,46.167359
WA5321800,EAST WENATCHEE WATER DISTRICT,"692 Eastmont Ave, East Wenatchee, Washington, 98802",98802,Washington,Region 10,Community water system,26495,,Douglas,10,22,0,-120.281941,47.41563,-120.282421,47.41563,-120.282941,-120.280941,47.41463,47.41663
WA5355935,MONTE VIEW ESTATES,"4201 Meadow Dr, Montesano, Washington, 98563",98563,Washington,Region 10,Community water system,200,,Grays Harbor,5,10,0,-123.656256,46.971612,-123.656361,46.97139,-123.657256,-123.655256,46.970612,46.972612
WA5347628,LIVINGSTON BAY COMMUNITY ASSN,"98277, Oak Harbor, Washington",98277,Washington,Region 10,Community water system,120,,Island,2,7,0,-122.652069,48.293914,-122.652069,48.293914,-122.845069,-122.459069,48.100914,48.486914
WA5380825,SNIDER FIELD,"98370, Poulsbo, Washington",98370,Washington,Region 10,Transient non-community system,122,,Kitsap,2,21,0,-122.644361,47.74384,-122.644361,47.74384,-122.757361,-122.531361,47.63084,47.85684
WA5316234,ROCKY ACRES WATER SYSTEM,"28120 105th Ave SE, Auburn, Washington, 98092",98092,Washington,Region 10,Community water system,61,,King,2,18,0,-122.201062,47.34962,-122.201062,47.34962,-122.211062,-122.191062,47.33962,47.35962
WA5302942,ARLENES ADDITION,"121 Ryan Ave, Burbank, Washington, 99323",99323,Washington,Region 10,Community water system,480,,Walla Walla,3,12,0,-118.986261,46.195406,-118.986261,46.19557,-118.987261,-118.985261,46.194406,46.196406
WA5349150,LYNDEN WATER DEPARTMENT,"300 4th St, Lynden, Washington, 98264",98264,Washington,Region 10,Community water system,11951,,Whatcom,4,12,1,-122.453341,48.945389,-122.453041,48.94546,-122.454341,-122.452341,48.944389,48.946389
WA5358096,NACHES TAVERN,"58411 WA-410 E, Enumclaw, Washington, 98022",98022,Washington,Region 10,Transient non-community system,50,,Pierce,2,12,0,-121.654864,47.155975,-121.654431,47.15629,-121.655864,-121.653864,47.154975,47.156975
WA53HD195,ELMA REST AREA,"4801 Olympic Hwy, Aberdeen, Washington, 98520",98520,Washington,Region 10,Transient non-community system,1593,,Grays Harbor,4,14,0,-123.738777,46.971243,-123.739151,46.97055,-123.739777,-123.737777,46.970243,46.972243
WA5395935,WHATCOM MEADOWS,"478 Cain Lake Rd, Sedro Woolley, Washington, 98284",98284,Washington,Region 10,Transient non-community system,377,,Whatcom,2,6,0,-122.324419,48.660206,-122.324261,48.66021,-122.325419,-122.323419,48.659206,48.661206
WA5345648,LONE FIR BAR AND GRILL LLC,"1087 Lewis River Rd, Woodland, Washington, 98674",98674,Washington,Region 10,Transient non-community system,32,,Cowlitz,4,5,0,-122.740464,45.906901,-122.740741,45.90701,-122.741464,-122.739464,45.905901,45.907901
WA53AC113,Blessed Hope,"3046 Angus Rd SE, Tenino, Washington, 98589",98589,Washington,Region 10,Transient non-community system,45,,Thurston,1,0,0,-122.855735,46.895335,-122.856221,46.89572,-122.856735,-122.854735,46.894335,46.896335
WA53AC595,Bethany Vineyards,"4115 NE 259th St, Ridgefield, Washington, 98642",98642,Washington,Region 10,Transient non-community system,64,,Clark,1,7,0,-122.628525,45.808709,-122.628525,45.808709,-122.638525,-122.618525,45.798709,45.818709
WA5307024,Monsanto Co.,"776 S Booker Rd, Othello, Washington, 99344",99344,Washington,Region 10,Transient non-community system,150,,Adams,2,1,0,-119.04822,46.798789,-119.050031,46.79879,-119.04922,-119.04722,46.797789,46.799789
WA53AB184,Cave B Winery,"12343 Road W NW, Quincy, Washington, 98848",98848,Washington,Region 10,Transient non-community system,64,,Grant,2,8,0,-119.98311,47.26581,-119.982041,47.26582,-119.98411,-119.98211,47.26481,47.26681
WA5311500,CASCADE VALLEY WATER DISTRICT,"98837, Moses Lake, Washington",98837,Washington,Region 10,Community water system,330,,Grant,5,269,0,-119.274587,47.125605,-119.274587,47.125605,-119.574587,-118.974587,46.825605,47.425605
WA5315501,COUNTRY CLUB ESTATES HOA,"4001 Summitview Ave, Yakima, Washington, 98908",98908,Washington,Region 10,Community water system,70,,Yakima,3,19,0,-120.56281,46.599927,-120.562821,46.60049,-120.56381,-120.56181,46.598927,46.600927
WA5375595,BLACK LAKE WATER CO LLC,"5446 Black Lake Blvd SW, Olympia, Washington, 98512",98512,Washington,Region 10,Transient non-community system,174,,Thurston,3,9,0,-122.982792,46.99863,-122.982751,46.99863,-122.983792,-122.981792,46.99763,46.99963
WA5324800,FERNCLIFF,"98370, Poulsbo, Washington",98370,Washington,Region 10,Community water system,40,,Kitsap,2,17,0,-122.644361,47.74384,-122.644361,47.74384,-122.757361,-122.531361,47.63084,47.85684
WA5330850,HANNAH HEIGHTS OWNERS ASSOCIATION,"98250, Friday Harbor, Washington",98250,Washington,Region 10,Community water system,66,,San Juan,4,54,0,-123.019631,48.53422,-123.019631,48.53422,-123.237631,-122.801631,48.31622,48.75222
WA5347240,PEBBLE RIDGE,"98366, South Park Village, Washington",98366,Washington,Region 10,Community water system,106,,Kitsap,4,7,0,-122.650051,47.518729,-122.650051,47.518729,-122.819051,-122.481051,47.349729,47.687729
WA5368350,POLE ROAD WATER ASSOCIATION,"6912 Hannegan Rd, Lynden, Washington, 98264",98264,Washington,Region 10,Community water system,1545,,Whatcom,9,26,0,-122.442458,48.892188,-122.442271,48.89219,-122.443458,-122.441458,48.891188,48.893188
WA5339951,THEODORE HOSS SPORTS COMPLEX,"7920 186th Ave SW, Rochester, Washington, 98579",98579,Washington,Region 10,Transient non-community system,304,,Thurston,2,16,0,-123.048311,46.818607,-123.048341,46.81949,-123.049311,-123.047311,46.817607,46.819607
WA5343040,POINT FOSDICK,"13315 Goodnough Dr NW, Gig Harbor, Washington, 98332",98332,Washington,Region 10,Community water system,209,,Pierce,3,6,0,-122.622764,47.37972,-122.621221,47.38041,-122.623764,-122.621764,47.37872,47.38072
WA5370000,PURDY ACRES WATER SYSTEM EAST,"98448, Parkland, Washington",98448,Washington,Region 10,Community water system,73,,Pierce,3,9,0,-122.436431,47.14579,-122.436431,47.14579,-122.441431,-122.431431,47.14079,47.15079
WA5387181,TAPPS ISLAND WATER SYSTEM,"20818 Island Park Way E, Bonney Lake, Washington, 98391",98391,Washington,Region 10,Community water system,1500,,Pierce,11,9,0,-122.152697,47.229582,-122.152671,47.22937,-122.153697,-122.151697,47.228582,47.230582
WA5306984,COVE RV PARK,"303075 US Highway 101, Brinnon, Washington, 98320",98320,Washington,Region 10,Transient non-community system,19,,Jefferson,2,9,0,-122.879685,47.739888,-122.878721,47.73953,-122.880685,-122.878685,47.738888,47.740888
WA5305366,ANDERSEN DAIRY INC,"98604, Battle Ground, Washington",98604,Washington,Region 10,Non-Transient non-community system,25,,Clark,2,2,0,-122.541335,45.79233,-122.541335,45.79233,-122.732335,-122.350335,45.60133,45.98333
WA53FS143,Cayuse CG/Cle Elum RD,"98922, Cle Elum, Washington",98922,Washington,Region 10,Transient non-community system,25,,Kittitas,1,0,0,-120.935381,47.19596,-120.935381,47.19596,-121.305381,-120.565381,46.82596,47.56596
WA5303681,DEERFIELD PARK 2,"1230 Ruddell Rd SE, Lacey, Washington, 98503",98503,Washington,Region 10,Community water system,140,,Thurston,1,8,0,-122.817911,47.03525,-122.817661,47.03526,-122.818911,-122.816911,47.03425,47.03625
WA53FS708,OKLAHOMA CAMPGROUND HP 1,"2455 Highway 141, Trout Lake, Washington, 98650",98650,Washington,Region 10,Transient non-community system,25,,Skamania,2,2,0,-121.544162,46.000156,-121.544162,46.000156,-121.554162,-121.534162,45.990156,46.010156
WA5332261,PACIFIC MINI MART,"9139 Pacific Ave SE, Olympia, Washington, 98513",98513,Washington,Region 10,Transient non-community system,104,,Thurston,2,9,0,-122.744876,47.036332,-122.744981,47.03613,-122.745876,-122.743876,47.035332,47.037332
WA5323100,"ELMA, CITY OF","98541, Elma, Washington",98541,Washington,Region 10,Community water system,6638,,Grays Harbor,7,19,0,-123.410313,47.006514,-123.410313,47.006514,-123.662313,-123.158313,46.754514,47.258514
WA5311917,SKAGIT CO PUD - CEDARGROVE,"98273, Mt Vernon, Washington",98273,Washington,Region 10,Community water system,400,,Skagit,3,13,0,-122.336297,48.419683,-122.336297,48.419683,-122.534297,-122.138297,48.221683,48.617683
WA5363448,OLYMPIC TRAILS WATER SUPPLY,"98584, Skok, Washington",98584,Washington,Region 10,Community water system,42,,Mason,3,6,0,-123.1065,47.21312,-123.1065,47.21312,-123.4165,-122.7965,46.90312,47.52312
WA5363950,PONDORAY SHORES WATER & SEWER,"99003, Chattaroy, Washington",99003,Washington,Region 10,Community water system,63,,Pend Oreille,2,4,0,-117.345996,47.970557,-117.345996,47.970557,-117.569996,-117.121996,47.746557,48.194557
WA5302854,ARCADIA COMMUNITY WATER,"98249, Freeland, Washington",98249,Washington,Region 10,Transient non-community system,20,,Island,2,14,0,-122.521187,48.010375,-122.521187,48.010375,-122.607187,-122.435187,47.924375,48.096375
WA5367615,PINE ACRES MOBILE HOME PARK,"801 W Riverside Ave, Spokane, Washington, 99201",99201,Washington,Region 10,Community water system,100,,Spokane,2,14,0,-117.423654,47.657909,-117.423654,47.657909,-117.433654,-117.413654,47.647909,47.667909
WA5301822,ALPINE ACRES COMMUNITY ASSOCIATION,"21000 Morgan St, Leavenworth, Washington, 98826",98826,Washington,Region 10,Community water system,51,,Chelan,3,8,0,-120.664028,47.737082,-120.664028,47.737082,-120.674028,-120.654028,47.727082,47.747082
WA5325595,FLAT POINT COMMUNITY INC,"98261, Lopez Island, Washington",98261,Washington,Region 10,Transient non-community system,42,,San Juan,4,3,0,-122.91024,48.523719,-122.91024,48.523719,-123.02024,-122.80024,48.413719,48.633719
WA5346443,LAZY ACRES WATER SYSTEM,"99156, Newport, Washington",99156,Washington,Region 10,Transient non-community system,19,,Pend Oreille,3,10,0,-117.179468,48.137965,-117.179468,48.137965,-117.648468,-116.710468,47.668965,48.606965
WA5307597,"BOISE WHITE PAPER, LLC - WALLULA","99363, Wallula, Washington",99363,Washington,Region 10,Non-Transient non-community system,700,,Walla Walla,4,35,0,-118.909208,46.086792,-118.909208,46.086792,-118.993208,-118.825208,46.002792,46.170792
WA53SP102,BEACON ROCK STATE PARK BOAT LAUNCH,"18002 NE 249th St, Battle Ground, Washington, 98604",98604,Washington,Region 10,Transient non-community system,549,,Skamania,2,2,0,-122.491329,45.802945,-122.490801,45.80386,-122.492329,-122.490329,45.801945,45.803945
