PWSID,PWS Name,Approximate Address,Postal,Primacy Agency,EPA Region,PWS Type,Population Served Count,Cities Served,Counties Served,# of Facilities,# of Violations,# of Site Visits,Longitude,Latitude,DisplayX,DisplayY,Xmin,Xmax,Ymin,Ymax
CA3610125,SBNDO COUNTY SERVICE AREA 70J,"92392, Victorville, California",92392,California,Region 9,Community water system,10042,,San Bernardino,14,0,9,-117.329992,34.5089,-117.329992,34.5089,-117.485992,-117.173992,34.3529,34.6649
CA2000629,KANE RANCH WATER ASSOCIATION,"56001 Highway 41, Fish Camp, California, 93623",93623,California,Region 9,Transient non-community system,200,,Madera,12,1,4,-119.641499,37.472189,-119.641499,37.472189,-119.651499,-119.631499,37.462189,37.482189
CA3200098,Bucks Lake CG & RV Park,"403 Skyline Blvd, Oroville, California, 95966",95966,California,Region 9,Transient non-community system,35,,Plumas,3,3,5,-121.47903,39.499343,-121.47903,39.499343,-121.48903,-121.46903,39.489343,39.509343
CA2000608,WILDWOOD MOBILE HOME PK INC,"1625 E Shaw Ave, Fresno, California, 93710",93710,California,Region 9,Community water system,116,,Madera,19,3,6,-119.757781,36.808353,-119.757781,36.80829,-119.758781,-119.756781,36.807353,36.809353
CA3301676,Thomas Mountain Water Company,"35061 Barbara Lee Dr, Mountain Center, California, 92561",92561,California,Region 9,Community water system,75,,Riverside,4,33,8,-116.627183,33.61333,-116.627391,33.61333,-116.628183,-116.626183,33.61233,33.61433
CA0900306,FORWARD BIBLE CONFERENCE,"10321 Wentworth Springs Rd, Georgetown, California, 95634",95634,California,Region 9,Transient non-community system,100,,El Dorado,6,4,2,-120.691845,38.918025,-120.690871,38.9181,-120.692845,-120.690845,38.917025,38.919025
CA2208067,MID-BAGBY RECREATION AREA,"95311, Coulterville, California",95311,California,Region 9,Transient non-community system,30,,Mariposa,8,3,5,-120.331467,37.71386,-120.331467,37.71386,-120.808467,-119.854467,37.23686,38.19086
CA2801002,ETUDE WINES,"1000 Pratt Ave, St Helena, California, 94574",94574,California,Region 9,Transient non-community system,25,,Napa,3,1,14,-122.476356,38.5116,-122.477331,38.51205,-122.477356,-122.475356,38.5106,38.5126
CA2910002,CITY OF NEVADA CITY,"317 Broad St, Nevada City, California, 95959",95959,California,Region 9,Community water system,3001,NEVADA CITY,,7,2,17,-121.019477,39.262784,-121.019571,39.2625,-121.020477,-121.018477,39.261784,39.263784
CA4300831,MT. EDEN MUTUAL WATER COMPANY,"22647 Garrod Rd, Saratoga, California, 95070",95070,California,Region 9,Community water system,110,,Santa Clara,3,4,2,-122.059245,37.275076,-122.060971,37.27759,-122.060245,-122.058245,37.274076,37.276076
CA2700838,SPRING CANYON WA,"93907, Prunedale, California",93907,California,Region 9,Community water system,99,,Monterey,6,12,8,-121.661001,36.799891,-121.661001,36.799891,-121.864001,-121.458001,36.596891,37.002891
CA5810004,CITY OF WHEATLAND,"111 C St, Wheatland, California, 95692",95692,California,Region 9,Community water system,3469,WHEATLAND,,28,5,36,-121.426625,39.013686,-121.426711,39.0136,-121.427625,-121.425625,39.012686,39.014686
CA4700863,MT. SHASTA SKI PARK,"96067, Mt Shasta, California",96067,California,Region 9,Transient non-community system,3500,,Siskiyou,4,0,3,-122.31178,41.315861,-122.31178,41.315861,-122.52278,-122.10078,41.104861,41.526861
CA2701355,PRINCES CAMP RESORT WS,"395 Del Monte Ctr, Monterey, California, 93940",93940,California,Region 9,Community water system,126,,Monterey,2,22,7,-121.899902,36.584628,-121.899902,36.584628,-121.909902,-121.889902,36.574628,36.594628
CA3400117,DISCOVERY PARK [SWS],"10151 Florin Rd, Sacramento, California, 95829",95829,California,Region 9,Transient non-community system,30,,Sacramento,2,1,15,-121.31421,38.496419,-121.314171,38.50003,-121.31521,-121.31321,38.495419,38.497419
CA5200508,RIO VISTA MOBILE HOME PARK,"95835, Sacramento, California",95835,California,Region 9,Community water system,250,,Tehama,4,8,6,-121.532242,38.679471,-121.532242,38.679471,-121.588242,-121.476242,38.623471,38.735471
CA5301006,ALPINE VIEW CAMPGROUND,"1711 S Main St, Yreka, California, 96097",96097,California,Region 9,Transient non-community system,215,,Trinity,2,0,3,-122.64344,41.706417,-122.644341,41.7067,-122.64444,-122.64244,41.705417,41.707417
CA4500334,RAINBOW S END MOBILE HOME PARK,"38052 Main St, Burney, California, 96013",96013,California,Region 9,Transient non-community system,38,,Shasta,1,2,2,-121.629254,40.915462,-121.630141,40.91592,-121.630254,-121.628254,40.914462,40.916462
CA3702459,CAMP OLIVER,"91916, Descanso, California",91916,California,Region 9,Transient non-community system,72,,San Diego,4,4,9,-116.619435,32.8582,-116.619435,32.8582,-116.782435,-116.456435,32.6952,33.0212
CA2801009,CONN CREEK WINERY,"5766 Silverado Trl, Napa, California, 94558",94558,California,Region 9,Transient non-community system,100,,Napa,3,0,9,-122.327245,38.400521,-122.325651,38.40129,-122.328245,-122.326245,38.399521,38.401521
CA3710001,CALIFORNIA-AMERICAN WATER CO,"1025 Palm Ave, Imperial Beach, California, 91932",91932,California,Region 9,Community water system,96000,,San Diego,18,0,7,-117.111431,32.583784,-117.111441,32.58332,-117.112431,-117.110431,32.582784,32.584784
CA1500560,KRANENBURG WATER SYSTEM,"17958 Kranenburg Ave, Bakersfield, California, 93314",93314,California,Region 9,Community water system,45,,Kern,2,3,3,-119.202451,35.366818,-119.202461,35.36739,-119.203451,-119.201451,35.365818,35.367818
CA5000332,VFW POST 5059 WATER SYSTEM,"95381, Turlock, California",95381,California,Region 9,Transient non-community system,26,,Stanislaus,3,6,8,-120.842772,37.49761,-120.842772,37.49761,-120.847772,-120.837772,37.49261,37.50261
CA5410517,NPS-COLD SPRINGS,"47050 Generals Hwy, Three Rivers, California, 93271",93271,California,Region 9,Transient non-community system,240,,Tulare,4,1,5,-118.837782,36.485795,-118.837782,36.485795,-118.847782,-118.827782,36.475795,36.495795
CA5500237,LONG BARN LODGE INC.,"95335, Cold Springs, California",95335,California,Region 9,Transient non-community system,50,,Tuolumne,6,2,18,-120.056732,38.156208,-120.056732,38.156208,-120.917732,-119.195732,37.295208,39.017208
CA5200628,OAK CREEK GOLF CLUB,"96080, Red Bluff, California",96080,California,Region 9,Transient non-community system,25,,Tehama,2,4,5,-122.240039,40.176348,-122.240039,40.176348,-123.066039,-121.414039,39.350348,41.002348
CA5305003,RUTH LAKE MARINA,"12200 Mad River Rd, Mad River, California, 95552",95552,California,Region 9,Transient non-community system,200,,Trinity,6,0,6,-123.391478,40.329598,-123.391478,40.329598,-123.401478,-123.381478,40.319598,40.339598
CA5200688,CHILDS MEADOW RESORT STORE,"2850 Delmar Ave, Penryn, California, 95663",95663,California,Region 9,Transient non-community system,25,,Tehama,4,4,8,-121.215006,38.84023,-121.215571,38.84023,-121.216006,-121.214006,38.83923,38.84123
CA4200539,RANCHO OSO,"3750 Paradise Rd, Santa Barbara, California, 93105",93105,California,Region 9,Transient non-community system,400,,Santa Barbara,4,6,14,-119.781714,34.541721,-119.781714,34.541721,-119.791714,-119.771714,34.531721,34.551721
CA3200061,"PG&E HASKINS VLY CG, BUCKS LK.","95927, Chico, California",95927,California,Region 9,Transient non-community system,150,,Plumas,3,0,3,-121.83356,39.735361,-121.83356,39.735361,-121.83856,-121.82856,39.730361,39.740361
CA5000383,DICK S,"212 Lavender Ln, Patterson, California, 95363",95363,California,Region 9,Transient non-community system,26,,Stanislaus,7,4,14,-121.158566,37.460301,-121.158321,37.4603,-121.159566,-121.157566,37.459301,37.461301
CA4500107,ZUFALL S MOBILEHOME PARK,"7252 White House Dr, Anderson, California, 96007",96007,California,Region 9,Community water system,140,,Shasta,6,14,6,-122.368576,40.495565,-122.370561,40.49436,-122.369576,-122.367576,40.494565,40.496565
CA3410035,LIGHTHOUSE MARINA RESTAURANT & RESORT,"151 Brannan Island Rd, Isleton, California, 95641",95641,California,Region 9,Transient non-community system,450,,Sacramento,5,6,28,-121.571418,38.105786,-121.575371,38.10235,-121.572418,-121.570418,38.104786,38.106786
CA3901082,ST JOSEPHS HOSPITAL,"95213, Stockton, California",95213,California,Region 9,Non-Transient non-community system,150,,San Joaquin,4,4,31,-121.226521,37.90537,-121.226521,37.90537,-121.230521,-121.222521,37.90137,37.90937
CA5410006,"LINDSAY, CITY OF","93247, Lindsay, California",93247,California,Region 9,Community water system,11768,LINDSAY,,36,9,13,-119.091142,36.205381,-119.091142,36.205381,-119.233142,-118.949142,36.063381,36.347381
CA3500511,CASA DE FRUTA ORCHARDS,"10021 Pacheco Pass Hwy, Hollister, California, 95023",95023,California,Region 9,Community water system,81,,San Benito,14,5,5,-121.383622,36.949605,-121.382381,36.94916,-121.384622,-121.382622,36.948605,36.950605
CA5400636,OROSI HIGH SCHOOL,"12623 Avenue 416, Orosi, California, 93647",93647,California,Region 9,Non-Transient non-community system,900,,Tulare,3,29,6,-119.290811,36.544763,-119.290821,36.54452,-119.291811,-119.289811,36.543763,36.545763
CA1000519,INFANT JESUS OF PRAGUE CHURCH,"93651, Prather, California",93651,California,Region 9,Transient non-community system,150,,Fresno,2,0,5,-119.52761,36.975068,-119.52761,36.975068,-119.60261,-119.45261,36.900068,37.050068
CA3601163,CSA 29 MIDWAY PARK,"92415, San Bernardino, California",92415,California,Region 9,Transient non-community system,25,,San Bernardino,1,0,8,-117.26997,34.099052,-117.26997,34.099052,-117.31197,-117.22797,34.057052,34.141052
CA1805007,HERLONG PUBLIC UTILITY DISTRICT,"1234 N Market Blvd, Sacramento, California, 95834",95834,California,Region 9,Community water system,2100,,Lassen,5,0,4,-121.49001,38.646693,-121.490011,38.64622,-121.49101,-121.48901,38.645693,38.647693
CA4901382,CHILDKIND LAGUNA PRESCHOOL,"2200 Laguna Rd, Santa Rosa, California, 95401",95401,California,Region 9,Non-Transient non-community system,30,,Sonoma,1,0,1,-122.848894,38.469536,-122.848894,38.469536,-122.858894,-122.838894,38.459536,38.479536
CA3500549,ROSA MORADA MUTUAL WATER COMPANY,"591 Dooling Rd, Hollister, California, 95023",95023,California,Region 9,Community water system,60,,San Benito,11,15,7,-121.353043,36.903678,-121.353831,36.9038,-121.354043,-121.352043,36.902678,36.904678
CA5401045,CAL TRANS-TIPTON NORTHBOUND REST STOP,"15337 Avenue 296, Visalia, California, 93292",93292,California,Region 9,Transient non-community system,1000,,Tulare,2,7,4,-119.23059,36.32661,-119.23059,36.32661,-119.24059,-119.22059,36.31661,36.33661
CA2600599,SADDLEBAG LAKE CAMPGROUND,"351 Pacu Ln, Bishop, California, 93514",93514,California,Region 9,Transient non-community system,100,,Mono,2,24,7,-118.410897,37.36181,-118.410897,37.36181,-118.420897,-118.400897,37.35181,37.37181
CA4400570,MOUNTAIN SUMMIT MUTUAL WATER SYSTEM,"95070, Saratoga, California",95070,California,Region 9,Transient non-community system,30,,Santa Cruz,3,8,14,-122.056864,37.2568,-122.056864,37.2568,-122.130864,-121.982864,37.1828,37.3308
CA4901262,RAVENSWOOD (QUARRY) WINERY,"26200 Arnold Dr, Sonoma, California, 95476",95476,California,Region 9,Non-Transient non-community system,25,,Sonoma,3,11,2,-122.4423,38.184187,-122.441011,38.18386,-122.4433,-122.4413,38.183187,38.185187
CA4010901,SLOCSA #10A - CAYUCOS,"93408, Sn Luis Obisp, California",93408,California,Region 9,Community water system,918,,San Luis Obispo,3,0,1,-120.660691,35.28231,-120.660691,35.28231,-120.665691,-120.655691,35.27731,35.28731
CA4901106,CATHOLIC CHARITIES - CYO CAMP,"990 Eddy St, San Francisco, California, 94109",94109,California,Region 9,Transient non-community system,25,,Sonoma,4,12,7,-122.423894,37.782528,-122.423921,37.78265,-122.424894,-122.422894,37.781528,37.783528
CA5810005,NEVADA ID - SMARTVILLE,"1036 W Main St, Grass Valley, California, 95945",95945,California,Region 9,Community water system,115,,Yuba,4,1,7,-121.072354,39.222298,-121.071331,39.22461,-121.073354,-121.071354,39.221298,39.223298
CA5010029,"CITY OF MODESTO, DE HILLCREST","501 N Jefferson St, Modesto, California, 95354",95354,California,Region 9,Community water system,1322,MODESTO,,13,4,9,-121.008997,37.643674,-121.008997,37.643674,-121.018997,-120.998997,37.633674,37.653674
CA5601401,KROTONA INSTITUTE,"10 Krotona St, Ojai, California, 93023",93023,California,Region 9,Community water system,25,,Ventura,9,13,9,-119.265162,34.435347,-119.265162,34.435347,-119.275162,-119.255162,34.425347,34.445347
CA3301140,Chuckwalla Valley Associates,"25300 Rice Rd, Desert Center, California, 92239",92239,California,Region 9,Transient non-community system,150,,Riverside,0,0,1,-115.345412,33.759418,-115.345241,33.75933,-115.346412,-115.344412,33.758418,33.760418
CA3601143,DESERT VIEW RV RESORT,"5300 National Old Trails Hwy, Needles, California, 92363",92363,California,Region 9,Transient non-community system,25,,San Bernardino,2,1,15,-114.639478,34.867958,-114.639361,34.8689,-114.640478,-114.638478,34.866958,34.868958
CA4901221,GRATON MUTUAL (GREEN VALLEY HOA),"101 Golf Course Dr, Rohnert Park, California, 94928",94928,California,Region 9,Community water system,45,,Sonoma,5,7,2,-122.71005,38.363418,-122.710051,38.36386,-122.71105,-122.70905,38.362418,38.364418
CA3105886,ANTELOPE SPRINGS,"4555 Pfe Rd, Roseville, California, 95747",95747,California,Region 9,Transient non-community system,250,,Placer,3,0,2,-121.36583,38.728774,-121.365831,38.72775,-121.36683,-121.36483,38.727774,38.729774
CA1503219,HASSON O S,"4011 Jewett Ave, Bakersfield, California, 93301",93301,California,Region 9,Transient non-community system,40,,Kern,2,5,2,-119.014314,35.39668,-119.015291,35.39668,-119.015314,-119.013314,35.39568,35.39768
CA2801077,CHIMNEY ROCK WINERY,"5350 Silverado Trl, Napa, California, 94558",94558,California,Region 9,Transient non-community system,100,,Napa,3,2,13,-122.313184,38.390365,-122.313441,38.3901,-122.314184,-122.312184,38.389365,38.391365
CA1400506,High Sierra Water Company,"1949 South Lake Rd, Bishop, California, 93514",93514,California,Region 9,Transient non-community system,200,,Inyo,2,1,5,-118.566116,37.235164,-118.566116,37.235164,-118.576116,-118.556116,37.225164,37.245164
CA2803911,DOMINUS ESTATE WINERY,"2570 Napanook Rd, Yountville, California, 94599",94599,California,Region 9,Transient non-community system,25,,Napa,2,4,7,-122.37203,38.407104,-122.373511,38.40484,-122.37303,-122.37103,38.406104,38.408104
CA4200895,SHEPHERD OF THE VALLEY,"93460, Santa Ynez, California",93460,California,Region 9,Transient non-community system,320,,Santa Barbara,3,5,6,-120.083352,34.615645,-120.083352,34.615645,-120.264352,-119.902352,34.434645,34.796645
CA4810019,SAVE MART DISTRIBUTION CENTER 802,"3140 Peacekeeper Way, Mcclellan, California, 95652",95652,California,Region 9,Non-Transient non-community system,220,,Solano,4,1,2,-121.389111,38.660793,-121.389141,38.65938,-121.390111,-121.388111,38.659793,38.661793
CA3610028,MARYGOLD MWC,"9725 Alder Ave, Bloomington, California, 92316",92316,California,Region 9,Community water system,3449,,San Bernardino,14,1,2,-117.418217,34.07712,-117.417911,34.07712,-117.419217,-117.417217,34.07612,34.07812
CA3210300,PLUMAS-EUREKA S.P.,"96142, Tahoma, California",96142,California,Region 9,Transient non-community system,194,,Plumas,4,5,7,-120.13223,39.060353,-120.13223,39.060353,-120.29423,-119.97023,38.898353,39.222353
CA3600585,THOUSAND PINES CHRISTIAN,"92325, Crestline, California",92325,California,Region 9,Non-Transient non-community system,1000,,San Bernardino,12,8,12,-117.281604,34.242996,-117.281604,34.242996,-117.330604,-117.232604,34.193996,34.291996
CA1000076,UPPER LINE CREEK IMPRVMNT ASSN,"93634, Lakeshore, California",93634,California,Region 9,Transient non-community system,150,,Fresno,4,2,3,-119.168719,37.253058,-119.168719,37.253058,-119.175719,-119.161719,37.246058,37.260058
CA3910008,LOCKEFORD COMMUNITY SERV. DIST.,"95237, Lockeford, California",95237,California,Region 9,Community water system,2500,,San Joaquin,11,12,9,-121.150482,38.15764,-121.150482,38.15764,-121.207482,-121.093482,38.10064,38.21464
CA3410031,CALAM - ANTELOPE,"4701 Beloit Dr, Sacramento, California, 95838",95838,California,Region 9,Community water system,34168,,Sacramento,55,0,8,-121.425006,38.653241,-121.425471,38.65325,-121.426006,-121.424006,38.652241,38.654241
CA3900581,SJ COUNTY HOUSING AUTHORITY,"2020 W El Camino Ave, Sacramento, California, 95833",95833,California,Region 9,Non-Transient non-community system,500,,San Joaquin,3,28,68,-121.507312,38.613227,-121.507312,38.613227,-121.517312,-121.497312,38.603227,38.623227
CA4710011,CITY OF YREKA,"856 N Main St, Yreka, California, 96097",96097,California,Region 9,Community water system,7290,YREKA,,13,2,17,-122.632612,41.742749,-122.632612,41.742749,-122.642612,-122.622612,41.732749,41.752749
CA5000076,CATFISH CAMP,"108 Rowland Ave, Modesto, California, 95354",95354,California,Region 9,Transient non-community system,26,,Stanislaus,4,2,5,-120.973126,37.639572,-120.972801,37.63957,-120.974126,-120.972126,37.638572,37.640572
CA3410802,RICHARD A. MCGEE TRAINING CENTER,"9850 Twin Cities Rd, Galt, California, 95632",95632,California,Region 9,Non-Transient non-community system,300,,Sacramento,10,2,11,-121.32827,38.290973,-121.328271,38.28912,-121.32927,-121.32727,38.289973,38.291973
CA2710020,PAJARO COMMUNITY SERVICES DISTRICT,"136 San Juan Rd, Watsonville, California, 95076",95076,California,Region 9,Community water system,6500,,Monterey,6,3,7,-121.746825,36.904428,-121.746825,36.904428,-121.756825,-121.736825,36.894428,36.914428
CA0710006,CITY OF MARTINEZ,"525 Henrietta St, Martinez, California, 94553",94553,California,Region 9,Community water system,35375,MARTINEZ,,10,1,10,-122.135154,38.013836,-122.135311,38.01402,-122.136154,-122.134154,38.012836,38.014836
CA1400036,Keeler Community Service District,"93530, Keeler, California",93530,California,Region 9,Community water system,180,,Inyo,5,28,12,-117.87424,36.489383,-117.87424,36.489383,-117.87924,-117.86924,36.484383,36.494383
CA1910063,LINCOLN AVENUE WATER CO.,"564 W Harriet St, Altadena, California, 91001",91001,California,Region 9,Community water system,16000,,Los Angeles,46,0,44,-118.160209,34.193754,-118.160321,34.19348,-118.161209,-118.159209,34.192754,34.194754
CA1010001,BAKMAN WATER COMPANY,"93747, Fresno, California",93747,California,Region 9,Community water system,8866,,Fresno,41,2,11,-119.704439,36.743294,-119.704439,36.743294,-119.709439,-119.699439,36.738294,36.748294
CA3610060,SBDNO COUNTY SERVICE AREA W-1,"622 Jemez Trl, Yucca Valley, California, 92284",92284,California,Region 9,Community water system,1495,,San Bernardino,8,0,6,-116.454992,34.242097,-116.454992,34.242097,-116.464992,-116.444992,34.232097,34.252097
CA2400140,Nagame Japanese Restaurant,"2650 W 16th St, Merced, California, 95348",95348,California,Region 9,Transient non-community system,75,,Merced,2,6,0,-120.509541,37.309265,-120.509541,37.309265,-120.519541,-120.499541,37.299265,37.319265
CA2210001,MARIPOSA PUBLIC UTILITY DIST,"95338, Mariposa, California",95338,California,Region 9,Community water system,2000,,Mariposa,40,30,7,-119.975981,37.49342,-119.975981,37.49342,-120.296981,-119.654981,37.17242,37.81442
CA1000520,"JOSAN AND JOSAN, INC.","12019 S Highland Ave, Selma, California, 93662",93662,California,Region 9,Transient non-community system,50,,Fresno,2,5,5,-119.628844,36.560851,-119.628844,36.560851,-119.638844,-119.618844,36.550851,36.570851
CA0400144,CHERRY HILL CAMPGROUND,"96020, Chester, California",96020,California,Region 9,Transient non-community system,30,,Butte,4,0,3,-121.210211,40.238636,-121.210211,40.238636,-121.498211,-120.922211,39.950636,40.526636
CA0400091,BUZZTAIL COMMUNITY SERVICE DISTRICT,"95927, Chico, California",95927,California,Region 9,Community water system,25,,Butte,3,5,8,-121.83356,39.735361,-121.83356,39.735361,-121.83856,-121.82856,39.730361,39.740361
CA0300006,Camp Ritchie,"4311 Jacobus Dr, Garden Valley, California, 95633",95633,California,Region 9,Transient non-community system,800,,Amador,2,7,9,-120.86537,38.877738,-120.865361,38.8788,-120.86637,-120.86437,38.876738,38.878738
CA0707509,JOES ISLAND RESTAURANT,"94511, Bethel Island, California",94511,California,Region 9,Transient non-community system,100,,Contra Costa,2,9,5,-121.639782,38.028221,-121.639782,38.028221,-121.675782,-121.603782,37.992221,38.064221
CA1900075,BLEICH FLATS MUTUAL,"46472 Kings Canyon Rd, Lancaster, California, 93536",93536,California,Region 9,Community water system,93,,Los Angeles,8,12,4,-118.510267,34.724983,-118.509241,34.72504,-118.511267,-118.509267,34.723983,34.725983
CA1510009,ERSKINE CREEK WC,"93240, Mountain Mesa, California",93240,California,Region 9,Community water system,2500,,Kern,14,7,7,-118.474992,35.612891,-118.474992,35.612891,-118.595992,-118.353992,35.491891,35.733891
CA2000823,PIONEER MARKET,"23519 Robertson Blvd, Chowchilla, California, 93610",93610,California,Region 9,Transient non-community system,100,,Madera,13,2,6,-120.291067,37.090841,-120.290411,37.09048,-120.292067,-120.290067,37.089841,37.091841
CA3600200,RANCHERITOS MWC,"21832 Viento Rd, Apple Valley, California, 92308",92308,California,Region 9,Community water system,655,,San Bernardino,6,5,13,-117.18714,34.453498,-117.187141,34.4539,-117.18814,-117.18614,34.452498,34.454498
CA3901163,MUSD-NEW HAVEN SCHOOL,"95336, Manteca, California",95336,California,Region 9,Non-Transient non-community system,300,,San Joaquin,2,2,12,-121.21263,37.802676,-121.21263,37.802676,-121.31763,-121.10763,37.697676,37.907676
CA0800622,CHINOOK WATER SYSTEM,"95548, Klamath, California",95548,California,Region 9,Transient non-community system,100,,Del Norte,2,9,11,-123.989611,41.514991,-123.989611,41.514991,-124.367611,-123.611611,41.136991,41.892991
CA3601013,DARR WATER CO,"40716 US Highway 395, Boron, California, 93516",93516,California,Region 9,Non-Transient non-community system,1000,,San Bernardino,4,2,14,-117.542232,34.994612,-117.542611,34.99455,-117.543232,-117.541232,34.993612,34.995612
CA1010035,DEL REY COMMUNITY SERV DIST,"93616, Del Rey, California",93616,California,Region 9,Community water system,1500,,Fresno,13,8,3,-119.594892,36.658661,-119.594892,36.658661,-119.645892,-119.543892,36.607661,36.709661
CA2204054,MCPR- WOODLAND PARK,"4639 Ben Hur Rd, Mariposa, California, 95338",95338,California,Region 9,Non-Transient non-community system,100,,Mariposa,2,6,5,-119.947011,37.461006,-119.947011,37.461006,-119.957011,-119.937011,37.451006,37.471006
CA3900796,BTQC-ESCALON,"95307, Ceres, California",95307,California,Region 9,Non-Transient non-community system,110,,San Joaquin,10,5,61,-120.943382,37.590341,-120.943382,37.590341,-121.030382,-120.856382,37.503341,37.677341
CA1610006,STRATFORD PUD,"105 S Douty St, Hanford, California, 93230",93230,California,Region 9,Community water system,1301,,Kings,8,9,6,-119.64517,36.32452,-119.64517,36.32452,-119.65517,-119.63517,36.31452,36.33452
CA2810011,PLEASURE COVE RESORT,"6100 CA-128, Napa, California, 94558",94558,California,Region 9,Transient non-community system,25,,Napa,7,20,12,-122.151883,38.44925,-122.151883,38.44925,-122.161883,-122.141883,38.43925,38.45925
CA3610024,HESPERIA WD,"9700 7th Ave, Hesperia, California, 92345",92345,California,Region 9,Community water system,91627,,San Bernardino,85,2,11,-117.315003,34.426857,-117.316211,34.42703,-117.316003,-117.314003,34.425857,34.427857
CA3301756,Kkottongnae Retreat Camp,"92539, Anza, California",92539,California,Region 9,Community water system,75,,Riverside,4,14,4,-116.723084,33.549694,-116.723084,33.549694,-117.058084,-116.388084,33.214694,33.884694
CA1100448,PLAZA ELEMENTARY SCHOOL,"7322 County Road 24, Orland, California, 95963",95963,California,Region 9,Non-Transient non-community system,150,,Glenn,2,0,7,-122.1055,39.710398,-122.105501,39.71088,-122.1065,-122.1045,39.709398,39.711398
CA2900551,WHITE CLOUD ADMIN/CAMPGROUND,"15924 CA-49, Camptonville, California, 95922",95922,California,Region 9,Transient non-community system,100,,Nevada,3,3,6,-121.070843,39.438474,-121.070843,39.438474,-121.080843,-121.060843,39.428474,39.448474
CA4800801,NEIL'S SERVICE CENTER,"5151 Quinn Rd, Vacaville, California, 95688",95688,California,Region 9,Non-Transient non-community system,120,,Solano,3,2,3,-121.925135,38.395404,-121.925135,38.395404,-121.935135,-121.915135,38.385404,38.405404
CA1910212,GSWC-SOUTH ARCADIA,"401 S San Dimas Canyon Rd, San Dimas, California, 91773",91773,California,Region 9,Community water system,24512,,Los Angeles,87,1,12,-117.794154,34.102847,-117.794551,34.10279,-117.795154,-117.793154,34.101847,34.103847
CA3601144,HINKLEY SENIOR REC CENTER,"92415, San Bernardino, California",92415,California,Region 9,Transient non-community system,100,,San Bernardino,2,0,13,-117.26997,34.099052,-117.26997,34.099052,-117.31197,-117.22797,34.057052,34.141052
CA0202599,EARLY LEARNING CENTER,"96120, Markleeville, California",96120,California,Region 9,Non-Transient non-community system,60,,Alpine,2,1,0,-119.795772,38.806686,-119.795772,38.806686,-120.274772,-119.316772,38.327686,39.285686
CA2210510,YOSEMITE NATIONAL PARK - WAWONA,"95389, Tuolumne Mdws, California",95389,California,Region 9,Community water system,150,,Mariposa,4,7,2,-119.721005,37.646473,-119.721005,37.646473,-120.135005,-119.307005,37.232473,38.060473
CA1502320,LERDO SHERIFF S FACILITY,"17635 Industrial Farm Rd, Bakersfield, California, 93308",93308,California,Region 9,Community water system,2800,,Kern,13,17,4,-119.108714,35.517711,-119.112311,35.51768,-119.109714,-119.107714,35.516711,35.518711
CA1000378,SUNSET WEST COMMUNITY LLC,"5100 Coe Ave, Seaside, California, 93955",93955,California,Region 9,Community water system,239,,Fresno,4,5,4,-121.817411,36.621791,-121.817411,36.621791,-121.827411,-121.807411,36.611791,36.631791
CA0400016,BERRY CREEK COMMUNITY SERVICE DIST,"95928, Chico, California",95928,California,Region 9,Community water system,99,,Butte,8,28,5,-121.800458,39.715335,-121.800458,39.715335,-122.003458,-121.597458,39.512335,39.918335
CA3400167,WILLOW BERM MARINA,"140 Brannan Island Rd, Isleton, California, 95641",95641,California,Region 9,Transient non-community system,150,,Sacramento,3,25,24,-121.569014,38.103439,-121.567881,38.10393,-121.570014,-121.568014,38.102439,38.104439
CA2300610,CASPAR SOUTH SERVICE COMPANY,"3676 Banbury Ct, Santa Rosa, California, 95404",95404,California,Region 9,Community water system,160,,Mendocino,21,7,2,-122.694049,38.479326,-122.694561,38.47921,-122.695049,-122.693049,38.478326,38.480326
CA0706031,GENOS DELI STATION,"94515, Calistoga, California",94515,California,Region 9,Transient non-community system,200,,Contra Costa,2,14,12,-122.643491,38.572821,-122.643491,38.572821,-122.798491,-122.488491,38.417821,38.727821
CA2700586,GABILAN WC,"638 San Juan Grade Rd, Salinas, California, 93906",93906,California,Region 9,Community water system,454,,Monterey,8,24,8,-121.622437,36.751771,-121.621881,36.75144,-121.623437,-121.621437,36.750771,36.752771
CA2900507,TAHOE TIMBER TRAILS WATER SYSTEM,"16021 Hobart Mills Rd, Truckee, California, 96161",96161,California,Region 9,Transient non-community system,250,,Nevada,4,0,10,-120.177705,39.417506,-120.176941,39.41593,-120.178705,-120.176705,39.416506,39.418506
CA3700072,WILLIAM HEISE COUNTY PARK,"5201 Ruffin Rd, San Diego, California, 92123",92123,California,Region 9,Transient non-community system,850,,San Diego,4,10,7,-117.126657,32.82947,-117.126471,32.82947,-117.127657,-117.125657,32.82847,32.83047
CA2600546,CROWLEY LAKE MUT. WATER DIST.,"80 S Landing Rd, Mammoth Lakes, California, 93546",93546,California,Region 9,Community water system,250,,Mono,3,31,14,-118.740569,37.562409,-118.740331,37.56235,-118.741569,-118.739569,37.561409,37.563409
CA2000545,DAYS INN,"25207 Road 407, Raymond, California, 93653",93653,California,Region 9,Transient non-community system,100,,Madera,12,3,6,-119.899819,37.120991,-119.895951,37.12025,-119.900819,-119.898819,37.119991,37.121991
CA3710021,SAN DIEGUITO WD,"160 Calle Magdalena, Encinitas, California, 92024",92024,California,Region 9,Community water system,38500,,San Diego,6,0,5,-117.284529,33.047167,-117.285491,33.0463,-117.285529,-117.283529,33.046167,33.048167
