State,County,Agency,Ori,total aggravated-assault crimes (2015-2023),total aggravated-assault cleared crimes (2015-2023),total aggravated-assault actual crimes (2015-2023),total violent-crime crimes (2015-2023),total violent-crime cleared crimes (2015-2023),total violent-crime actual crimes (2015-2023),total arson crimes (2015-2023),total arson cleared crimes (2015-2023),total arson actual crimes (2015-2023),total human-trafficing crimes (2015-2023),total human-trafficing cleared crimes (2015-2023),total human-trafficing actual crimes (2015-2023),total rape-legacy crimes (2015-2023),total rape-legacy cleared crimes (2015-2023),total rape-legacy actual crimes (2015-2023),total homicide crimes (2015-2023),total homicide cleared crimes (2015-2023),total homicide actual crimes (2015-2023),total burglary crimes (2015-2023),total burglary cleared crimes (2015-2023),total burglary actual crimes (2015-2023),total motor-vehicle-theft crimes (2015-2023),total motor-vehicle-theft cleared crimes (2015-2023),total motor-vehicle-theft actual crimes (2015-2023),total larceny crimes (2015-2023),total larceny cleared crimes (2015-2023),total larceny actual crimes (2015-2023),total rape crimes (2015-2023),total rape cleared crimes (2015-2023),total rape actual crimes (2015-2023),total property-crime crimes (2015-2023),total property-crime cleared crimes (2015-2023),total property-crime actual crimes (2015-2023),Latitude,Longitude
Colorado,GARFIELD,New Castle Police Department,CO0230600,45,14,31,57,17,40,3,0,3,0,0,0,1,0,1,2,1,1,34,1,33,43,10,33,220,11,209,8,2,6,297,22,275,39.599352,-107.90978
Colorado,GILPIN,Gilpin County Sheriff's Office,CO0240000,163,73,90,207,89,118,10,4,6,0,0,0,15,6,9,5,2,3,147,19,128,70,17,53,527,104,423,27,10,17,744,140,604,39.838306,-105.482994
Colorado,GILPIN,Black Hawk Police Department,CO0240200,41,19,22,81,30,51,2,1,1,0,0,0,5,1,4,0,0,0,32,7,25,157,35,122,2354,630,1724,23,6,17,2543,672,1871,39.861082,-105.528947
Colorado,GRAND,Grand County Sheriff's Office,CO0250000,105,45,60,119,47,72,6,2,4,0,0,0,4,0,4,0,0,0,97,12,85,18,2,16,232,6,226,14,2,12,347,20,327,40.123289,-106.095876
Colorado,GRAND,Granby Police Department,CO0250100,16,8,8,18,9,9,2,0,2,0,0,0,0,0,0,0,0,0,35,3,32,16,5,11,247,33,214,2,1,1,298,41,257,40.123289,-106.095876
Colorado,GRAND,Kremmling Police Department,CO0250300,8,4,4,11,4,7,0,0,0,0,0,0,1,0,1,0,0,0,26,7,19,9,0,9,21,2,19,3,0,3,56,9,47,40.123289,-106.095876
Colorado,GRAND,Fraser/Winter Park Police Department,CO0250400,45,21,24,70,28,42,0,0,0,0,0,0,8,1,7,1,0,1,71,24,47,33,7,26,484,67,417,20,5,15,588,98,490,40.123289,-106.095876
Colorado,GUNNISON,Gunnison County Sheriff's Office,CO0260000,43,20,23,52,23,29,0,0,0,0,0,0,2,0,2,1,0,1,22,5,17,26,8,18,140,3,137,6,2,4,188,16,172,38.54558,-106.925606
Colorado,GUNNISON,Gunnison Police Department,CO0260100,222,100,122,289,123,166,12,3,9,0,0,0,36,10,26,0,0,0,135,25,110,98,31,67,1045,177,868,59,20,39,1278,233,1045,38.669679,-107.078108
Colorado,GUNNISON,Mount Crested Butte Police Department,CO0260200,27,13,14,33,15,18,0,0,0,0,0,0,3,1,2,0,0,0,9,3,6,4,1,3,110,8,102,6,2,4,123,12,111,38.669679,-107.078108
Colorado,GUNNISON,Crested Butte Police Department,CO0260300,56,23,33,58,24,34,1,0,1,0,0,0,0,0,0,0,0,0,15,4,11,10,2,8,100,19,81,2,1,1,125,25,100,38.669679,-107.078108
Colorado,HINSDALE,Hinsdale County Sheriff's Office,CO0270000,6,3,3,12,4,8,0,0,0,0,0,0,1,0,1,0,0,0,7,1,6,5,0,5,27,1,26,6,1,5,39,2,37,37.811667,-107.383335
