State,County,Agency,Ori,total aggravated-assault crimes (2015-2023),total aggravated-assault cleared crimes (2015-2023),total aggravated-assault actual crimes (2015-2023),total violent-crime crimes (2015-2023),total violent-crime cleared crimes (2015-2023),total violent-crime actual crimes (2015-2023),total arson crimes (2015-2023),total arson cleared crimes (2015-2023),total arson actual crimes (2015-2023),total human-trafficing crimes (2015-2023),total human-trafficing cleared crimes (2015-2023),total human-trafficing actual crimes (2015-2023),total rape-legacy crimes (2015-2023),total rape-legacy cleared crimes (2015-2023),total rape-legacy actual crimes (2015-2023),total homicide crimes (2015-2023),total homicide cleared crimes (2015-2023),total homicide actual crimes (2015-2023),total burglary crimes (2015-2023),total burglary cleared crimes (2015-2023),total burglary actual crimes (2015-2023),total motor-vehicle-theft crimes (2015-2023),total motor-vehicle-theft cleared crimes (2015-2023),total motor-vehicle-theft actual crimes (2015-2023),total larceny crimes (2015-2023),total larceny cleared crimes (2015-2023),total larceny actual crimes (2015-2023),total rape crimes (2015-2023),total rape cleared crimes (2015-2023),total rape actual crimes (2015-2023),total property-crime crimes (2015-2023),total property-crime cleared crimes (2015-2023),total property-crime actual crimes (2015-2023),Latitude,Longitude
West Virginia,MONROE,State Fire Marshal: Monroe County,WV0320800,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.34613,-81.63015
West Virginia,MORGAN,Morgan County Sheriff's Office,WV0330000,428,162,266,463,170,293,4,1,3,0,0,0,16,4,12,1,0,1,140,14,126,21,5,16,283,27,256,27,6,21,444,46,398,39.627377,-78.22861
West Virginia,MORGAN,Berkeley Springs Police Department,WV0330100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.629463,-78.227196
West Virginia,MORGAN,Paw Paw Police Department,WV0330200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.554835,-78.257314
West Virginia,MORGAN,Department of Natural Resources: Morgan County,WV0330300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.554835,-78.257314
West Virginia,MORGAN,State Fire Marshal,WV0330700,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
West Virginia,NICHOLAS,Nicholas County Sheriff's Office,WV0340000,1703,626,1077,1781,643,1138,9,3,6,0,0,0,43,8,35,12,5,7,142,25,117,5,0,5,417,69,348,60,10,50,564,94,470,38.291416,-80.797516
West Virginia,NICHOLAS,Richwood Police Department,WV0340100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.291416,-80.797516
West Virginia,NICHOLAS,Summersville Police Department,WV0340200,71,33,38,73,33,40,1,0,1,0,0,0,0,0,0,0,0,0,51,14,37,27,6,21,1153,491,662,1,0,1,1231,511,720,38.291416,-80.797516
West Virginia,NICHOLAS,Department of Natural Resources: Nicholas County,WV0340300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.291416,-80.797516
West Virginia,NICHOLAS,State Fire Marshal: Nicholas County,WV0340400,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.34613,-81.63015
West Virginia,NICHOLAS,Central West Virginia Drug Task Force,WV0340800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.291416,-80.797516
West Virginia,OHIO,Ohio County Sheriff's Office,WV0350000,462,157,305,552,166,386,4,0,4,0,0,0,49,1,48,1,0,1,337,86,251,70,15,55,1203,341,862,79,4,75,1610,442,1168,40.098932,-80.620728
West Virginia,"MARSHALL, OHIO",Wheeling Police Department,WV0350100,2650,693,1957,3036,742,2294,13,3,10,0,0,0,119,5,114,25,10,15,1434,167,1267,298,32,266,3308,357,2951,154,6,148,5040,556,4484,40.064915,-80.720924
West Virginia,OHIO,Triadelphia Police Department,WV0350200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.098932,-80.620728
West Virginia,OHIO,Bethlehem Police Department,WV0350300,38,7,31,38,7,31,0,0,0,0,0,0,0,0,0,0,0,0,8,0,8,0,0,0,24,1,23,0,0,0,32,1,31,40.098932,-80.620728
