PWSID,PWS Name,Approximate Address,Postal,Primacy Agency,EPA Region,PWS Type,Population Served Count,Cities Served,Counties Served,# of Facilities,# of Violations,# of Site Visits,Latitude,Longitude,DisplayX,DisplayY,Xmin,Xmax,Ymin,Ymax
CA4500237,SWEET BRIAR CAMP,"96017, Castella, California",96017,California,Region 9,Transient non-community system,60,,Shasta,5,9,10,-122.358981,41.072991,-122.358981,41.072991,-122.498981,-122.218981,40.932991,41.212991
CA5602111,NYELAND ACRES MUTUAL WATER CO,"93031, Oxnard, California",93031,California,Region 9,Community water system,915,,Ventura,7,38,12,-119.181162,34.22054,-119.181162,34.22054,-119.186162,-119.176162,34.21554,34.22554
CA5610002,FILLMORE WATER DEPT,"250 Central Ave, Fillmore, California, 93015",93015,California,Region 9,Community water system,15222,,Ventura,22,5,22,-118.913249,34.398345,-118.913249,34.398345,-118.923249,-118.903249,34.388345,34.408345
CA1100439,THE PARKWAY RV RESORT,"6330 County Road 200, Orland, California, 95963",95963,California,Region 9,Transient non-community system,25,,Glenn,3,4,9,-122.215743,39.754841,-122.215743,39.754841,-122.225743,-122.205743,39.744841,39.764841
CA3700909,JULIAN COMMUNITY SERVICES DISTRICT,"92036, Julian, California",92036,California,Region 9,Community water system,1517,,San Diego,26,85,11,-116.577107,33.065047,-116.577107,33.065047,-117.052107,-116.102107,32.590047,33.540047
CA4901082,MAZZOCCO WINERY,"95448, Healdsburg, California",95448,California,Region 9,Transient non-community system,25,,Sonoma,5,6,2,-122.879961,38.629979,-122.879961,38.629979,-123.075961,-122.683961,38.433979,38.825979
CA2300736,CASPAR BEACH RV PARK,"14441 Point Cabrillo Dr, Mendocino, California, 95460",95460,California,Region 9,Transient non-community system,35,,Mendocino,12,10,4,-123.81602,39.359157,-123.814581,39.35888,-123.81702,-123.81502,39.358157,39.360157
CA1710008,NICE MUTUAL WATER COMPANY,"95464, Nice, California",95464,California,Region 9,Community water system,2731,,Lake,14,3,17,-122.854756,39.12876,-122.854756,39.12876,-122.922756,-122.786756,39.06076,39.19676
CA0800635,KAMP KLAMATH CORP.,"95548, Klamath, California",95548,California,Region 9,Transient non-community system,110,,Del Norte,4,7,16,-123.989611,41.514991,-123.989611,41.514991,-124.367611,-123.611611,41.136991,41.892991
CA4901214,ADOBE CHRISTIAN CHURCH,"2875 Adobe Rd, Petaluma, California, 94954",94954,California,Region 9,Non-Transient non-community system,50,,Sonoma,3,6,4,-122.596636,38.261892,-122.596636,38.261892,-122.606636,-122.586636,38.251892,38.271892
