PWSID,PWS Name,Approximate Address,Postal,Primacy Agency,EPA Region,PWS Type,Population Served Count,Cities Served,Counties Served,# of Facilities,# of Violations,# of Site Visits,Latitude,Longitude,DisplayX,DisplayY,Xmin,Xmax,Ymin,Ymax
NE3121005,WAVERLY EASTBOUND SCALES ON I-80,"12909 238th St, Greenwood, Nebraska, 68366",68366,Nebraska,Region 7,Transient non-community system,30,,Cass,3,4,4,-96.388485,40.967843,-96.388485,40.967843,-96.398485,-96.378485,40.957843,40.977843
NE3121006,WAVERLY WESTBOUND SCALES ON I-80,"12909 238th St, Greenwood, Nebraska, 68366",68366,Nebraska,Region 7,Transient non-community system,25,,Cass,4,6,4,-96.388485,40.967843,-96.388485,40.967843,-96.398485,-96.378485,40.957843,40.977843
NE3150588,HILLTOP COUNTRY CLUB,"23rd St, Wahoo, Nebraska, 68066",68066,Nebraska,Region 7,Transient non-community system,65,WAHOO,Saunders,3,7,4,-96.627886,41.227012,-96.627886,41.227012,-96.633886,-96.621886,41.221012,41.233012
NE3120867,BLUE CRAPPIE RESORT,"3845 Everett St, Lincoln, Nebraska, 68506",68506,Nebraska,Region 7,Transient non-community system,30,SUTTON,York,3,6,3,-96.664572,40.797103,-96.664571,40.79685,-96.665572,-96.663572,40.796103,40.798103
NE3121103,SOUTHWEST FEEDERS,"74499 Highway 25, Hayes Center, Nebraska, 69032",69032,Nebraska,Region 7,Transient non-community system,35,HAYES CENTER,Hayes,5,17,10,-101.031572,40.62509,-101.031572,40.62509,-101.041572,-101.021572,40.61509,40.63509
NE3109504,LITTLE BLUE NRD RWD 1,"304 Holland Ave, Fairbury, Nebraska, 68352",68352,Nebraska,Region 7,Community water system,1540,FAIRBURY,Jefferson,13,1,10,-97.307026,40.160421,-97.306031,40.16041,-97.308026,-97.306026,40.159421,40.161421
NE3121191,WAGON WHEEL SALOON & STEAKHOUSE,"823 Highway 91, Ericson, Nebraska, 68637",68637,Nebraska,Region 7,Transient non-community system,93,YORK,Wheeler,3,8,10,-98.67349,41.782519,-98.673481,41.78286,-98.67449,-98.67249,41.781519,41.783519
NE3121044,PLAINS POWER & EQUIPMENT - CRETE,"68434, Seward, Nebraska",68434,Nebraska,Region 7,Transient non-community system,42,CRETE,Saline,3,2,4,-97.096502,40.90999,-97.096502,40.90999,-97.253502,-96.939502,40.75299,41.06699
NE3121164,PLAINS POWER & EQUIPMENT- SEWARD,"68434, Seward, Nebraska",68434,Nebraska,Region 7,Transient non-community system,60,,Seward,5,20,5,-97.096502,40.90999,-97.096502,40.90999,-97.253502,-96.939502,40.75299,41.06699
NE3105303,"SNYDER, VILLAGE OF","125 Ash St, Snyder, Nebraska, 68664",68664,Nebraska,Region 7,Community water system,300,SNYDER,Dodge,6,8,11,-96.788649,41.703611,-96.788921,41.70361,-96.789649,-96.787649,41.702611,41.704611
NE3103702,"ROGERS, VILLAGE OF","160 Center St, Rogers, Nebraska, 68659",68659,Nebraska,Region 7,Community water system,95,ROGERS,Colfax,5,58,9,-96.915635,41.463719,-96.915261,41.46371,-96.916635,-96.914635,41.462719,41.464719
NE3121166,"MIDWEST RENEWABLE ENERGY, LLC","27532 W Highway 30, Sutherland, Nebraska, 69165",69165,Nebraska,Region 7,Non-Transient non-community system,35,SUTHERLAND,Lincoln,5,11,10,-101.089695,41.162953,-101.089141,41.16147,-101.090695,-101.088695,41.161953,41.163953
NE3110707,"CENTER, VILLAGE OF","207 Main St, Center, Nebraska, 68724",68724,Nebraska,Region 7,Community water system,74,CENTER,Knox,4,19,32,-97.876768,42.608514,-97.876768,42.608514,-97.886768,-97.866768,42.598514,42.618514
NE3121480,NEBE GREEN ACRES MHP,"2902 Hancock St, Bellevue, Nebraska, 68005",68005,Nebraska,Region 7,Community water system,870,BELLEVUE,Sarpy,4,0,1,-95.892118,41.128231,-95.893881,41.12674,-95.893118,-95.891118,41.127231,41.129231
NE3121429,NORTH PLATTE PATRIOT PARK (KEY ESTATES),"2300 E Philip Ave, North Platte, Nebraska, 69101",69101,Nebraska,Region 7,Community water system,570,NORTH PLATTE,Lincoln,5,9,17,-100.739571,41.126178,-100.739571,41.1271,-100.740571,-100.738571,41.125178,41.127178
NE3121485,EAGLE MHC,"125 1st St, Shubert, Nebraska, 68437",68437,Nebraska,Region 7,Community water system,97,EAGLE,Cass,5,0,1,-95.683662,40.232976,-95.683662,40.232976,-95.693662,-95.673662,40.222976,40.242976
NE3103504,"GLENVIL, VILLAGE OF","201 Winters Ave, Glenvil, Nebraska, 68941",68941,Nebraska,Region 7,Community water system,315,GLENVIL,Clay,6,26,13,-98.251838,40.504216,-98.251838,40.504216,-98.261838,-98.241838,40.494216,40.514216
NE3112707,NEMAHA CO RWD #2,"68378, Johnson, Nebraska",68378,Nebraska,Region 7,Community water system,977,AUBURN,Nemaha,12,7,10,-95.996406,40.410771,-95.996406,40.410771,-96.087406,-95.905406,40.319771,40.501771
NE3102305,"ABIE, VILLAGE OF","318 Maple St, Abie, Nebraska, 68001",68001,Nebraska,Region 7,Community water system,65,ABIE,Butler,5,2,7,-96.951591,41.336123,-96.951591,41.33588,-96.952591,-96.950591,41.335123,41.337123
NE3150345,SWANSON RESERVOIR SRA - NG & PC,"Recreation Road 44B, Trenton, Nebraska, 69044",69044,Nebraska,Region 7,Transient non-community system,25,STRATTON,Hitchcock,20,22,11,-101.063718,40.160688,-101.063718,40.160688,-101.083718,-101.043718,40.140688,40.180688
NE3150260,RED WILLOW RESERVOIR SRA - NG & PC,"69001, Mccook, Nebraska",69001,Nebraska,Region 7,Transient non-community system,140,MCCOOK,Frontier,26,15,7,-100.627382,40.20492,-100.627382,40.20492,-100.845382,-100.409382,39.98692,40.42292
NE3120959,LINDY COUNTRY CLUB,"68719, Bristow, Nebraska",68719,Nebraska,Region 7,Transient non-community system,25,BLOOMFIELD,Knox,4,2,9,-98.584323,42.841626,-98.584323,42.841626,-98.796323,-98.372323,42.629626,43.053626
NE3116701,"PILGER, VILLAGE OF","220 N Main St, Pilger, Nebraska, 68768",68768,Nebraska,Region 7,Community water system,224,PILGER,Stanton,7,3,24,-97.053804,42.009081,-97.053521,42.00908,-97.054804,-97.052804,42.008081,42.010081
NE3103304,"LODGEPOLE, VILLAGE OF","814 Sheldon St, Lodgepole, Nebraska, 69149",69149,Nebraska,Region 7,Community water system,318,LODGEPOLE (RR NAME LODGE POLE),Cheyenne,10,21,21,-102.636603,41.148669,-102.636603,41.148669,-102.646603,-102.626603,41.138669,41.158669
NE3150371,HAPPY JACK'S C-STORE,"69103, North Platte, Nebraska",69103,Nebraska,Region 7,Transient non-community system,109,BRULE,Keith,9,20,12,-100.739037,41.121964,-100.739037,41.121964,-100.744037,-100.734037,41.116964,41.126964
NE3121229,WHITETAIL RUN GOLF COURSE,"1833 N Nye Ave, Fremont, Nebraska, 68025",68025,Nebraska,Region 7,Transient non-community system,67,,Saunders,3,5,3,-96.501929,41.446951,-96.502381,41.44695,-96.502929,-96.500929,41.445951,41.447951
