PWSID,PWS Name,Approximate Address,Postal,Primacy Agency,EPA Region,PWS Type,Population Served Count,Cities Served,Counties Served,# of Facilities,# of Violations,# of Site Visits,Latitude,Longitude,DisplayX,DisplayY,Xmin,Xmax,Ymin,Ymax
OK2007727,NORTHWEST BAPTIST ASSEMBLY,"73801, Woodward, Oklahoma",73801,Oklahoma,Region 6,Transient non-community system,25,,Woodward,2,9,18,-99.396977,36.437683,-99.396977,36.437683,-99.646977,-99.146977,36.187683,36.687683
OK2007604,WAYNOKA,"73860, Waynoka, Oklahoma",73860,Oklahoma,Region 6,Community water system,993,,Woods,9,50,62,-98.87924,36.583668,-98.87924,36.583668,-99.22524,-98.53324,36.237668,36.929668
OK2007708,QUINLAN COMMUNITY RWD #1,"73852, Mooreland, Oklahoma",73852,Oklahoma,Region 6,Community water system,185,,Woodward,10,15,29,-99.204927,36.437936,-99.204927,36.437936,-99.491927,-98.917927,36.150936,36.724936
OK2007617,LITTLE SAHARA SAND SPORTS LLC,"73860, Waynoka, Oklahoma",73860,Oklahoma,Region 6,Transient non-community system,50,,Woods,3,33,41,-98.87924,36.583668,-98.87924,36.583668,-99.22524,-98.53324,36.237668,36.929668
OK2007629,LITTLE SAHARA SP NORTH CAMPGROUND,"73104, Oklahoma City, Oklahoma",73104,Oklahoma,Region 6,Transient non-community system,200,,Woods,2,14,18,-97.507109,35.470546,-97.507109,35.470546,-97.523109,-97.491109,35.454546,35.486546
OK2007010,TEXAS COUNTY RWD #1,"73901, Adams, Oklahoma",73901,Oklahoma,Region 6,Community water system,135,,Texas,6,25,42,-101.074075,36.756258,-101.074075,36.756258,-101.080075,-101.068075,36.750258,36.762258
OK2000416,BALKO SCHOOL,"73931, Balko, Oklahoma",73931,Oklahoma,Region 6,Non-Transient non-community system,200,,Beaver,3,27,22,-100.828726,36.615475,-100.828726,36.615475,-101.332726,-100.324726,36.111475,37.119475
OK3007701,FORT SUPPLY PWA,"73841, Fort Supply, Oklahoma",73841,Oklahoma,Region 6,Community water system,328,,Woodward,2,9,22,-99.574666,36.572599,-99.574666,36.572599,-99.682666,-99.466666,36.464599,36.680599
OK2007706,WOODWARD CO RWD #1,"73852, Mooreland, Oklahoma",73852,Oklahoma,Region 6,Community water system,315,,Woodward,12,19,31,-99.204927,36.437936,-99.204927,36.437936,-99.491927,-98.917927,36.150936,36.724936
OK2001953,HAPPY CORNER QUICK STOP,"74030, Drumright, Oklahoma",74030,Oklahoma,Region 6,Transient non-community system,100,,Creek,2,12,24,-96.601941,35.990161,-96.601941,35.990161,-96.775941,-96.427941,35.816161,36.164161
OK2001902,DRUMRIGHT,"74030, Drumright, Oklahoma",74030,Oklahoma,Region 6,Community water system,2876,,Creek,16,21,67,-96.601941,35.990161,-96.601941,35.990161,-96.775941,-96.427941,35.816161,36.164161
OK2001935,OLIVE SCHOOL,"74030, Drumright, Oklahoma",74030,Oklahoma,Region 6,Non-Transient non-community system,465,,Creek,7,25,30,-96.601941,35.990161,-96.601941,35.990161,-96.775941,-96.427941,35.816161,36.164161
OK1021221,LONE CHIMNEY WATER ASSOCIATION,"74032, Glencoe, Oklahoma",74032,Oklahoma,Region 6,Community water system,150,,Pawnee,8,71,76,-96.928316,36.225484,-96.928316,36.225484,-97.072316,-96.784316,36.081484,36.369484
OK3007603,WOODS CO RWD #2,"73842, Freedom, Oklahoma",73842,Oklahoma,Region 6,Community water system,42,,Woods,2,12,14,-99.112836,36.769801,-99.112836,36.769801,-99.455836,-98.769836,36.426801,37.112801
OK3007601,FREEDOM,"73842, Freedom, Oklahoma",73842,Oklahoma,Region 6,Community water system,275,,Woods,2,24,35,-99.112836,36.769801,-99.112836,36.769801,-99.455836,-98.769836,36.426801,37.112801
OK2002301,GAGE,"73843, Gage, Oklahoma",73843,Oklahoma,Region 6,Community water system,429,,Ellis,10,27,33,-99.756654,36.318941,-99.756654,36.318941,-100.030654,-99.482654,36.044941,36.592941
