PWSID,PWS Name,Approximate Address,Postal,Primacy Agency,EPA Region,PWS Type,Population Served Count,Cities Served,Counties Served,# of Facilities,# of Violations,# of Site Visits,Latitude,Longitude,DisplayX,DisplayY,Xmin,Xmax,Ymin,Ymax
IA9233205,HIM HEARTH N HOME COOKING,"52247, Kalona, Iowa",52247,Iowa,Region 7,Transient non-community system,57,KALONA,Washington,5,8,7,-91.705802,41.487886,-91.705802,41.487886,-91.827802,-91.583802,41.365886,41.609886
IA3338402,GILBERTSON PARK,"52141, Elgin, Iowa",52141,Iowa,Region 7,Transient non-community system,117,ELGIN,Fayette,5,6,11,-91.637562,42.955921,-91.637562,42.955921,-91.773562,-91.501562,42.819921,43.091921
IA5765404,WICKIUP HILL OUTDOOR LEARNING CENTER,"52341, Toddville, Iowa",52341,Iowa,Region 7,Transient non-community system,60,TODDVILLE,Linn,6,14,11,-91.748064,42.076046,-91.748064,42.076046,-91.813064,-91.683064,42.011046,42.141046
IA3170335,THUNDER HILLS HOME & UTILITY ASSOC.,"52045, Epworth, Iowa",52045,Iowa,Region 7,Community water system,225,PEOSTA,Dubuque,8,21,8,-90.936602,42.445201,-90.936602,42.445201,-91.049602,-90.823602,42.332201,42.558201
IA9855403,SORBO FAMILY CAMPGROUND,"50208, Newton, Iowa",50208,Iowa,Region 7,Transient non-community system,36,NORTHWOOD,Worth,5,10,17,-93.048262,41.699811,-93.048262,41.699811,-93.211262,-92.885262,41.536811,41.862811
IA1769419,CAMP AT THE WOODS,"50401, Mason City, Iowa",50401,Iowa,Region 7,Transient non-community system,69,MASON CITY,Cerro Gordo,5,23,20,-93.201402,43.152931,-93.201402,43.152931,-93.348402,-93.054402,43.005931,43.299931
IA4271062,NEW PROVIDENCE WATER SUPPLY,"50208, Newton, Iowa",50208,Iowa,Region 7,Community water system,228,NEW PROVIDENCE,Hardin,8,1,10,-93.048262,41.699811,-93.048262,41.699811,-93.211262,-92.885262,41.536811,41.862811
IA8215399,RUSTIC OAKS HOMEOWNERS ASSN.,"52761, Muscatine, Iowa",52761,Iowa,Region 7,Community water system,100,BLUE GRASS,Scott,6,26,11,-91.048482,41.426171,-91.048482,41.426171,-91.298482,-90.798482,41.176171,41.676171
IA4535801,SARATOGA COMMUNITY CHURCH,"52155, Saratoga, Iowa",52155,Iowa,Region 7,Transient non-community system,80,LIME SPRINGS,Howard,8,39,14,-92.280607,43.449821,-92.280607,43.449821,-92.426607,-92.134607,43.303821,43.595821
IA6682801,ST PETER LUTHERAN CHURCH,"50481, Toeterville, Iowa",50481,Iowa,Region 7,Transient non-community system,188,TOETERVILLE,Mitchell,6,24,16,-92.891921,43.44335,-92.891921,43.44335,-92.892921,-92.890921,43.44235,43.44435
IA7073834,WEST LIBERTY FOODS,"52776, West Liberty, Iowa",52776,Iowa,Region 7,Non-Transient non-community system,925,WEST LIBERTY,Muscatine,11,19,9,-91.260492,41.572931,-91.260492,41.572931,-91.367492,-91.153492,41.465931,41.679931
IA3661884,FREMONT GOLF COURSE,"51652, Sidney, Iowa",51652,Iowa,Region 7,Transient non-community system,129,SIDNEY,Fremont,10,35,8,-95.645311,40.748951,-95.645311,40.748951,-95.772311,-95.518311,40.621951,40.875951
IA7000617,MECHA CEBA WATER SYSTEM ASSOCIATION,"52761, Muscatine, Iowa",52761,Iowa,Region 7,Community water system,87,MUSCATINE,Muscatine,13,23,9,-91.048482,41.426171,-91.048482,41.426171,-91.298482,-90.798482,41.176171,41.676171
IA5252203,DANS OVERHEAD DOORS,"52358, West Branch, Iowa",52358,Iowa,Region 7,Non-Transient non-community system,110,NORTH LIBERTY,Johnson,9,3,6,-91.345546,41.673712,-91.345546,41.673712,-91.509546,-91.181546,41.509712,41.837712
IA7052203,BURTS TAVERN,"52776, West Liberty, Iowa",52776,Iowa,Region 7,Transient non-community system,32,NICHOLS,Muscatine,5,13,7,-91.260492,41.572931,-91.260492,41.572931,-91.367492,-91.153492,41.465931,41.679931
IA3907801,POET BIOREFINING (COON RAPIDS),"50058, Coon Rapids, Iowa",50058,Iowa,Region 7,Non-Transient non-community system,57,BAYARD,Guthrie,9,5,8,-94.677281,41.873621,-94.677281,41.873621,-94.822281,-94.532281,41.728621,42.018621
IA8270201,SLABYS BAR AND GRILL,"52773, Maysville, Iowa",52773,Iowa,Region 7,Transient non-community system,27,PLAIN VIEW,Scott,6,28,15,-90.772986,41.588053,-90.772986,41.588053,-90.882986,-90.662986,41.478053,41.698053
IA7820903,LEWIS AND CLARK MONUMENT,"51503, Council Blfs, Iowa",51503,Iowa,Region 7,Transient non-community system,102,COUNCIL BLUFFS,Pottawattamie,6,5,4,-95.845422,41.260921,-95.845422,41.260921,-96.054422,-95.636422,41.051921,41.469921
IA7052204,NEWTS CAFE,"52766, Nichols, Iowa",52766,Iowa,Region 7,Transient non-community system,102,NICHOLS,Muscatine,5,84,4,-91.310228,41.481016,-91.310228,41.481016,-91.470228,-91.150228,41.321016,41.641016
