PWSID,PWS Name,Approximate Address,Postal,Primacy Agency,EPA Region,PWS Type,Population Served Count,Cities Served,Counties Served,# of Facilities,# of Violations,# of Site Visits,Latitude,Longitude,DisplayX,DisplayY,Xmin,Xmax,Ymin,Ymax
NN0400280,Houck-Querino Canyon NTUA,"86504, Fort Defiance, Arizona",86504,Navajo Nation,Region 9,Community water system,1106,"Houck, Querino Canyon",,12,12,4,-109.083181,35.787951,-109.083181,35.787951,-109.088181,-109.078181,35.782951,35.792951
NN0400253,Kitsillie-Black Mesa NTUA,"86504, Fort Defiance, Arizona",86504,Navajo Nation,Region 9,Community water system,442,"Kitsillie, Black Mesa",,9,26,5,-109.083181,35.787951,-109.083181,35.787951,-109.088181,-109.078181,35.782951,35.792951
NN0400182,Forest Lake NTUA,"86504, Fort Defiance, Arizona",86504,Navajo Nation,Region 9,Community water system,257,Forest Lake,,5,28,6,-109.083181,35.787951,-109.083181,35.787951,-109.088181,-109.078181,35.782951,35.792951
NN0400174,Chinle-Many Farms-Del Muerto NTUA,"86504, Fort Defiance, Arizona",86504,Navajo Nation,Region 9,Community water system,8970,"Chinle, Many Farms, Del Muerto",,40,146,5,-109.083181,35.787951,-109.083181,35.787951,-109.088181,-109.078181,35.782951,35.792951
NN0435008,Many Farms Community School BIA,"86538, Chinle, Arizona",86538,Navajo Nation,Region 9,Community water system,1506,Many Farms,,13,131,7,-109.644892,36.455821,-109.644892,36.455821,-110.044892,-109.244892,36.055821,36.855821
NN3534026,Alamo Navajo Community School BIA,"87825, Alamo, New Mexico",87825,Navajo Nation,Region 9,Non-Transient non-community system,600,Alamo,,5,27,9,-107.241144,34.113066,-107.241144,34.113066,-107.878144,-106.604144,33.476066,34.750066
NN4933011,Navajo Mountain Community Boarding School BIA,"86044, Tonalea, Arizona",86044,Navajo Nation,Region 9,Community water system,163,Navajo Mountain,,9,19,10,-111.078867,36.89734,-111.078867,36.89734,-111.825867,-110.331867,36.15034,37.64434
NN3500250,Pinehill Community and School RNUA,"86044, Tonalea, Arizona",86044,Navajo Nation,Region 9,Community water system,1007,"Ramah, Pinehill",,12,283,13,-111.078867,36.89734,-111.078867,36.89734,-111.825867,-110.331867,36.15034,37.64434
NN0436014,Kinlichee Staff Housing BIA,"86505, Ganado, Arizona",86505,Navajo Nation,Region 9,Community water system,80,Kinlichee,,5,77,7,-109.539505,35.70896,-109.539505,35.70896,-110.053505,-109.025505,35.19496,36.22296
NN3532011,Toadlena Boarding School BIA,"87455, Newcomb, New Mexico",87455,Navajo Nation,Region 9,Community water system,200,Toadlena,,7,64,7,-108.787397,36.326837,-108.787397,36.326837,-109.074397,-108.500397,36.039837,36.613837
NN3532003,Beclabito Day School BIA,"87320, Mexican Spgs, New Mexico",87320,Navajo Nation,Region 9,Community water system,120,Beclabito,,10,81,7,-108.904786,35.787746,-108.904786,35.787746,-109.046786,-108.762786,35.645746,35.929746
NN0432010,Teec Nos Pos Community Boarding School BIA,"86514, Teec Nos Pos, Arizona",86514,Navajo Nation,Region 9,Community water system,300,Teec Nos Pos,,12,64,6,-109.087006,36.920535,-109.087006,36.920535,-110.001006,-108.173006,36.006535,37.834535
NN0433008,Kayenta Community Boarding School BIA,"86033, Kayenta, Arizona",86033,Navajo Nation,Region 9,Community water system,500,Kayenta,,9,72,5,-110.248941,36.71072,-110.248941,36.71072,-110.750941,-109.746941,36.20872,37.21272
NN0433013,Tonalea (Red Lake) Day School BIA,"86044, Tonalea, Arizona",86044,Navajo Nation,Region 9,Community water system,300,"Tonalea, Red Lake",,7,68,6,-111.078867,36.89734,-111.078867,36.89734,-111.825867,-110.331867,36.15034,37.64434
NN4903063,Monument Valley Navajo Tribal Park,"84536, Monument Vly, Utah",84536,Navajo Nation,Region 9,Transient non-community system,275,Monument Valley,,8,52,6,-110.216351,37.005821,-110.216351,37.005821,-111.413351,-109.019351,35.808821,38.202821
NN3534012,Mariano Lake Community School BIA,"87313, Crownpoint, New Mexico",87313,Navajo Nation,Region 9,Community water system,160,Mariano Lake Boarding School,,8,18,7,-108.011049,35.740996,-108.011049,35.740996,-108.713049,-107.309049,35.038996,36.442996
NN3500299,Tohatchi Public School,"87325, Tohatchi, New Mexico",87325,Navajo Nation,Region 9,Community water system,240,Tohatchi,,7,373,8,-108.365824,36.155698,-108.365824,36.155698,-109.045824,-107.685824,35.475698,36.835698
NN3534025,Canoncito Community Day School BIA,"87026, Old Laguna, New Mexico",87026,Navajo Nation,Region 9,Non-Transient non-community system,437,Canoncito,,7,30,7,-107.159472,34.94892,-107.159472,34.94892,-107.714472,-106.604472,34.39392,35.50392
NN0433001,Tuba City Boarding School BIA,"86045, Tuba City, Arizona",86045,Navajo Nation,Region 9,Community water system,2040,Tuba City BIA Boarding School,,13,23,5,-111.220558,36.124284,-111.220558,36.124284,-111.796558,-110.644558,35.548284,36.700284
NN0403008,Moenave Community,"86504, Fort Defiance, Arizona",86504,Navajo Nation,Region 9,Community water system,32,"Moenave, Arizona",,5,119,7,-109.083181,35.787951,-109.083181,35.787951,-109.088181,-109.078181,35.782951,35.792951
NN0403010,Cameron NTUA,"86504, Fort Defiance, Arizona",86504,Navajo Nation,Region 9,Community water system,780,Cameron,,14,106,9,-109.083181,35.787951,-109.083181,35.787951,-109.088181,-109.078181,35.782951,35.792951
NN0403009,Gap-Cedar Ridge NTUA,"86504, Fort Defiance, Arizona",86504,Navajo Nation,Region 9,Community water system,1202,"Gap/Cedar Ridge/Bittersprings,Arizona",,19,83,7,-109.083181,35.787951,-109.083181,35.787951,-109.088181,-109.078181,35.782951,35.792951
NN0400209,White Mesa NTUA,"86504, Fort Defiance, Arizona",86504,Navajo Nation,Region 9,Community water system,376,White Mesa,,14,81,6,-109.083181,35.787951,-109.083181,35.787951,-109.088181,-109.078181,35.782951,35.792951
NN0400208,Rare Metals NTUA,"86504, Fort Defiance, Arizona",86504,Navajo Nation,Region 9,Community water system,81,Rare Metals,,5,8,7,-109.083181,35.787951,-109.083181,35.787951,-109.088181,-109.078181,35.782951,35.792951
NN0400207,Coal Mine Mesa NTUA,"86504, Fort Defiance, Arizona",86504,Navajo Nation,Region 9,Community water system,422,Coal Mine Mesa,,5,115,4,-109.083181,35.787951,-109.083181,35.787951,-109.088181,-109.078181,35.782951,35.792951
NN0400206,Tuba City NTUA,"86504, Fort Defiance, Arizona",86504,Navajo Nation,Region 9,Community water system,6755,Tuba City,,19,54,9,-109.083181,35.787951,-109.083181,35.787951,-109.088181,-109.078181,35.782951,35.792951
NN0403011,Dzil Libei (Cameron) Elementary School,"86045, Tuba City, Arizona",86045,Navajo Nation,Region 9,Non-Transient non-community system,73,Cameron Elementary School,,13,217,20,-111.220558,36.124284,-111.220558,36.124284,-111.796558,-110.644558,35.548284,36.700284
NN0403024,Round Rock Elementary School,"86514, Teec Nos Pos, Arizona",86514,Navajo Nation,Region 9,Community water system,396,Round Rock,,5,334,7,-109.087006,36.920535,-109.087006,36.920535,-110.001006,-108.173006,36.006535,37.834535
NN0400299,Red Mesa Public Schools,"86514, Teec Nos Pos, Arizona",86514,Navajo Nation,Region 9,Community water system,900,Red Mesa,,8,367,9,-109.087006,36.920535,-109.087006,36.920535,-110.001006,-108.173006,36.006535,37.834535
NN0400289,Ganado Public Schools,"86505, Ganado, Arizona",86505,Navajo Nation,Region 9,Community water system,684,Ganado,,6,213,7,-109.539505,35.70896,-109.539505,35.70896,-110.053505,-109.025505,35.19496,36.22296
NN0403062,Chinle High School,"86503, Chinle, Arizona",86503,Navajo Nation,Region 9,Non-Transient non-community system,975,Chinle High School,,7,88,8,-109.587043,36.154148,-109.587043,36.154148,-110.128043,-109.046043,35.613148,36.695148
