State,County,Vegetable acres harvested for fresh market per 1000 pop 2012 (FRESHVEG_ACRESPTH12),Units,FIPS,FID
North Dakota,Dickey,13.907410935416271,"Acres/1,000 pop",38021.0,2004
North Dakota,Divide,0.0,"Acres/1,000 pop",38023.0,2007
North Dakota,Dunn,nan,"Acres/1,000 pop",38025.0,2013
North Dakota,Eddy,nan,"Acres/1,000 pop",38027.0,2017
North Dakota,Emmons,nan,"Acres/1,000 pop",38029.0,2021
North Dakota,Foster,nan,"Acres/1,000 pop",38031.0,2026
North Dakota,Golden Valley,0.0,"Acres/1,000 pop",38033.0,2036
North Dakota,Grand Forks,50.18535202114933,"Acres/1,000 pop",38035.0,2043
North Dakota,Grant,nan,"Acres/1,000 pop",38037.0,2051
North Dakota,Griggs,0.0,"Acres/1,000 pop",38039.0,2056
North Dakota,Hettinger,0.0,"Acres/1,000 pop",38041.0,2063
North Dakota,Kidder,nan,"Acres/1,000 pop",38043.0,2068
North Dakota,LaMoure,nan,"Acres/1,000 pop",38045.0,2074
North Dakota,Logan,0.0,"Acres/1,000 pop",38047.0,2078
North Dakota,McHenry,nan,"Acres/1,000 pop",38049.0,2082
North Dakota,McIntosh,5.077983315197678,"Acres/1,000 pop",38051.0,2090
North Dakota,McKenzie,nan,"Acres/1,000 pop",38053.0,2097
North Dakota,McLean,1.1737089201877935,"Acres/1,000 pop",38055.0,2103
North Dakota,Mercer,nan,"Acres/1,000 pop",38057.0,2107
North Dakota,Morton,1.2837886028100705,"Acres/1,000 pop",38059.0,2114
North Dakota,Mountrail,0.0,"Acres/1,000 pop",38061.0,2119
North Dakota,Nelson,0.0,"Acres/1,000 pop",38063.0,2122
North Dakota,Oliver,nan,"Acres/1,000 pop",38065.0,2127
North Dakota,Pembina,1301.4736262222834,"Acres/1,000 pop",38067.0,2131
North Dakota,Pierce,0.0,"Acres/1,000 pop",38069.0,2136
North Dakota,Ramsey,nan,"Acres/1,000 pop",38071.0,2141
North Dakota,Ransom,nan,"Acres/1,000 pop",38073.0,2147
North Dakota,Renville,0.0,"Acres/1,000 pop",38075.0,2150
North Dakota,Richland,nan,"Acres/1,000 pop",38077.0,2156
North Dakota,Rolette,nan,"Acres/1,000 pop",38079.0,2161
North Dakota,Sargent,nan,"Acres/1,000 pop",38081.0,2164
North Dakota,Sheridan,0.0,"Acres/1,000 pop",38083.0,2169
North Dakota,Sioux,0.0,"Acres/1,000 pop",38085.0,2175
North Dakota,Slope,0.0,"Acres/1,000 pop",38087.0,2180
North Dakota,Stark,0.1856596487319446,"Acres/1,000 pop",38089.0,2182
North Dakota,Steele,nan,"Acres/1,000 pop",38091.0,2186
North Dakota,Stutsman,nan,"Acres/1,000 pop",38093.0,2199
North Dakota,Towner,nan,"Acres/1,000 pop",38095.0,2205
North Dakota,Traill,116.92498450092995,"Acres/1,000 pop",38097.0,2217
North Dakota,Walsh,902.4346094669202,"Acres/1,000 pop",38099.0,2225
North Dakota,Ward,nan,"Acres/1,000 pop",38101.0,2233
North Dakota,Wells,0.0,"Acres/1,000 pop",38103.0,2237
North Dakota,Williams,nan,"Acres/1,000 pop",38105.0,2244
Ohio,Adams,1.3049305212668407,"Acres/1,000 pop",39001.0,2248
Ohio,Allen,nan,"Acres/1,000 pop",39003.0,2250
Ohio,Ashland,4.339005973177054,"Acres/1,000 pop",39005.0,2254
Ohio,Ashtabula,nan,"Acres/1,000 pop",39007.0,2259
Ohio,Athens,nan,"Acres/1,000 pop",39009.0,2266
Ohio,Auglaize,nan,"Acres/1,000 pop",39011.0,2273
Ohio,Belmont,1.3641977081478502,"Acres/1,000 pop",39013.0,2278
Ohio,Brown,1.756796324241537,"Acres/1,000 pop",39015.0,2282
Ohio,Butler,nan,"Acres/1,000 pop",39017.0,2286
Ohio,Carroll,nan,"Acres/1,000 pop",39019.0,2289
Ohio,Champaign,nan,"Acres/1,000 pop",39021.0,2291
Ohio,Clark,nan,"Acres/1,000 pop",39023.0,2300
Ohio,Clermont,0.5320163419359373,"Acres/1,000 pop",39025.0,2306
Ohio,Clinton,nan,"Acres/1,000 pop",39027.0,2310
Ohio,Columbiana,2.0480829755451375,"Acres/1,000 pop",39029.0,2315
Ohio,Coshocton,nan,"Acres/1,000 pop",39031.0,2317
Ohio,Crawford,0.9339902398019941,"Acres/1,000 pop",39033.0,2323
Ohio,Cuyahoga,nan,"Acres/1,000 pop",39035.0,2332
Ohio,Darke,nan,"Acres/1,000 pop",39037.0,2345
Ohio,Defiance,0.30902348578491967,"Acres/1,000 pop",39039.0,2350
Ohio,Delaware,0.5576197916379115,"Acres/1,000 pop",39041.0,2352
Ohio,Erie,7.153693241263863,"Acres/1,000 pop",39043.0,2357
Ohio,Fairfield,1.6611295681063123,"Acres/1,000 pop",39045.0,2365
Ohio,Fayette,0.4854873946665742,"Acres/1,000 pop",39047.0,2368
Ohio,Franklin,0.13108567325434795,"Acres/1,000 pop",39049.0,2375
Ohio,Fulton,5.487388427027154,"Acres/1,000 pop",39051.0,2378
Ohio,Gallia,4.250072997436979,"Acres/1,000 pop",39053.0,2383
Ohio,Geauga,4.314983112967323,"Acres/1,000 pop",39055.0,2390
Ohio,Greene,1.04629871828407,"Acres/1,000 pop",39057.0,2393
Ohio,Guernsey,1.381007382112188,"Acres/1,000 pop",39059.0,2399
Ohio,Hamilton,0.1919443211901545,"Acres/1,000 pop",39061.0,2411
Ohio,Hancock,nan,"Acres/1,000 pop",39063.0,2427
Ohio,Hardin,1.0430494974397875,"Acres/1,000 pop",39065.0,2432
Ohio,Harrison,nan,"Acres/1,000 pop",39067.0,2440
Ohio,Henry,33.69785915292274,"Acres/1,000 pop",39069.0,2451
Ohio,Highland,nan,"Acres/1,000 pop",39071.0,2457
Ohio,Hocking,nan,"Acres/1,000 pop",39073.0,2461
Ohio,Holmes,nan,"Acres/1,000 pop",39075.0,2464
Ohio,Huron,69.3192939826533,"Acres/1,000 pop",39077.0,2468
Ohio,Jackson,3.6468621790001516,"Acres/1,000 pop",39079.0,2472
Ohio,Jefferson,0.5267932921654132,"Acres/1,000 pop",39081.0,2476
Ohio,Knox,2.2366581695584244,"Acres/1,000 pop",39083.0,2479
Ohio,Lake,0.8807960303133366,"Acres/1,000 pop",39085.0,2493
Ohio,Lawrence,1.5615441578930422,"Acres/1,000 pop",39087.0,2499
Ohio,Licking,1.496479398069482,"Acres/1,000 pop",39089.0,2504
Ohio,Logan,nan,"Acres/1,000 pop",39091.0,2510
Ohio,Lorain,nan,"Acres/1,000 pop",39093.0,2516
Ohio,Lucas,nan,"Acres/1,000 pop",39095.0,2520
Ohio,Madison,2.8871452187478175,"Acres/1,000 pop",39097.0,2529
Ohio,Mahoning,nan,"Acres/1,000 pop",39099.0,2534
Ohio,Marion,0.2415604807053566,"Acres/1,000 pop",39101.0,2541
Ohio,Medina,2.188007416193558,"Acres/1,000 pop",39103.0,2545
Ohio,Meigs,nan,"Acres/1,000 pop",39105.0,2549
Ohio,Mercer,1.0528635439876595,"Acres/1,000 pop",39107.0,2552
Ohio,Miami,nan,"Acres/1,000 pop",39109.0,2558
Ohio,Monroe,nan,"Acres/1,000 pop",39111.0,2565
Ohio,Montgomery,nan,"Acres/1,000 pop",39113.0,2573
Ohio,Morgan,1.336987766561936,"Acres/1,000 pop",39115.0,2000
Ohio,Morrow,3.4603065660032026,"Acres/1,000 pop",39117.0,2006
Ohio,Muskingum,1.9796676487370883,"Acres/1,000 pop",39119.0,2010
Ohio,Noble,1.0975442447523667,"Acres/1,000 pop",39121.0,2012
Ohio,Ottawa,27.62524492609884,"Acres/1,000 pop",39123.0,2019
Ohio,Paulding,0.15561780267662623,"Acres/1,000 pop",39125.0,2024
Ohio,Perry,nan,"Acres/1,000 pop",39127.0,2027
Ohio,Pickaway,nan,"Acres/1,000 pop",39129.0,2031
Ohio,Pike,nan,"Acres/1,000 pop",39131.0,2034
Ohio,Portage,nan,"Acres/1,000 pop",39133.0,2038
Ohio,Preble,nan,"Acres/1,000 pop",39135.0,2039
Ohio,Putnam,1.9890019890019888,"Acres/1,000 pop",39137.0,2040
Ohio,Richland,nan,"Acres/1,000 pop",39139.0,2042
Ohio,Ross,nan,"Acres/1,000 pop",39141.0,2045
Ohio,Sandusky,20.092863398271618,"Acres/1,000 pop",39143.0,2047
Ohio,Scioto,1.1067998218942814,"Acres/1,000 pop",39145.0,2048
Ohio,Seneca,nan,"Acres/1,000 pop",39147.0,2049
Ohio,Shelby,0.8956743002544529,"Acres/1,000 pop",39149.0,2052
Ohio,Stark,2.2598297256988262,"Acres/1,000 pop",39151.0,2054
Ohio,Summit,1.5743026504456827,"Acres/1,000 pop",39153.0,2057
Ohio,Trumbull,0.7521733470267455,"Acres/1,000 pop",39155.0,2061
Ohio,Tuscarawas,0.5729667787375271,"Acres/1,000 pop",39157.0,2065
Ohio,Union,nan,"Acres/1,000 pop",39159.0,2067
Ohio,Van Wert,1.1491050908837663,"Acres/1,000 pop",39161.0,2071
Ohio,Vinton,0.7555723460521345,"Acres/1,000 pop",39163.0,2075
Ohio,Warren,1.3134388676871076,"Acres/1,000 pop",39165.0,2076
Ohio,Washington,nan,"Acres/1,000 pop",39167.0,2080
Ohio,Wayne,nan,"Acres/1,000 pop",39169.0,2084
Ohio,Williams,15.7136389059046,"Acres/1,000 pop",39171.0,2087
Ohio,Wood,5.1771583153247,"Acres/1,000 pop",39173.0,2091
Ohio,Wyandot,0.531020444287105,"Acres/1,000 pop",39175.0,2093
Oklahoma,Adair,3.144936651990296,"Acres/1,000 pop",40001.0,2095
Oklahoma,Alfalfa,0.0,"Acres/1,000 pop",40003.0,2099
Oklahoma,Atoka,7.5855159582081,"Acres/1,000 pop",40005.0,2102
Oklahoma,Beaver,nan,"Acres/1,000 pop",40007.0,2104
Oklahoma,Beckham,0.0,"Acres/1,000 pop",40009.0,2106
Oklahoma,Blaine,nan,"Acres/1,000 pop",40011.0,2110
Oklahoma,Bryan,0.36831564650905824,"Acres/1,000 pop",40013.0,2112
Oklahoma,Caddo,nan,"Acres/1,000 pop",40015.0,2118
Oklahoma,Canadian,0.23661107666198886,"Acres/1,000 pop",40017.0,2123
Oklahoma,Carter,nan,"Acres/1,000 pop",40019.0,2126
Oklahoma,Cherokee,0.5201614581165994,"Acres/1,000 pop",40021.0,2129
Oklahoma,Choctaw,nan,"Acres/1,000 pop",40023.0,2133
Oklahoma,Cimarron,nan,"Acres/1,000 pop",40025.0,2135
Oklahoma,Cleveland,0.14269995831659113,"Acres/1,000 pop",40027.0,2140
Oklahoma,Coal,3.217067389095835,"Acres/1,000 pop",40029.0,2144
Oklahoma,Comanche,nan,"Acres/1,000 pop",40031.0,2145
Oklahoma,Cotton,3.5801464605370223,"Acres/1,000 pop",40033.0,2146
Oklahoma,Craig,2.784758541058208,"Acres/1,000 pop",40035.0,2148
Oklahoma,Creek,0.3951119013349138,"Acres/1,000 pop",40037.0,2151
Oklahoma,Custer,nan,"Acres/1,000 pop",40039.0,2153
Oklahoma,Delaware,1.6915158398376144,"Acres/1,000 pop",40041.0,2154
Oklahoma,Dewey,0.0,"Acres/1,000 pop",40043.0,2158
Oklahoma,Ellis,nan,"Acres/1,000 pop",40045.0,2165
Oklahoma,Garfield,nan,"Acres/1,000 pop",40047.0,2167
Oklahoma,Garvin,4.289799809342231,"Acres/1,000 pop",40049.0,2176
Oklahoma,Grady,3.0719939690915945,"Acres/1,000 pop",40051.0,2184
Oklahoma,Grant,0.0,"Acres/1,000 pop",40053.0,2187
Oklahoma,Greer,0.0,"Acres/1,000 pop",40055.0,2189
Oklahoma,Harmon,0.0,"Acres/1,000 pop",40057.0,2191
Oklahoma,Harper,0.0,"Acres/1,000 pop",40059.0,2193
Oklahoma,Haskell,0.0,"Acres/1,000 pop",40061.0,2195
Oklahoma,Hughes,5.51004132530994,"Acres/1,000 pop",40063.0,2197
Oklahoma,Jackson,nan,"Acres/1,000 pop",40065.0,2202
Oklahoma,Jefferson,20.05685407454201,"Acres/1,000 pop",40067.0,2206
Oklahoma,Johnston,2.7319916218923597,"Acres/1,000 pop",40069.0,2211
Oklahoma,Kay,0.17508918605414633,"Acres/1,000 pop",40071.0,2215
Oklahoma,Kingfisher,nan,"Acres/1,000 pop",40073.0,2219
Oklahoma,Kiowa,0.0,"Acres/1,000 pop",40075.0,2222
Oklahoma,Latimer,1.461988304093567,"Acres/1,000 pop",40077.0,2226
Oklahoma,Le Flore,nan,"Acres/1,000 pop",40079.0,2230
Oklahoma,Lincoln,0.40920118083769325,"Acres/1,000 pop",40081.0,2234
Oklahoma,Logan,0.5953062392673154,"Acres/1,000 pop",40083.0,2236
Oklahoma,Love,nan,"Acres/1,000 pop",40085.0,2238
Oklahoma,McClain,3.4282181695562985,"Acres/1,000 pop",40087.0,2245
Oklahoma,McCurtain,3.7019201829892254,"Acres/1,000 pop",40089.0,2252
Oklahoma,McIntosh,0.7797270955165693,"Acres/1,000 pop",40091.0,2258
Oklahoma,Major,4.694223497196505,"Acres/1,000 pop",40093.0,2260
Oklahoma,Marshall,0.6284960090503425,"Acres/1,000 pop",40095.0,2265
Oklahoma,Mayes,nan,"Acres/1,000 pop",40097.0,2270
Oklahoma,Murray,nan,"Acres/1,000 pop",40099.0,2276
Oklahoma,Muskogee,nan,"Acres/1,000 pop",40101.0,2281
Oklahoma,Noble,0.0,"Acres/1,000 pop",40103.0,2287
Oklahoma,Nowata,nan,"Acres/1,000 pop",40105.0,2290
Oklahoma,Okfuskee,12.851797624857653,"Acres/1,000 pop",40107.0,2297
Oklahoma,Oklahoma,nan,"Acres/1,000 pop",40109.0,2303
Oklahoma,Okmulgee,1.3125678370396547,"Acres/1,000 pop",40111.0,2311
Oklahoma,Osage,0.43738154249890654,"Acres/1,000 pop",40113.0,2318
Oklahoma,Ottawa,0.12415034606908966,"Acres/1,000 pop",40115.0,2325
Oklahoma,Pawnee,nan,"Acres/1,000 pop",40117.0,2329
Oklahoma,Payne,0.38212179495344484,"Acres/1,000 pop",40119.0,2340
Oklahoma,Pittsburg,0.48772917728955595,"Acres/1,000 pop",40121.0,2344
Oklahoma,Pontotoc,0.4732358817961931,"Acres/1,000 pop",40123.0,2351
Oklahoma,Pottawatomie,1.1176345759354884,"Acres/1,000 pop",40125.0,2356
Oklahoma,Pushmataha,0.6235524674861928,"Acres/1,000 pop",40127.0,2362
Oklahoma,Roger Mills,0.0,"Acres/1,000 pop",40129.0,2369
Oklahoma,Rogers,0.2827414612078715,"Acres/1,000 pop",40131.0,2374
Oklahoma,Seminole,0.2747899819423726,"Acres/1,000 pop",40133.0,2384
Oklahoma,Sequoyah,nan,"Acres/1,000 pop",40135.0,2391
Oklahoma,Stephens,0.1783166904422254,"Acres/1,000 pop",40137.0,2396
Oklahoma,Texas,nan,"Acres/1,000 pop",40139.0,2003
Oklahoma,Tillman,nan,"Acres/1,000 pop",40141.0,2005
Oklahoma,Tulsa,nan,"Acres/1,000 pop",40143.0,2008
Oklahoma,Wagoner,1.373003812418353,"Acres/1,000 pop",40145.0,2014
Oklahoma,Washington,0.0,"Acres/1,000 pop",40147.0,2018
Oklahoma,Washita,nan,"Acres/1,000 pop",40149.0,2023
Oklahoma,Woods,0.0,"Acres/1,000 pop",40151.0,2029
Oklahoma,Woodward,0.678820791311094,"Acres/1,000 pop",40153.0,2035
Oregon,Baker,1.6263213861262276,"Acres/1,000 pop",41001.0,2044
Oregon,Benton,3.1003806064251918,"Acres/1,000 pop",41003.0,2053
Oregon,Clackamas,6.36690150212969,"Acres/1,000 pop",41005.0,2058
Oregon,Clatsop,nan,"Acres/1,000 pop",41007.0,2064
Oregon,Columbia,0.6297613001523615,"Acres/1,000 pop",41009.0,2070
Oregon,Coos,nan,"Acres/1,000 pop",41011.0,2083
Oregon,Crook,0.435814246283473,"Acres/1,000 pop",41013.0,2092
Oregon,Curry,0.6745514233035033,"Acres/1,000 pop",41015.0,2098
Oregon,Deschutes,0.4760462197602458,"Acres/1,000 pop",41017.0,2109
Oregon,Douglas,3.528522221288751,"Acres/1,000 pop",41019.0,2115
Oregon,Gilliam,0.0,"Acres/1,000 pop",41021.0,2121
Oregon,Grant,nan,"Acres/1,000 pop",41023.0,2130
Oregon,Harney,0.5522573519259975,"Acres/1,000 pop",41025.0,2134
Oregon,Hood River,nan,"Acres/1,000 pop",41027.0,2138
Oregon,Jackson,1.875581575682382,"Acres/1,000 pop",41029.0,2139
Oregon,Jefferson,nan,"Acres/1,000 pop",41031.0,2143
Oregon,Josephine,2.814315565701586,"Acres/1,000 pop",41033.0,2152
Oregon,Klamath,66.93902254501437,"Acres/1,000 pop",41035.0,2155
Oregon,Lake,1.15547567081782,"Acres/1,000 pop",41037.0,2159
Oregon,Lane,2.670539465892107,"Acres/1,000 pop",41039.0,2170
Oregon,Lincoln,0.4332192522635706,"Acres/1,000 pop",41041.0,2174
Oregon,Linn,17.5652041669835,"Acres/1,000 pop",41043.0,2181
Oregon,Malheur,246.5041819132253,"Acres/1,000 pop",41045.0,2185
Oregon,Marion,8.298301270530873,"Acres/1,000 pop",41047.0,2200
Oregon,Morrow,544.1111012196208,"Acres/1,000 pop",41049.0,2209
Oregon,Multnomah,1.92971109656327,"Acres/1,000 pop",41051.0,2218
Oregon,Polk,6.593608263639462,"Acres/1,000 pop",41053.0,2223
Oregon,Sherman,0.0,"Acres/1,000 pop",41055.0,2232
Oregon,Tillamook,1.4997237351014285,"Acres/1,000 pop",41057.0,2242
Oregon,Umatilla,141.54449989602827,"Acres/1,000 pop",41059.0,2251
Oregon,Union,nan,"Acres/1,000 pop",41061.0,2257
Oregon,Wallowa,nan,"Acres/1,000 pop",41063.0,2263
Oregon,Wasco,nan,"Acres/1,000 pop",41065.0,2267
Oregon,Washington,2.0951504931268845,"Acres/1,000 pop",41067.0,2272
Oregon,Wheeler,nan,"Acres/1,000 pop",41069.0,2277
Oregon,Yamhill,13.07299835222648,"Acres/1,000 pop",41071.0,2284
Pennsylvania,Adams,4.33190249281298,"Acres/1,000 pop",42001.0,2292
Pennsylvania,Allegheny,0.3607172423654277,"Acres/1,000 pop",42003.0,2302
Pennsylvania,Armstrong,2.281502281502281,"Acres/1,000 pop",42005.0,2309
Pennsylvania,Beaver,nan,"Acres/1,000 pop",42007.0,2321
Pennsylvania,Bedford,2.9163966299416724,"Acres/1,000 pop",42009.0,2324
Pennsylvania,Berks,2.7616827402083595,"Acres/1,000 pop",42011.0,2326
Pennsylvania,Blair,nan,"Acres/1,000 pop",42013.0,2328
Pennsylvania,Bradford,nan,"Acres/1,000 pop",42015.0,2333
Pennsylvania,Bucks,1.2935288424992895,"Acres/1,000 pop",42017.0,2336
Pennsylvania,Butler,5.769573602580101,"Acres/1,000 pop",42019.0,2338
Pennsylvania,Cambria,nan,"Acres/1,000 pop",42021.0,2341
Pennsylvania,Cameron,nan,"Acres/1,000 pop",42023.0,2343
Pennsylvania,Carbon,nan,"Acres/1,000 pop",42025.0,2349
Pennsylvania,Centre,3.8822117698393854,"Acres/1,000 pop",42027.0,2354
Pennsylvania,Chester,nan,"Acres/1,000 pop",42029.0,2360
Pennsylvania,Clarion,9.968547077922079,"Acres/1,000 pop",42031.0,2366
Pennsylvania,Clearfield,0.5767083450924574,"Acres/1,000 pop",42033.0,2372
Pennsylvania,Clinton,nan,"Acres/1,000 pop",42035.0,2379
Pennsylvania,Columbia,20.745523570382325,"Acres/1,000 pop",42037.0,2385
Pennsylvania,Crawford,4.596888260254596,"Acres/1,000 pop",42039.0,2389
Pennsylvania,Cumberland,4.339700736244026,"Acres/1,000 pop",42041.0,2397
Pennsylvania,Dauphin,2.189018608510134,"Acres/1,000 pop",42043.0,2403
Pennsylvania,Delaware,0.06953495379491467,"Acres/1,000 pop",42045.0,2414
Pennsylvania,Elk,nan,"Acres/1,000 pop",42047.0,2420
Pennsylvania,Erie,2.1809048086638487,"Acres/1,000 pop",42049.0,2425
Pennsylvania,Fayette,2.4872684330946933,"Acres/1,000 pop",42051.0,2431
Pennsylvania,Forest,2.610625244746117,"Acres/1,000 pop",42053.0,2436
Pennsylvania,Franklin,7.53208721919561,"Acres/1,000 pop",42055.0,2439
Pennsylvania,Fulton,1.8967619563744749,"Acres/1,000 pop",42057.0,2446
Pennsylvania,Greene,nan,"Acres/1,000 pop",42059.0,2447
Pennsylvania,Huntingdon,nan,"Acres/1,000 pop",42061.0,2454
Pennsylvania,Indiana,10.812771311020187,"Acres/1,000 pop",42063.0,2459
Pennsylvania,Jefferson,1.4046509553856101,"Acres/1,000 pop",42065.0,2462
Pennsylvania,Juniata,nan,"Acres/1,000 pop",42067.0,2466
Pennsylvania,Lackawanna,nan,"Acres/1,000 pop",42069.0,2471
Pennsylvania,Lancaster,9.423416002535687,"Acres/1,000 pop",42071.0,2482
Pennsylvania,Lawrence,nan,"Acres/1,000 pop",42073.0,2488
Pennsylvania,Lebanon,5.600318753320347,"Acres/1,000 pop",42075.0,2492
Pennsylvania,Lehigh,nan,"Acres/1,000 pop",42077.0,2496
Pennsylvania,Luzerne,2.7372291154084225,"Acres/1,000 pop",42079.0,2501
Pennsylvania,Lycoming,3.7079973404708735,"Acres/1,000 pop",42081.0,2505
Pennsylvania,McKean,0.9480864839865881,"Acres/1,000 pop",42083.0,2509
Pennsylvania,Mercer,4.62795075031515,"Acres/1,000 pop",42085.0,2513
Pennsylvania,Mifflin,nan,"Acres/1,000 pop",42087.0,2517
Pennsylvania,Monroe,2.052450186559417,"Acres/1,000 pop",42089.0,2521
Pennsylvania,Montgomery,0.3692721140272767,"Acres/1,000 pop",42091.0,2528
Pennsylvania,Montour,7.08529395856996,"Acres/1,000 pop",42093.0,2533
Pennsylvania,Northampton,1.9278960205820441,"Acres/1,000 pop",42095.0,2537
Pennsylvania,Northumberland,11.669611400882362,"Acres/1,000 pop",42097.0,2544
Pennsylvania,Perry,nan,"Acres/1,000 pop",42099.0,2554
Pennsylvania,Philadelphia,0.007094101319244878,"Acres/1,000 pop",42101.0,2563
Pennsylvania,Pike,0.21127876472348892,"Acres/1,000 pop",42103.0,2571
Pennsylvania,Potter,27.183474263662678,"Acres/1,000 pop",42105.0,2575
Pennsylvania,Schuylkill,10.108827742588105,"Acres/1,000 pop",42107.0,2581
Pennsylvania,Snyder,23.796959417012186,"Acres/1,000 pop",42109.0,2583
Pennsylvania,Somerset,3.3293174251551307,"Acres/1,000 pop",42111.0,2589
Pennsylvania,Sullivan,6.508600650860065,"Acres/1,000 pop",42113.0,2293
Pennsylvania,Susquehanna,3.6696818829909077,"Acres/1,000 pop",42115.0,2298
Pennsylvania,Tioga,1.8770089861805213,"Acres/1,000 pop",42117.0,2305
Pennsylvania,Union,5.16229090506259,"Acres/1,000 pop",42119.0,2313
Pennsylvania,Venango,0.7926267281105991,"Acres/1,000 pop",42121.0,2316
Pennsylvania,Warren,nan,"Acres/1,000 pop",42123.0,2322
Pennsylvania,Washington,2.4611871269838224,"Acres/1,000 pop",42125.0,2346
Pennsylvania,Wayne,3.868546780401942,"Acres/1,000 pop",42127.0,2363
Pennsylvania,Westmoreland,1.4232543798795327,"Acres/1,000 pop",42129.0,2394
Pennsylvania,Wyoming,10.68481557232527,"Acres/1,000 pop",42131.0,2407
Pennsylvania,York,2.6768197006621244,"Acres/1,000 pop",42133.0,2419
Rhode Island,Bristol,nan,"Acres/1,000 pop",44001.0,2433
Rhode Island,Kent,nan,"Acres/1,000 pop",44003.0,2444
Rhode Island,Newport,nan,"Acres/1,000 pop",44005.0,2460
Rhode Island,Providence,nan,"Acres/1,000 pop",44007.0,2475
Rhode Island,Washington,3.9624047041668646,"Acres/1,000 pop",44009.0,2484
South Carolina,Abbeville,nan,"Acres/1,000 pop",45001.0,2489
South Carolina,Aiken,1.7394073765571982,"Acres/1,000 pop",45003.0,2503
South Carolina,Allendale,nan,"Acres/1,000 pop",45005.0,2527
South Carolina,Anderson,nan,"Acres/1,000 pop",45007.0,2559
South Carolina,Bamberg,nan,"Acres/1,000 pop",45009.0,2592
South Carolina,Barnwell,59.17717259634797,"Acres/1,000 pop",45011.0,2605
South Carolina,Beaufort,13.538854781300017,"Acres/1,000 pop",45013.0,2626
South Carolina,Berkeley,0.6965037621756245,"Acres/1,000 pop",45015.0,2631
South Carolina,Calhoun,2.077608739360633,"Acres/1,000 pop",45017.0,2635
South Carolina,Charleston,1.8130975758721082,"Acres/1,000 pop",45019.0,2691
South Carolina,Cherokee,nan,"Acres/1,000 pop",45021.0,2700
South Carolina,Chester,4.592774035517453,"Acres/1,000 pop",45023.0,2704
South Carolina,Chesterfield,nan,"Acres/1,000 pop",45025.0,2708
South Carolina,Clarendon,22.2767218475373,"Acres/1,000 pop",45027.0,2715
South Carolina,Colleton,nan,"Acres/1,000 pop",45029.0,2718
South Carolina,Darlington,1.892966674982024,"Acres/1,000 pop",45031.0,2721
South Carolina,Dillon,1.9355862287799461,"Acres/1,000 pop",45033.0,2725
South Carolina,Dorchester,nan,"Acres/1,000 pop",45035.0,2730
South Carolina,Edgefield,10.66737529420697,"Acres/1,000 pop",45037.0,2735
South Carolina,Fairfield,0.6445236969879259,"Acres/1,000 pop",45039.0,2738
South Carolina,Florence,nan,"Acres/1,000 pop",45041.0,2742
South Carolina,Georgetown,0.46485373709200783,"Acres/1,000 pop",45043.0,2752
South Carolina,Greenville,1.7501767314324885,"Acres/1,000 pop",45045.0,2759
South Carolina,Greenwood,nan,"Acres/1,000 pop",45047.0,2764
South Carolina,Hampton,31.794277994885896,"Acres/1,000 pop",45049.0,2767
South Carolina,Horry,nan,"Acres/1,000 pop",45051.0,2774
South Carolina,Jasper,nan,"Acres/1,000 pop",45053.0,2783
