State,County,Direct farm sales (% change) 2007 - 12 (PCH_DIRSALES_07_12),Units,FIPS,FID
North Carolina,Stanly,37.16814159292036,% change,37167.0,1775
North Carolina,Stokes,-22.4025974025974,% change,37169.0,1777
North Carolina,Surry,34.04761904761905,% change,37171.0,1780
North Carolina,Swain,nan,% change,37173.0,1784
North Carolina,Transylvania,177.38095238095238,% change,37175.0,1786
North Carolina,Tyrrell,29.166666666666668,% change,37177.0,1794
North Carolina,Union,136.11111111111111,% change,37179.0,1798
North Carolina,Vance,-25.64102564102564,% change,37181.0,1801
North Carolina,Wake,36.25,% change,37183.0,1805
North Carolina,Warren,77.61194029850746,% change,37185.0,1809
North Carolina,Washington,185.96491228070175,% change,37187.0,1811
North Carolina,Watauga,114.77272727272727,% change,37189.0,1813
North Carolina,Wayne,114.22222222222223,% change,37191.0,1814
North Carolina,Wilkes,120.90032154340835,% change,37193.0,1817
North Carolina,Wilson,-83.65921787709497,% change,37195.0,1819
North Carolina,Yadkin,nan,% change,37197.0,1821
North Carolina,Yancey,-2.3391812865497075,% change,37199.0,1823
North Dakota,Adams,nan,% change,38001.0,1826
North Dakota,Barnes,-92.85714285714286,% change,38003.0,1828
North Dakota,Benson,-67.56756756756756,% change,38005.0,1831
North Dakota,Billings,nan,% change,38007.0,1833
North Dakota,Bottineau,225.0,% change,38009.0,1836
North Dakota,Bowman,-73.77049180327869,% change,38011.0,1838
North Dakota,Burke,-28.57142857142857,% change,38013.0,1841
North Dakota,Burleigh,-82.51748251748252,% change,38015.0,1844
North Dakota,Cass,nan,% change,38017.0,1848
North Dakota,Cavalier,114.81481481481481,% change,38019.0,1849
North Dakota,Dickey,158.8235294117647,% change,38021.0,2004
North Dakota,Divide,nan,% change,38023.0,2007
North Dakota,Dunn,-71.29629629629629,% change,38025.0,2013
North Dakota,Eddy,nan,% change,38027.0,2017
North Dakota,Emmons,nan,% change,38029.0,2021
North Dakota,Foster,-90.0,% change,38031.0,2026
North Dakota,Golden Valley,nan,% change,38033.0,2036
North Dakota,Grand Forks,-67.11409395973155,% change,38035.0,2043
North Dakota,Grant,-70.37037037037037,% change,38037.0,2051
North Dakota,Griggs,-90.0,% change,38039.0,2056
North Dakota,Hettinger,nan,% change,38041.0,2063
North Dakota,Kidder,-68.0,% change,38043.0,2068
North Dakota,LaMoure,-84.375,% change,38045.0,2074
North Dakota,Logan,-36.84210526315789,% change,38047.0,2078
North Dakota,McHenry,5.555555555555555,% change,38049.0,2082
North Dakota,McIntosh,nan,% change,38051.0,2090
North Dakota,McKenzie,nan,% change,38053.0,2097
North Dakota,McLean,-10.344827586206897,% change,38055.0,2103
North Dakota,Mercer,-78.125,% change,38057.0,2107
North Dakota,Morton,-24.03846153846154,% change,38059.0,2114
North Dakota,Mountrail,-64.70588235294117,% change,38061.0,2119
North Dakota,Nelson,nan,% change,38063.0,2122
North Dakota,Oliver,315.7142857142857,% change,38065.0,2127
North Dakota,Pembina,nan,% change,38067.0,2131
North Dakota,Pierce,-100.0,% change,38069.0,2136
North Dakota,Ramsey,-81.13207547169812,% change,38071.0,2141
North Dakota,Ransom,10.714285714285714,% change,38073.0,2147
North Dakota,Renville,-100.0,% change,38075.0,2150
North Dakota,Richland,44.14414414414414,% change,38077.0,2156
North Dakota,Rolette,-83.72093023255815,% change,38079.0,2161
North Dakota,Sargent,nan,% change,38081.0,2164
North Dakota,Sheridan,nan,% change,38083.0,2169
North Dakota,Sioux,nan,% change,38085.0,2175
North Dakota,Slope,nan,% change,38087.0,2180
North Dakota,Stark,-33.33333333333333,% change,38089.0,2182
North Dakota,Steele,nan,% change,38091.0,2186
North Dakota,Stutsman,-41.42857142857143,% change,38093.0,2199
North Dakota,Towner,nan,% change,38095.0,2205
North Dakota,Traill,nan,% change,38097.0,2217
North Dakota,Walsh,112.5,% change,38099.0,2225
North Dakota,Ward,130.2325581395349,% change,38101.0,2233
North Dakota,Wells,-80.7017543859649,% change,38103.0,2237
North Dakota,Williams,nan,% change,38105.0,2244
Ohio,Adams,26.973684210526315,% change,39001.0,2248
Ohio,Allen,-15.765765765765765,% change,39003.0,2250
Ohio,Ashland,-21.68141592920354,% change,39005.0,2254
Ohio,Ashtabula,-33.36388634280477,% change,39007.0,2259
Ohio,Athens,182.37885462555064,% change,39009.0,2266
Ohio,Auglaize,193.22033898305085,% change,39011.0,2273
Ohio,Belmont,-15.686274509803921,% change,39013.0,2278
Ohio,Brown,-23.846153846153847,% change,39015.0,2282
Ohio,Butler,46.927374301675975,% change,39017.0,2286
Ohio,Carroll,-14.770459081836327,% change,39019.0,2289
Ohio,Champaign,7.01219512195122,% change,39021.0,2291
Ohio,Clark,-32.8125,% change,39023.0,2300
Ohio,Clermont,-11.135371179039302,% change,39025.0,2306
Ohio,Clinton,26.108374384236456,% change,39027.0,2310
Ohio,Columbiana,-11.158072696534235,% change,39029.0,2315
Ohio,Coshocton,-59.130434782608695,% change,39031.0,2317
Ohio,Crawford,-3.007518796992481,% change,39033.0,2323
Ohio,Cuyahoga,9.523809523809524,% change,39035.0,2332
Ohio,Darke,nan,% change,39037.0,2345
Ohio,Defiance,10.37037037037037,% change,39039.0,2350
Ohio,Delaware,8.011049723756907,% change,39041.0,2352
Ohio,Erie,17.99410029498525,% change,39043.0,2357
Ohio,Fairfield,88.14102564102564,% change,39045.0,2365
Ohio,Fayette,3.75,% change,39047.0,2368
Ohio,Franklin,0.964630225080386,% change,39049.0,2375
Ohio,Fulton,130.43478260869566,% change,39051.0,2378
Ohio,Gallia,-1.7751479289940828,% change,39053.0,2383
Ohio,Geauga,22.505197505197504,% change,39055.0,2390
Ohio,Greene,17.813765182186234,% change,39057.0,2393
Ohio,Guernsey,72.36842105263158,% change,39059.0,2399
Ohio,Hamilton,1.411290322580645,% change,39061.0,2411
Ohio,Hancock,70.86614173228347,% change,39063.0,2427
Ohio,Hardin,16.52173913043478,% change,39065.0,2432
Ohio,Harrison,155.26315789473685,% change,39067.0,2440
Ohio,Henry,-51.243781094527364,% change,39069.0,2451
Ohio,Highland,nan,% change,39071.0,2457
Ohio,Hocking,-53.70919881305638,% change,39073.0,2461
Ohio,Holmes,100.49999999999999,% change,39075.0,2464
Ohio,Huron,59.2391304347826,% change,39077.0,2468
Ohio,Jackson,-7.109004739336493,% change,39079.0,2472
Ohio,Jefferson,14.705882352941178,% change,39081.0,2476
Ohio,Knox,20.848056537102476,% change,39083.0,2479
Ohio,Lake,-30.946291560102303,% change,39085.0,2493
Ohio,Lawrence,-2.898550724637681,% change,39087.0,2499
Ohio,Licking,12.5,% change,39089.0,2504
Ohio,Logan,-19.8207171314741,% change,39091.0,2510
Ohio,Lorain,-13.487003433055419,% change,39093.0,2516
Ohio,Lucas,-18.497652582159624,% change,39095.0,2520
Ohio,Madison,465.6488549618321,% change,39097.0,2529
Ohio,Mahoning,3.552158273381295,% change,39099.0,2534
Ohio,Marion,-54.975124378109456,% change,39101.0,2541
Ohio,Medina,8.478802992518704,% change,39103.0,2545
Ohio,Meigs,-26.778242677824267,% change,39105.0,2549
Ohio,Mercer,-60.65573770491803,% change,39107.0,2552
Ohio,Miami,-42.48322147651007,% change,39109.0,2558
Ohio,Monroe,210.0,% change,39111.0,2565
Ohio,Montgomery,6.857142857142858,% change,39113.0,2573
Ohio,Morgan,204.5045045045045,% change,39115.0,2000
Ohio,Morrow,152.78688524590166,% change,39117.0,2006
Ohio,Muskingum,-8.980582524271846,% change,39119.0,2010
Ohio,Noble,-2.5316455696202533,% change,39121.0,2012
Ohio,Ottawa,-20.33898305084746,% change,39123.0,2019
Ohio,Paulding,-49.41860465116279,% change,39125.0,2024
Ohio,Perry,37.878787878787875,% change,39127.0,2027
Ohio,Pickaway,38.24561403508772,% change,39129.0,2031
Ohio,Pike,6.028368794326241,% change,39131.0,2034
Ohio,Portage,-3.4066713981547196,% change,39133.0,2038
Ohio,Preble,18.217054263565892,% change,39135.0,2039
Ohio,Putnam,6.58682634730539,% change,39137.0,2040
Ohio,Richland,-6.955530216647662,% change,39139.0,2042
Ohio,Ross,-1.282051282051282,% change,39141.0,2045
Ohio,Sandusky,34.23137876386688,% change,39143.0,2047
Ohio,Scioto,0.0,% change,39145.0,2048
Ohio,Seneca,33.21678321678322,% change,39147.0,2049
Ohio,Shelby,17.26618705035971,% change,39149.0,2052
Ohio,Stark,-14.069690992767917,% change,39151.0,2054
Ohio,Summit,3.6383682469680267,% change,39153.0,2057
Ohio,Trumbull,-20.706455542021924,% change,39155.0,2061
Ohio,Tuscarawas,-13.227513227513226,% change,39157.0,2065
Ohio,Union,52.0,% change,39159.0,2067
Ohio,Van Wert,43.90243902439025,% change,39161.0,2071
Ohio,Vinton,-18.27956989247312,% change,39163.0,2075
Ohio,Warren,13.032581453634084,% change,39165.0,2076
Ohio,Washington,-2.6578073089700998,% change,39167.0,2080
Ohio,Wayne,-7.112068965517242,% change,39169.0,2084
Ohio,Williams,20.8955223880597,% change,39171.0,2087
Ohio,Wood,16.417910447761194,% change,39173.0,2091
Ohio,Wyandot,-25.190839694656486,% change,39175.0,2093
Oklahoma,Adair,-70.0,% change,40001.0,2095
Oklahoma,Alfalfa,-88.69565217391305,% change,40003.0,2099
Oklahoma,Atoka,-68.83720930232559,% change,40005.0,2102
Oklahoma,Beaver,-33.33333333333333,% change,40007.0,2104
Oklahoma,Beckham,-77.6595744680851,% change,40009.0,2106
Oklahoma,Blaine,-7.000000000000001,% change,40011.0,2110
Oklahoma,Bryan,-29.75206611570248,% change,40013.0,2112
Oklahoma,Caddo,-68.86792452830188,% change,40015.0,2118
Oklahoma,Canadian,-23.131672597864767,% change,40017.0,2123
Oklahoma,Carter,-40.909090909090914,% change,40019.0,2126
Oklahoma,Cherokee,-6.282722513089005,% change,40021.0,2129
Oklahoma,Choctaw,-43.90243902439025,% change,40023.0,2133
Oklahoma,Cimarron,nan,% change,40025.0,2135
Oklahoma,Cleveland,-12.048192771084338,% change,40027.0,2140
Oklahoma,Coal,-82.35294117647058,% change,40029.0,2144
Oklahoma,Comanche,-24.418604651162788,% change,40031.0,2145
Oklahoma,Cotton,169.23076923076923,% change,40033.0,2146
Oklahoma,Craig,-21.957671957671955,% change,40035.0,2148
Oklahoma,Creek,-44.70588235294118,% change,40037.0,2151
Oklahoma,Custer,-15.068493150684931,% change,40039.0,2153
Oklahoma,Delaware,-46.601941747572816,% change,40041.0,2154
Oklahoma,Dewey,-64.28571428571429,% change,40043.0,2158
Oklahoma,Ellis,-72.0,% change,40045.0,2165
Oklahoma,Garfield,-60.46511627906976,% change,40047.0,2167
Oklahoma,Garvin,-50.69637883008357,% change,40049.0,2176
Oklahoma,Grady,-22.465753424657535,% change,40051.0,2184
Oklahoma,Grant,-6.666666666666667,% change,40053.0,2187
Oklahoma,Greer,nan,% change,40055.0,2189
Oklahoma,Harmon,nan,% change,40057.0,2191
Oklahoma,Harper,nan,% change,40059.0,2193
Oklahoma,Haskell,-49.50980392156863,% change,40061.0,2195
Oklahoma,Hughes,-33.33333333333333,% change,40063.0,2197
Oklahoma,Jackson,33.33333333333333,% change,40065.0,2202
Oklahoma,Jefferson,nan,% change,40067.0,2206
Oklahoma,Johnston,-72.35294117647058,% change,40069.0,2211
Oklahoma,Kay,-6.7164179104477615,% change,40071.0,2215
Oklahoma,Kingfisher,126.3157894736842,% change,40073.0,2219
Oklahoma,Kiowa,-70.83333333333334,% change,40075.0,2222
Oklahoma,Latimer,0.0,% change,40077.0,2226
Oklahoma,Le Flore,-44.15584415584416,% change,40079.0,2230
Oklahoma,Lincoln,-17.039106145251395,% change,40081.0,2234
Oklahoma,Logan,-33.52601156069364,% change,40083.0,2236
Oklahoma,Love,-36.36363636363637,% change,40085.0,2238
Oklahoma,McClain,-3.225806451612903,% change,40087.0,2245
Oklahoma,McCurtain,6.043956043956044,% change,40089.0,2252
Oklahoma,McIntosh,-45.23809523809524,% change,40091.0,2258
Oklahoma,Major,-31.724137931034484,% change,40093.0,2260
Oklahoma,Marshall,nan,% change,40095.0,2265
Oklahoma,Mayes,-40.78947368421053,% change,40097.0,2270
Oklahoma,Murray,-57.74647887323944,% change,40099.0,2276
Oklahoma,Muskogee,-34.42136498516321,% change,40101.0,2281
Oklahoma,Noble,nan,% change,40103.0,2287
Oklahoma,Nowata,-25.97402597402597,% change,40105.0,2290
Oklahoma,Okfuskee,-37.1900826446281,% change,40107.0,2297
Oklahoma,Oklahoma,-53.63408521303258,% change,40109.0,2303
Oklahoma,Okmulgee,-68.68131868131869,% change,40111.0,2311
Oklahoma,Osage,-45.038167938931295,% change,40113.0,2318
Oklahoma,Ottawa,-65.13317191283294,% change,40115.0,2325
Oklahoma,Pawnee,-47.88732394366197,% change,40117.0,2329
Oklahoma,Payne,-4.1551246537396125,% change,40119.0,2340
Oklahoma,Pittsburg,-41.04477611940299,% change,40121.0,2344
Oklahoma,Pontotoc,-42.138364779874216,% change,40123.0,2351
Oklahoma,Pottawatomie,-13.06532663316583,% change,40125.0,2356
Oklahoma,Pushmataha,62.5,% change,40127.0,2362
Oklahoma,Roger Mills,-54.794520547945204,% change,40129.0,2369
Oklahoma,Rogers,-19.32367149758454,% change,40131.0,2374
Oklahoma,Seminole,-54.629629629629626,% change,40133.0,2384
Oklahoma,Sequoyah,-72.07207207207207,% change,40135.0,2391
Oklahoma,Stephens,-57.47126436781609,% change,40137.0,2396
Oklahoma,Texas,-4.0,% change,40139.0,2003
Oklahoma,Tillman,nan,% change,40141.0,2005
Oklahoma,Tulsa,9.912536443148689,% change,40143.0,2008
Oklahoma,Wagoner,26.31578947368421,% change,40145.0,2014
Oklahoma,Washington,6.315789473684211,% change,40147.0,2018
Oklahoma,Washita,nan,% change,40149.0,2023
Oklahoma,Woods,nan,% change,40151.0,2029
Oklahoma,Woodward,8.51063829787234,% change,40153.0,2035
Oregon,Baker,34.841628959276015,% change,41001.0,2044
Oregon,Benton,68.25613079019074,% change,41003.0,2053
Oregon,Clackamas,-10.246469122126834,% change,41005.0,2058
Oregon,Clatsop,103.36134453781514,% change,41007.0,2064
Oregon,Columbia,66.66666666666666,% change,41009.0,2070
Oregon,Coos,-27.857142857142858,% change,41011.0,2083
Oregon,Crook,32.67326732673268,% change,41013.0,2092
Oregon,Curry,105.97014925373134,% change,41015.0,2098
Oregon,Deschutes,49.34210526315789,% change,41017.0,2109
Oregon,Douglas,-18.54764107308048,% change,41019.0,2115
Oregon,Gilliam,nan,% change,41021.0,2121
Oregon,Grant,-25.128205128205128,% change,41023.0,2130
Oregon,Harney,16.666666666666664,% change,41025.0,2134
Oregon,Hood River,22.877930476960387,% change,41027.0,2138
Oregon,Jackson,-89.06609195402298,% change,41029.0,2139
Oregon,Jefferson,-80.20134228187919,% change,41031.0,2143
Oregon,Josephine,134.2281879194631,% change,41033.0,2152
Oregon,Klamath,-22.841225626740947,% change,41035.0,2155
Oregon,Lake,308.8888888888889,% change,41037.0,2159
Oregon,Lane,10.54281795022536,% change,41039.0,2170
Oregon,Lincoln,-7.048984468339308,% change,41041.0,2174
Oregon,Linn,-8.51063829787234,% change,41043.0,2181
Oregon,Malheur,-84.0499306518724,% change,41045.0,2185
Oregon,Marion,30.599629095404907,% change,41047.0,2200
Oregon,Morrow,33.33333333333333,% change,41049.0,2209
Oregon,Multnomah,-21.326720396776196,% change,41051.0,2218
Oregon,Polk,42.04685573366215,% change,41053.0,2223
Oregon,Sherman,-88.88888888888889,% change,41055.0,2232
Oregon,Tillamook,38.069705093833775,% change,41057.0,2242
Oregon,Umatilla,-74.91648106904232,% change,41059.0,2251
Oregon,Union,19.36936936936937,% change,41061.0,2257
Oregon,Wallowa,-19.488817891373802,% change,41063.0,2263
Oregon,Wasco,-16.89814814814815,% change,41065.0,2267
Oregon,Washington,35.95833333333333,% change,41067.0,2272
Oregon,Wheeler,nan,% change,41069.0,2277
Oregon,Yamhill,9.629044988161011,% change,41071.0,2284
Pennsylvania,Adams,21.43326758711374,% change,42001.0,2292
Pennsylvania,Allegheny,-26.648721399730825,% change,42003.0,2302
Pennsylvania,Armstrong,15.987460815047022,% change,42005.0,2309
Pennsylvania,Beaver,-17.509025270758123,% change,42007.0,2321
Pennsylvania,Bedford,53.61890694239291,% change,42009.0,2324
Pennsylvania,Berks,74.73095135600516,% change,42011.0,2326
Pennsylvania,Blair,24.780976220275345,% change,42013.0,2328
Pennsylvania,Bradford,-6.1946902654867255,% change,42015.0,2333
Pennsylvania,Bucks,-22.728188595607495,% change,42017.0,2336
Pennsylvania,Butler,7.226738934056007,% change,42019.0,2338
Pennsylvania,Cambria,6.436781609195402,% change,42021.0,2341
Pennsylvania,Cameron,20.0,% change,42023.0,2343
Pennsylvania,Carbon,-82.80773143438454,% change,42025.0,2349
Pennsylvania,Centre,8.476027397260275,% change,42027.0,2354
Pennsylvania,Chester,30.192435301924352,% change,42029.0,2360
Pennsylvania,Clarion,-38.415841584158414,% change,42031.0,2366
Pennsylvania,Clearfield,128.2442748091603,% change,42033.0,2372
Pennsylvania,Clinton,29.56989247311828,% change,42035.0,2379
Pennsylvania,Columbia,90.10416666666666,% change,42037.0,2385
Pennsylvania,Crawford,36.14627285513362,% change,42039.0,2389
Pennsylvania,Cumberland,27.596439169139465,% change,42041.0,2397
Pennsylvania,Dauphin,-62.19640971488912,% change,42043.0,2403
Pennsylvania,Delaware,177.55102040816325,% change,42045.0,2414
Pennsylvania,Elk,1.6260162601626018,% change,42047.0,2420
Pennsylvania,Erie,3.7356321839080464,% change,42049.0,2425
Pennsylvania,Fayette,-2.880658436213992,% change,42051.0,2431
Pennsylvania,Forest,269.2307692307692,% change,42053.0,2436
Pennsylvania,Franklin,24.23030787684926,% change,42055.0,2439
Pennsylvania,Fulton,25.581395348837212,% change,42057.0,2446
Pennsylvania,Greene,12.834224598930483,% change,42059.0,2447
Pennsylvania,Huntingdon,42.773207990599296,% change,42061.0,2454
Pennsylvania,Indiana,-27.509778357235987,% change,42063.0,2459
Pennsylvania,Jefferson,6.451612903225806,% change,42065.0,2462
Pennsylvania,Juniata,55.295950155763244,% change,42067.0,2466
Pennsylvania,Lackawanna,50.73891625615764,% change,42069.0,2471
Pennsylvania,Lancaster,29.24078091106291,% change,42071.0,2482
Pennsylvania,Lawrence,-4.028776978417266,% change,42073.0,2488
Pennsylvania,Lebanon,66.94521819870009,% change,42075.0,2492
Pennsylvania,Lehigh,-5.968402574605032,% change,42077.0,2496
Pennsylvania,Luzerne,82.24414303329223,% change,42079.0,2501
Pennsylvania,Lycoming,1.5164279696714407,% change,42081.0,2505
Pennsylvania,McKean,-38.69731800766284,% change,42083.0,2509
Pennsylvania,Mercer,-14.21608448415922,% change,42085.0,2513
Pennsylvania,Mifflin,-26.371681415929203,% change,42087.0,2517
Pennsylvania,Monroe,-27.28828058169376,% change,42089.0,2521
Pennsylvania,Montgomery,-38.24737562756732,% change,42091.0,2528
Pennsylvania,Montour,-23.77358490566038,% change,42093.0,2533
Pennsylvania,Northampton,-13.343217197924389,% change,42095.0,2537
Pennsylvania,Northumberland,66.52601969057666,% change,42097.0,2544
Pennsylvania,Perry,57.77777777777777,% change,42099.0,2554
Pennsylvania,Philadelphia,-58.46153846153847,% change,42101.0,2563
Pennsylvania,Pike,nan,% change,42103.0,2571
Pennsylvania,Potter,5.490196078431373,% change,42105.0,2575
Pennsylvania,Schuylkill,-48.013029315960914,% change,42107.0,2581
Pennsylvania,Snyder,23.50791717417783,% change,42109.0,2583
Pennsylvania,Somerset,33.71794871794872,% change,42111.0,2589
Pennsylvania,Sullivan,nan,% change,42113.0,2293
Pennsylvania,Susquehanna,-2.376237623762376,% change,42115.0,2298
Pennsylvania,Tioga,-26.151315789473685,% change,42117.0,2305
Pennsylvania,Union,54.90909090909091,% change,42119.0,2313
Pennsylvania,Venango,32.67326732673268,% change,42121.0,2316
Pennsylvania,Warren,102.89855072463767,% change,42123.0,2322
Pennsylvania,Washington,165.3352353780314,% change,42125.0,2346
Pennsylvania,Wayne,179.5081967213115,% change,42127.0,2363
Pennsylvania,Westmoreland,43.164933135215456,% change,42129.0,2394
Pennsylvania,Wyoming,5.122950819672131,% change,42131.0,2407
Pennsylvania,York,14.83790523690773,% change,42133.0,2419
Rhode Island,Bristol,-31.122448979591837,% change,44001.0,2433
Rhode Island,Kent,-46.116504854368934,% change,44003.0,2444
Rhode Island,Newport,37.52950432730134,% change,44005.0,2460
Rhode Island,Providence,-25.321100917431195,% change,44007.0,2475
Rhode Island,Washington,49.256342957130364,% change,44009.0,2484
South Carolina,Abbeville,116.8421052631579,% change,45001.0,2489
South Carolina,Aiken,-28.075709779179807,% change,45003.0,2503
South Carolina,Allendale,nan,% change,45005.0,2527
South Carolina,Anderson,39.90267639902677,% change,45007.0,2559
South Carolina,Bamberg,nan,% change,45009.0,2592
South Carolina,Barnwell,23.076923076923077,% change,45011.0,2605
South Carolina,Beaufort,nan,% change,45013.0,2626
South Carolina,Berkeley,350.0,% change,45015.0,2631
South Carolina,Calhoun,31.343283582089555,% change,45017.0,2635
South Carolina,Charleston,60.45627376425855,% change,45019.0,2691
South Carolina,Cherokee,-87.72455089820359,% change,45021.0,2700
South Carolina,Chester,119.25925925925927,% change,45023.0,2704
South Carolina,Chesterfield,298.88059701492534,% change,45025.0,2708
South Carolina,Clarendon,-67.5925925925926,% change,45027.0,2715
South Carolina,Colleton,100.0,% change,45029.0,2718
South Carolina,Darlington,-20.8955223880597,% change,45031.0,2721
South Carolina,Dillon,633.3333333333333,% change,45033.0,2725
South Carolina,Dorchester,598.3333333333334,% change,45035.0,2730
South Carolina,Edgefield,51.620370370370374,% change,45037.0,2735
South Carolina,Fairfield,nan,% change,45039.0,2738
South Carolina,Florence,-30.434782608695656,% change,45041.0,2742
South Carolina,Georgetown,11.11111111111111,% change,45043.0,2752
South Carolina,Greenville,270.4918032786885,% change,45045.0,2759
South Carolina,Greenwood,-53.73134328358209,% change,45047.0,2764
South Carolina,Hampton,nan,% change,45049.0,2767
South Carolina,Horry,38.983050847457626,% change,45051.0,2774
South Carolina,Jasper,166.66666666666669,% change,45053.0,2783
South Carolina,Kershaw,-78.83597883597884,% change,45055.0,2787
South Carolina,Lancaster,333.33333333333337,% change,45057.0,2790
South Carolina,Laurens,nan,% change,45059.0,2794
South Carolina,Lee,-96.66666666666667,% change,45061.0,2800
South Carolina,Lexington,703.90625,% change,45063.0,2803
South Carolina,McCormick,nan,% change,45065.0,2807
South Carolina,Marion,15.0,% change,45067.0,2811
South Carolina,Marlboro,-82.79569892473118,% change,45069.0,2813
South Carolina,Newberry,-74.46808510638297,% change,45071.0,2818
South Carolina,Oconee,302.5,% change,45073.0,2822
South Carolina,Orangeburg,800.4950495049504,% change,45075.0,2829
South Carolina,Pickens,-72.68170426065163,% change,45077.0,2834
South Carolina,Richland,-60.97560975609756,% change,45079.0,2843
South Carolina,Saluda,nan,% change,45081.0,2846
South Carolina,Spartanburg,888.1305637982197,% change,45083.0,2851
South Carolina,Sumter,-55.769230769230774,% change,45085.0,2855
South Carolina,Union,422.22222222222223,% change,45087.0,2860
South Carolina,Williamsburg,10.077519379844961,% change,45089.0,2864
South Carolina,York,14.200595829195631,% change,45091.0,2867
South Dakota,Aurora,-72.22222222222221,% change,46003.0,2870
South Dakota,Beadle,98.4375,% change,46005.0,2874
South Dakota,Bennett,-77.77777777777779,% change,46007.0,2876
South Dakota,Bon Homme,-19.587628865979383,% change,46009.0,2879
South Dakota,Brookings,-57.2463768115942,% change,46011.0,2882
South Dakota,Brown,-85.28301886792453,% change,46013.0,2885
South Dakota,Brule,nan,% change,46015.0,2888
South Dakota,Buffalo,nan,% change,46017.0,2891
South Dakota,Butte,69.92481203007519,% change,46019.0,2895
South Dakota,Campbell,nan,% change,46021.0,2897
South Dakota,Charles Mix,-9.448818897637794,% change,46023.0,2900
South Dakota,Clark,149.41176470588235,% change,46025.0,2901
South Dakota,Clay,35.0,% change,46027.0,2903
South Dakota,Codington,18.9873417721519,% change,46029.0,2906
South Dakota,Corson,nan,% change,46031.0,2907
South Dakota,Custer,389.7435897435897,% change,46033.0,2908
South Dakota,Davison,-79.7752808988764,% change,46035.0,2910
South Dakota,Day,416.6666666666667,% change,46037.0,2911
South Dakota,Deuel,-42.5531914893617,% change,46039.0,2912
South Dakota,Dewey,nan,% change,46041.0,2914
South Dakota,Douglas,nan,% change,46043.0,2916
South Dakota,Edmunds,260.0,% change,46045.0,2917
South Dakota,Fall River,-51.1520737327189,% change,46047.0,2919
South Dakota,Faulk,nan,% change,46049.0,2921
South Dakota,Grant,-80.95238095238095,% change,46051.0,2922
South Dakota,Gregory,-62.295081967213115,% change,46053.0,2923
South Dakota,Haakon,nan,% change,46055.0,2924
South Dakota,Hamlin,100.0,% change,46057.0,2926
South Dakota,Hand,nan,% change,46059.0,2928
South Dakota,Hanson,-77.77777777777779,% change,46061.0,2929
South Dakota,Harding,nan,% change,46063.0,2931
South Dakota,Hughes,nan,% change,46065.0,2933
South Dakota,Hutchinson,190.9090909090909,% change,46067.0,2934
South Dakota,Hyde,3144.4444444444443,% change,46069.0,2937
South Dakota,Jackson,nan,% change,46071.0,2939
South Dakota,Jerauld,-84.375,% change,46073.0,2941
South Dakota,Jones,nan,% change,46075.0,2944
South Dakota,Kingsbury,-48.38709677419355,% change,46077.0,2945
South Dakota,Lake,234.7826086956522,% change,46079.0,2401
South Dakota,Lawrence,-81.2206572769953,% change,46081.0,2406
South Dakota,Lincoln,-54.61538461538461,% change,46083.0,2410
South Dakota,Lyman,56.25,% change,46085.0,2417
South Dakota,McCook,262.0253164556962,% change,46087.0,2422
South Dakota,McPherson,320.0,% change,46089.0,2426
South Dakota,Marshall,nan,% change,46091.0,2430
South Dakota,Meade,-15.306122448979592,% change,46093.0,2442
South Dakota,Mellette,nan,% change,46095.0,2450
South Dakota,Miner,100.0,% change,46097.0,2456
South Dakota,Minnehaha,-32.25806451612903,% change,46099.0,2467
South Dakota,Moody,611.1111111111111,% change,46101.0,2485
South Dakota,Pennington,-58.496732026143796,% change,46103.0,2497
South Dakota,Perkins,nan,% change,46105.0,2502
South Dakota,Potter,nan,% change,46107.0,2506
South Dakota,Roberts,88.88888888888889,% change,46109.0,2511
South Dakota,Sanborn,107.40740740740742,% change,46111.0,2514
South Dakota,Shannon,nan,% change,46113.0,2519
South Dakota,Spink,-80.28169014084507,% change,46115.0,2523
South Dakota,Stanley,nan,% change,46117.0,2530
South Dakota,Sully,nan,% change,46119.0,2535
South Dakota,Todd,nan,% change,46121.0,2540
South Dakota,Tripp,-87.9110251450677,% change,46123.0,2546
South Dakota,Turner,47.61904761904761,% change,46125.0,2550
South Dakota,Union,-35.294117647058826,% change,46127.0,2557
South Dakota,Walworth,-42.10526315789473,% change,46129.0,2561
South Dakota,Yankton,-91.7910447761194,% change,46135.0,2569
South Dakota,Ziebach,nan,% change,46137.0,2578
Tennessee,Anderson,57.692307692307686,% change,47001.0,2584
Tennessee,Bedford,-19.444444444444446,% change,47003.0,2593
Tennessee,Benton,160.0,% change,47005.0,2598
Tennessee,Bledsoe,-42.14123006833713,% change,47007.0,2602
Tennessee,Blount,15.824915824915825,% change,47009.0,2622
Tennessee,Bradley,-5.952380952380952,% change,47011.0,2627
Tennessee,Campbell,0.0,% change,47013.0,2633
Tennessee,Cannon,-22.758620689655174,% change,47015.0,2638
Tennessee,Carroll,73.17073170731707,% change,47017.0,2648
Tennessee,Carter,32.87671232876712,% change,47019.0,2654
Tennessee,Cheatham,104.85436893203884,% change,47021.0,2660
Tennessee,Chester,-73.07692307692307,% change,47023.0,2664
Tennessee,Claiborne,5.405405405405405,% change,47025.0,2670
Tennessee,Clay,900.0,% change,47027.0,2679
Tennessee,Cocke,3.65296803652968,% change,47029.0,2686
Tennessee,Coffee,15.384615384615385,% change,47031.0,2689
