State,County,WIC redemptions per capita 2011 (PC_WIC_REDEMP11),Units,FIPS,FID
New York,Ontario,9.801691055297852,Dollars/capita,36069,1856
New York,Orange,19.910335540771484,Dollars/capita,36071,1859
New York,Orleans,12.347192764282227,Dollars/capita,36073,1862
New York,Oswego,17.850339889526367,Dollars/capita,36075,1864
New York,Otsego,12.585168838500977,Dollars/capita,36077,1868
New York,Putnam,4.271125316619873,Dollars/capita,36079,1870
New York,Queens,27.293167114257812,Dollars/capita,36081,1872
New York,Rensselaer,11.717016220092773,Dollars/capita,36083,1874
New York,Richmond,15.042407035827637,Dollars/capita,36085,1876
New York,Rockland,29.18795394897461,Dollars/capita,36087,1879
New York,St. Lawrence,17.54862403869629,Dollars/capita,36089,1883
New York,Saratoga,6.716881275177002,Dollars/capita,36091,1885
New York,Schenectady,15.000908851623535,Dollars/capita,36093,1887
New York,Schoharie,11.689082145690918,Dollars/capita,36095,1888
New York,Schuyler,nan,Dollars/capita,36097,1889
New York,Seneca,10.06874942779541,Dollars/capita,36099,1890
New York,Steuben,14.555411338806152,Dollars/capita,36101,1891
New York,Suffolk,11.784217834472656,Dollars/capita,36103,1924
New York,Sullivan,17.907123565673828,Dollars/capita,36105,1928
New York,Tioga,9.19250774383545,Dollars/capita,36107,1930
New York,Tompkins,7.713978290557861,Dollars/capita,36109,1933
New York,Ulster,8.296682357788086,Dollars/capita,36111,1935
New York,Warren,18.89811897277832,Dollars/capita,36113,1938
New York,Washington,11.912660598754883,Dollars/capita,36115,1942
New York,Wayne,12.297136306762695,Dollars/capita,36117,1952
New York,Westchester,17.70596694946289,Dollars/capita,36119,1960
New York,Wyoming,12.151859283447266,Dollars/capita,36121,1962
New York,Yates,nan,Dollars/capita,36123,1965
North Carolina,Alamance,22.996692657470703,Dollars/capita,37001,1967
North Carolina,Alexander,13.741493225097656,Dollars/capita,37003,1968
North Carolina,Alleghany,18.348915100097656,Dollars/capita,37005,1970
North Carolina,Anson,22.640335083007812,Dollars/capita,37007,1972
North Carolina,Ashe,14.067595481872559,Dollars/capita,37009,1975
North Carolina,Avery,15.970601081848145,Dollars/capita,37011,1977
North Carolina,Beaufort,26.904312133789062,Dollars/capita,37013,1981
North Carolina,Bertie,17.200393676757812,Dollars/capita,37015,1983
North Carolina,Bladen,19.252092361450195,Dollars/capita,37017,1986
North Carolina,Brunswick,16.278440475463867,Dollars/capita,37019,1995
North Carolina,Buncombe,14.560381889343262,Dollars/capita,37021,1422
North Carolina,Burke,16.893346786499023,Dollars/capita,37023,1424
North Carolina,Cabarrus,20.456430435180664,Dollars/capita,37025,1426
North Carolina,Caldwell,19.19795036315918,Dollars/capita,37027,1429
North Carolina,Camden,nan,Dollars/capita,37029,1433
North Carolina,Carteret,13.731043815612793,Dollars/capita,37031,1447
North Carolina,Caswell,13.042503356933594,Dollars/capita,37033,1449
North Carolina,Catawba,20.740781784057617,Dollars/capita,37035,1450
North Carolina,Chatham,18.37451171875,Dollars/capita,37037,1451
North Carolina,Cherokee,20.82228660583496,Dollars/capita,37039,1452
North Carolina,Chowan,22.75800323486328,Dollars/capita,37041,1455
North Carolina,Clay,nan,Dollars/capita,37043,1457
North Carolina,Cleveland,20.7960205078125,Dollars/capita,37045,1458
North Carolina,Columbus,26.670440673828125,Dollars/capita,37047,1459
North Carolina,Craven,24.852216720581055,Dollars/capita,37049,1462
North Carolina,Cumberland,29.101722717285156,Dollars/capita,37051,1464
North Carolina,Currituck,nan,Dollars/capita,37053,1481
North Carolina,Dare,16.43548583984375,Dollars/capita,37055,1485
North Carolina,Davidson,18.596420288085938,Dollars/capita,37057,1489
North Carolina,Davie,14.714658737182617,Dollars/capita,37059,1490
North Carolina,Duplin,24.63475227355957,Dollars/capita,37061,1492
North Carolina,Durham,22.860057830810547,Dollars/capita,37063,1494
North Carolina,Edgecombe,28.679832458496094,Dollars/capita,37065,1495
North Carolina,Forsyth,25.611223220825195,Dollars/capita,37067,1496
North Carolina,Franklin,15.90867805480957,Dollars/capita,37069,1498
North Carolina,Gaston,20.132572174072266,Dollars/capita,37071,1499
North Carolina,Gates,nan,Dollars/capita,37073,1500
North Carolina,Graham,26.705923080444336,Dollars/capita,37075,1502
North Carolina,Granville,16.230043411254883,Dollars/capita,37077,1503
North Carolina,Greene,18.136516571044922,Dollars/capita,37079,1505
North Carolina,Guilford,20.89077377319336,Dollars/capita,37081,1506
North Carolina,Halifax,30.9510440826416,Dollars/capita,37083,1508
North Carolina,Harnett,22.180986404418945,Dollars/capita,37085,1509
North Carolina,Haywood,15.761077880859375,Dollars/capita,37087,1512
North Carolina,Henderson,14.491714477539062,Dollars/capita,37089,1514
North Carolina,Hertford,33.076560974121094,Dollars/capita,37091,1515
North Carolina,Hoke,20.92497444152832,Dollars/capita,37093,1517
North Carolina,Hyde,nan,Dollars/capita,37095,1521
North Carolina,Iredell,18.052671432495117,Dollars/capita,37097,1525
North Carolina,Jackson,22.74181365966797,Dollars/capita,37099,1528
North Carolina,Johnston,18.081256866455078,Dollars/capita,37101,1530
North Carolina,Jones,14.566756248474121,Dollars/capita,37103,1536
North Carolina,Lee,37.51886749267578,Dollars/capita,37105,1540
North Carolina,Lenoir,25.50520896911621,Dollars/capita,37107,1542
North Carolina,Lincoln,13.689006805419922,Dollars/capita,37109,1545
North Carolina,McDowell,20.636611938476562,Dollars/capita,37111,1554
North Carolina,Macon,20.50345230102539,Dollars/capita,37113,1556
North Carolina,Madison,nan,Dollars/capita,37115,1560
North Carolina,Martin,28.014060974121094,Dollars/capita,37117,1563
North Carolina,Mecklenburg,17.933773040771484,Dollars/capita,37119,1565
North Carolina,Mitchell,24.124649047851562,Dollars/capita,37121,1568
North Carolina,Montgomery,31.282419204711914,Dollars/capita,37123,1573
North Carolina,Moore,15.520801544189453,Dollars/capita,37125,1584
North Carolina,Nash,22.546064376831055,Dollars/capita,37127,1588
North Carolina,New Hanover,14.928047180175781,Dollars/capita,37129,1602
North Carolina,Northampton,14.120328903198242,Dollars/capita,37131,1606
North Carolina,Onslow,28.766616821289062,Dollars/capita,37133,1625
North Carolina,Orange,7.941112041473389,Dollars/capita,37135,1630
North Carolina,Pamlico,17.112041473388672,Dollars/capita,37137,1703
North Carolina,Pasquotank,25.945728302001953,Dollars/capita,37139,1714
North Carolina,Pender,13.082733154296875,Dollars/capita,37141,1718
North Carolina,Perquimans,nan,Dollars/capita,37143,1724
North Carolina,Person,20.498634338378906,Dollars/capita,37145,1729
North Carolina,Pitt,19.768665313720703,Dollars/capita,37147,1733
North Carolina,Polk,nan,Dollars/capita,37149,1738
North Carolina,Randolph,21.966964721679688,Dollars/capita,37151,1741
North Carolina,Richmond,33.17617416381836,Dollars/capita,37153,1744
North Carolina,Robeson,29.920637130737305,Dollars/capita,37155,1747
North Carolina,Rockingham,18.937068939208984,Dollars/capita,37157,1751
North Carolina,Rowan,17.89936637878418,Dollars/capita,37159,1754
North Carolina,Rutherford,20.24612808227539,Dollars/capita,37161,1764
North Carolina,Sampson,25.674087524414062,Dollars/capita,37163,1769
North Carolina,Scotland,32.428375244140625,Dollars/capita,37165,1772
North Carolina,Stanly,20.09312629699707,Dollars/capita,37167,1775
North Carolina,Stokes,10.827117919921875,Dollars/capita,37169,1777
North Carolina,Surry,23.5793399810791,Dollars/capita,37171,1780
North Carolina,Swain,21.40061378479004,Dollars/capita,37173,1784
North Carolina,Transylvania,12.807827949523926,Dollars/capita,37175,1786
North Carolina,Tyrrell,nan,Dollars/capita,37177,1794
North Carolina,Union,14.340311050415039,Dollars/capita,37179,1798
North Carolina,Vance,28.962095260620117,Dollars/capita,37181,1801
North Carolina,Wake,14.627254486083984,Dollars/capita,37183,1805
North Carolina,Warren,23.17075538635254,Dollars/capita,37185,1809
North Carolina,Washington,24.799768447875977,Dollars/capita,37187,1811
North Carolina,Watauga,8.764593124389648,Dollars/capita,37189,1813
North Carolina,Wayne,26.903366088867188,Dollars/capita,37191,1814
North Carolina,Wilkes,17.257890701293945,Dollars/capita,37193,1817
North Carolina,Wilson,28.073026657104492,Dollars/capita,37195,1819
North Carolina,Yadkin,16.16614532470703,Dollars/capita,37197,1821
North Carolina,Yancey,16.909378051757812,Dollars/capita,37199,1823
North Dakota,Adams,nan,Dollars/capita,38001,1826
North Dakota,Barnes,9.863378524780273,Dollars/capita,38003,1828
North Dakota,Benson,35.29344940185547,Dollars/capita,38005,1831
North Dakota,Billings,nan,Dollars/capita,38007,1833
North Dakota,Bottineau,nan,Dollars/capita,38009,1836
North Dakota,Bowman,6.0674729347229,Dollars/capita,38011,1838
North Dakota,Burke,nan,Dollars/capita,38013,1841
North Dakota,Burleigh,12.156022071838379,Dollars/capita,38015,1844
North Dakota,Cass,11.1502685546875,Dollars/capita,38017,1848
North Dakota,Cavalier,nan,Dollars/capita,38019,1849
North Dakota,Dickey,10.438796997070312,Dollars/capita,38021,2004
North Dakota,Divide,nan,Dollars/capita,38023,2007
North Dakota,Dunn,nan,Dollars/capita,38025,2013
North Dakota,Eddy,nan,Dollars/capita,38027,2017
North Dakota,Emmons,17.800912857055664,Dollars/capita,38029,2021
North Dakota,Foster,nan,Dollars/capita,38031,2026
North Dakota,Golden Valley,nan,Dollars/capita,38033,2036
North Dakota,Grand Forks,14.227946281433105,Dollars/capita,38035,2043
North Dakota,Grant,nan,Dollars/capita,38037,2051
North Dakota,Griggs,nan,Dollars/capita,38039,2056
North Dakota,Hettinger,nan,Dollars/capita,38041,2063
North Dakota,Kidder,nan,Dollars/capita,38043,2068
North Dakota,LaMoure,nan,Dollars/capita,38045,2074
North Dakota,Logan,nan,Dollars/capita,38047,2078
North Dakota,McHenry,nan,Dollars/capita,38049,2082
North Dakota,McIntosh,15.466279983520508,Dollars/capita,38051,2090
North Dakota,McKenzie,3.4368488788604736,Dollars/capita,38053,2097
North Dakota,McLean,4.746199607849121,Dollars/capita,38055,2103
North Dakota,Mercer,nan,Dollars/capita,38057,2107
North Dakota,Morton,7.186996936798096,Dollars/capita,38059,2114
North Dakota,Mountrail,1.7838438749313354,Dollars/capita,38061,2119
North Dakota,Nelson,6.424657344818115,Dollars/capita,38063,2122
North Dakota,Oliver,nan,Dollars/capita,38065,2127
North Dakota,Pembina,12.647266387939453,Dollars/capita,38067,2131
North Dakota,Pierce,nan,Dollars/capita,38069,2136
North Dakota,Ramsey,nan,Dollars/capita,38071,2141
North Dakota,Ransom,nan,Dollars/capita,38073,2147
North Dakota,Renville,nan,Dollars/capita,38075,2150
North Dakota,Richland,12.105399131774902,Dollars/capita,38077,2156
North Dakota,Rolette,68.51496887207031,Dollars/capita,38079,2161
North Dakota,Sargent,nan,Dollars/capita,38081,2164
North Dakota,Sheridan,nan,Dollars/capita,38083,2169
North Dakota,Sioux,nan,Dollars/capita,38085,2175
North Dakota,Slope,nan,Dollars/capita,38087,2180
North Dakota,Stark,7.128846645355225,Dollars/capita,38089,2182
North Dakota,Steele,nan,Dollars/capita,38091,2186
North Dakota,Stutsman,11.04257869720459,Dollars/capita,38093,2199
North Dakota,Towner,nan,Dollars/capita,38095,2205
North Dakota,Traill,nan,Dollars/capita,38097,2217
North Dakota,Walsh,21.331247329711914,Dollars/capita,38099,2225
North Dakota,Ward,12.607542037963867,Dollars/capita,38101,2233
North Dakota,Wells,nan,Dollars/capita,38103,2237
North Dakota,Williams,7.645848751068115,Dollars/capita,38105,2244
Ohio,Adams,22.484663009643555,Dollars/capita,39001,2248
Ohio,Allen,23.309738159179688,Dollars/capita,39003,2250
Ohio,Ashland,11.911541938781738,Dollars/capita,39005,2254
Ohio,Ashtabula,18.909896850585938,Dollars/capita,39007,2259
Ohio,Athens,13.222760200500488,Dollars/capita,39009,2266
Ohio,Auglaize,12.720552444458008,Dollars/capita,39011,2273
Ohio,Belmont,17.512432098388672,Dollars/capita,39013,2278
Ohio,Brown,18.65223503112793,Dollars/capita,39015,2282
Ohio,Butler,12.188332557678223,Dollars/capita,39017,2286
Ohio,Carroll,10.38231372833252,Dollars/capita,39019,2289
Ohio,Champaign,10.54442310333252,Dollars/capita,39021,2291
Ohio,Clark,18.505107879638672,Dollars/capita,39023,2300
Ohio,Clermont,12.414088249206543,Dollars/capita,39025,2306
Ohio,Clinton,16.938085556030273,Dollars/capita,39027,2310
Ohio,Columbiana,12.789517402648926,Dollars/capita,39029,2315
Ohio,Coshocton,17.360490798950195,Dollars/capita,39031,2317
Ohio,Crawford,17.80409812927246,Dollars/capita,39033,2323
Ohio,Cuyahoga,17.14260482788086,Dollars/capita,39035,2332
Ohio,Darke,14.955509185791016,Dollars/capita,39037,2345
Ohio,Defiance,20.79466438293457,Dollars/capita,39039,2350
Ohio,Delaware,6.054364204406738,Dollars/capita,39041,2352
Ohio,Erie,12.289796829223633,Dollars/capita,39043,2357
Ohio,Fairfield,12.161145210266113,Dollars/capita,39045,2365
Ohio,Fayette,22.926504135131836,Dollars/capita,39047,2368
Ohio,Franklin,18.314769744873047,Dollars/capita,39049,2375
Ohio,Fulton,14.688199043273926,Dollars/capita,39051,2378
Ohio,Gallia,23.30170440673828,Dollars/capita,39053,2383
Ohio,Geauga,9.318347930908203,Dollars/capita,39055,2390
Ohio,Greene,10.38430118560791,Dollars/capita,39057,2393
Ohio,Guernsey,20.956710815429688,Dollars/capita,39059,2399
Ohio,Hamilton,15.30302906036377,Dollars/capita,39061,2411
Ohio,Hancock,13.622739791870117,Dollars/capita,39063,2427
Ohio,Hardin,16.201780319213867,Dollars/capita,39065,2432
Ohio,Harrison,14.98272705078125,Dollars/capita,39067,2440
Ohio,Henry,12.09164047241211,Dollars/capita,39069,2451
Ohio,Highland,22.089101791381836,Dollars/capita,39071,2457
Ohio,Hocking,18.467086791992188,Dollars/capita,39073,2461
Ohio,Holmes,8.21754264831543,Dollars/capita,39075,2464
Ohio,Huron,18.551584243774414,Dollars/capita,39077,2468
Ohio,Jackson,26.65946388244629,Dollars/capita,39079,2472
Ohio,Jefferson,12.035606384277344,Dollars/capita,39081,2476
Ohio,Knox,14.618314743041992,Dollars/capita,39083,2479
Ohio,Lake,13.80180549621582,Dollars/capita,39085,2493
Ohio,Lawrence,20.917957305908203,Dollars/capita,39087,2499
Ohio,Licking,13.1041259765625,Dollars/capita,39089,2504
Ohio,Logan,13.129091262817383,Dollars/capita,39091,2510
Ohio,Lorain,12.733575820922852,Dollars/capita,39093,2516
Ohio,Lucas,20.474952697753906,Dollars/capita,39095,2520
Ohio,Madison,9.684357643127441,Dollars/capita,39097,2529
Ohio,Mahoning,14.769573211669922,Dollars/capita,39099,2534
Ohio,Marion,20.930809020996094,Dollars/capita,39101,2541
Ohio,Medina,8.658824920654297,Dollars/capita,39103,2545
Ohio,Meigs,15.196582794189453,Dollars/capita,39105,2549
Ohio,Mercer,12.148380279541016,Dollars/capita,39107,2552
Ohio,Miami,10.920841217041016,Dollars/capita,39109,2558
Ohio,Monroe,19.214879989624023,Dollars/capita,39111,2565
Ohio,Montgomery,15.216407775878906,Dollars/capita,39113,2573
Ohio,Morgan,11.771027565002441,Dollars/capita,39115,2000
Ohio,Morrow,8.555219650268555,Dollars/capita,39117,2006
Ohio,Muskingum,21.683897018432617,Dollars/capita,39119,2010
Ohio,Noble,nan,Dollars/capita,39121,2012
Ohio,Ottawa,7.885049819946289,Dollars/capita,39123,2019
Ohio,Paulding,10.032597541809082,Dollars/capita,39125,2024
Ohio,Perry,14.275391578674316,Dollars/capita,39127,2027
Ohio,Pickaway,13.526111602783203,Dollars/capita,39129,2031
Ohio,Pike,23.7970027923584,Dollars/capita,39131,2034
Ohio,Portage,9.710331916809082,Dollars/capita,39133,2038
Ohio,Preble,13.668309211730957,Dollars/capita,39135,2039
Ohio,Putnam,9.094945907592773,Dollars/capita,39137,2040
Ohio,Richland,17.537839889526367,Dollars/capita,39139,2042
Ohio,Ross,17.151498794555664,Dollars/capita,39141,2045
Ohio,Sandusky,17.317665100097656,Dollars/capita,39143,2047
Ohio,Scioto,21.582740783691406,Dollars/capita,39145,2048
Ohio,Seneca,16.242570877075195,Dollars/capita,39147,2049
Ohio,Shelby,12.226649284362793,Dollars/capita,39149,2052
Ohio,Stark,14.391016006469727,Dollars/capita,39151,2054
Ohio,Summit,13.47376823425293,Dollars/capita,39153,2057
Ohio,Trumbull,19.042861938476562,Dollars/capita,39155,2061
Ohio,Tuscarawas,15.149319648742676,Dollars/capita,39157,2065
Ohio,Union,10.161974906921387,Dollars/capita,39159,2067
Ohio,Van Wert,14.72715950012207,Dollars/capita,39161,2071
Ohio,Vinton,14.540481567382812,Dollars/capita,39163,2075
Ohio,Warren,7.764898777008057,Dollars/capita,39165,2076
Ohio,Washington,16.738346099853516,Dollars/capita,39167,2080
Ohio,Wayne,10.72518253326416,Dollars/capita,39169,2084
Ohio,Williams,17.072444915771484,Dollars/capita,39171,2087
Ohio,Wood,8.339579582214355,Dollars/capita,39173,2091
Ohio,Wyandot,10.9590482711792,Dollars/capita,39175,2093
Oklahoma,Adair,20.553129196166992,Dollars/capita,40001,2095
Oklahoma,Alfalfa,nan,Dollars/capita,40003,2099
Oklahoma,Atoka,nan,Dollars/capita,40005,2102
Oklahoma,Beaver,nan,Dollars/capita,40007,2104
Oklahoma,Beckham,17.72105598449707,Dollars/capita,40009,2106
Oklahoma,Blaine,20.433090209960938,Dollars/capita,40011,2110
Oklahoma,Bryan,18.21368408203125,Dollars/capita,40013,2112
Oklahoma,Caddo,16.701833724975586,Dollars/capita,40015,2118
Oklahoma,Canadian,7.904694557189941,Dollars/capita,40017,2123
Oklahoma,Carter,14.706395149230957,Dollars/capita,40019,2126
Oklahoma,Cherokee,18.69264030456543,Dollars/capita,40021,2129
Oklahoma,Choctaw,nan,Dollars/capita,40023,2133
Oklahoma,Cimarron,nan,Dollars/capita,40025,2135
Oklahoma,Cleveland,8.487034797668457,Dollars/capita,40027,2140
Oklahoma,Coal,nan,Dollars/capita,40029,2144
Oklahoma,Comanche,24.447002410888672,Dollars/capita,40031,2145
Oklahoma,Cotton,nan,Dollars/capita,40033,2146
Oklahoma,Craig,nan,Dollars/capita,40035,2148
Oklahoma,Creek,13.578922271728516,Dollars/capita,40037,2151
Oklahoma,Custer,15.047527313232422,Dollars/capita,40039,2153
Oklahoma,Delaware,13.51519775390625,Dollars/capita,40041,2154
Oklahoma,Dewey,nan,Dollars/capita,40043,2158
Oklahoma,Ellis,nan,Dollars/capita,40045,2165
Oklahoma,Garfield,23.128286361694336,Dollars/capita,40047,2167
Oklahoma,Garvin,15.034430503845215,Dollars/capita,40049,2176
Oklahoma,Grady,3.026223659515381,Dollars/capita,40051,2184
Oklahoma,Grant,nan,Dollars/capita,40053,2187
Oklahoma,Greer,nan,Dollars/capita,40055,2189
Oklahoma,Harmon,nan,Dollars/capita,40057,2191
Oklahoma,Harper,nan,Dollars/capita,40059,2193
Oklahoma,Haskell,nan,Dollars/capita,40061,2195
Oklahoma,Hughes,17.338714599609375,Dollars/capita,40063,2197
Oklahoma,Jackson,nan,Dollars/capita,40065,2202
Oklahoma,Jefferson,nan,Dollars/capita,40067,2206
Oklahoma,Johnston,nan,Dollars/capita,40069,2211
Oklahoma,Kay,18.069927215576172,Dollars/capita,40071,2215
Oklahoma,Kingfisher,32.965553283691406,Dollars/capita,40073,2219
Oklahoma,Kiowa,nan,Dollars/capita,40075,2222
Oklahoma,Latimer,nan,Dollars/capita,40077,2226
Oklahoma,Le Flore,17.31718635559082,Dollars/capita,40079,2230
Oklahoma,Lincoln,13.793030738830566,Dollars/capita,40081,2234
Oklahoma,Logan,nan,Dollars/capita,40083,2236
Oklahoma,Love,nan,Dollars/capita,40085,2238
Oklahoma,McClain,13.475713729858398,Dollars/capita,40087,2245
Oklahoma,McCurtain,15.11414623260498,Dollars/capita,40089,2252
Oklahoma,McIntosh,14.481618881225586,Dollars/capita,40091,2258
Oklahoma,Major,nan,Dollars/capita,40093,2260
Oklahoma,Marshall,14.424012184143066,Dollars/capita,40095,2265
Oklahoma,Mayes,13.184524536132812,Dollars/capita,40097,2270
Oklahoma,Murray,nan,Dollars/capita,40099,2276
Oklahoma,Muskogee,13.876664161682129,Dollars/capita,40101,2281
Oklahoma,Noble,nan,Dollars/capita,40103,2287
Oklahoma,Nowata,nan,Dollars/capita,40105,2290
Oklahoma,Okfuskee,nan,Dollars/capita,40107,2297
Oklahoma,Oklahoma,16.303102493286133,Dollars/capita,40109,2303
Oklahoma,Okmulgee,13.770756721496582,Dollars/capita,40111,2311
Oklahoma,Osage,4.516312599182129,Dollars/capita,40113,2318
Oklahoma,Ottawa,nan,Dollars/capita,40115,2325
Oklahoma,Pawnee,4.835605621337891,Dollars/capita,40117,2329
Oklahoma,Payne,14.055938720703125,Dollars/capita,40119,2340
Oklahoma,Pittsburg,12.100617408752441,Dollars/capita,40121,2344
Oklahoma,Pontotoc,12.385272979736328,Dollars/capita,40123,2351
Oklahoma,Pottawatomie,15.575501441955566,Dollars/capita,40125,2356
Oklahoma,Pushmataha,17.164884567260742,Dollars/capita,40127,2362
Oklahoma,Roger Mills,nan,Dollars/capita,40129,2369
Oklahoma,Rogers,7.910133361816406,Dollars/capita,40131,2374
Oklahoma,Seminole,14.725934028625488,Dollars/capita,40133,2384
Oklahoma,Sequoyah,16.694011688232422,Dollars/capita,40135,2391
Oklahoma,Stephens,5.783466339111328,Dollars/capita,40137,2396
Oklahoma,Texas,29.439542770385742,Dollars/capita,40139,2003
Oklahoma,Tillman,23.135250091552734,Dollars/capita,40141,2005
Oklahoma,Tulsa,17.703269958496094,Dollars/capita,40143,2008
Oklahoma,Wagoner,6.443289756774902,Dollars/capita,40145,2014
Oklahoma,Washington,9.938911437988281,Dollars/capita,40147,2018
Oklahoma,Washita,nan,Dollars/capita,40149,2023
Oklahoma,Woods,nan,Dollars/capita,40151,2029
Oklahoma,Woodward,nan,Dollars/capita,40153,2035
Oregon,Baker,17.118486404418945,Dollars/capita,41001,2044
Oregon,Benton,8.063102722167969,Dollars/capita,41003,2053
Oregon,Clackamas,11.107314109802246,Dollars/capita,41005,2058
Oregon,Clatsop,22.332462310791016,Dollars/capita,41007,2064
Oregon,Columbia,12.706808090209961,Dollars/capita,41009,2070
Oregon,Coos,11.231620788574219,Dollars/capita,41011,2083
Oregon,Crook,18.593603134155273,Dollars/capita,41013,2092
Oregon,Curry,15.472855567932129,Dollars/capita,41015,2098
Oregon,Deschutes,16.702571868896484,Dollars/capita,41017,2109
Oregon,Douglas,20.962997436523438,Dollars/capita,41019,2115
Oregon,Gilliam,nan,Dollars/capita,41021,2121
Oregon,Grant,13.865853309631348,Dollars/capita,41023,2130
Oregon,Harney,nan,Dollars/capita,41025,2134
Oregon,Hood River,24.12404441833496,Dollars/capita,41027,2138
Oregon,Jackson,18.777040481567383,Dollars/capita,41029,2139
Oregon,Jefferson,27.625028610229492,Dollars/capita,41031,2143
Oregon,Josephine,19.88571548461914,Dollars/capita,41033,2152
Oregon,Klamath,24.616104125976562,Dollars/capita,41035,2155
Oregon,Lake,14.546666145324707,Dollars/capita,41037,2159
Oregon,Lane,13.11963176727295,Dollars/capita,41039,2170
Oregon,Lincoln,19.44610595703125,Dollars/capita,41041,2174
Oregon,Linn,18.550167083740234,Dollars/capita,41043,2181
Oregon,Malheur,33.83980178833008,Dollars/capita,41045,2185
Oregon,Marion,28.04977035522461,Dollars/capita,41047,2200
Oregon,Morrow,16.155881881713867,Dollars/capita,41049,2209
Oregon,Multnomah,14.806417465209961,Dollars/capita,41051,2218
Oregon,Polk,14.442928314208984,Dollars/capita,41053,2223
Oregon,Sherman,nan,Dollars/capita,41055,2232
Oregon,Tillamook,15.955230712890625,Dollars/capita,41057,2242
Oregon,Umatilla,32.56727981567383,Dollars/capita,41059,2251
Oregon,Union,19.68889045715332,Dollars/capita,41061,2257
Oregon,Wallowa,10.672203063964844,Dollars/capita,41063,2263
Oregon,Wasco,27.62238883972168,Dollars/capita,41065,2267
Oregon,Washington,13.420598983764648,Dollars/capita,41067,2272
Oregon,Wheeler,nan,Dollars/capita,41069,2277
Oregon,Yamhill,22.560117721557617,Dollars/capita,41071,2284
Pennsylvania,Adams,8.725363731384277,Dollars/capita,42001,2292
Pennsylvania,Allegheny,10.34090518951416,Dollars/capita,42003,2302
Pennsylvania,Armstrong,9.990094184875488,Dollars/capita,42005,2309
Pennsylvania,Beaver,12.663166999816895,Dollars/capita,42007,2321
Pennsylvania,Bedford,12.517505645751953,Dollars/capita,42009,2324
Pennsylvania,Berks,17.437030792236328,Dollars/capita,42011,2326
Pennsylvania,Blair,19.901811599731445,Dollars/capita,42013,2328
Pennsylvania,Bradford,16.096345901489258,Dollars/capita,42015,2333
Pennsylvania,Bucks,6.341277122497559,Dollars/capita,42017,2336
Pennsylvania,Butler,10.003644943237305,Dollars/capita,42019,2338
Pennsylvania,Cambria,16.675334930419922,Dollars/capita,42021,2341
Pennsylvania,Cameron,nan,Dollars/capita,42023,2343
Pennsylvania,Carbon,11.067914009094238,Dollars/capita,42025,2349
Pennsylvania,Centre,6.380807876586914,Dollars/capita,42027,2354
Pennsylvania,Chester,6.606409549713135,Dollars/capita,42029,2360
Pennsylvania,Clarion,14.751856803894043,Dollars/capita,42031,2366
Pennsylvania,Clearfield,14.706832885742188,Dollars/capita,42033,2372
Pennsylvania,Clinton,12.167675018310547,Dollars/capita,42035,2379
Pennsylvania,Columbia,12.729813575744629,Dollars/capita,42037,2385
Pennsylvania,Crawford,15.16506290435791,Dollars/capita,42039,2389
Pennsylvania,Cumberland,7.820296764373779,Dollars/capita,42041,2397
Pennsylvania,Dauphin,15.1519193649292,Dollars/capita,42043,2403
Pennsylvania,Delaware,13.599959373474121,Dollars/capita,42045,2414
Pennsylvania,Elk,12.812627792358398,Dollars/capita,42047,2420
Pennsylvania,Erie,18.060359954833984,Dollars/capita,42049,2425
Pennsylvania,Fayette,15.957639694213867,Dollars/capita,42051,2431
Pennsylvania,Forest,nan,Dollars/capita,42053,2436
Pennsylvania,Franklin,15.508187294006348,Dollars/capita,42055,2439
Pennsylvania,Fulton,nan,Dollars/capita,42057,2446
Pennsylvania,Greene,16.80307388305664,Dollars/capita,42059,2447
Pennsylvania,Huntingdon,14.105725288391113,Dollars/capita,42061,2454
Pennsylvania,Indiana,11.629857063293457,Dollars/capita,42063,2459
Pennsylvania,Jefferson,16.165443420410156,Dollars/capita,42065,2462
Pennsylvania,Juniata,nan,Dollars/capita,42067,2466
Pennsylvania,Lackawanna,15.018872261047363,Dollars/capita,42069,2471
Pennsylvania,Lancaster,23.698741912841797,Dollars/capita,42071,2482
Pennsylvania,Lawrence,13.626401901245117,Dollars/capita,42073,2488
Pennsylvania,Lebanon,13.353413581848145,Dollars/capita,42075,2492
Pennsylvania,Lehigh,20.26239585876465,Dollars/capita,42077,2496
Pennsylvania,Luzerne,16.052040100097656,Dollars/capita,42079,2501
Pennsylvania,Lycoming,14.90511703491211,Dollars/capita,42081,2505
Pennsylvania,McKean,18.546152114868164,Dollars/capita,42083,2509
Pennsylvania,Mercer,15.789558410644531,Dollars/capita,42085,2513
Pennsylvania,Mifflin,15.697049140930176,Dollars/capita,42087,2517
Pennsylvania,Monroe,12.240117073059082,Dollars/capita,42089,2521
Pennsylvania,Montgomery,9.18089771270752,Dollars/capita,42091,2528
Pennsylvania,Montour,nan,Dollars/capita,42093,2533
Pennsylvania,Northampton,11.463396072387695,Dollars/capita,42095,2537
Pennsylvania,Northumberland,16.259977340698242,Dollars/capita,42097,2544
Pennsylvania,Perry,7.376522541046143,Dollars/capita,42099,2554
Pennsylvania,Philadelphia,33.7861213684082,Dollars/capita,42101,2563
Pennsylvania,Pike,4.303755760192871,Dollars/capita,42103,2571
Pennsylvania,Potter,16.26129150390625,Dollars/capita,42105,2575
Pennsylvania,Schuylkill,11.101853370666504,Dollars/capita,42107,2581
