State,County,SNAP benefits per capita (% change) 2012-17 (PCH_PC_SNAPBEN_12_17),Units,FIPS,FID
Tennessee,Lawrence,-30.992822647094727,% change,47099,2823
Tennessee,Lewis,-40.90226364135742,% change,47101,2825
Tennessee,Lincoln,-34.661808013916016,% change,47103,2828
Tennessee,Loudon,-34.268524169921875,% change,47105,2830
Tennessee,McMinn,-23.098241806030273,% change,47107,2833
Tennessee,McNairy,-34.43770980834961,% change,47109,2836
Tennessee,Macon,-26.483110427856445,% change,47111,2839
Tennessee,Madison,-24.127145767211914,% change,47113,2841
Tennessee,Marion,-29.534883499145508,% change,47115,2844
Tennessee,Marshall,-41.80476379394531,% change,47117,2848
Tennessee,Maury,-44.11063766479492,% change,47119,2850
Tennessee,Meigs,-25.329315185546875,% change,47121,2854
Tennessee,Monroe,-26.093374252319336,% change,47123,2857
Tennessee,Montgomery,-22.65360450744629,% change,47125,2859
Tennessee,Moore,-44.91099166870117,% change,47127,2863
Tennessee,Morgan,-20.468225479125977,% change,47129,2866
Tennessee,Obion,-12.083233833312988,% change,47131,2872
Tennessee,Overton,-30.74424171447754,% change,47133,2875
Tennessee,Perry,-35.96750259399414,% change,47135,2878
Tennessee,Pickett,-30.018661499023438,% change,47137,2881
Tennessee,Polk,-32.150821685791016,% change,47139,2883
Tennessee,Putnam,-35.73579025268555,% change,47141,2890
Tennessee,Rhea,-24.315322875976562,% change,47143,2893
Tennessee,Roane,-23.574220657348633,% change,47145,2001
Tennessee,Robertson,-36.1547966003418,% change,47147,2011
Tennessee,Rutherford,-43.4071044921875,% change,47149,2015
Tennessee,Scott,-22.73011016845703,% change,47151,2020
Tennessee,Sequatchie,-24.73171043395996,% change,47153,2025
Tennessee,Sevier,-40.941246032714844,% change,47155,2030
Tennessee,Shelby,-19.999879837036133,% change,47157,2033
Tennessee,Smith,-31.72464370727539,% change,47159,2037
Tennessee,Stewart,-22.82069206237793,% change,47161,2041
Tennessee,Sullivan,-19.397241592407227,% change,47163,2046
Tennessee,Sumner,-43.620426177978516,% change,47165,2050
Tennessee,Tipton,-30.658832550048828,% change,47167,2055
Tennessee,Trousdale,-37.69712829589844,% change,47169,2062
Tennessee,Unicoi,-26.85781478881836,% change,47171,2069
Tennessee,Union,-27.462318420410156,% change,47173,2073
Tennessee,Van Buren,-27.97100257873535,% change,47175,2077
Tennessee,Warren,-21.181074142456055,% change,47177,2081
Tennessee,Washington,-21.080493927001953,% change,47179,2085
Tennessee,Wayne,-31.907386779785156,% change,47181,2089
Tennessee,Weakley,-27.090063095092773,% change,47183,2096
Tennessee,White,-31.250778198242188,% change,47185,2100
Tennessee,Williamson,-56.1451530456543,% change,47187,2105
Tennessee,Wilson,-42.7411994934082,% change,47189,2111
Texas,Anderson,4.802361011505127,% change,48001,2113
Texas,Andrews,18.29252052307129,% change,48003,2117
Texas,Angelina,-11.592947006225586,% change,48005,2124
Texas,Aransas,29.2506046295166,% change,48007,2162
Texas,Archer,0.6582121253013611,% change,48009,2168
Texas,Armstrong,31.113245010375977,% change,48011,2172
Texas,Atascosa,-5.7604498863220215,% change,48013,2173
Texas,Austin,-9.786988258361816,% change,48015,2177
Texas,Bailey,-10.529264450073242,% change,48017,2179
Texas,Bandera,-9.20435619354248,% change,48019,2183
Texas,Bastrop,-7.7924323081970215,% change,48021,2190
Texas,Baylor,-3.880239486694336,% change,48023,2192
Texas,Bee,52.72941589355469,% change,48025,2196
Texas,Bell,9.90073299407959,% change,48027,2198
Texas,Bexar,-8.131749153137207,% change,48029,2203
Texas,Blanco,-38.78197479248047,% change,48031,2207
Texas,Borden,14.95393180847168,% change,48033,2212
Texas,Bosque,1.0434664487838745,% change,48035,2216
Texas,Bowie,-6.026033878326416,% change,48037,2224
Texas,Brazoria,3.484959840774536,% change,48039,2240
Texas,Brazos,-9.730279922485352,% change,48041,2253
Texas,Brewster,-16.88556480407715,% change,48043,2262
Texas,Briscoe,-28.648447036743164,% change,48045,2269
Texas,Brooks,15.34606647491455,% change,48047,2279
Texas,Brown,-5.083377838134766,% change,48049,2296
Texas,Burleson,-6.281803607940674,% change,48051,2304
Texas,Burnet,-16.50290298461914,% change,48053,2312
Texas,Caldwell,-5.765787124633789,% change,48055,2320
Texas,Calhoun,42.396846771240234,% change,48057,2327
Texas,Callahan,6.766268253326416,% change,48059,2331
Texas,Cameron,-9.368831634521484,% change,48061,2359
Texas,Camp,-13.17462158203125,% change,48063,2373
Texas,Carson,47.96162414550781,% change,48065,2377
Texas,Cass,-5.624313831329346,% change,48067,2382
Texas,Castro,-12.649646759033203,% change,48069,2386
Texas,Chambers,24.861499786376953,% change,48071,2395
Texas,Cherokee,-6.634702205657959,% change,48073,2400
Texas,Childress,-4.825710296630859,% change,48075,2405
Texas,Clay,18.792530059814453,% change,48077,2409
Texas,Cochran,9.914809226989746,% change,48079,2413
Texas,Coke,12.16763687133789,% change,48081,2418
Texas,Coleman,-7.7622528076171875,% change,48083,2423
Texas,Collin,-23.763694763183594,% change,48085,2429
Texas,Collingsworth,-20.87421226501465,% change,48087,2434
Texas,Colorado,-0.41180989146232605,% change,48089,2441
Texas,Comal,-19.356332778930664,% change,48091,2449
Texas,Comanche,0.7988492250442505,% change,48093,2455
Texas,Concho,28.59744644165039,% change,48095,2458
Texas,Cooke,7.939591407775879,% change,48097,2463
Texas,Coryell,13.845126152038574,% change,48099,2469
Texas,Cottle,5.700531482696533,% change,48101,2473
Texas,Crane,5.876538276672363,% change,48103,2478
Texas,Crockett,-2.259967088699341,% change,48105,2483
Texas,Crosby,1.639311671257019,% change,48107,2487
Texas,Culberson,-21.574512481689453,% change,48109,2491
Texas,Dallam,-27.05782127380371,% change,48111,2498
Texas,Dallas,-19.611236572265625,% change,48113,2507
Texas,Dawson,5.657917022705078,% change,48115,2512
Texas,Deaf Smith,-16.35797119140625,% change,48117,2515
Texas,Delta,-12.503620147705078,% change,48119,2524
Texas,Denton,-13.97812271118164,% change,48121,2532
Texas,DeWitt,18.877723693847656,% change,48123,2538
Texas,Dickens,7.639123439788818,% change,48125,2542
Texas,Dimmit,2.2125072479248047,% change,48127,2548
Texas,Donley,16.619836807250977,% change,48129,2551
Texas,Duval,33.052955627441406,% change,48131,2556
Texas,Eastland,2.499450206756592,% change,48133,2562
Texas,Ector,-3.048874616622925,% change,48135,2568
Texas,Edwards,-9.33400821685791,% change,48137,2574
Texas,Ellis,-22.84374237060547,% change,48139,2579
Texas,El Paso,-12.09167766571045,% change,48141,2588
Texas,Erath,-18.160717010498047,% change,48143,2597
Texas,Falls,-4.504429340362549,% change,48145,2601
Texas,Fannin,-8.859817504882812,% change,48147,2621
Texas,Fayette,13.60645580291748,% change,48149,2624
Texas,Fisher,2.7847554683685303,% change,48151,2628
Texas,Floyd,-2.3229172229766846,% change,48153,2630
Texas,Foard,5.589199066162109,% change,48155,2002
Texas,Fort Bend,-0.4768577516078949,% change,48157,2009
Texas,Franklin,14.119955062866211,% change,48159,2016
Texas,Freestone,14.224061012268066,% change,48161,2022
Texas,Frio,-7.857779026031494,% change,48163,2028
Texas,Gaines,13.088462829589844,% change,48165,2032
Texas,Galveston,-2.786909818649292,% change,48167,2059
Texas,Garza,12.80116081237793,% change,48169,2060
Texas,Gillespie,-17.37371063232422,% change,48171,2066
Texas,Glasscock,0.9942681789398193,% change,48173,2072
Texas,Goliad,22.241531372070312,% change,48175,2079
Texas,Gonzales,5.171428680419922,% change,48177,2086
Texas,Gray,27.08049201965332,% change,48179,2088
Texas,Grayson,-16.623315811157227,% change,48181,2094
Texas,Gregg,3.567824602127075,% change,48183,2101
Texas,Grimes,4.169377326965332,% change,48185,2108
Texas,Guadalupe,-15.437773704528809,% change,48187,2116
Texas,Hale,-4.806155681610107,% change,48189,2120
Texas,Hall,11.201684951782227,% change,48191,2125
Texas,Hamilton,-12.56270980834961,% change,48193,2128
Texas,Hansford,-30.8996639251709,% change,48195,2132
Texas,Hardeman,-13.638877868652344,% change,48197,2137
Texas,Hardin,16.971817016601562,% change,48199,2142
Texas,Harris,5.601475715637207,% change,48201,2149
Texas,Harrison,3.8272151947021484,% change,48203,2157
Texas,Hartley,-8.159469604492188,% change,48205,2160
Texas,Haskell,14.302289009094238,% change,48207,2163
Texas,Hays,-29.581764221191406,% change,48209,2166
Texas,Hemphill,17.72625160217285,% change,48211,2171
Texas,Henderson,-16.492643356323242,% change,48213,2178
Texas,Hidalgo,-13.702803611755371,% change,48215,2188
Texas,Hill,-13.125985145568848,% change,48217,2201
Texas,Hockley,5.70168399810791,% change,48219,2208
Texas,Hood,-18.659835815429688,% change,48221,2213
Texas,Hopkins,6.7387542724609375,% change,48223,2221
Texas,Houston,0.208888977766037,% change,48225,2228
Texas,Howard,0.0947054922580719,% change,48227,2231
Texas,Hudspeth,-24.805727005004883,% change,48229,2241
Texas,Hunt,-20.298921585083008,% change,48231,2246
Texas,Hutchinson,10.393209457397461,% change,48233,2249
Texas,Irion,-20.25065803527832,% change,48235,2255
Texas,Jack,36.0077018737793,% change,48237,2256
Texas,Jackson,-1.1699029207229614,% change,48239,2264
Texas,Jasper,-5.313744068145752,% change,48241,2271
Texas,Jeff Davis,-21.40350914001465,% change,48243,2275
Texas,Jefferson,-4.355662822723389,% change,48245,2285
Texas,Jim Hogg,15.77885913848877,% change,48247,2288
Texas,Jim Wells,24.6198787689209,% change,48249,2294
Texas,Johnson,-10.624716758728027,% change,48251,2299
Texas,Jones,-13.30067253112793,% change,48253,2301
Texas,Karnes,50.74781036376953,% change,48255,2307
Texas,Kaufman,-16.15821647644043,% change,48257,2314
Texas,Kendall,-28.096555709838867,% change,48259,2319
Texas,Kenedy,-19.908321380615234,% change,48261,2330
Texas,Kent,-26.714723587036133,% change,48263,2335
Texas,Kerr,-1.3834792375564575,% change,48265,2337
Texas,Kimble,-26.91472625732422,% change,48267,2339
Texas,King,44.9605827331543,% change,48269,2342
Texas,Kinney,-24.839332580566406,% change,48271,2347
Texas,Kleberg,34.74039077758789,% change,48273,2358
Texas,Knox,-10.36629581451416,% change,48275,2364
Texas,Lamar,-6.839840888977051,% change,48277,2371
Texas,Lamb,-0.5696242451667786,% change,48279,2376
Texas,Lampasas,-10.972211837768555,% change,48281,2381
Texas,La Salle,-10.669543266296387,% change,48283,2388
Texas,Lavaca,36.33242416381836,% change,48285,2392
Texas,Lee,22.867889404296875,% change,48287,2398
Texas,Leon,-5.536725997924805,% change,48289,2402
Texas,Liberty,4.713765621185303,% change,48291,2404
Texas,Limestone,3.358431100845337,% change,48293,2408
Texas,Lipscomb,30.78427505493164,% change,48295,2412
Texas,Live Oak,40.759037017822266,% change,48297,2416
Texas,Llano,-5.811857223510742,% change,48299,2421
Texas,Loving,28.35820960998535,% change,48301,2424
Texas,Lubbock,-10.61242389678955,% change,48303,2428
Texas,Lynn,-6.559060096740723,% change,48305,2438
Texas,McCulloch,-22.862804412841797,% change,48307,2452
Texas,McLennan,-14.249202728271484,% change,48309,2477
Texas,McMullen,143.3724365234375,% change,48311,2494
Texas,Madison,-5.658163070678711,% change,48313,2526
Texas,Marion,18.076093673706055,% change,48315,2547
Texas,Martin,92.05668640136719,% change,48317,2564
Texas,Mason,-27.01667594909668,% change,48319,2570
Texas,Matagorda,-1.885383129119873,% change,48321,2637
Texas,Maverick,-1.857685923576355,% change,48323,2649
Texas,Medina,-6.450106143951416,% change,48325,2652
Texas,Menard,-28.841876983642578,% change,48327,2655
Texas,Midland,1.1663837432861328,% change,48329,2657
Texas,Milam,-6.731158256530762,% change,48331,2659
Texas,Mills,-20.302019119262695,% change,48333,2663
Texas,Mitchell,13.747967720031738,% change,48335,2666
Texas,Montague,10.532136917114258,% change,48337,2669
Texas,Montgomery,-10.700224876403809,% change,48339,2682
Texas,Moore,-17.66567039489746,% change,48341,2683
Texas,Morris,-8.682394981384277,% change,48343,2688
Texas,Motley,-16.1245059967041,% change,48345,2692
Texas,Nacogdoches,-2.0358076095581055,% change,48347,2701
Texas,Navarro,-6.789229393005371,% change,48349,2706
Texas,Newton,9.437911033630371,% change,48351,2711
Texas,Nolan,5.322803974151611,% change,48353,2714
Texas,Nueces,23.08177375793457,% change,48355,2194
Texas,Ochiltree,18.344741821289062,% change,48357,2204
Texas,Oldham,-31.616397857666016,% change,48359,2210
Texas,Orange,15.700101852416992,% change,48361,2214
Texas,Palo Pinto,-7.153112888336182,% change,48363,2220
Texas,Panola,15.334572792053223,% change,48365,2227
Texas,Parker,-22.04137420654297,% change,48367,2229
Texas,Parmer,-22.44999122619629,% change,48369,2235
Texas,Pecos,0.7640998959541321,% change,48371,2239
Texas,Polk,8.7100248336792,% change,48373,2243
Texas,Potter,-7.0177435874938965,% change,48375,2247
Texas,Presidio,-14.246871948242188,% change,48377,2261
Texas,Rains,9.912779808044434,% change,48379,2268
Texas,Randall,-8.94853401184082,% change,48381,2274
Texas,Reagan,-3.1632614135742188,% change,48383,2280
Texas,Real,-15.89061164855957,% change,48385,2283
Texas,Red River,-15.357585906982422,% change,48387,2295
Texas,Reeves,-24.510425567626953,% change,48389,2308
Texas,Refugio,52.23905563354492,% change,48391,2334
Texas,Roberts,-44.40679168701172,% change,48393,2348
Texas,Robertson,-10.645302772521973,% change,48395,2353
Texas,Rockwall,-33.66426086425781,% change,48397,2355
Texas,Runnels,-0.05132434517145157,% change,48399,2361
Texas,Rusk,17.430326461791992,% change,48401,2367
Texas,Sabine,41.77565002441406,% change,48403,2370
Texas,San Augustine,-7.3115153312683105,% change,48405,2380
Texas,San Jacinto,-9.875059127807617,% change,48407,2387
Texas,San Patricio,32.88846969604492,% change,48409,2415
Texas,San Saba,-8.317289352416992,% change,48411,2435
Texas,Schleicher,-6.50674295425415,% change,48413,2437
Texas,Scurry,5.178097248077393,% change,48415,2443
Texas,Shackelford,21.991003036499023,% change,48417,2445
Texas,Shelby,-4.196819305419922,% change,48419,2448
Texas,Sherman,3.4119744300842285,% change,48421,2453
Texas,Smith,-8.374728202819824,% change,48423,2465
Texas,Somervell,-18.398181915283203,% change,48425,2470
Texas,Starr,-9.252009391784668,% change,48427,2474
Texas,Stephens,15.55144214630127,% change,48429,2480
Texas,Sterling,-0.5719612240791321,% change,48431,2481
Texas,Stonewall,-5.512692928314209,% change,48433,2486
Texas,Sutton,-5.7674336433410645,% change,48435,2490
Texas,Swisher,6.274567604064941,% change,48437,2495
Texas,Tarrant,-12.46150016784668,% change,48439,2500
Texas,Taylor,4.7756476402282715,% change,48441,2508
Texas,Terrell,39.28703689575195,% change,48443,2518
Texas,Terry,1.4039618968963623,% change,48445,2522
Texas,Throckmorton,17.403844833374023,% change,48447,2525
Texas,Titus,-7.9476704597473145,% change,48449,2531
Texas,Tom Green,-7.81196928024292,% change,48451,2536
Texas,Travis,-30.433269500732422,% change,48453,2543
Texas,Trinity,8.221848487854004,% change,48455,2553
Texas,Tyler,13.172216415405273,% change,48457,2560
Texas,Upshur,-3.3488810062408447,% change,48459,2566
Texas,Upton,0.25834575295448303,% change,48461,2572
Texas,Uvalde,-2.433340072631836,% change,48463,2576
Texas,Val Verde,-1.5640137195587158,% change,48465,2582
Texas,Van Zandt,-16.14262580871582,% change,48467,2586
Texas,Victoria,19.676122665405273,% change,48469,2595
Texas,Walker,5.318127632141113,% change,48471,2603
Texas,Waller,-4.211528778076172,% change,48473,2606
Texas,Ward,25.79402732849121,% change,48475,2610
Texas,Washington,-1.9435901641845703,% change,48477,2613
Texas,Webb,-10.98837947845459,% change,48479,2616
Texas,Wharton,-4.8252763748168945,% change,48481,2618
Texas,Wheeler,19.37289810180664,% change,48483,2623
Texas,Wichita,1.4557647705078125,% change,48485,2632
Texas,Wilbarger,-4.360883712768555,% change,48487,2634
Texas,Willacy,-15.883316040039062,% change,48489,2639
Texas,Williamson,-34.42079544067383,% change,48491,2640
Texas,Wilson,-15.936969757080078,% change,48493,2641
Texas,Winkler,28.839670181274414,% change,48495,2642
Texas,Wise,-7.236178398132324,% change,48497,2643
Texas,Wood,-5.794466495513916,% change,48499,2644
Texas,Yoakum,0.522153913974762,% change,48501,2645
Texas,Young,-1.8253587484359741,% change,48503,2646
Texas,Zapata,6.663170337677002,% change,48505,2650
Texas,Zavala,-7.341583251953125,% change,48507,2651
Utah,Beaver,-11.938191413879395,% change,49001,2653
Utah,Box Elder,-26.82029914855957,% change,49003,2658
Utah,Cache,-34.0243034362793,% change,49005,2661
Utah,Carbon,-13.220256805419922,% change,49007,2665
Utah,Daggett,-31.65347671508789,% change,49009,2668
Utah,Davis,-37.02671813964844,% change,49011,2671
Utah,Duchesne,19.826337814331055,% change,49013,2672
Utah,Emery,-15.794313430786133,% change,49015,2673
Utah,Garfield,-39.0806884765625,% change,49017,2674
Utah,Grand,-34.72298812866211,% change,49019,2675
Utah,Iron,-30.8809814453125,% change,49021,2676
Utah,Juab,-31.451587677001953,% change,49023,2677
Utah,Kane,-33.339717864990234,% change,49025,2678
Utah,Millard,-21.60507583618164,% change,49027,2680
Utah,Morgan,-40.698822021484375,% change,49029,2681
Utah,Piute,-27.892810821533203,% change,49031,2685
Utah,Rich,-11.705596923828125,% change,49033,2687
Utah,Salt Lake,-36.399009704589844,% change,49035,2690
Utah,San Juan,-17.529312133789062,% change,49037,2694
Utah,Sanpete,-34.01551055908203,% change,49039,2697
Utah,Sevier,-25.86790657043457,% change,49041,2702
Utah,Summit,-45.11452865600586,% change,49043,2703
Utah,Tooele,-33.438987731933594,% change,49045,2707
Utah,Uintah,39.462501525878906,% change,49047,2539
Utah,Utah,-42.77353286743164,% change,49049,2555
Utah,Wasatch,-52.917701721191406,% change,49051,2567
Utah,Washington,-46.791847229003906,% change,49053,2577
Utah,Wayne,-28.539653778076172,% change,49055,2580
Utah,Weber,-35.72896957397461,% change,49057,2587
Vermont,Addison,-22.12071990966797,% change,50001,2590
Vermont,Bennington,-19.958520889282227,% change,50003,2591
Vermont,Caledonia,-19.976163864135742,% change,50005,2596
Vermont,Chittenden,-24.03217887878418,% change,50007,2599
Vermont,Essex,-22.251117706298828,% change,50009,2604
Vermont,Franklin,-23.343395233154297,% change,50011,2607
Vermont,Grand Isle,-22.512954711914062,% change,50013,2609
Vermont,Lamoille,-23.46304702758789,% change,50015,2611
Vermont,Orange,-22.336570739746094,% change,50017,2612
Vermont,Orleans,-21.266094207763672,% change,50019,2614
Vermont,Rutland,-19.94552993774414,% change,50021,2615
Vermont,Washington,-20.715984344482422,% change,50023,2617
Vermont,Windham,-20.16754913330078,% change,50025,2620
Vermont,Windsor,-20.74806785583496,% change,50027,2625
Virginia,Accomack,-28.680871963500977,% change,51001,2719
Virginia,Albemarle,0,% change,51003,2728
Virginia,Alleghany,0,% change,51005,2733
Virginia,Amelia,-37.03140640258789,% change,51007,2741
Virginia,Amherst,-17.164274215698242,% change,51009,2746
Virginia,Appomattox,-13.733839988708496,% change,51011,2749
Virginia,Arlington,-20.612579345703125,% change,51013,2753
Virginia,Augusta,0,% change,51015,2758
Virginia,Bath,-39.662689208984375,% change,51017,2763
Virginia,Bedford County,-27.841699600219727,% change,51019,2769
Virginia,Bland,-24.635831832885742,% change,51021,2772
Virginia,Botetourt,-4.41525411605835,% change,51023,2776
Virginia,Brunswick,-17.39987564086914,% change,51025,2777
Virginia,Buchanan,8.979410171508789,% change,51027,2784
Virginia,Buckingham,-27.639291763305664,% change,51029,2785
Virginia,Campbell,0,% change,51031,2788
Virginia,Caroline,-32.50000762939453,% change,51033,2793
Virginia,Carroll,0,% change,51035,2797
Virginia,Charles City,-23.03917694091797,% change,51036,2806
Virginia,Charlotte,-20.994001388549805,% change,51037,2810
Virginia,Chesterfield,-21.988866806030273,% change,51041,2816
Virginia,Clarke,-46.755767822265625,% change,51043,2819
Virginia,Craig,-0.5780293345451355,% change,51045,2820
Virginia,Culpeper,-29.378564834594727,% change,51047,2824
Virginia,Cumberland,-20.43880844116211,% change,51049,2827
Virginia,Dickenson,-2.8276631832122803,% change,51051,2832
Virginia,Dinwiddie,0,% change,51053,2838
Virginia,Essex,-27.818340301513672,% change,51057,2842
Virginia,Fairfax County,0,% change,51059,2849
Virginia,Fauquier,-39.74745559692383,% change,51061,2853
Virginia,Floyd,-16.942026138305664,% change,51063,2856
Virginia,Fluvanna,-20.711694717407227,% change,51065,2858
Virginia,Franklin County,-29.336727142333984,% change,51067,2862
Virginia,Frederick,0,% change,51069,2868
Virginia,Giles,-18.20296859741211,% change,51071,2873
Virginia,Gloucester,-30.613025665283203,% change,51073,2887
Virginia,Goochland,-23.694684982299805,% change,51075,2892
Virginia,Grayson,-25.991806030273438,% change,51077,2896
Virginia,Greene,-17.544933319091797,% change,51079,2899
Virginia,Greensville,0,% change,51081,2902
Virginia,Halifax,-9.501964569091797,% change,51083,2904
Virginia,Hanover,-27.700862884521484,% change,51085,2909
Virginia,Henrico,-19.349763870239258,% change,51087,2915
Virginia,Henry,0,% change,51089,2918
Virginia,Highland,-44.34076690673828,% change,51091,2920
Virginia,Isle of Wight,-28.662973403930664,% change,51093,2925
Virginia,James City,0,% change,51095,2930
Virginia,King and Queen,-16.382709503173828,% change,51097,2936
Virginia,King George,-34.788509368896484,% change,51099,2938
Virginia,King William,-34.4745979309082,% change,51101,2943
Virginia,Lancaster,-22.9456729888916,% change,51103,2948
Virginia,Lee,-2.2762396335601807,% change,51105,2950
Virginia,Loudoun,-16.77558135986328,% change,51107,2952
Virginia,Louisa,-33.34184646606445,% change,51109,2953
Virginia,Lunenburg,-13.258694648742676,% change,51111,2954
Virginia,Madison,-39.00899887084961,% change,51113,2955
Virginia,Mathews,-30.69160270690918,% change,51115,2962
Virginia,Mecklenburg,-14.022351264953613,% change,51117,2964
Virginia,Middlesex,-13.53548526763916,% change,51119,2965
Virginia,Montgomery,0,% change,51121,2966
Virginia,Nelson,-32.45167541503906,% change,51125,2968
Virginia,New Kent,-27.337919235229492,% change,51127,2971
Virginia,Northampton,-24.700014114379883,% change,51131,2982
Virginia,Northumberland,-12.404576301574707,% change,51133,2983
Virginia,Nottoway,-23.04147720336914,% change,51135,2984
Virginia,Orange,-31.64286994934082,% change,51137,2985
Virginia,Page,-32.49990463256836,% change,51139,2986
Virginia,Patrick,-24.327194213867188,% change,51141,2987
Virginia,Pittsylvania,0,% change,51143,2988
Virginia,Powhatan,-34.06708908081055,% change,51145,2989
Virginia,Prince Edward,-15.465447425842285,% change,51147,2990
Virginia,Prince George,0,% change,51149,2991
Virginia,Prince William,0,% change,51153,2992
Virginia,Pulaski,-9.968713760375977,% change,51155,2993
Virginia,Rappahannock,-35.034324645996094,% change,51157,2994
Virginia,Richmond County,-8.482683181762695,% change,51159,2995
Virginia,Roanoke County,0,% change,51161,2996
Virginia,Rockbridge,0,% change,51163,2997
Virginia,Rockingham,0,% change,51165,2998
Virginia,Russell,-7.348160266876221,% change,51167,2999
Virginia,Scott,-12.308748245239258,% change,51169,2585
Virginia,Shenandoah,-27.831439971923828,% change,51171,2594
Virginia,Smyth,-14.214449882507324,% change,51173,2600
Virginia,Southampton,0,% change,51175,2608
Virginia,Spotsylvania,0,% change,51177,2619
Virginia,Stafford,-24.894229888916016,% change,51179,2629
Virginia,Surry,-13.296724319458008,% change,51181,2636
Virginia,Sussex,-12.028840065002441,% change,51183,2647
Virginia,Tazewell,9.84557819366455,% change,51185,2656
Virginia,Warren,-26.984827041625977,% change,51187,2662
Virginia,Washington,0,% change,51191,2667
Virginia,Westmoreland,-13.266636848449707,% change,51193,2684
Virginia,Wise,0,% change,51195,2695
Virginia,Wythe,-13.923332214355469,% change,51197,2699
Virginia,York,0,% change,51199,2709
Virginia,Alexandria,-6.792670249938965,% change,51510,2712
Virginia,Bedford City,0,% change,51515,2713
Virginia,Bristol,0,% change,51520,2716
Virginia,Buena Vista,0,% change,51530,2720
Virginia,Charlottesville,0,% change,51540,2722
Virginia,Chesapeake,-23.961305618286133,% change,51550,2724
Virginia,Colonial Heights,0,% change,51570,2727
Virginia,Covington,0,% change,51580,2729
Virginia,Danville,0,% change,51590,2732
Virginia,Emporia,0,% change,51595,2736
Virginia,Fairfax City,0,% change,51600,2737
Virginia,Falls Church,0,% change,51610,2740
Virginia,Franklin City,0,% change,51620,2744
Virginia,Fredericksburg,0,% change,51630,2745
Virginia,Galax,0,% change,51640,2747
Virginia,Hampton,-14.654020309448242,% change,51650,2751
Virginia,Harrisonburg,0,% change,51660,2755
Virginia,Hopewell,0,% change,51670,2756
Virginia,Lexington,0,% change,51678,2760
Virginia,Lynchburg,0,% change,51680,2762
Virginia,Manassas,0,% change,51683,2765
Virginia,Manassas Park,0,% change,51685,2768
Virginia,Martinsville,0,% change,51690,2771
Virginia,Newport News,-19.74033546447754,% change,51700,2775
Virginia,Norfolk,-24.693004608154297,% change,51710,2778
Virginia,Norton,0,% change,51720,2780
Virginia,Petersburg,0,% change,51730,2782
Virginia,Poquoson,0,% change,51735,2791
Virginia,Portsmouth,-11.912753105163574,% change,51740,2795
Virginia,Radford,0,% change,51750,2799
Virginia,Richmond City,-33.285213470458984,% change,51760,2802
Virginia,Roanoke City,-20.06460952758789,% change,51770,2805
Virginia,Salem,0,% change,51775,2809
Virginia,Staunton,0,% change,51790,2812
Virginia,Suffolk,-23.763221740722656,% change,51800,2815
Virginia,Virginia Beach,-19.537559509277344,% change,51810,2826
Virginia,Waynesboro,0,% change,51820,2831
Virginia,Williamsburg,0,% change,51830,2835
Virginia,Winchester,0,% change,51840,2837
Washington,Adams,-16.75311851501465,% change,53001,2840
Washington,Asotin,-16.82264518737793,% change,53003,2845
Washington,Benton,-21.25223159790039,% change,53005,2847
Washington,Chelan,-17.79958724975586,% change,53007,2852
Washington,Clallam,-18.6433048248291,% change,53009,2861
Washington,Clark,-21.332387924194336,% change,53011,2865
Washington,Columbia,-15.939846992492676,% change,53013,2869
Washington,Cowlitz,-18.648189544677734,% change,53015,2871
Washington,Douglas,-19.94904327392578,% change,53017,2877
Washington,Ferry,-13.685056686401367,% change,53019,2880
Washington,Franklin,-20.273590087890625,% change,53021,2884
Washington,Garfield,-14.46104907989502,% change,53023,2886
Washington,Grant,-17.781856536865234,% change,53025,2889
Washington,Grays Harbor,-15.505046844482422,% change,53027,2894
Washington,Island,-18.72222328186035,% change,53029,2898
Washington,Jefferson,-18.414419174194336,% change,53031,2905
Washington,King,-21.45014762878418,% change,53033,2913
Washington,Kitsap,-18.32767105102539,% change,53035,2927
Washington,Kittitas,-22.948347091674805,% change,53037,2932
Washington,Klickitat,-19.038721084594727,% change,53039,2935
Washington,Lewis,-17.457704544067383,% change,53041,2940
Washington,Lincoln,-15.672276496887207,% change,53043,2942
Washington,Mason,-18.530364990234375,% change,53045,2946
Washington,Okanogan,-15.524801254272461,% change,53047,2947
Washington,Pacific,-18.56854248046875,% change,53049,2949
Washington,Pend Oreille,-16.70347023010254,% change,53051,2951
Washington,Pierce,-20.864072799682617,% change,53053,2956
Washington,San Juan,-18.88474464416504,% change,53055,2957
Washington,Skagit,-19.810279846191406,% change,53057,2958
Washington,Skamania,-19.056398391723633,% change,53059,2959
Washington,Snohomish,-21.87140655517578,% change,53061,2960
Washington,Spokane,-19.64202880859375,% change,53063,2961
Washington,Stevens,-16.85603141784668,% change,53065,2963
Washington,Thurston,-21.19855499267578,% change,53067,2967
Washington,Wahkiakum,-19.767017364501953,% change,53069,2969
Washington,Walla Walla,-16.1717529296875,% change,53071,2970
Washington,Whatcom,-20.825239181518555,% change,53073,2972
Washington,Whitman,-18.803329467773438,% change,53075,2973
Washington,Yakima,-15.726557731628418,% change,53077,2974
West Virginia,Barbour,-7.6175079345703125,% change,54001,2975
West Virginia,Berkeley,-16.02362823486328,% change,54003,2976
West Virginia,Boone,-1.5456228256225586,% change,54005,2977
West Virginia,Braxton,-8.312725067138672,% change,54007,2978
West Virginia,Brooke,-4.626832962036133,% change,54009,2979
