State,County,Children low access to store (% change) 2010 - 15 (LACCESS_CHILD_10_15),Units,FIPS,FID
Texas,Bee,8.347869215007497,% change,48025,2196
Texas,Bell,-13.954972657187703,% change,48027,2198
Texas,Bexar,-17.050946191871347,% change,48029,2203
Texas,Blanco,-53.69380971873204,% change,48031,2207
Texas,Borden,0.0,% change,48033,2212
Texas,Bosque,-64.14602541990163,% change,48035,2216
Texas,Bowie,-24.962404163978423,% change,48037,2224
Texas,Brazoria,-15.813661999271028,% change,48039,2240
Texas,Brazos,-34.72854326708409,% change,48041,2253
Texas,Brewster,0.0,% change,48043,2262
Texas,Briscoe,0.0,% change,48045,2269
Texas,Brooks,0.0,% change,48047,2279
Texas,Brown,-12.649840217617541,% change,48049,2296
Texas,Burleson,-6.003534965575486,% change,48051,2304
Texas,Burnet,4.45836776581817,% change,48053,2312
Texas,Caldwell,-23.175864713673935,% change,48055,2320
Texas,Calhoun,22.10751295819236,% change,48057,2327
Texas,Callahan,41.51509816948805,% change,48059,2331
Texas,Cameron,-11.703326530383459,% change,48061,2359
Texas,Camp,0.0,% change,48063,2373
Texas,Carson,-55.895770820062964,% change,48065,2377
Texas,Cass,-19.507379424051287,% change,48067,2382
Texas,Castro,0.18419132264365431,% change,48069,2386
Texas,Chambers,7.000183159365148,% change,48071,2395
Texas,Cherokee,0.0043073028883357815,% change,48073,2400
Texas,Childress,-0.16913071840795943,% change,48075,2405
Texas,Clay,34.14741014060552,% change,48077,2409
Texas,Cochran,0.0,% change,48079,2413
Texas,Coke,0.0,% change,48081,2418
Texas,Coleman,0.0,% change,48083,2423
Texas,Collin,-14.937334466944321,% change,48085,2429
Texas,Collingsworth,6.423489067162332,% change,48087,2434
Texas,Colorado,-0.8462315418796922,% change,48089,2441
Texas,Comal,11.19936613776656,% change,48091,2449
Texas,Comanche,-1.2180302194988895,% change,48093,2455
Texas,Concho,0.471913133065202,% change,48095,2458
Texas,Cooke,-18.418889039536662,% change,48097,2463
Texas,Coryell,28.298616859610785,% change,48099,2469
Texas,Cottle,1253.8752823157993,% change,48101,2473
Texas,Crane,0.0,% change,48103,2478
Texas,Crockett,8.111788916111697,% change,48105,2483
Texas,Crosby,0.0,% change,48107,2487
Texas,Culberson,-0.27332024119800763,% change,48109,2491
Texas,Dallam,11.273793683798157,% change,48111,2498
Texas,Dallas,-18.039262136982092,% change,48113,2507
Texas,Dawson,0.28561838845631476,% change,48115,2512
Texas,Deaf Smith,-6.477761216863385,% change,48117,2515
Texas,Delta,0.0,% change,48119,2524
Texas,Denton,-16.48976436043101,% change,48121,2532
Texas,DeWitt,-30.25396026204103,% change,48123,2538
Texas,Dickens,0.0,% change,48125,2542
Texas,Dimmit,77.13553444009595,% change,48127,2548
Texas,Donley,6.173366207212877,% change,48129,2551
Texas,Duval,2.4784566735464852,% change,48131,2556
Texas,Eastland,0.03443957943063176,% change,48133,2562
Texas,Ector,-10.629150416928338,% change,48135,2568
Texas,Edwards,0.0,% change,48137,2574
Texas,Ellis,-7.155923471154494,% change,48139,2579
Texas,El Paso,-22.139284398674093,% change,48141,2588
Texas,Erath,1.7325119470367123,% change,48143,2597
Texas,Falls,-60.97119912671912,% change,48145,2601
Texas,Fannin,-18.393047226063416,% change,48147,2621
Texas,Fayette,-20.597281996602902,% change,48149,2624
Texas,Fisher,0.0,% change,48151,2628
Texas,Floyd,24.116236598701164,% change,48153,2630
Texas,Foard,0.0,% change,48155,2002
Texas,Fort Bend,-17.42232959158537,% change,48157,2009
Texas,Franklin,0.0,% change,48159,2016
Texas,Freestone,-11.484155765337267,% change,48161,2022
Texas,Frio,-32.50613391277285,% change,48163,2028
Texas,Gaines,-64.12084131336539,% change,48165,2032
Texas,Galveston,-9.101064008114754,% change,48167,2059
Texas,Garza,0.0,% change,48169,2060
Texas,Gillespie,19.079602156461487,% change,48171,2066
Texas,Glasscock,0.0,% change,48173,2072
Texas,Goliad,-0.5005561226411522,% change,48175,2079
Texas,Gonzales,-13.213481614387915,% change,48177,2086
Texas,Gray,17.096783159450126,% change,48179,2088
Texas,Grayson,-26.350369154552705,% change,48181,2094
Texas,Gregg,-5.558645685349647,% change,48183,2101
Texas,Grimes,-11.813390916915578,% change,48185,2108
Texas,Guadalupe,8.786388363464638,% change,48187,2116
Texas,Hale,-28.44610781250976,% change,48189,2120
Texas,Hall,0.0,% change,48191,2125
Texas,Hamilton,0.0,% change,48193,2128
Texas,Hansford,140.56239606440892,% change,48195,2132
Texas,Hardeman,0.011938562281008255,% change,48197,2137
Texas,Hardin,3.7012228021012796,% change,48199,2142
Texas,Harris,-15.86819274618643,% change,48201,2149
Texas,Harrison,-15.941622861753766,% change,48203,2157
Texas,Hartley,0.0,% change,48205,2160
Texas,Haskell,61.078338589624295,% change,48207,2163
Texas,Hays,-10.485445086775986,% change,48209,2166
Texas,Hemphill,0.0,% change,48211,2171
Texas,Henderson,11.93514882050156,% change,48213,2178
Texas,Hidalgo,-16.968149614796133,% change,48215,2188
Texas,Hill,83.59936772666973,% change,48217,2201
Texas,Hockley,26.161957900751492,% change,48219,2208
Texas,Hood,-8.972428828176934,% change,48221,2213
Texas,Hopkins,6.257112818719787,% change,48223,2221
Texas,Houston,4.558774283124163,% change,48225,2228
Texas,Howard,-0.0006124204414075775,% change,48227,2231
Texas,Hudspeth,-0.27040547380509866,% change,48229,2241
Texas,Hunt,-20.799514556612728,% change,48231,2246
Texas,Hutchinson,-31.507327542843104,% change,48233,2249
Texas,Irion,0.0,% change,48235,2255
Texas,Jack,3.648637598896967,% change,48237,2256
Texas,Jackson,-3.330219849187782,% change,48239,2264
Texas,Jasper,-10.077368832698088,% change,48241,2271
Texas,Jeff Davis,-7.669073436222182,% change,48243,2275
Texas,Jefferson,-26.59987672724899,% change,48245,2285
Texas,Jim Hogg,3125.1850161755433,% change,48247,2288
Texas,Jim Wells,1.5204020042648059,% change,48249,2294
Texas,Johnson,-2.117444314991683,% change,48251,2299
Texas,Jones,-1.582897176117111,% change,48253,2301
Texas,Karnes,-3.6288170869969214,% change,48255,2307
Texas,Kaufman,-0.49404224405954567,% change,48257,2314
Texas,Kendall,7.847833828699363,% change,48259,2319
Texas,Kenedy,-0.042591682917706014,% change,48261,2330
Texas,Kent,0.0,% change,48263,2335
Texas,Kerr,-0.2845126838365204,% change,48265,2337
Texas,Kimble,0.08852347671299617,% change,48267,2339
Texas,King,0.0,% change,48269,2342
Texas,Kinney,0.0,% change,48271,2347
Texas,Kleberg,2.119728587651977,% change,48273,2358
Texas,Knox,309.5523729583463,% change,48275,2364
Texas,Lamar,-6.228261998918534,% change,48277,2371
Texas,Lamb,-4.049847667993147,% change,48279,2376
Texas,Lampasas,0.0,% change,48281,2381
Texas,La Salle,54.72466142260177,% change,48283,2388
Texas,Lavaca,-9.373988334177705,% change,48285,2392
Texas,Lee,-10.022816173177965,% change,48287,2398
Texas,Leon,-37.28000794194469,% change,48289,2402
Texas,Liberty,9.736799287331642,% change,48291,2404
Texas,Limestone,-9.275265896664301,% change,48293,2408
Texas,Lipscomb,0.0,% change,48295,2412
Texas,Live Oak,0.0,% change,48297,2416
Texas,Llano,-0.26415647754508187,% change,48299,2421
Texas,Loving,0.0,% change,48301,2424
Texas,Lubbock,-24.777934056881044,% change,48303,2428
Texas,Lynn,-0.018086655643214714,% change,48305,2438
Texas,McCulloch,154.00325510661096,% change,48307,2452
Texas,McLennan,28.712983569687715,% change,48309,2477
Texas,McMullen,0.0,% change,48311,2494
Texas,Madison,-3.329339728941906,% change,48313,2526
Texas,Marion,-25.13560113046931,% change,48315,2547
Texas,Martin,2.065348384380467,% change,48317,2564
Texas,Mason,3.781000560421792,% change,48319,2570
Texas,Matagorda,2.1997647559017937,% change,48321,2637
Texas,Maverick,1.7327450975023484,% change,48323,2649
Texas,Medina,19.198165694678202,% change,48325,2652
Texas,Menard,-0.9594376711143241,% change,48327,2655
Texas,Midland,-6.400639121186311,% change,48329,2657
Texas,Milam,-5.189178436242592,% change,48331,2659
Texas,Mills,0.0,% change,48333,2663
Texas,Mitchell,0.0,% change,48335,2666
Texas,Montague,-14.933289331626067,% change,48337,2669
Texas,Montgomery,-5.25571294524876,% change,48339,2682
Texas,Moore,-10.600466662766996,% change,48341,2683
Texas,Morris,-67.21277695659384,% change,48343,2688
Texas,Motley,0.0,% change,48345,2692
Texas,Nacogdoches,-3.653505440814262,% change,48347,2701
Texas,Navarro,-8.687218586844693,% change,48349,2706
Texas,Newton,4.1618000365446886,% change,48351,2711
Texas,Nolan,0.0,% change,48353,2714
Texas,Nueces,-6.4116053685758,% change,48355,2194
Texas,Ochiltree,0.31324780639871724,% change,48357,2204
Texas,Oldham,0.0,% change,48359,2210
Texas,Orange,5.620889844544899,% change,48361,2214
Texas,Palo Pinto,1.4376607191958297,% change,48363,2220
Texas,Panola,10.923362655258005,% change,48365,2227
Texas,Parker,-2.924412270125485,% change,48367,2229
Texas,Parmer,252.42261640926068,% change,48369,2235
Texas,Pecos,-2.858167131652202,% change,48371,2239
Texas,Polk,-15.72153219683673,% change,48373,2243
Texas,Potter,-30.85735795825949,% change,48375,2247
Texas,Presidio,307.77765880847994,% change,48377,2261
Texas,Rains,0,% change,48379,2268
Texas,Randall,-42.30511198687583,% change,48381,2274
Texas,Reagan,0.0,% change,48383,2280
Texas,Real,0.0,% change,48385,2283
Texas,Red River,-0.6158961489268874,% change,48387,2295
Texas,Reeves,-0.5782723372489693,% change,48389,2308
Texas,Refugio,0.0,% change,48391,2334
Texas,Roberts,0.0,% change,48393,2348
Texas,Robertson,107.6479348754016,% change,48395,2353
Texas,Rockwall,-14.934196849997287,% change,48397,2355
Texas,Runnels,-3.1118271314428974,% change,48399,2361
Texas,Rusk,-1.5420223180482453,% change,48401,2367
Texas,Sabine,-54.04003414165377,% change,48403,2370
Texas,San Augustine,-87.81848781611042,% change,48405,2380
Texas,San Jacinto,324.37190660672786,% change,48407,2387
Texas,San Patricio,26.037303497012466,% change,48409,2415
Texas,San Saba,0.0,% change,48411,2435
Texas,Schleicher,-2.099141417545928,% change,48413,2437
Texas,Scurry,-10.511398982741099,% change,48415,2443
Texas,Shackelford,-6.752932567510039,% change,48417,2445
Texas,Shelby,-8.375089660838954,% change,48419,2448
Texas,Sherman,-0.37753854526231523,% change,48421,2453
Texas,Smith,-17.0522451615766,% change,48423,2465
Texas,Somervell,0.0,% change,48425,2470
Texas,Starr,1.0935459207679195,% change,48427,2474
Texas,Stephens,-4.974933274388067,% change,48429,2480
Texas,Sterling,0.0,% change,48431,2481
Texas,Stonewall,13.089671049797488,% change,48433,2486
Texas,Sutton,0.0,% change,48435,2490
Texas,Swisher,-45.51423446246493,% change,48437,2495
Texas,Tarrant,-7.973319420143167,% change,48439,2500
Texas,Taylor,-3.031955512136273,% change,48441,2508
Texas,Terrell,0.0,% change,48443,2518
Texas,Terry,-0.06904569702381673,% change,48445,2522
Texas,Throckmorton,0.0,% change,48447,2525
Texas,Titus,-14.632397391515791,% change,48449,2531
Texas,Tom Green,28.827239642802756,% change,48451,2536
Texas,Travis,-8.66717851612195,% change,48453,2543
Texas,Trinity,-76.68471183944703,% change,48455,2553
Texas,Tyler,-0.22885241225607442,% change,48457,2560
Texas,Upshur,-27.214457760169182,% change,48459,2566
Texas,Upton,0.0,% change,48461,2572
Texas,Uvalde,22.67516054064131,% change,48463,2576
Texas,Val Verde,16.710666184483927,% change,48465,2582
Texas,Van Zandt,105.81873221837479,% change,48467,2586
Texas,Victoria,-31.447519835683302,% change,48469,2595
Texas,Walker,5.6852719177938225,% change,48471,2603
Texas,Waller,14.346151948255228,% change,48473,2606
Texas,Ward,-69.65159104352084,% change,48475,2610
Texas,Washington,-30.638879207831966,% change,48477,2613
Texas,Webb,24.76828062773607,% change,48479,2616
Texas,Wharton,-5.877894593093841,% change,48481,2618
Texas,Wheeler,5.54715767313436,% change,48483,2623
Texas,Wichita,1.6403095057288666,% change,48485,2632
Texas,Wilbarger,7.750769624754131,% change,48487,2634
Texas,Willacy,16.596397504749362,% change,48489,2639
Texas,Williamson,-2.5264533641070974,% change,48491,2640
Texas,Wilson,-54.44863121793093,% change,48493,2641
Texas,Winkler,-91.72837116406502,% change,48495,2642
Texas,Wise,-0.810518374604134,% change,48497,2643
Texas,Wood,-17.123217415275015,% change,48499,2644
Texas,Yoakum,62.35219551378414,% change,48501,2645
Texas,Young,-6.229986357636597,% change,48503,2646
Texas,Zapata,0.2744505369965491,% change,48505,2650
Texas,Zavala,0.0,% change,48507,2651
Utah,Beaver,-0.21965776011048724,% change,49001,2653
Utah,Box Elder,12.916250641095816,% change,49003,2658
Utah,Cache,2.5755077043723555,% change,49005,2661
Utah,Carbon,19.901869866625777,% change,49007,2665
Utah,Daggett,0.0,% change,49009,2668
Utah,Davis,9.98711688339355,% change,49011,2671
Utah,Duchesne,-5.999108193939298e-13,% change,49013,2672
Utah,Emery,-88.44830589999853,% change,49015,2673
Utah,Garfield,103.9137797631938,% change,49017,2674
Utah,Grand,24.80140091893242,% change,49019,2675
Utah,Iron,16.471932149543772,% change,49021,2676
Utah,Juab,-0.0010605143303158552,% change,49023,2677
Utah,Kane,0.46750156434299805,% change,49025,2678
Utah,Millard,-0.8738136326883923,% change,49027,2680
Utah,Morgan,-14.762279646465073,% change,49029,2681
Utah,Piute,0.0,% change,49031,2685
Utah,Rich,0.0,% change,49033,2687
Utah,Salt Lake,-24.230508487875984,% change,49035,2690
Utah,San Juan,18.079102877755897,% change,49037,2694
Utah,Sanpete,-4.069685582641173,% change,49039,2697
Utah,Sevier,37.257245735158904,% change,49041,2702
Utah,Summit,32.16091599305966,% change,49043,2703
Utah,Tooele,23.044247578622738,% change,49045,2707
Utah,Uintah,0.32346465120310125,% change,49047,2539
Utah,Utah,3.8695048196381485,% change,49049,2555
Utah,Wasatch,-4.7916633481651,% change,49051,2567
Utah,Washington,-3.8727562454912623,% change,49053,2577
Utah,Wayne,0.0,% change,49055,2580
Utah,Weber,0.8075354535117891,% change,49057,2587
Vermont,Addison,-1.8353163137287194,% change,50001,2590
Vermont,Bennington,3.3730924942575076,% change,50003,2591
Vermont,Caledonia,-3.0510455454849486,% change,50005,2596
Vermont,Chittenden,-6.849900821394255,% change,50007,2599
Vermont,Essex,1.211707343912713,% change,50009,2604
Vermont,Franklin,0.3457005115987938,% change,50011,2607
Vermont,Grand Isle,-89.32743388598469,% change,50013,2609
Vermont,Lamoille,-0.28750762098046123,% change,50015,2611
Vermont,Orange,-5.413410397307776,% change,50017,2612
Vermont,Orleans,-11.782180052625597,% change,50019,2614
Vermont,Rutland,53.63651925237697,% change,50021,2615
Vermont,Washington,27.33225467004624,% change,50023,2617
Vermont,Windham,-1.064613982441181,% change,50025,2620
Vermont,Windsor,-32.25780442987049,% change,50027,2625
Virginia,Accomack,10.986659412658831,% change,51001,2719
Virginia,Albemarle,-2.1389049008559136,% change,51003,2728
Virginia,Alleghany,-10.278606250217665,% change,51005,2733
Virginia,Amelia,14.46432129623175,% change,51007,2741
Virginia,Amherst,-19.630274760087918,% change,51009,2746
Virginia,Appomattox,-31.04189099568962,% change,51011,2749
Virginia,Arlington,-14.6968734548448,% change,51013,2753
Virginia,Augusta,7.491037080785562,% change,51015,2758
Virginia,Bath,6.120817745790916,% change,51017,2763
Virginia,Bedford County,-9.697404092756152,% change,51019,2769
Virginia,Bland,-67.44900221544432,% change,51021,2772
Virginia,Botetourt,50.95167395273607,% change,51023,2776
Virginia,Brunswick,-3.2163348058676338,% change,51025,2777
Virginia,Buchanan,0,% change,51027,2784
Virginia,Buckingham,-35.369474398174155,% change,51029,2785
Virginia,Campbell,-30.117629496038028,% change,51031,2788
Virginia,Caroline,-2.0993724012466144,% change,51033,2793
Virginia,Carroll,-32.52163787659803,% change,51035,2797
Virginia,Charles City,22.66653917664893,% change,51036,2806
Virginia,Charlotte,0.41343021453397955,% change,51037,2810
Virginia,Chesterfield,-1.3589820765048297,% change,51041,2816
Virginia,Clarke,-38.824965578390305,% change,51043,2819
Virginia,Craig,-9.076918649256244,% change,51045,2820
Virginia,Culpeper,28.988295964403875,% change,51047,2824
Virginia,Cumberland,-6.625467613869146,% change,51049,2827
Virginia,Dickenson,0,% change,51051,2832
Virginia,Dinwiddie,32.26634318059643,% change,51053,2838
Virginia,Essex,-11.486542827773986,% change,51057,2842
Virginia,Fairfax County,-0.16049331179411028,% change,51059,2849
Virginia,Fauquier,1.0559563612189813,% change,51061,2853
Virginia,Floyd,-2.5395776583838234,% change,51063,2856
Virginia,Fluvanna,-6.8655276321662,% change,51065,2858
Virginia,Franklin County,-8.3534452136975,% change,51067,2862
Virginia,Frederick,11.701455829648278,% change,51069,2868
Virginia,Giles,-93.55100790562109,% change,51071,2873
Virginia,Gloucester,0.0,% change,51073,2887
Virginia,Goochland,0.01361027249820016,% change,51075,2892
Virginia,Grayson,2.640299984140992,% change,51077,2896
Virginia,Greene,0.0,% change,51079,2899
Virginia,Greensville,19.329072335740314,% change,51081,2902
Virginia,Halifax,-12.380109591260844,% change,51083,2904
Virginia,Hanover,14.241282367962347,% change,51085,2909
Virginia,Henrico,-5.659039854889994,% change,51087,2915
Virginia,Henry,-13.588403568935279,% change,51089,2918
Virginia,Highland,2.7928847249848455e-13,% change,51091,2920
Virginia,Isle of Wight,0.021175670987334215,% change,51093,2925
Virginia,James City,8.037643409457793,% change,51095,2930
Virginia,King and Queen,-27.105524121433287,% change,51097,2936
Virginia,King George,0,% change,51099,2938
Virginia,King William,10.346400687401662,% change,51101,2943
Virginia,Lancaster,5.223186122521203,% change,51103,2948
Virginia,Lee,0.0,% change,51105,2950
Virginia,Loudoun,4.039476941669759,% change,51107,2952
Virginia,Louisa,0.0,% change,51109,2953
Virginia,Lunenburg,-37.64385760498707,% change,51111,2954
Virginia,Madison,52.417367316479925,% change,51113,2955
Virginia,Mathews,0.0,% change,51115,2962
Virginia,Mecklenburg,-20.27417752620079,% change,51117,2964
Virginia,Middlesex,7.356034513844856,% change,51119,2965
Virginia,Montgomery,1.7933099452858825,% change,51121,2966
Virginia,Nelson,39.41343464140068,% change,51125,2968
Virginia,New Kent,-100.0,% change,51127,2971
Virginia,Northampton,175.85753759600377,% change,51131,2982
Virginia,Northumberland,31.656605626305033,% change,51133,2983
Virginia,Nottoway,14.686013832265424,% change,51135,2984
Virginia,Orange,14.062284561537503,% change,51137,2985
Virginia,Page,60.56543468295538,% change,51139,2986
Virginia,Patrick,82.50703288014944,% change,51141,2987
Virginia,Pittsylvania,3.1855001246144017,% change,51143,2988
Virginia,Powhatan,3.5303424018359815,% change,51145,2989
Virginia,Prince Edward,0.20508010647853658,% change,51147,2990
Virginia,Prince George,12.681901309057372,% change,51149,2991
Virginia,Prince William,5.706340398250781,% change,51153,2992
Virginia,Pulaski,11.009868513811066,% change,51155,2993
Virginia,Rappahannock,-6.266903898461732,% change,51157,2994
Virginia,Richmond County,-39.17844705012037,% change,51159,2995
Virginia,Roanoke County,-6.641254477246131,% change,51161,2996
Virginia,Rockbridge,21.54649394423922,% change,51163,2997
Virginia,Rockingham,12.138229172038793,% change,51165,2998
Virginia,Russell,-25.786422943377218,% change,51167,2999
Virginia,Scott,-12.329949664772109,% change,51169,2585
Virginia,Shenandoah,-0.17559975165082484,% change,51171,2594
Virginia,Smyth,46.70442758534228,% change,51173,2600
Virginia,Southampton,-2.378348073979596,% change,51175,2608
Virginia,Spotsylvania,-11.956062979508802,% change,51177,2619
Virginia,Stafford,-9.245953402872262,% change,51179,2629
Virginia,Surry,26.93738963945316,% change,51181,2636
Virginia,Sussex,16.818757580007173,% change,51183,2647
Virginia,Tazewell,4.701005427695761,% change,51185,2656
Virginia,Warren,141.2769848774153,% change,51187,2662
Virginia,Washington,-9.141336439286354,% change,51191,2667
Virginia,Westmoreland,-66.73242793741096,% change,51193,2684
Virginia,Wise,-21.073089875822077,% change,51195,2695
Virginia,Wythe,-0.023399646027740188,% change,51197,2699
Virginia,York,4.789905485092774,% change,51199,2709
Virginia,Alexandria,0,% change,51510,2712
Virginia,Bedford City,0.0,% change,51515,2713
Virginia,Bristol,-3.560049968135476,% change,51520,2716
Virginia,Buena Vista,-2.5707677106667064,% change,51530,2720
Virginia,Charlottesville,89.18873890893131,% change,51540,2722
Virginia,Chesapeake,-7.064813564786979,% change,51550,2724
Virginia,Colonial Heights,-6.651498471240186,% change,51570,2727
Virginia,Covington,6.749238743046145,% change,51580,2729
Virginia,Danville,-4.880510954942537,% change,51590,2732
Virginia,Emporia,-31.78207607390134,% change,51595,2736
Virginia,Fairfax City,0,% change,51600,2737
Virginia,Falls Church,0,% change,51610,2740
Virginia,Franklin City,2.0668138061451575,% change,51620,2744
Virginia,Fredericksburg,-64.2852229455073,% change,51630,2745
Virginia,Galax,-14.526386538580788,% change,51640,2747
Virginia,Hampton,25.157393187669403,% change,51650,2751
Virginia,Harrisonburg,-61.94979992761562,% change,51660,2755
Virginia,Hopewell,23.33247778073479,% change,51670,2756
Virginia,Lexington,4673.162553688284,% change,51678,2760
Virginia,Lynchburg,-36.06074513735923,% change,51680,2762
Virginia,Manassas,-10.06486069675421,% change,51683,2765
Virginia,Manassas Park,10.408586614148813,% change,51685,2768
Virginia,Martinsville,-14.971648682148103,% change,51690,2771
Virginia,Newport News,17.30992235081547,% change,51700,2775
Virginia,Norfolk,64.68283245127918,% change,51710,2778
Virginia,Norton,-67.08314826929548,% change,51720,2780
Virginia,Petersburg,64.04574871553598,% change,51730,2782
Virginia,Poquoson,0.0,% change,51735,2791
Virginia,Portsmouth,23.679811568071926,% change,51740,2795
Virginia,Radford,0.0,% change,51750,2799
Virginia,Richmond City,1.367487945199437,% change,51760,2802
Virginia,Roanoke City,-26.22816286327402,% change,51770,2805
Virginia,Salem,-16.49682688251953,% change,51775,2809
Virginia,Staunton,-27.29167844924183,% change,51790,2812
Virginia,Suffolk,9.286317632702344,% change,51800,2815
Virginia,Virginia Beach,-7.7922707200983945,% change,51810,2826
Virginia,Waynesboro,-18.452495879338247,% change,51820,2831
Virginia,Williamsburg,441.3626869152071,% change,51830,2835
Virginia,Winchester,-31.249745262525487,% change,51840,2837
Washington,Adams,-24.551595578516316,% change,53001,2840
Washington,Asotin,-5.246603031431755,% change,53003,2845
Washington,Benton,-12.726580942760085,% change,53005,2847
Washington,Chelan,-8.429885151794922,% change,53007,2852
Washington,Clallam,19.405763793134184,% change,53009,2861
Washington,Clark,2.065610306644141,% change,53011,2865
Washington,Columbia,0.0,% change,53013,2869
Washington,Cowlitz,-16.10914449736155,% change,53015,2871
Washington,Douglas,-2.740656232508848,% change,53017,2877
Washington,Ferry,-0.5820211561271543,% change,53019,2880
Washington,Franklin,-26.920020186749266,% change,53021,2884
Washington,Garfield,-0.0025642019282993912,% change,53023,2886
Washington,Grant,-4.201082054075139,% change,53025,2889
Washington,Grays Harbor,77.6942607762503,% change,53027,2894
Washington,Island,9.288842707742898,% change,53029,2898
Washington,Jefferson,4.671495254362162,% change,53031,2905
Washington,King,-6.18972839211293,% change,53033,2913
Washington,Kitsap,3.8120321250613474,% change,53035,2927
Washington,Kittitas,-2.674077189352759,% change,53037,2932
Washington,Klickitat,60.3389268408345,% change,53039,2935
Washington,Lewis,35.42946838572163,% change,53041,2940
Washington,Lincoln,-18.310341396590765,% change,53043,2942
Washington,Mason,41.41789660433879,% change,53045,2946
Washington,Okanogan,16.544307118792506,% change,53047,2947
Washington,Pacific,2.2522398181840013,% change,53049,2949
Washington,Pend Oreille,2.6726360668605618,% change,53051,2951
Washington,Pierce,-1.387718142788092,% change,53053,2956
Washington,San Juan,0.0,% change,53055,2957
Washington,Skagit,0.8583350848733703,% change,53057,2958
Washington,Skamania,-6.70858875488415,% change,53059,2959
Washington,Snohomish,-4.232014854455051,% change,53061,2960
Washington,Spokane,-6.235459615780798,% change,53063,2961
Washington,Stevens,-0.04800533871650394,% change,53065,2963
Washington,Thurston,-1.0472510437114364,% change,53067,2967
Washington,Wahkiakum,11.684357922595048,% change,53069,2969
Washington,Walla Walla,-13.677055222491196,% change,53071,2970
Washington,Whatcom,10.947718168269233,% change,53073,2972
Washington,Whitman,0.5715890302633921,% change,53075,2973
Washington,Yakima,9.45602706761999,% change,53077,2974
West Virginia,Barbour,346.43074415074625,% change,54001,2975
West Virginia,Berkeley,-11.717378587888465,% change,54003,2976
West Virginia,Boone,137.0247852854771,% change,54005,2977
West Virginia,Braxton,-6.93649405552942,% change,54007,2978
West Virginia,Brooke,0.0,% change,54009,2979
West Virginia,Cabell,7.574503301861172,% change,54011,2980
West Virginia,Calhoun,-33.55249291108847,% change,54013,2981
West Virginia,Clay,22.300307091967863,% change,54015,3000
West Virginia,Doddridge,68.25119997361769,% change,54017,3002
West Virginia,Fayette,9.398638330482367,% change,54019,3006
West Virginia,Gilmer,1.4605093110233833,% change,54021,3008
West Virginia,Grant,11.512792840805696,% change,54023,3011
West Virginia,Greenbrier,74.02906092564227,% change,54025,3013
West Virginia,Hampshire,39.681241693857785,% change,54027,3016
West Virginia,Hancock,14.24994950194744,% change,54029,3017
West Virginia,Hardy,-0.9084628404865738,% change,54031,3019
West Virginia,Harrison,-21.491878908293028,% change,54033,3021
West Virginia,Jackson,-7.29217174325591,% change,54035,3023
West Virginia,Jefferson,-18.200310111725273,% change,54037,3026
West Virginia,Kanawha,-3.901873174018163,% change,54039,3027
West Virginia,Lewis,31.958729466067886,% change,54041,3029
West Virginia,Lincoln,0,% change,54043,3031
West Virginia,Logan,4.68476502719125,% change,54045,3034
West Virginia,McDowell,-67.43636208667621,% change,54047,3037
West Virginia,Marion,4.9444150407202745,% change,54049,3039
West Virginia,Marshall,-5.199575646620177,% change,54051,3041
West Virginia,Mason,-12.611746626790007,% change,54053,3042
West Virginia,Mercer,-5.983896330420573,% change,54055,3044
West Virginia,Mineral,4.6940579803767175,% change,54057,3046
West Virginia,Mingo,476.2002831665441,% change,54059,3048
West Virginia,Monongalia,1.4298445341253652,% change,54061,3050
West Virginia,Monroe,109.94491695321295,% change,54063,3052
West Virginia,Morgan,132.9681928787607,% change,54065,3054
West Virginia,Nicholas,77.58603397164785,% change,54067,3057
West Virginia,Ohio,-9.52378663271024,% change,54069,3059
West Virginia,Pendleton,27.482511272174808,% change,54071,3061
West Virginia,Pleasants,3974.1767972042758,% change,54073,3064
West Virginia,Pocahontas,-2.1593751619539066,% change,54075,3066
West Virginia,Preston,-0.20318135678351018,% change,54077,3068
West Virginia,Putnam,-3.528686389248376,% change,54079,3070
West Virginia,Raleigh,4.5535038257621405,% change,54081,3073
West Virginia,Randolph,16.717497598489732,% change,54083,3075
West Virginia,Ritchie,285.0919583599342,% change,54085,3077
West Virginia,Roane,-5.830764205768504,% change,54087,3079
West Virginia,Summers,-15.016908440262178,% change,54089,3080
West Virginia,Taylor,-31.7417817278632,% change,54091,3082
West Virginia,Tucker,175.13990184846188,% change,54093,3084
West Virginia,Tyler,8.772805842246457,% change,54095,3085
West Virginia,Upshur,55.91682280460329,% change,54097,3087
West Virginia,Wayne,-5.4958709651918936,% change,54099,3089
West Virginia,Webster,-52.20062154427365,% change,54101,3091
West Virginia,Wetzel,-0.4512136368648809,% change,54103,3093
West Virginia,Wirt,-74.45516380638846,% change,54105,3095
West Virginia,Wood,11.35780200135005,% change,54107,3097
West Virginia,Wyoming,211.62423252689516,% change,54109,3099
Wisconsin,Adams,-34.906956900041,% change,55001,3101
Wisconsin,Ashland,-8.294918573354385,% change,55003,3104
Wisconsin,Barron,-5.681307014106257,% change,55005,3106
Wisconsin,Bayfield,22.830474006328295,% change,55007,3108
Wisconsin,Brown,-13.514386067526793,% change,55009,3111
Wisconsin,Buffalo,-5.385274370624536,% change,55011,3113
Wisconsin,Burnett,-28.527465364996125,% change,55013,3115
