State,County,Households no car & low access to store (% change) 2010 - 15 (PCH_LACCESS_HHNV_10_15),Units,FIPS,FID
North Dakota,Towner,-64.91292732250233,% change,38095,2205
North Dakota,Traill,-3.6058169490209075,% change,38097,2217
North Dakota,Walsh,17.785102752490168,% change,38099,2225
North Dakota,Ward,-36.11921350707243,% change,38101,2233
North Dakota,Wells,69.05889520336002,% change,38103,2237
North Dakota,Williams,75.18887532030361,% change,38105,2244
Ohio,Adams,90.41341188355791,% change,39001,2248
Ohio,Allen,-7.094600775348662,% change,39003,2250
Ohio,Ashland,-13.609793578438087,% change,39005,2254
Ohio,Ashtabula,39.622826992825,% change,39007,2259
Ohio,Athens,19.457943934801804,% change,39009,2266
Ohio,Auglaize,30.002563389877533,% change,39011,2273
Ohio,Belmont,5.7053610518741324,% change,39013,2278
Ohio,Brown,5.101252222554237,% change,39015,2282
Ohio,Butler,21.257557794460954,% change,39017,2286
Ohio,Carroll,47.0089196186161,% change,39019,2289
Ohio,Champaign,23.150150704723142,% change,39021,2291
Ohio,Clark,52.88004452995256,% change,39023,2300
Ohio,Clermont,2.118327183370923,% change,39025,2306
Ohio,Clinton,33.507904753428384,% change,39027,2310
Ohio,Columbiana,14.63337384431819,% change,39029,2315
Ohio,Coshocton,16.471374041962886,% change,39031,2317
Ohio,Crawford,129.91445253333993,% change,39033,2323
Ohio,Cuyahoga,28.66143806561146,% change,39035,2332
Ohio,Darke,16.118739364985547,% change,39037,2345
Ohio,Defiance,-23.935398310503846,% change,39039,2350
Ohio,Delaware,16.247420688145052,% change,39041,2352
Ohio,Erie,0.6553451397461038,% change,39043,2357
Ohio,Fairfield,46.508285455051585,% change,39045,2365
Ohio,Fayette,15.000522775432792,% change,39047,2368
Ohio,Franklin,6.330966911985131,% change,39049,2375
Ohio,Fulton,-4.7973184754649125,% change,39051,2378
Ohio,Gallia,-11.986598932920861,% change,39053,2383
Ohio,Geauga,4.657338420062964,% change,39055,2390
Ohio,Greene,32.88731861269096,% change,39057,2393
Ohio,Guernsey,-22.188301551991003,% change,39059,2399
Ohio,Hamilton,10.168926769070676,% change,39061,2411
Ohio,Hancock,68.82051227481011,% change,39063,2427
Ohio,Hardin,16.566735463445337,% change,39065,2432
Ohio,Harrison,3.978407277071827,% change,39067,2440
Ohio,Henry,-16.151177693528414,% change,39069,2451
Ohio,Highland,61.86878501323348,% change,39071,2457
Ohio,Hocking,-17.245538754660643,% change,39073,2461
Ohio,Holmes,-7.389120587075795,% change,39075,2464
Ohio,Huron,52.910137650231334,% change,39077,2468
Ohio,Jackson,-12.683107770094107,% change,39079,2472
Ohio,Jefferson,-18.233388127249643,% change,39081,2476
Ohio,Knox,56.24881360250852,% change,39083,2479
Ohio,Lake,-6.052100519189896,% change,39085,2493
Ohio,Lawrence,21.521561415937654,% change,39087,2499
Ohio,Licking,83.34206463553141,% change,39089,2504
Ohio,Logan,6.493950470408263,% change,39091,2510
Ohio,Lorain,15.6948209628673,% change,39093,2516
Ohio,Lucas,-2.137994613278792,% change,39095,2520
Ohio,Madison,109.3163869935738,% change,39097,2529
Ohio,Mahoning,-2.365144634065599,% change,39099,2534
Ohio,Marion,2.7795686223551224,% change,39101,2541
Ohio,Medina,18.36505409845715,% change,39103,2545
Ohio,Meigs,-13.757586804541186,% change,39105,2549
Ohio,Mercer,23.095408932011427,% change,39107,2552
Ohio,Miami,2.245967106067948,% change,39109,2558
Ohio,Monroe,10.456535998714628,% change,39111,2565
Ohio,Montgomery,5.2245616267528225,% change,39113,2573
Ohio,Morgan,78.30991483402143,% change,39115,2000
Ohio,Morrow,75.1933338889987,% change,39117,2006
Ohio,Muskingum,11.21966412092574,% change,39119,2010
Ohio,Noble,16.897069598484002,% change,39121,2012
Ohio,Ottawa,6.966851408533789,% change,39123,2019
Ohio,Paulding,21.409823054906926,% change,39125,2024
Ohio,Perry,-23.61350908879383,% change,39127,2027
Ohio,Pickaway,-12.257147486209114,% change,39129,2031
Ohio,Pike,-4.727028919165711,% change,39131,2034
Ohio,Portage,44.4525546285942,% change,39133,2038
Ohio,Preble,11.702174701825179,% change,39135,2039
Ohio,Putnam,53.40635606245985,% change,39137,2040
Ohio,Richland,64.1814796986629,% change,39139,2042
Ohio,Ross,33.529421611052264,% change,39141,2045
Ohio,Sandusky,10.771549583960697,% change,39143,2047
Ohio,Scioto,14.500224032759593,% change,39145,2048
Ohio,Seneca,66.72348516864392,% change,39147,2049
Ohio,Shelby,21.47997309919224,% change,39149,2052
Ohio,Stark,27.957037356813185,% change,39151,2054
Ohio,Summit,-25.608175845791674,% change,39153,2057
Ohio,Trumbull,17.065610860276845,% change,39155,2061
Ohio,Tuscarawas,17.04404820272862,% change,39157,2065
Ohio,Union,44.10634419127963,% change,39159,2067
Ohio,Van Wert,33.26399445155745,% change,39161,2071
Ohio,Vinton,25.58817317953656,% change,39163,2075
Ohio,Warren,11.838944060475043,% change,39165,2076
Ohio,Washington,23.462018173061143,% change,39167,2080
Ohio,Wayne,0.7592854141662715,% change,39169,2084
Ohio,Williams,14.25846854506421,% change,39171,2087
Ohio,Wood,29.04345851784243,% change,39173,2091
Ohio,Wyandot,23.26369057839085,% change,39175,2093
Oklahoma,Adair,30.109971895689213,% change,40001,2095
Oklahoma,Alfalfa,2.804495040359761,% change,40003,2099
Oklahoma,Atoka,-9.191084188806524,% change,40005,2102
Oklahoma,Beaver,61.7292669237185,% change,40007,2104
Oklahoma,Beckham,13.658348674553045,% change,40009,2106
Oklahoma,Blaine,42.267743552228815,% change,40011,2110
Oklahoma,Bryan,-2.057848344329991,% change,40013,2112
Oklahoma,Caddo,10.561978952102272,% change,40015,2118
Oklahoma,Canadian,21.11004994826183,% change,40017,2123
Oklahoma,Carter,-8.22299424959456,% change,40019,2126
Oklahoma,Cherokee,18.074426004371265,% change,40021,2129
Oklahoma,Choctaw,0.8322355734970804,% change,40023,2133
Oklahoma,Cimarron,-52.02409430135512,% change,40025,2135
Oklahoma,Cleveland,-11.616774696166706,% change,40027,2140
Oklahoma,Coal,8.000363922646937,% change,40029,2144
Oklahoma,Comanche,-24.535039500452907,% change,40031,2145
Oklahoma,Cotton,302.06582049512446,% change,40033,2146
Oklahoma,Craig,-21.582224770239506,% change,40035,2148
Oklahoma,Creek,-21.577996141517954,% change,40037,2151
Oklahoma,Custer,-31.110275348381933,% change,40039,2153
Oklahoma,Delaware,-6.8490735652248365,% change,40041,2154
Oklahoma,Dewey,57.63573497716307,% change,40043,2158
Oklahoma,Ellis,-21.33686174489655,% change,40045,2165
Oklahoma,Garfield,-34.55949727280121,% change,40047,2167
Oklahoma,Garvin,32.199277780108915,% change,40049,2176
Oklahoma,Grady,-8.4127554617646,% change,40051,2184
Oklahoma,Grant,-69.5282431971396,% change,40053,2187
Oklahoma,Greer,46.998815911243994,% change,40055,2189
Oklahoma,Harmon,-80.9627246932138,% change,40057,2191
Oklahoma,Harper,565.5250322222424,% change,40059,2193
Oklahoma,Haskell,43.49586563910166,% change,40061,2195
Oklahoma,Hughes,-4.651237489113791,% change,40063,2197
Oklahoma,Jackson,-21.956636578772983,% change,40065,2202
Oklahoma,Jefferson,-9.279557869209386,% change,40067,2206
Oklahoma,Johnston,-0.2904405327968667,% change,40069,2211
Oklahoma,Kay,58.30445722041313,% change,40071,2215
Oklahoma,Kingfisher,12.360624785770288,% change,40073,2219
Oklahoma,Kiowa,10.366185591722498,% change,40075,2222
Oklahoma,Latimer,51.12272671753103,% change,40077,2226
Oklahoma,Le Flore,1.9685108127592352,% change,40079,2230
Oklahoma,Lincoln,7.875593668763092,% change,40081,2234
Oklahoma,Logan,-1.439770894701614,% change,40083,2236
Oklahoma,Love,-10.556569761649891,% change,40085,2238
Oklahoma,McClain,31.108801816384258,% change,40087,2245
Oklahoma,McCurtain,-31.035894367124346,% change,40089,2252
Oklahoma,McIntosh,-23.87045362884627,% change,40091,2258
Oklahoma,Major,93.43774552333487,% change,40093,2260
Oklahoma,Marshall,79.69345951601707,% change,40095,2265
Oklahoma,Mayes,39.69067304391138,% change,40097,2270
Oklahoma,Murray,-16.738668985711406,% change,40099,2276
Oklahoma,Muskogee,-0.08356567879748701,% change,40101,2281
Oklahoma,Noble,-35.921459888595976,% change,40103,2287
Oklahoma,Nowata,10.111433150330384,% change,40105,2290
Oklahoma,Okfuskee,-29.86354012559465,% change,40107,2297
Oklahoma,Oklahoma,-0.9967744331941931,% change,40109,2303
Oklahoma,Okmulgee,9.529668450621665,% change,40111,2311
Oklahoma,Osage,15.53074580573686,% change,40113,2318
Oklahoma,Ottawa,-2.49188546217467,% change,40115,2325
Oklahoma,Pawnee,5.009531777527067,% change,40117,2329
Oklahoma,Payne,13.545050146251352,% change,40119,2340
Oklahoma,Pittsburg,18.576515167380517,% change,40121,2344
Oklahoma,Pontotoc,-8.944761800188594,% change,40123,2351
Oklahoma,Pottawatomie,-6.484699665390553,% change,40125,2356
Oklahoma,Pushmataha,3.3547197007789133,% change,40127,2362
Oklahoma,Roger Mills,-35.5981128839886,% change,40129,2369
Oklahoma,Rogers,-4.661141158429632,% change,40131,2374
Oklahoma,Seminole,8.506474822057474,% change,40133,2384
Oklahoma,Sequoyah,1.7714653398154965,% change,40135,2391
Oklahoma,Stephens,22.249877778739922,% change,40137,2396
Oklahoma,Texas,-76.42512981224439,% change,40139,2003
Oklahoma,Tillman,5.5845782968826585,% change,40141,2005
Oklahoma,Tulsa,0.05003635491407395,% change,40143,2008
Oklahoma,Wagoner,-9.625935583291842,% change,40145,2014
Oklahoma,Washington,-27.089417205647965,% change,40147,2018
Oklahoma,Washita,-35.06517912661435,% change,40149,2023
Oklahoma,Woods,22.937025012724195,% change,40151,2029
Oklahoma,Woodward,-49.525883905281745,% change,40153,2035
Oregon,Baker,32.345820096043475,% change,41001,2044
Oregon,Benton,16.18927122924903,% change,41003,2053
Oregon,Clackamas,-24.435147345698756,% change,41005,2058
Oregon,Clatsop,-32.726776404973634,% change,41007,2064
Oregon,Columbia,35.47921393800957,% change,41009,2070
Oregon,Coos,3.4780482719020225,% change,41011,2083
Oregon,Crook,162.41150258533045,% change,41013,2092
Oregon,Curry,5.083522854191166,% change,41015,2098
Oregon,Deschutes,7.221588743112055,% change,41017,2109
Oregon,Douglas,8.745860328589975,% change,41019,2115
Oregon,Gilliam,-70.88282372707792,% change,41021,2121
Oregon,Grant,-19.797123312462833,% change,41023,2130
Oregon,Harney,-30.643957724764725,% change,41025,2134
Oregon,Hood River,64.06223853977669,% change,41027,2138
Oregon,Jackson,14.859439859386192,% change,41029,2139
Oregon,Jefferson,194.8797674386252,% change,41031,2143
Oregon,Josephine,17.212692128607017,% change,41033,2152
Oregon,Klamath,27.672512537863437,% change,41035,2155
Oregon,Lake,284.8933755329057,% change,41037,2159
Oregon,Lane,27.480063719684285,% change,41039,2170
Oregon,Lincoln,16.700201061128805,% change,41041,2174
Oregon,Linn,-17.54654276640317,% change,41043,2181
Oregon,Malheur,-14.422437596001355,% change,41045,2185
Oregon,Marion,43.37204160120595,% change,41047,2200
Oregon,Morrow,-5.919509247714334,% change,41049,2209
Oregon,Multnomah,-30.4458678747542,% change,41051,2218
Oregon,Polk,38.37873258845597,% change,41053,2223
Oregon,Sherman,-20.820510864408234,% change,41055,2232
Oregon,Tillamook,-22.77221488158708,% change,41057,2242
Oregon,Umatilla,54.31497738484433,% change,41059,2251
Oregon,Union,-44.733528373762084,% change,41061,2257
Oregon,Wallowa,91.15474523347731,% change,41063,2263
Oregon,Wasco,59.675542373784864,% change,41065,2267
Oregon,Washington,-23.77318387898258,% change,41067,2272
Oregon,Wheeler,5.8515571675545255,% change,41069,2277
Oregon,Yamhill,3.6945737113397117,% change,41071,2284
Pennsylvania,Adams,-18.357221928815314,% change,42001,2292
Pennsylvania,Allegheny,-14.628723435206783,% change,42003,2302
Pennsylvania,Armstrong,34.88874558059551,% change,42005,2309
Pennsylvania,Beaver,-2.4829014388960378,% change,42007,2321
Pennsylvania,Bedford,21.356534714811247,% change,42009,2324
Pennsylvania,Berks,7.464162960225855,% change,42011,2326
Pennsylvania,Blair,23.129575461494902,% change,42013,2328
Pennsylvania,Bradford,0.06455404299753764,% change,42015,2333
Pennsylvania,Bucks,-2.51666950206555,% change,42017,2336
Pennsylvania,Butler,22.07214074472335,% change,42019,2338
Pennsylvania,Cambria,10.51776071861893,% change,42021,2341
Pennsylvania,Cameron,150.78047859030664,% change,42023,2343
Pennsylvania,Carbon,39.648073118567744,% change,42025,2349
Pennsylvania,Centre,17.021848999574186,% change,42027,2354
Pennsylvania,Chester,9.119747869610089,% change,42029,2360
Pennsylvania,Clarion,8.53231625157723,% change,42031,2366
Pennsylvania,Clearfield,25.892674175795456,% change,42033,2372
Pennsylvania,Clinton,9.164735212076865,% change,42035,2379
Pennsylvania,Columbia,8.474942677157953,% change,42037,2385
Pennsylvania,Crawford,6.6727394517075975,% change,42039,2389
Pennsylvania,Cumberland,12.934439437274342,% change,42041,2397
Pennsylvania,Dauphin,-43.855015654047605,% change,42043,2403
Pennsylvania,Delaware,-38.74339815632564,% change,42045,2414
Pennsylvania,Elk,-1.143914705399669,% change,42047,2420
Pennsylvania,Erie,43.15016634979205,% change,42049,2425
Pennsylvania,Fayette,-0.906993734003385,% change,42051,2431
Pennsylvania,Forest,14.394792216685614,% change,42053,2436
Pennsylvania,Franklin,-9.662829720313994,% change,42055,2439
Pennsylvania,Fulton,34.25225916889843,% change,42057,2446
Pennsylvania,Greene,18.63323322780165,% change,42059,2447
Pennsylvania,Huntingdon,10.002436375055735,% change,42061,2454
Pennsylvania,Indiana,30.73852425258216,% change,42063,2459
Pennsylvania,Jefferson,21.32224913398866,% change,42065,2462
Pennsylvania,Juniata,36.80792417869797,% change,42067,2466
Pennsylvania,Lackawanna,-6.2474480890372,% change,42069,2471
Pennsylvania,Lancaster,-2.765493284386703,% change,42071,2482
Pennsylvania,Lawrence,30.917802171117266,% change,42073,2488
Pennsylvania,Lebanon,-2.281413839566338,% change,42075,2492
Pennsylvania,Lehigh,10.056311704065344,% change,42077,2496
Pennsylvania,Luzerne,6.714186743173907,% change,42079,2501
Pennsylvania,Lycoming,-2.1206800390590854,% change,42081,2505
Pennsylvania,McKean,14.651170407243722,% change,42083,2509
Pennsylvania,Mercer,15.756885818145408,% change,42085,2513
Pennsylvania,Mifflin,-13.36557623779148,% change,42087,2517
Pennsylvania,Monroe,59.88061154598277,% change,42089,2521
Pennsylvania,Montgomery,5.491095756368811,% change,42091,2528
Pennsylvania,Montour,9.140621796972335,% change,42093,2533
Pennsylvania,Northampton,-2.0296916476053344,% change,42095,2537
Pennsylvania,Northumberland,-5.820508196491857,% change,42097,2544
Pennsylvania,Perry,15.556132555071963,% change,42099,2554
Pennsylvania,Philadelphia,-3.472555097076187,% change,42101,2563
Pennsylvania,Pike,32.03831678038664,% change,42103,2571
Pennsylvania,Potter,8.181383394054123,% change,42105,2575
Pennsylvania,Schuylkill,9.523267766251372,% change,42107,2581
Pennsylvania,Snyder,51.43589186937674,% change,42109,2583
Pennsylvania,Somerset,-0.7227716484812791,% change,42111,2589
Pennsylvania,Sullivan,-16.189987609794112,% change,42113,2293
Pennsylvania,Susquehanna,-10.626763799795343,% change,42115,2298
Pennsylvania,Tioga,38.13049088673951,% change,42117,2305
Pennsylvania,Union,-9.335277798231827,% change,42119,2313
Pennsylvania,Venango,-6.951044889325349,% change,42121,2316
Pennsylvania,Warren,14.335466255245224,% change,42123,2322
Pennsylvania,Washington,4.34665073008881,% change,42125,2346
Pennsylvania,Wayne,-5.462527426350287,% change,42127,2363
Pennsylvania,Westmoreland,9.739474977267912,% change,42129,2394
Pennsylvania,Wyoming,-18.516544101929817,% change,42131,2407
Pennsylvania,York,14.669568925916712,% change,42133,2419
Rhode Island,Bristol,-9.211389656060783,% change,44001,2433
Rhode Island,Kent,-0.2647508050131148,% change,44003,2444
Rhode Island,Newport,-50.247510885249,% change,44005,2460
Rhode Island,Providence,-37.52283010151159,% change,44007,2475
Rhode Island,Washington,31.31236205925837,% change,44009,2484
South Carolina,Abbeville,-44.51683981053696,% change,45001,2489
South Carolina,Aiken,-1.5654169375047717,% change,45003,2503
South Carolina,Allendale,100.91525865882261,% change,45005,2527
South Carolina,Anderson,1.6168876584377545,% change,45007,2559
South Carolina,Bamberg,87.61100796533442,% change,45009,2592
South Carolina,Barnwell,-0.9946083931369439,% change,45011,2605
South Carolina,Beaufort,1.1946484389432348,% change,45013,2626
South Carolina,Berkeley,-10.45179259185007,% change,45015,2631
South Carolina,Calhoun,-40.0293261818343,% change,45017,2635
South Carolina,Charleston,-6.180676412128639,% change,45019,2691
South Carolina,Cherokee,21.007111677177054,% change,45021,2700
South Carolina,Chester,14.710431320818893,% change,45023,2704
South Carolina,Chesterfield,-8.787361435930356,% change,45025,2708
South Carolina,Clarendon,38.39196488421064,% change,45027,2715
South Carolina,Colleton,-37.16261306176713,% change,45029,2718
South Carolina,Darlington,40.05249500203895,% change,45031,2721
South Carolina,Dillon,-4.69136955546916,% change,45033,2725
South Carolina,Dorchester,-6.016461674240338,% change,45035,2730
South Carolina,Edgefield,-26.429555760780953,% change,45037,2735
South Carolina,Fairfield,20.684430246280122,% change,45039,2738
South Carolina,Florence,7.945796387473954,% change,45041,2742
South Carolina,Georgetown,-29.539901777112053,% change,45043,2752
South Carolina,Greenville,31.944952985515467,% change,45045,2759
South Carolina,Greenwood,42.91717854776873,% change,45047,2764
South Carolina,Hampton,-23.384920108795697,% change,45049,2767
South Carolina,Horry,-13.67781928316593,% change,45051,2774
South Carolina,Jasper,1.6967625188056497,% change,45053,2783
South Carolina,Kershaw,-23.472288778472596,% change,45055,2787
South Carolina,Lancaster,74.25891260622485,% change,45057,2790
South Carolina,Laurens,-14.29067474321907,% change,45059,2794
South Carolina,Lee,-10.661414344796947,% change,45061,2800
South Carolina,Lexington,16.39571413343977,% change,45063,2803
South Carolina,McCormick,7.563462755295925,% change,45065,2807
South Carolina,Marion,26.012681942607568,% change,45067,2811
South Carolina,Marlboro,-6.2189174164733485,% change,45069,2813
South Carolina,Newberry,73.81060356198724,% change,45071,2818
South Carolina,Oconee,23.092936124958065,% change,45073,2822
South Carolina,Orangeburg,7.329671502045687,% change,45075,2829
South Carolina,Pickens,-0.7663185997611411,% change,45077,2834
South Carolina,Richland,1.7862892444644884,% change,45079,2843
South Carolina,Saluda,15.834655337632839,% change,45081,2846
South Carolina,Spartanburg,4.694623744482559,% change,45083,2851
South Carolina,Sumter,16.22239584160775,% change,45085,2855
South Carolina,Union,22.231671794236185,% change,45087,2860
South Carolina,Williamsburg,-15.801586053081436,% change,45089,2864
South Carolina,York,14.114949548279101,% change,45091,2867
South Dakota,Aurora,-86.8874328227219,% change,46003,2870
South Dakota,Beadle,44.72546241442867,% change,46005,2874
South Dakota,Bennett,10.17491369421978,% change,46007,2876
South Dakota,Bon Homme,-55.761236886826914,% change,46009,2879
South Dakota,Brookings,-22.851039272341975,% change,46011,2882
South Dakota,Brown,-15.743738965780555,% change,46013,2885
South Dakota,Brule,-19.726806172919726,% change,46015,2888
South Dakota,Buffalo,21.196747826139244,% change,46017,2891
South Dakota,Butte,-10.523168990130166,% change,46019,2895
South Dakota,Campbell,12.75126331577898,% change,46021,2897
South Dakota,Charles Mix,-45.816178234906616,% change,46023,2900
South Dakota,Clark,-58.361504514796316,% change,46025,2901
South Dakota,Clay,324.65941259784427,% change,46027,2903
South Dakota,Codington,109.86163691969072,% change,46029,2906
South Dakota,Corson,83.65814168973232,% change,46031,2907
South Dakota,Custer,22.219406376599384,% change,46033,2908
South Dakota,Davison,-12.122413465751118,% change,46035,2910
South Dakota,Day,-23.04296802406243,% change,46037,2911
South Dakota,Deuel,-27.45260597975151,% change,46039,2912
South Dakota,Dewey,127.28033350783019,% change,46041,2914
South Dakota,Douglas,-2.768872080372635,% change,46043,2916
South Dakota,Edmunds,-34.55579704890326,% change,46045,2917
South Dakota,Fall River,-46.5964420788745,% change,46047,2919
South Dakota,Faulk,-78.69312825505772,% change,46049,2921
South Dakota,Grant,38.44950454232863,% change,46051,2922
South Dakota,Gregory,-29.645393485286046,% change,46053,2923
South Dakota,Haakon,-55.8239405551391,% change,46055,2924
South Dakota,Hamlin,-9.238863665498641,% change,46057,2926
South Dakota,Hand,23.304431257254414,% change,46059,2928
South Dakota,Hanson,-55.66481126111291,% change,46061,2929
South Dakota,Harding,-72.94238658994993,% change,46063,2931
South Dakota,Hughes,-15.964188296152024,% change,46065,2933
South Dakota,Hutchinson,-66.51965006598071,% change,46067,2934
South Dakota,Hyde,31.079490110466203,% change,46069,2937
South Dakota,Jackson,-54.80955515307505,% change,46071,2939
South Dakota,Jerauld,-46.40372018177355,% change,46073,2941
South Dakota,Jones,169.4507734232844,% change,46075,2944
South Dakota,Kingsbury,82.42492028690785,% change,46077,2945
South Dakota,Lake,75.14986293579896,% change,46079,2401
South Dakota,Lawrence,-4.853144052375251,% change,46081,2406
South Dakota,Lincoln,-41.09599845703127,% change,46083,2410
South Dakota,Lyman,28.62831239707484,% change,46085,2417
South Dakota,McCook,-14.48174054955068,% change,46087,2422
South Dakota,McPherson,-76.67755898766892,% change,46089,2426
South Dakota,Marshall,-12.069310189541529,% change,46091,2430
South Dakota,Meade,25.217731718628677,% change,46093,2442
South Dakota,Mellette,26.554026169048218,% change,46095,2450
South Dakota,Miner,520.6279100892639,% change,46097,2456
South Dakota,Minnehaha,4.329279010550774,% change,46099,2467
South Dakota,Moody,63.408510676284024,% change,46101,2485
South Dakota,Pennington,-4.794977054216344,% change,46103,2497
South Dakota,Perkins,-42.829007811214694,% change,46105,2502
South Dakota,Potter,68.04044573226028,% change,46107,2506
South Dakota,Roberts,-40.84112093667693,% change,46109,2511
South Dakota,Sanborn,-32.53426399994605,% change,46111,2514
South Dakota,Shannon,19.812775333755077,% change,46113,2519
South Dakota,Spink,-7.624561859574361,% change,46115,2523
South Dakota,Stanley,499.71471129042345,% change,46117,2530
South Dakota,Sully,-13.866107680045836,% change,46119,2535
South Dakota,Todd,28.034565399896934,% change,46121,2540
South Dakota,Tripp,31.0989502788756,% change,46123,2546
South Dakota,Turner,-3.28962525614937,% change,46125,2550
South Dakota,Union,0.4614180934138199,% change,46127,2557
South Dakota,Walworth,38.68460842141775,% change,46129,2561
South Dakota,Yankton,-38.099671767441265,% change,46135,2569
South Dakota,Ziebach,-13.125140955290915,% change,46137,2578
Tennessee,Anderson,56.265714177858804,% change,47001,2584
Tennessee,Bedford,12.837180463596908,% change,47003,2593
Tennessee,Benton,-10.481113118833022,% change,47005,2598
Tennessee,Bledsoe,90.93021175328454,% change,47007,2602
Tennessee,Blount,22.19483554537664,% change,47009,2622
Tennessee,Bradley,54.472273809919095,% change,47011,2627
Tennessee,Campbell,-1.4043593778575407,% change,47013,2633
Tennessee,Cannon,27.81381664328957,% change,47015,2638
Tennessee,Carroll,33.82484844697303,% change,47017,2648
Tennessee,Carter,7.181786132871213,% change,47019,2654
Tennessee,Cheatham,-2.2093612224971393,% change,47021,2660
Tennessee,Chester,23.57654180272144,% change,47023,2664
Tennessee,Claiborne,-20.41765549904701,% change,47025,2670
Tennessee,Clay,3.1438306598924153,% change,47027,2679
Tennessee,Cocke,15.973817973975537,% change,47029,2686
Tennessee,Coffee,-5.989534612749065,% change,47031,2689
Tennessee,Crockett,24.70909104434637,% change,47033,2693
Tennessee,Cumberland,23.43391072698687,% change,47035,2696
Tennessee,Davidson,-40.68239802849089,% change,47037,2698
Tennessee,Decatur,-45.8805256145485,% change,47039,2705
Tennessee,DeKalb,-26.287128158069223,% change,47041,2710
Tennessee,Dickson,-4.764909411353229,% change,47043,2717
Tennessee,Dyer,-26.468942942049274,% change,47045,2723
Tennessee,Fayette,-18.049269361108905,% change,47047,2726
Tennessee,Fentress,74.04688892367655,% change,47049,2731
Tennessee,Franklin,44.77034218964698,% change,47051,2734
Tennessee,Gibson,-22.7857212880513,% change,47053,2739
Tennessee,Giles,44.3119684417349,% change,47055,2743
Tennessee,Grainger,-31.445232290242558,% change,47057,2748
Tennessee,Greene,14.369067748915468,% change,47059,2750
Tennessee,Grundy,14.45122705991502,% change,47061,2754
Tennessee,Hamblen,128.41732178783903,% change,47063,2757
Tennessee,Hamilton,-5.656019542329591,% change,47065,2761
Tennessee,Hancock,-8.571398780240054,% change,47067,2766
Tennessee,Hardeman,-4.795553977921848,% change,47069,2770
Tennessee,Hardin,5.149955050401869,% change,47071,2773
Tennessee,Hawkins,-6.2737965781650935,% change,47073,2779
Tennessee,Haywood,33.15814749221758,% change,47075,2781
Tennessee,Henderson,75.97548708208994,% change,47077,2786
Tennessee,Henry,1.5199265724130888,% change,47079,2789
Tennessee,Hickman,57.15659026188421,% change,47081,2792
Tennessee,Houston,-57.41540505749927,% change,47083,2796
Tennessee,Humphreys,-13.706254541533209,% change,47085,2798
Tennessee,Jackson,-24.56628189574572,% change,47087,2801
Tennessee,Jefferson,18.006635787374965,% change,47089,2804
Tennessee,Johnson,59.70306872786508,% change,47091,2808
Tennessee,Knox,4.469031054655278,% change,47093,2814
Tennessee,Lake,21.20084314730868,% change,47095,2817
Tennessee,Lauderdale,24.64829901126054,% change,47097,2821
Tennessee,Lawrence,24.196254807752563,% change,47099,2823
Tennessee,Lewis,73.34231768563507,% change,47101,2825
Tennessee,Lincoln,11.242080272638272,% change,47103,2828
Tennessee,Loudon,13.044427327099317,% change,47105,2830
Tennessee,McMinn,-3.8690196294051917,% change,47107,2833
Tennessee,McNairy,-0.04921277091689325,% change,47109,2836
Tennessee,Macon,34.086974194832784,% change,47111,2839
Tennessee,Madison,8.71306836205946,% change,47113,2841
Tennessee,Marion,55.29701781501443,% change,47115,2844
Tennessee,Marshall,109.97734935280774,% change,47117,2848
Tennessee,Maury,39.65891546932177,% change,47119,2850
Tennessee,Meigs,-7.920571716561462,% change,47121,2854
Tennessee,Monroe,18.849025436692163,% change,47123,2857
Tennessee,Montgomery,5.2541589123153525,% change,47125,2859
Tennessee,Moore,15.30921016783034,% change,47127,2863
Tennessee,Morgan,-1.9126340431718205,% change,47129,2866
Tennessee,Obion,-10.564563063033484,% change,47131,2872
Tennessee,Overton,10.11861117294686,% change,47133,2875
Tennessee,Perry,32.78546586492816,% change,47135,2878
Tennessee,Pickett,-1.820213637796285,% change,47137,2881
Tennessee,Polk,-28.136901842514938,% change,47139,2883
Tennessee,Putnam,-1.5253421690226519,% change,47141,2890
Tennessee,Rhea,28.697992610518323,% change,47143,2893
Tennessee,Roane,48.69688031437622,% change,47145,2001
Tennessee,Robertson,-30.500524437557974,% change,47147,2011
Tennessee,Rutherford,15.837671873983867,% change,47149,2015
Tennessee,Scott,-3.9586597299077084,% change,47151,2020
Tennessee,Sequatchie,34.52815383832847,% change,47153,2025
Tennessee,Sevier,-10.047729676748315,% change,47155,2030
Tennessee,Shelby,19.362682107820472,% change,47157,2033
Tennessee,Smith,26.926294712096606,% change,47159,2037
Tennessee,Stewart,-57.13953680142082,% change,47161,2041
Tennessee,Sullivan,-10.696107720925449,% change,47163,2046
Tennessee,Sumner,44.085219824475026,% change,47165,2050
Tennessee,Tipton,10.11224298444904,% change,47167,2055
Tennessee,Trousdale,29.745578362844082,% change,47169,2062
Tennessee,Unicoi,8.466685410671785,% change,47171,2069
Tennessee,Union,58.32138004592756,% change,47173,2073
Tennessee,Van Buren,51.86996909335353,% change,47175,2077
Tennessee,Warren,27.51066700694157,% change,47177,2081
Tennessee,Washington,5.5082085595689305,% change,47179,2085
Tennessee,Wayne,-48.019613247139674,% change,47181,2089
Tennessee,Weakley,3.6278580251954065,% change,47183,2096
Tennessee,White,-0.2351921674991174,% change,47185,2100
Tennessee,Williamson,-4.386733227775015,% change,47187,2105
Tennessee,Wilson,-27.367126388112776,% change,47189,2111
