State,County,Low income & low access to store (% change) 2010 - 15 (PCH_LACCESS_LOWI_10_15),Units,FIPS,FID
Tennessee,Washington,21.066749979111997,% change,47179,2085
Tennessee,Wayne,4.560200719792722,% change,47181,2089
Tennessee,Weakley,60.48375945992328,% change,47183,2096
Tennessee,White,-6.900036430640011,% change,47185,2100
Tennessee,Williamson,17.89528834098183,% change,47187,2105
Tennessee,Wilson,-13.072965954087778,% change,47189,2111
Texas,Anderson,48.06827079966204,% change,48001,2113
Texas,Andrews,-15.132681280062194,% change,48003,2117
Texas,Angelina,-17.23600008243967,% change,48005,2124
Texas,Aransas,18.80491582698296,% change,48007,2162
Texas,Archer,-4.377216780153273,% change,48009,2168
Texas,Armstrong,-32.62975291616825,% change,48011,2172
Texas,Atascosa,37.56990552802918,% change,48013,2173
Texas,Austin,-4.463437585322204,% change,48015,2177
Texas,Bailey,-10.280210596672129,% change,48017,2179
Texas,Bandera,176.34028341398553,% change,48019,2183
Texas,Bastrop,-37.49094026639849,% change,48021,2190
Texas,Baylor,-11.083958776258955,% change,48023,2192
Texas,Bee,-4.371580466518054,% change,48025,2196
Texas,Bell,-3.218376462122506,% change,48027,2198
Texas,Bexar,-8.06559259292648,% change,48029,2203
Texas,Blanco,-46.97914867194741,% change,48031,2207
Texas,Borden,-46.087960393148,% change,48033,2212
Texas,Bosque,-53.93169001339784,% change,48035,2216
Texas,Bowie,-7.218569888410192,% change,48037,2224
Texas,Brazoria,3.2368419145204346,% change,48039,2240
Texas,Brazos,-31.280819411757864,% change,48041,2253
Texas,Brewster,23.904568344469197,% change,48043,2262
Texas,Briscoe,1.9454650493936965,% change,48045,2269
Texas,Brooks,6.668542264693264,% change,48047,2279
Texas,Brown,-11.943514754682921,% change,48049,2296
Texas,Burleson,-19.872495176263996,% change,48051,2304
Texas,Burnet,-0.7427155955393219,% change,48053,2312
Texas,Caldwell,2.4979045606899843,% change,48055,2320
Texas,Calhoun,25.283057025850365,% change,48057,2327
Texas,Callahan,98.03898177727572,% change,48059,2331
Texas,Cameron,-13.396890350935145,% change,48061,2359
Texas,Camp,1.8821353926909854,% change,48063,2373
Texas,Carson,-46.245472144657725,% change,48065,2377
Texas,Cass,-7.621654859186476,% change,48067,2382
Texas,Castro,26.965158480436745,% change,48069,2386
Texas,Chambers,31.084024983399633,% change,48071,2395
Texas,Cherokee,2.077484403596404,% change,48073,2400
Texas,Childress,-10.774327451802947,% change,48075,2405
Texas,Clay,77.29787971621748,% change,48077,2409
Texas,Cochran,-21.063829820239476,% change,48079,2413
Texas,Coke,-1.602265635173229,% change,48081,2418
Texas,Coleman,4.243292178481438,% change,48083,2423
Texas,Collin,6.846631037816582,% change,48085,2429
Texas,Collingsworth,22.16170459656434,% change,48087,2434
Texas,Colorado,2.115235496955234,% change,48089,2441
Texas,Comal,4.960600620781366,% change,48091,2449
Texas,Comanche,42.20816253378992,% change,48093,2455
Texas,Concho,3.934011743608074,% change,48095,2458
Texas,Cooke,-13.731789110716086,% change,48097,2463
Texas,Coryell,50.040635238217114,% change,48099,2469
Texas,Cottle,925.217350503814,% change,48101,2473
Texas,Crane,-10.57561976561432,% change,48103,2478
Texas,Crockett,-36.88012839470998,% change,48105,2483
Texas,Crosby,23.020007000360113,% change,48107,2487
Texas,Culberson,43.21474903193567,% change,48109,2491
Texas,Dallam,14.957004973546848,% change,48111,2498
Texas,Dallas,-12.75674742351839,% change,48113,2507
Texas,Dawson,29.234393389794878,% change,48115,2512
Texas,Deaf Smith,-19.84789655135522,% change,48117,2515
Texas,Delta,1.8204465374315644,% change,48119,2524
Texas,Denton,-1.885082621181649,% change,48121,2532
Texas,DeWitt,-1.6925212893324941,% change,48123,2538
Texas,Dickens,-11.881258181797524,% change,48125,2542
Texas,Dimmit,26.446950200118735,% change,48127,2548
Texas,Donley,12.044015778778954,% change,48129,2551
Texas,Duval,7.005882567296999,% change,48131,2556
Texas,Eastland,-5.458257106636872,% change,48133,2562
Texas,Ector,-23.751418405729872,% change,48135,2568
Texas,Edwards,-5.338779256501623,% change,48137,2574
Texas,Ellis,-2.771732667782676,% change,48139,2579
Texas,El Paso,-20.435842535053816,% change,48141,2588
Texas,Erath,10.70938466447993,% change,48143,2597
Texas,Falls,-63.00773702696484,% change,48145,2601
Texas,Fannin,-2.608917388932166,% change,48147,2621
Texas,Fayette,-18.506829844422764,% change,48149,2624
Texas,Fisher,-46.3648993585154,% change,48151,2628
Texas,Floyd,24.212719672456146,% change,48153,2630
Texas,Foard,-13.643407332551954,% change,48155,2002
Texas,Fort Bend,-9.422718284783814,% change,48157,2009
Texas,Franklin,41.30685987637525,% change,48159,2016
Texas,Freestone,-18.45782470320903,% change,48161,2022
Texas,Frio,-20.11727728957691,% change,48163,2028
Texas,Gaines,-71.796803912087,% change,48165,2032
Texas,Galveston,-13.011977197390461,% change,48167,2059
Texas,Garza,-0.48712258620879645,% change,48169,2060
Texas,Gillespie,51.49621163853938,% change,48171,2066
Texas,Glasscock,-14.653741858250942,% change,48173,2072
Texas,Goliad,22.266671616615476,% change,48175,2079
Texas,Gonzales,-20.42700915153961,% change,48177,2086
Texas,Gray,-9.650093759103903,% change,48179,2088
Texas,Grayson,-26.128945778905884,% change,48181,2094
Texas,Gregg,14.601294894889813,% change,48183,2101
Texas,Grimes,-1.1619817489153859,% change,48185,2108
Texas,Guadalupe,10.610479360980953,% change,48187,2116
Texas,Hale,-33.62956718124326,% change,48189,2120
Texas,Hall,-15.067152326947578,% change,48191,2125
Texas,Hamilton,-4.4132394144857745,% change,48193,2128
Texas,Hansford,175.63505108452745,% change,48195,2132
Texas,Hardeman,1.031909841426751,% change,48197,2137
Texas,Hardin,25.216608433325504,% change,48199,2142
Texas,Harris,-11.301726533603684,% change,48201,2149
Texas,Harrison,-32.81394588291999,% change,48203,2157
Texas,Hartley,37.014661155081946,% change,48205,2160
Texas,Haskell,31.391777409975706,% change,48207,2163
Texas,Hays,-5.260290437944851,% change,48209,2166
Texas,Hemphill,-15.534227870846786,% change,48211,2171
Texas,Henderson,11.635081751146291,% change,48213,2178
Texas,Hidalgo,-19.965087349019402,% change,48215,2188
Texas,Hill,108.5507704145839,% change,48217,2201
Texas,Hockley,48.163689640474885,% change,48219,2208
Texas,Hood,-2.519137677108716,% change,48221,2213
Texas,Hopkins,12.826821271250664,% change,48223,2221
Texas,Houston,83.83163250950057,% change,48225,2228
Texas,Howard,-28.80436725210026,% change,48227,2231
Texas,Hudspeth,-6.93011347973974,% change,48229,2241
Texas,Hunt,-14.886931880866333,% change,48231,2246
Texas,Hutchinson,-17.818179424366463,% change,48233,2249
Texas,Irion,-4.579395725027123,% change,48235,2255
Texas,Jack,28.15890367261457,% change,48237,2256
Texas,Jackson,-30.600256092652728,% change,48239,2264
Texas,Jasper,-12.916089114172008,% change,48241,2271
Texas,Jeff Davis,-58.214059488385814,% change,48243,2275
Texas,Jefferson,-24.768665906138164,% change,48245,2285
Texas,Jim Hogg,1994.2001856424947,% change,48247,2288
Texas,Jim Wells,-4.104037808905332,% change,48249,2294
Texas,Johnson,11.936902517420819,% change,48251,2299
Texas,Jones,9.876500390325901,% change,48253,2301
Texas,Karnes,2.5614189742984537,% change,48255,2307
Texas,Kaufman,-5.016929280941843,% change,48257,2314
Texas,Kendall,3.0092549705774387,% change,48259,2319
Texas,Kenedy,71.61297032709288,% change,48261,2330
Texas,Kent,24.289735545687126,% change,48263,2335
Texas,Kerr,3.6217183624391205,% change,48265,2337
Texas,Kimble,48.80005312485177,% change,48267,2339
Texas,King,384.5689578350461,% change,48269,2342
Texas,Kinney,0.6043132828197136,% change,48271,2347
Texas,Kleberg,-2.6439308505812096,% change,48273,2358
Texas,Knox,247.31796428124437,% change,48275,2364
Texas,Lamar,1.594714299492022,% change,48277,2371
Texas,Lamb,-20.31999113078837,% change,48279,2376
Texas,Lampasas,4.064639985339405,% change,48281,2381
Texas,La Salle,36.936472086430236,% change,48283,2388
Texas,Lavaca,-21.697283824952134,% change,48285,2392
Texas,Lee,-19.597697987625697,% change,48287,2398
Texas,Leon,-41.01754715222723,% change,48289,2402
Texas,Liberty,23.57501792452716,% change,48291,2404
Texas,Limestone,-4.806819679345012,% change,48293,2408
Texas,Lipscomb,-9.742247412225794,% change,48295,2412
Texas,Live Oak,36.71596673994869,% change,48297,2416
Texas,Llano,8.98828802986532,% change,48299,2421
Texas,Loving,0,% change,48301,2424
Texas,Lubbock,-15.929013155698796,% change,48303,2428
Texas,Lynn,-1.8269192380495416,% change,48305,2438
Texas,McCulloch,237.63048824453614,% change,48307,2452
Texas,McLennan,61.367683191400104,% change,48309,2477
Texas,McMullen,31.91176553514712,% change,48311,2494
Texas,Madison,235.23299716445777,% change,48313,2526
Texas,Marion,-35.08386045928377,% change,48315,2547
Texas,Martin,-27.29124140021712,% change,48317,2564
Texas,Mason,-31.696536301993888,% change,48319,2570
Texas,Matagorda,10.702183236997076,% change,48321,2637
Texas,Maverick,-3.6108612470507095,% change,48323,2649
Texas,Medina,6.774063601669115,% change,48325,2652
Texas,Menard,57.694410195559,% change,48327,2655
Texas,Midland,-27.06867034853351,% change,48329,2657
Texas,Milam,9.238995559937436,% change,48331,2659
Texas,Mills,-2.2175211556403127,% change,48333,2663
Texas,Mitchell,-9.818992954134636,% change,48335,2666
Texas,Montague,-7.847705561717512,% change,48337,2669
Texas,Montgomery,-2.715541694032696,% change,48339,2682
Texas,Moore,-23.300923636377515,% change,48341,2683
Texas,Morris,-62.60994749605483,% change,48343,2688
Texas,Motley,16.187034536815062,% change,48345,2692
Texas,Nacogdoches,-8.271864921747754,% change,48347,2701
Texas,Navarro,5.3802197833458525,% change,48349,2706
Texas,Newton,21.465971566304507,% change,48351,2711
Texas,Nolan,21.71216771865524,% change,48353,2714
Texas,Nueces,-12.323424114628533,% change,48355,2194
Texas,Ochiltree,5.00698684572376,% change,48357,2204
Texas,Oldham,-14.030931956551,% change,48359,2210
Texas,Orange,6.1362462500155885,% change,48361,2214
Texas,Palo Pinto,13.951325201065112,% change,48363,2220
Texas,Panola,-15.355805250748118,% change,48365,2227
Texas,Parker,5.367514553622626,% change,48367,2229
Texas,Parmer,213.7994809482012,% change,48369,2235
Texas,Pecos,-42.47476935933792,% change,48371,2239
Texas,Polk,-10.42475450838815,% change,48373,2243
Texas,Potter,-35.66908019021034,% change,48375,2247
Texas,Presidio,454.25353147462084,% change,48377,2261
Texas,Rains,0,% change,48379,2268
Texas,Randall,-23.754639670341138,% change,48381,2274
Texas,Reagan,3.1881726559171613,% change,48383,2280
Texas,Real,-13.797598602492764,% change,48385,2283
Texas,Red River,3.398030355908295,% change,48387,2295
Texas,Reeves,-27.960574016026857,% change,48389,2308
Texas,Refugio,-11.017462643936229,% change,48391,2334
Texas,Roberts,-53.46810707691579,% change,48393,2348
Texas,Robertson,40.041683305663554,% change,48395,2353
Texas,Rockwall,9.19121619044517,% change,48397,2355
Texas,Runnels,-4.735959089661226,% change,48399,2361
Texas,Rusk,-3.9101108887509213,% change,48401,2367
Texas,Sabine,-53.12643928430807,% change,48403,2370
Texas,San Augustine,-86.84998168054388,% change,48405,2380
Texas,San Jacinto,286.5105677503673,% change,48407,2387
Texas,San Patricio,15.948405670152404,% change,48409,2415
Texas,San Saba,8.94362708718604,% change,48411,2435
Texas,Schleicher,263.20704400364605,% change,48413,2437
Texas,Scurry,-19.226446054219473,% change,48415,2443
Texas,Shackelford,25.34869755674235,% change,48417,2445
Texas,Shelby,-0.3748871840878494,% change,48419,2448
Texas,Sherman,25.483690542046823,% change,48421,2453
Texas,Smith,-4.540450613955198,% change,48423,2465
Texas,Somervell,0.0,% change,48425,2470
Texas,Starr,-1.980912883798846,% change,48427,2474
Texas,Stephens,-6.105139239443426,% change,48429,2480
Texas,Sterling,23.510255572745894,% change,48431,2481
Texas,Stonewall,20.38581945311771,% change,48433,2486
Texas,Sutton,18.13841297861988,% change,48435,2490
Texas,Swisher,-26.044010371300807,% change,48437,2495
Texas,Tarrant,-0.4899928729173258,% change,48439,2500
Texas,Taylor,0.17453891542041824,% change,48441,2508
Texas,Terrell,-18.104903370404617,% change,48443,2518
Texas,Terry,-16.11148623224864,% change,48445,2522
Texas,Throckmorton,-8.41778164547093,% change,48447,2525
Texas,Titus,-0.6614588366633072,% change,48449,2531
Texas,Tom Green,38.939655432536796,% change,48451,2536
Texas,Travis,-9.984582235830905,% change,48453,2543
Texas,Trinity,-83.8389571841683,% change,48455,2553
Texas,Tyler,-18.869494878984135,% change,48457,2560
Texas,Upshur,-17.08993610398307,% change,48459,2566
Texas,Upton,33.523022037787264,% change,48461,2572
Texas,Uvalde,4.596082017462006,% change,48463,2576
Texas,Val Verde,23.651583876336158,% change,48465,2582
Texas,Van Zandt,94.38062180992446,% change,48467,2586
Texas,Victoria,-31.705205555775407,% change,48469,2595
Texas,Walker,8.636816693931706,% change,48471,2603
Texas,Waller,213.7270067177936,% change,48473,2606
Texas,Ward,-69.10898523435635,% change,48475,2610
Texas,Washington,-39.239324318490674,% change,48477,2613
Texas,Webb,43.91665177201843,% change,48479,2616
Texas,Wharton,-8.377426834590032,% change,48481,2618
Texas,Wheeler,35.995732637929365,% change,48483,2623
Texas,Wichita,0.9373390640943564,% change,48485,2632
Texas,Wilbarger,4.516287473398909,% change,48487,2634
Texas,Willacy,227.23267648108103,% change,48489,2639
Texas,Williamson,13.563446355507953,% change,48491,2640
Texas,Wilson,-59.10342676737438,% change,48493,2641
Texas,Winkler,-80.10138442008822,% change,48495,2642
Texas,Wise,2.605486385583718,% change,48497,2643
Texas,Wood,-1.6657110959578088,% change,48499,2644
Texas,Yoakum,58.37284418721962,% change,48501,2645
Texas,Young,-12.238109159127893,% change,48503,2646
Texas,Zapata,-5.7779410568936225,% change,48505,2650
Texas,Zavala,-8.634769401529285,% change,48507,2651
Utah,Beaver,-17.919939337583603,% change,49001,2653
Utah,Box Elder,45.6147529886874,% change,49003,2658
Utah,Cache,11.475175782517448,% change,49005,2661
Utah,Carbon,30.68435562092259,% change,49007,2665
Utah,Daggett,-39.452914936731304,% change,49009,2668
Utah,Davis,47.722149033360424,% change,49011,2671
Utah,Duchesne,-11.816568733577258,% change,49013,2672
Utah,Emery,-87.68372170262624,% change,49015,2673
Utah,Garfield,128.58169479362417,% change,49017,2674
Utah,Grand,31.27360811827156,% change,49019,2675
Utah,Iron,14.46626340534787,% change,49021,2676
Utah,Juab,14.599510077307992,% change,49023,2677
Utah,Kane,-20.486812528372866,% change,49025,2678
Utah,Millard,18.301242933195464,% change,49027,2680
Utah,Morgan,73.12543019105455,% change,49029,2681
Utah,Piute,14.9070247100309,% change,49031,2685
Utah,Rich,11.743701234521424,% change,49033,2687
Utah,Salt Lake,-7.832599105047625,% change,49035,2690
Utah,San Juan,24.535288952988235,% change,49037,2694
Utah,Sanpete,0.33570585850733037,% change,49039,2697
Utah,Sevier,87.62063304977256,% change,49041,2702
Utah,Summit,38.509291417409365,% change,49043,2703
Utah,Tooele,51.98685780660563,% change,49045,2707
Utah,Uintah,33.82580436387291,% change,49047,2539
Utah,Utah,8.909280901916933,% change,49049,2555
Utah,Wasatch,54.831748559175985,% change,49051,2567
Utah,Washington,11.658257275324376,% change,49053,2577
Utah,Wayne,4.348732605717429,% change,49055,2580
Utah,Weber,3.4806275732171605,% change,49057,2587
Vermont,Addison,-30.385000173490127,% change,50001,2590
Vermont,Bennington,10.199953417575399,% change,50003,2591
Vermont,Caledonia,-6.3982671863806395,% change,50005,2596
Vermont,Chittenden,-13.443248596856549,% change,50007,2599
Vermont,Essex,12.505934939359816,% change,50009,2604
Vermont,Franklin,2.3617617004011366,% change,50011,2607
Vermont,Grand Isle,-55.24481547471889,% change,50013,2609
Vermont,Lamoille,63.448044017728144,% change,50015,2611
Vermont,Orange,-5.145475837003152,% change,50017,2612
Vermont,Orleans,10.599638921043425,% change,50019,2614
Vermont,Rutland,30.99515233365831,% change,50021,2615
Vermont,Washington,98.52456430597184,% change,50023,2617
Vermont,Windham,8.245008530273143,% change,50025,2620
Vermont,Windsor,-27.086745976920955,% change,50027,2625
Virginia,Accomack,24.105952034139698,% change,51001,2719
Virginia,Albemarle,33.8029836215337,% change,51003,2728
Virginia,Alleghany,13.46340088803045,% change,51005,2733
Virginia,Amelia,75.2165701114831,% change,51007,2741
Virginia,Amherst,-18.85584985320512,% change,51009,2746
Virginia,Appomattox,-6.347535660777052,% change,51011,2749
Virginia,Arlington,-0.3589780410118434,% change,51013,2753
Virginia,Augusta,40.1608999142597,% change,51015,2758
Virginia,Bath,119.1444942855587,% change,51017,2763
Virginia,Bedford County,-5.431087914011992,% change,51019,2769
Virginia,Bland,-38.45387959277622,% change,51021,2772
Virginia,Botetourt,186.80065526970583,% change,51023,2776
Virginia,Brunswick,-12.563410515229856,% change,51025,2777
Virginia,Buchanan,0,% change,51027,2784
Virginia,Buckingham,1.9082431462321476,% change,51029,2785
Virginia,Campbell,-36.39031280080175,% change,51031,2788
Virginia,Caroline,19.796155967132247,% change,51033,2793
Virginia,Carroll,-14.734244486314143,% change,51035,2797
Virginia,Charles City,7.286808044122275,% change,51036,2806
Virginia,Charlotte,4.812286995114145,% change,51037,2810
Virginia,Chesterfield,18.143406525804924,% change,51041,2816
Virginia,Clarke,-37.497857388767635,% change,51043,2819
Virginia,Craig,2.9044313161169657,% change,51045,2820
Virginia,Culpeper,72.03892345795714,% change,51047,2824
Virginia,Cumberland,7.941654684964744,% change,51049,2827
Virginia,Dickenson,0,% change,51051,2832
Virginia,Dinwiddie,35.31634378484899,% change,51053,2838
Virginia,Essex,11.557006400820919,% change,51057,2842
Virginia,Fairfax County,38.813668830274004,% change,51059,2849
Virginia,Fauquier,2.8450764656117222,% change,51061,2853
Virginia,Floyd,-4.59326376755401,% change,51063,2856
Virginia,Fluvanna,8.538410678501315,% change,51065,2858
Virginia,Franklin County,-8.650318346133655,% change,51067,2862
Virginia,Frederick,18.18951215404006,% change,51069,2868
Virginia,Giles,-91.9589780320316,% change,51071,2873
Virginia,Gloucester,30.970838445671177,% change,51073,2887
Virginia,Goochland,-22.811262084022548,% change,51075,2892
Virginia,Grayson,47.995978984329916,% change,51077,2896
Virginia,Greene,0.0,% change,51079,2899
Virginia,Greensville,37.06080935527511,% change,51081,2902
Virginia,Halifax,-1.2258140895033613,% change,51083,2904
Virginia,Hanover,48.83986873095949,% change,51085,2909
Virginia,Henrico,6.283351580639647,% change,51087,2915
Virginia,Henry,10.203240169738205,% change,51089,2918
Virginia,Highland,4.480353322166081,% change,51091,2920
Virginia,Isle of Wight,-13.178921190141892,% change,51093,2925
Virginia,James City,22.770488409439576,% change,51095,2930
Virginia,King and Queen,-28.988384722105504,% change,51097,2936
Virginia,King George,0,% change,51099,2938
Virginia,King William,52.52194684824423,% change,51101,2943
Virginia,Lancaster,485.03266669409743,% change,51103,2948
Virginia,Lee,32.16815071949428,% change,51105,2950
Virginia,Loudoun,46.91080516881445,% change,51107,2952
Virginia,Louisa,-13.499906569964985,% change,51109,2953
Virginia,Lunenburg,54.467651267789364,% change,51111,2954
Virginia,Madison,77.60455574971962,% change,51113,2955
Virginia,Mathews,0.0,% change,51115,2962
Virginia,Mecklenburg,-9.095323940718004,% change,51117,2964
Virginia,Middlesex,-33.253481712312706,% change,51119,2965
Virginia,Montgomery,52.83998053241243,% change,51121,2966
Virginia,Nelson,65.90236880081244,% change,51125,2968
Virginia,New Kent,-100.0,% change,51127,2971
Virginia,Northampton,329.7016224749919,% change,51131,2982
Virginia,Northumberland,-31.13949035958608,% change,51133,2983
Virginia,Nottoway,40.381941515670235,% change,51135,2984
Virginia,Orange,73.72037515802461,% change,51137,2985
Virginia,Page,117.19444206951535,% change,51139,2986
Virginia,Patrick,150.20715815221968,% change,51141,2987
Virginia,Pittsylvania,20.28836935372208,% change,51143,2988
Virginia,Powhatan,-25.213365627860362,% change,51145,2989
Virginia,Prince Edward,95.84410203736064,% change,51147,2990
Virginia,Prince George,13.211383621854505,% change,51149,2991
Virginia,Prince William,10.701204541029393,% change,51153,2992
Virginia,Pulaski,8.112211717262905,% change,51155,2993
Virginia,Rappahannock,10.142495025032108,% change,51157,2994
Virginia,Richmond County,-18.21105457524971,% change,51159,2995
Virginia,Roanoke County,13.618688904728577,% change,51161,2996
Virginia,Rockbridge,-15.154249591086161,% change,51163,2997
Virginia,Rockingham,10.456995783655588,% change,51165,2998
Virginia,Russell,-21.124610248801627,% change,51167,2999
Virginia,Scott,-22.82883597648396,% change,51169,2585
Virginia,Shenandoah,13.4982308344442,% change,51171,2594
Virginia,Smyth,68.92931626412319,% change,51173,2600
Virginia,Southampton,-5.909776027536824,% change,51175,2608
Virginia,Spotsylvania,-20.20545015279848,% change,51177,2619
Virginia,Stafford,15.33236192647498,% change,51179,2629
Virginia,Surry,55.52230635532103,% change,51181,2636
Virginia,Sussex,51.365460338095126,% change,51183,2647
Virginia,Tazewell,20.87385095676044,% change,51185,2656
Virginia,Warren,105.93974142532572,% change,51187,2662
Virginia,Washington,-4.585916038435823,% change,51191,2667
Virginia,Westmoreland,-60.276908861185795,% change,51193,2684
Virginia,Wise,-25.856617960554885,% change,51195,2695
Virginia,Wythe,3.9870652610560464,% change,51197,2699
Virginia,York,9.872755866615941,% change,51199,2709
Virginia,Alexandria,0,% change,51510,2712
Virginia,Bedford City,0,% change,51515,2713
Virginia,Bristol,-2.54245193051192,% change,51520,2716
Virginia,Buena Vista,29.688474400799976,% change,51530,2720
Virginia,Charlottesville,148.21866825862503,% change,51540,2722
Virginia,Chesapeake,33.40094440396216,% change,51550,2724
Virginia,Colonial Heights,-46.36382689563203,% change,51570,2727
Virginia,Covington,25.783012166888426,% change,51580,2729
Virginia,Danville,-17.08654756854471,% change,51590,2732
Virginia,Emporia,-39.1998381846354,% change,51595,2736
Virginia,Fairfax City,0,% change,51600,2737
Virginia,Falls Church,0,% change,51610,2740
Virginia,Franklin City,28.586602387933123,% change,51620,2744
Virginia,Fredericksburg,-68.6836884843472,% change,51630,2745
Virginia,Galax,-19.320195145909064,% change,51640,2747
Virginia,Hampton,73.67208636113268,% change,51650,2751
Virginia,Harrisonburg,-70.716070557724,% change,51660,2755
Virginia,Hopewell,9.667956733938636,% change,51670,2756
Virginia,Lexington,1366.184813264394,% change,51678,2760
Virginia,Lynchburg,-30.437787870227105,% change,51680,2762
Virginia,Manassas,-12.199350228786221,% change,51683,2765
Virginia,Manassas Park,130.62151693692908,% change,51685,2768
Virginia,Martinsville,-5.268627327244736,% change,51690,2771
Virginia,Newport News,79.82854492969703,% change,51700,2775
Virginia,Norfolk,84.68138492749111,% change,51710,2778
Virginia,Norton,-67.24978440845811,% change,51720,2780
Virginia,Petersburg,61.49069399531232,% change,51730,2782
Virginia,Poquoson,23.526887648776178,% change,51735,2791
Virginia,Portsmouth,16.081424220503546,% change,51740,2795
Virginia,Radford,8.719700768409348,% change,51750,2799
Virginia,Richmond City,-0.4613120880960329,% change,51760,2802
Virginia,Roanoke City,-27.729782435853455,% change,51770,2805
Virginia,Salem,4.268722360554508,% change,51775,2809
Virginia,Staunton,-34.148727487907365,% change,51790,2812
Virginia,Suffolk,106.32824710879387,% change,51800,2815
Virginia,Virginia Beach,0.12390258938147916,% change,51810,2826
Virginia,Waynesboro,-34.83334416685849,% change,51820,2831
Virginia,Williamsburg,401.8718050938055,% change,51830,2835
Virginia,Winchester,-60.184209607849226,% change,51840,2837
Washington,Adams,-31.95656205824074,% change,53001,2840
Washington,Asotin,14.004195749285378,% change,53003,2845
Washington,Benton,9.471405243929981,% change,53005,2847
Washington,Chelan,-1.5699258828546365,% change,53007,2852
Washington,Clallam,31.660016692153658,% change,53009,2861
Washington,Clark,12.168581972743528,% change,53011,2865
Washington,Columbia,2.8677180137754736,% change,53013,2869
Washington,Cowlitz,-13.05258990396522,% change,53015,2871
Washington,Douglas,15.141396978371436,% change,53017,2877
Washington,Ferry,14.692313705566647,% change,53019,2880
Washington,Franklin,-32.257407948593844,% change,53021,2884
Washington,Garfield,5.224111729145232,% change,53023,2886
Washington,Grant,8.476116977488092,% change,53025,2889
Washington,Grays Harbor,107.62770805775949,% change,53027,2894
Washington,Island,27.381975874557146,% change,53029,2898
Washington,Jefferson,6.326322347399346,% change,53031,2905
Washington,King,6.3624393616698915,% change,53033,2913
Washington,Kitsap,20.537568556779608,% change,53035,2927
Washington,Kittitas,3.721004451183592,% change,53037,2932
Washington,Klickitat,42.779071429951934,% change,53039,2935
Washington,Lewis,38.4327378238626,% change,53041,2940
Washington,Lincoln,-20.706112003172976,% change,53043,2942
Washington,Mason,59.43445344121952,% change,53045,2946
Washington,Okanogan,32.618521194975955,% change,53047,2947
Washington,Pacific,19.226929326122487,% change,53049,2949
Washington,Pend Oreille,4.01362534044072,% change,53051,2951
Washington,Pierce,3.3285047012113975,% change,53053,2956
Washington,San Juan,-1.5659092647130084,% change,53055,2957
Washington,Skagit,11.40686298985445,% change,53057,2958
Washington,Skamania,26.682682447281003,% change,53059,2959
Washington,Snohomish,11.601010404968537,% change,53061,2960
Washington,Spokane,5.02610293101535,% change,53063,2961
Washington,Stevens,16.029415492296515,% change,53065,2963
Washington,Thurston,18.181867768196962,% change,53067,2967
Washington,Wahkiakum,43.99730182731217,% change,53069,2969
Washington,Walla Walla,-27.730649371693577,% change,53071,2970
Washington,Whatcom,21.994866771195692,% change,53073,2972
Washington,Whitman,-0.9690006640719513,% change,53075,2973
Washington,Yakima,16.86308176240328,% change,53077,2974
West Virginia,Barbour,696.3725536833589,% change,54001,2975
West Virginia,Berkeley,5.457871320378316,% change,54003,2976
West Virginia,Boone,115.5597151722958,% change,54005,2977
West Virginia,Braxton,-6.253995970395378,% change,54007,2978
West Virginia,Brooke,16.236659286598208,% change,54009,2979
West Virginia,Cabell,31.332682406066127,% change,54011,2980
West Virginia,Calhoun,-39.480455108748544,% change,54013,2981
West Virginia,Clay,40.8636967823097,% change,54015,3000
West Virginia,Doddridge,-15.826238309497267,% change,54017,3002
West Virginia,Fayette,15.466015741525036,% change,54019,3006
West Virginia,Gilmer,-18.605091385496426,% change,54021,3008
West Virginia,Grant,53.625486855862114,% change,54023,3011
West Virginia,Greenbrier,97.8108749144229,% change,54025,3013
West Virginia,Hampshire,55.80703432068274,% change,54027,3016
West Virginia,Hancock,6.051943468264785,% change,54029,3017
West Virginia,Hardy,-7.388289602660667,% change,54031,3019
West Virginia,Harrison,-16.2450409198143,% change,54033,3021
West Virginia,Jackson,28.344546534251464,% change,54035,3023
West Virginia,Jefferson,-1.7745649459883124,% change,54037,3026
West Virginia,Kanawha,-0.30613340082072976,% change,54039,3027
West Virginia,Lewis,10.212824791138585,% change,54041,3029
West Virginia,Lincoln,0,% change,54043,3031
West Virginia,Logan,0.8308768642256258,% change,54045,3034
West Virginia,McDowell,-73.84902516835294,% change,54047,3037
West Virginia,Marion,4.6638850239972145,% change,54049,3039
West Virginia,Marshall,-23.225326177679705,% change,54051,3041
West Virginia,Mason,10.973639802130988,% change,54053,3042
West Virginia,Mercer,-13.446037087617672,% change,54055,3044
West Virginia,Mineral,6.876837953384986,% change,54057,3046
West Virginia,Mingo,500.30904498646976,% change,54059,3048
West Virginia,Monongalia,-26.844865869491645,% change,54061,3050
West Virginia,Monroe,147.5478270549267,% change,54063,3052
West Virginia,Morgan,43.936965738520136,% change,54065,3054
West Virginia,Nicholas,50.830149177672865,% change,54067,3057
West Virginia,Ohio,-22.47952767798191,% change,54069,3059
West Virginia,Pendleton,50.38894997255841,% change,54071,3061
West Virginia,Pleasants,3872.612057975303,% change,54073,3064
West Virginia,Pocahontas,1.3864194171364164,% change,54075,3066
West Virginia,Preston,30.00820783206512,% change,54077,3068
West Virginia,Putnam,7.634498807966499,% change,54079,3070
