State,County,High schoolers physically active (%) 2017 (PCT_HSPA17),Units,FIPS,FID
Texas,Montague,25.200000000000003,Percent,48337,2669
Texas,Montgomery,25.200000000000003,Percent,48339,2682
Texas,Moore,25.200000000000003,Percent,48341,2683
Texas,Morris,25.200000000000003,Percent,48343,2688
Texas,Motley,25.200000000000003,Percent,48345,2692
Texas,Nacogdoches,25.200000000000003,Percent,48347,2701
Texas,Navarro,25.200000000000003,Percent,48349,2706
Texas,Newton,25.200000000000003,Percent,48351,2711
Texas,Nolan,25.200000000000003,Percent,48353,2714
Texas,Nueces,25.200000000000003,Percent,48355,2194
Texas,Ochiltree,25.200000000000003,Percent,48357,2204
Texas,Oldham,25.200000000000003,Percent,48359,2210
Texas,Orange,25.200000000000003,Percent,48361,2214
Texas,Palo Pinto,25.200000000000003,Percent,48363,2220
Texas,Panola,25.200000000000003,Percent,48365,2227
Texas,Parker,25.200000000000003,Percent,48367,2229
Texas,Parmer,25.200000000000003,Percent,48369,2235
Texas,Pecos,25.200000000000003,Percent,48371,2239
Texas,Polk,25.200000000000003,Percent,48373,2243
Texas,Potter,25.200000000000003,Percent,48375,2247
Texas,Presidio,25.200000000000003,Percent,48377,2261
Texas,Rains,25.200000000000003,Percent,48379,2268
Texas,Randall,25.200000000000003,Percent,48381,2274
Texas,Reagan,25.200000000000003,Percent,48383,2280
Texas,Real,25.200000000000003,Percent,48385,2283
Texas,Red River,25.200000000000003,Percent,48387,2295
Texas,Reeves,25.200000000000003,Percent,48389,2308
Texas,Refugio,25.200000000000003,Percent,48391,2334
Texas,Roberts,25.200000000000003,Percent,48393,2348
Texas,Robertson,25.200000000000003,Percent,48395,2353
Texas,Rockwall,25.200000000000003,Percent,48397,2355
Texas,Runnels,25.200000000000003,Percent,48399,2361
Texas,Rusk,25.200000000000003,Percent,48401,2367
Texas,Sabine,25.200000000000003,Percent,48403,2370
Texas,San Augustine,25.200000000000003,Percent,48405,2380
Texas,San Jacinto,25.200000000000003,Percent,48407,2387
Texas,San Patricio,25.200000000000003,Percent,48409,2415
Texas,San Saba,25.200000000000003,Percent,48411,2435
Texas,Schleicher,25.200000000000003,Percent,48413,2437
Texas,Scurry,25.200000000000003,Percent,48415,2443
Texas,Shackelford,25.200000000000003,Percent,48417,2445
Texas,Shelby,25.200000000000003,Percent,48419,2448
Texas,Sherman,25.200000000000003,Percent,48421,2453
Texas,Smith,25.200000000000003,Percent,48423,2465
Texas,Somervell,25.200000000000003,Percent,48425,2470
Texas,Starr,25.200000000000003,Percent,48427,2474
Texas,Stephens,25.200000000000003,Percent,48429,2480
Texas,Sterling,25.200000000000003,Percent,48431,2481
Texas,Stonewall,25.200000000000003,Percent,48433,2486
Texas,Sutton,25.200000000000003,Percent,48435,2490
Texas,Swisher,25.200000000000003,Percent,48437,2495
Texas,Tarrant,25.200000000000003,Percent,48439,2500
Texas,Taylor,25.200000000000003,Percent,48441,2508
Texas,Terrell,25.200000000000003,Percent,48443,2518
Texas,Terry,25.200000000000003,Percent,48445,2522
Texas,Throckmorton,25.200000000000003,Percent,48447,2525
Texas,Titus,25.200000000000003,Percent,48449,2531
Texas,Tom Green,25.200000000000003,Percent,48451,2536
Texas,Travis,25.200000000000003,Percent,48453,2543
Texas,Trinity,25.200000000000003,Percent,48455,2553
Texas,Tyler,25.200000000000003,Percent,48457,2560
Texas,Upshur,25.200000000000003,Percent,48459,2566
Texas,Upton,25.200000000000003,Percent,48461,2572
Texas,Uvalde,25.200000000000003,Percent,48463,2576
Texas,Val Verde,25.200000000000003,Percent,48465,2582
Texas,Van Zandt,25.200000000000003,Percent,48467,2586
Texas,Victoria,25.200000000000003,Percent,48469,2595
Texas,Walker,25.200000000000003,Percent,48471,2603
Texas,Waller,25.200000000000003,Percent,48473,2606
Texas,Ward,25.200000000000003,Percent,48475,2610
Texas,Washington,25.200000000000003,Percent,48477,2613
Texas,Webb,25.200000000000003,Percent,48479,2616
Texas,Wharton,25.200000000000003,Percent,48481,2618
Texas,Wheeler,25.200000000000003,Percent,48483,2623
Texas,Wichita,25.200000000000003,Percent,48485,2632
Texas,Wilbarger,25.200000000000003,Percent,48487,2634
Texas,Willacy,25.200000000000003,Percent,48489,2639
Texas,Williamson,25.200000000000003,Percent,48491,2640
Texas,Wilson,25.200000000000003,Percent,48493,2641
Texas,Winkler,25.200000000000003,Percent,48495,2642
Texas,Wise,25.200000000000003,Percent,48497,2643
Texas,Wood,25.200000000000003,Percent,48499,2644
Texas,Yoakum,25.200000000000003,Percent,48501,2645
Texas,Young,25.200000000000003,Percent,48503,2646
Texas,Zapata,25.200000000000003,Percent,48505,2650
Texas,Zavala,25.200000000000003,Percent,48507,2651
Utah,Beaver,19.099999999999994,Percent,49001,2653
Utah,Box Elder,19.099999999999994,Percent,49003,2658
Utah,Cache,19.099999999999994,Percent,49005,2661
Utah,Carbon,19.099999999999994,Percent,49007,2665
Utah,Daggett,19.099999999999994,Percent,49009,2668
Utah,Davis,19.099999999999994,Percent,49011,2671
Utah,Duchesne,19.099999999999994,Percent,49013,2672
Utah,Emery,19.099999999999994,Percent,49015,2673
Utah,Garfield,19.099999999999994,Percent,49017,2674
Utah,Grand,19.099999999999994,Percent,49019,2675
Utah,Iron,19.099999999999994,Percent,49021,2676
Utah,Juab,19.099999999999994,Percent,49023,2677
Utah,Kane,19.099999999999994,Percent,49025,2678
Utah,Millard,19.099999999999994,Percent,49027,2680
Utah,Morgan,19.099999999999994,Percent,49029,2681
Utah,Piute,19.099999999999994,Percent,49031,2685
Utah,Rich,19.099999999999994,Percent,49033,2687
Utah,Salt Lake,19.099999999999994,Percent,49035,2690
Utah,San Juan,19.099999999999994,Percent,49037,2694
Utah,Sanpete,19.099999999999994,Percent,49039,2697
Utah,Sevier,19.099999999999994,Percent,49041,2702
Utah,Summit,19.099999999999994,Percent,49043,2703
Utah,Tooele,19.099999999999994,Percent,49045,2707
Utah,Uintah,19.099999999999994,Percent,49047,2539
Utah,Utah,19.099999999999994,Percent,49049,2555
Utah,Wasatch,19.099999999999994,Percent,49051,2567
Utah,Washington,19.099999999999994,Percent,49053,2577
Utah,Wayne,19.099999999999994,Percent,49055,2580
Utah,Weber,19.099999999999994,Percent,49057,2587
Vermont,Addison,25.400000000000006,Percent,50001,2590
Vermont,Bennington,25.400000000000006,Percent,50003,2591
Vermont,Caledonia,25.400000000000006,Percent,50005,2596
Vermont,Chittenden,25.400000000000006,Percent,50007,2599
Vermont,Essex,25.400000000000006,Percent,50009,2604
Vermont,Franklin,25.400000000000006,Percent,50011,2607
Vermont,Grand Isle,25.400000000000006,Percent,50013,2609
Vermont,Lamoille,25.400000000000006,Percent,50015,2611
Vermont,Orange,25.400000000000006,Percent,50017,2612
Vermont,Orleans,25.400000000000006,Percent,50019,2614
Vermont,Rutland,25.400000000000006,Percent,50021,2615
Vermont,Washington,25.400000000000006,Percent,50023,2617
Vermont,Windham,25.400000000000006,Percent,50025,2620
Vermont,Windsor,25.400000000000006,Percent,50027,2625
Virginia,Accomack,22.400000000000006,Percent,51001,2719
Virginia,Albemarle,22.400000000000006,Percent,51003,2728
Virginia,Alleghany,22.400000000000006,Percent,51005,2733
Virginia,Amelia,22.400000000000006,Percent,51007,2741
Virginia,Amherst,22.400000000000006,Percent,51009,2746
Virginia,Appomattox,22.400000000000006,Percent,51011,2749
Virginia,Arlington,22.400000000000006,Percent,51013,2753
Virginia,Augusta,22.400000000000006,Percent,51015,2758
Virginia,Bath,22.400000000000006,Percent,51017,2763
Virginia,Bedford County,22.400000000000006,Percent,51019,2769
Virginia,Bland,22.400000000000006,Percent,51021,2772
Virginia,Botetourt,22.400000000000006,Percent,51023,2776
Virginia,Brunswick,22.400000000000006,Percent,51025,2777
Virginia,Buchanan,22.400000000000006,Percent,51027,2784
Virginia,Buckingham,22.400000000000006,Percent,51029,2785
Virginia,Campbell,22.400000000000006,Percent,51031,2788
Virginia,Caroline,22.400000000000006,Percent,51033,2793
Virginia,Carroll,22.400000000000006,Percent,51035,2797
Virginia,Charles City,22.400000000000006,Percent,51036,2806
Virginia,Charlotte,22.400000000000006,Percent,51037,2810
Virginia,Chesterfield,22.400000000000006,Percent,51041,2816
Virginia,Clarke,22.400000000000006,Percent,51043,2819
Virginia,Craig,22.400000000000006,Percent,51045,2820
Virginia,Culpeper,22.400000000000006,Percent,51047,2824
Virginia,Cumberland,22.400000000000006,Percent,51049,2827
Virginia,Dickenson,22.400000000000006,Percent,51051,2832
Virginia,Dinwiddie,22.400000000000006,Percent,51053,2838
Virginia,Essex,22.400000000000006,Percent,51057,2842
Virginia,Fairfax County,22.400000000000006,Percent,51059,2849
Virginia,Fauquier,22.400000000000006,Percent,51061,2853
Virginia,Floyd,22.400000000000006,Percent,51063,2856
Virginia,Fluvanna,22.400000000000006,Percent,51065,2858
Virginia,Franklin County,22.400000000000006,Percent,51067,2862
Virginia,Frederick,22.400000000000006,Percent,51069,2868
Virginia,Giles,22.400000000000006,Percent,51071,2873
Virginia,Gloucester,22.400000000000006,Percent,51073,2887
Virginia,Goochland,22.400000000000006,Percent,51075,2892
Virginia,Grayson,22.400000000000006,Percent,51077,2896
Virginia,Greene,22.400000000000006,Percent,51079,2899
Virginia,Greensville,22.400000000000006,Percent,51081,2902
Virginia,Halifax,22.400000000000006,Percent,51083,2904
Virginia,Hanover,22.400000000000006,Percent,51085,2909
Virginia,Henrico,22.400000000000006,Percent,51087,2915
Virginia,Henry,22.400000000000006,Percent,51089,2918
Virginia,Highland,22.400000000000006,Percent,51091,2920
Virginia,Isle of Wight,22.400000000000006,Percent,51093,2925
Virginia,James City,22.400000000000006,Percent,51095,2930
Virginia,King and Queen,22.400000000000006,Percent,51097,2936
Virginia,King George,22.400000000000006,Percent,51099,2938
Virginia,King William,22.400000000000006,Percent,51101,2943
Virginia,Lancaster,22.400000000000006,Percent,51103,2948
Virginia,Lee,22.400000000000006,Percent,51105,2950
Virginia,Loudoun,22.400000000000006,Percent,51107,2952
Virginia,Louisa,22.400000000000006,Percent,51109,2953
Virginia,Lunenburg,22.400000000000006,Percent,51111,2954
Virginia,Madison,22.400000000000006,Percent,51113,2955
Virginia,Mathews,22.400000000000006,Percent,51115,2962
Virginia,Mecklenburg,22.400000000000006,Percent,51117,2964
Virginia,Middlesex,22.400000000000006,Percent,51119,2965
Virginia,Montgomery,22.400000000000006,Percent,51121,2966
Virginia,Nelson,22.400000000000006,Percent,51125,2968
Virginia,New Kent,22.400000000000006,Percent,51127,2971
Virginia,Northampton,22.400000000000006,Percent,51131,2982
Virginia,Northumberland,22.400000000000006,Percent,51133,2983
Virginia,Nottoway,22.400000000000006,Percent,51135,2984
Virginia,Orange,22.400000000000006,Percent,51137,2985
Virginia,Page,22.400000000000006,Percent,51139,2986
Virginia,Patrick,22.400000000000006,Percent,51141,2987
Virginia,Pittsylvania,22.400000000000006,Percent,51143,2988
Virginia,Powhatan,22.400000000000006,Percent,51145,2989
Virginia,Prince Edward,22.400000000000006,Percent,51147,2990
Virginia,Prince George,22.400000000000006,Percent,51149,2991
Virginia,Prince William,22.400000000000006,Percent,51153,2992
Virginia,Pulaski,22.400000000000006,Percent,51155,2993
Virginia,Rappahannock,22.400000000000006,Percent,51157,2994
Virginia,Richmond County,22.400000000000006,Percent,51159,2995
Virginia,Roanoke County,22.400000000000006,Percent,51161,2996
Virginia,Rockbridge,22.400000000000006,Percent,51163,2997
Virginia,Rockingham,22.400000000000006,Percent,51165,2998
Virginia,Russell,22.400000000000006,Percent,51167,2999
Virginia,Scott,22.400000000000006,Percent,51169,2585
Virginia,Shenandoah,22.400000000000006,Percent,51171,2594
Virginia,Smyth,22.400000000000006,Percent,51173,2600
Virginia,Southampton,22.400000000000006,Percent,51175,2608
Virginia,Spotsylvania,22.400000000000006,Percent,51177,2619
Virginia,Stafford,22.400000000000006,Percent,51179,2629
Virginia,Surry,22.400000000000006,Percent,51181,2636
Virginia,Sussex,22.400000000000006,Percent,51183,2647
Virginia,Tazewell,22.400000000000006,Percent,51185,2656
Virginia,Warren,22.400000000000006,Percent,51187,2662
Virginia,Washington,22.400000000000006,Percent,51191,2667
Virginia,Westmoreland,22.400000000000006,Percent,51193,2684
Virginia,Wise,22.400000000000006,Percent,51195,2695
Virginia,Wythe,22.400000000000006,Percent,51197,2699
Virginia,York,22.400000000000006,Percent,51199,2709
Virginia,Alexandria,22.400000000000006,Percent,51510,2712
Virginia,Bedford City,22.400000000000006,Percent,51515,2713
Virginia,Bristol,22.400000000000006,Percent,51520,2716
Virginia,Buena Vista,22.400000000000006,Percent,51530,2720
Virginia,Charlottesville,22.400000000000006,Percent,51540,2722
Virginia,Chesapeake,22.400000000000006,Percent,51550,2724
Virginia,Colonial Heights,22.400000000000006,Percent,51570,2727
Virginia,Covington,22.400000000000006,Percent,51580,2729
Virginia,Danville,22.400000000000006,Percent,51590,2732
Virginia,Emporia,22.400000000000006,Percent,51595,2736
Virginia,Fairfax City,22.400000000000006,Percent,51600,2737
Virginia,Falls Church,22.400000000000006,Percent,51610,2740
Virginia,Franklin City,22.400000000000006,Percent,51620,2744
Virginia,Fredericksburg,22.400000000000006,Percent,51630,2745
Virginia,Galax,22.400000000000006,Percent,51640,2747
Virginia,Hampton,22.400000000000006,Percent,51650,2751
Virginia,Harrisonburg,22.400000000000006,Percent,51660,2755
Virginia,Hopewell,22.400000000000006,Percent,51670,2756
Virginia,Lexington,22.400000000000006,Percent,51678,2760
Virginia,Lynchburg,22.400000000000006,Percent,51680,2762
Virginia,Manassas,22.400000000000006,Percent,51683,2765
Virginia,Manassas Park,22.400000000000006,Percent,51685,2768
Virginia,Martinsville,22.400000000000006,Percent,51690,2771
Virginia,Newport News,22.400000000000006,Percent,51700,2775
Virginia,Norfolk,22.400000000000006,Percent,51710,2778
Virginia,Norton,22.400000000000006,Percent,51720,2780
Virginia,Petersburg,22.400000000000006,Percent,51730,2782
Virginia,Poquoson,22.400000000000006,Percent,51735,2791
Virginia,Portsmouth,22.400000000000006,Percent,51740,2795
Virginia,Radford,22.400000000000006,Percent,51750,2799
Virginia,Richmond City,22.400000000000006,Percent,51760,2802
Virginia,Roanoke City,22.400000000000006,Percent,51770,2805
Virginia,Salem,22.400000000000006,Percent,51775,2809
Virginia,Staunton,22.400000000000006,Percent,51790,2812
Virginia,Suffolk,22.400000000000006,Percent,51800,2815
Virginia,Virginia Beach,22.400000000000006,Percent,51810,2826
Virginia,Waynesboro,22.400000000000006,Percent,51820,2831
Virginia,Williamsburg,22.400000000000006,Percent,51830,2835
Virginia,Winchester,22.400000000000006,Percent,51840,2837
Washington,Adams,nan,Percent,53001,2840
Washington,Asotin,nan,Percent,53003,2845
Washington,Benton,nan,Percent,53005,2847
Washington,Chelan,nan,Percent,53007,2852
Washington,Clallam,nan,Percent,53009,2861
Washington,Clark,nan,Percent,53011,2865
Washington,Columbia,nan,Percent,53013,2869
Washington,Cowlitz,nan,Percent,53015,2871
Washington,Douglas,nan,Percent,53017,2877
Washington,Ferry,nan,Percent,53019,2880
Washington,Franklin,nan,Percent,53021,2884
Washington,Garfield,nan,Percent,53023,2886
Washington,Grant,nan,Percent,53025,2889
Washington,Grays Harbor,nan,Percent,53027,2894
Washington,Island,nan,Percent,53029,2898
Washington,Jefferson,nan,Percent,53031,2905
Washington,King,nan,Percent,53033,2913
Washington,Kitsap,nan,Percent,53035,2927
Washington,Kittitas,nan,Percent,53037,2932
Washington,Klickitat,nan,Percent,53039,2935
Washington,Lewis,nan,Percent,53041,2940
Washington,Lincoln,nan,Percent,53043,2942
Washington,Mason,nan,Percent,53045,2946
Washington,Okanogan,nan,Percent,53047,2947
Washington,Pacific,nan,Percent,53049,2949
Washington,Pend Oreille,nan,Percent,53051,2951
Washington,Pierce,nan,Percent,53053,2956
Washington,San Juan,nan,Percent,53055,2957
Washington,Skagit,nan,Percent,53057,2958
Washington,Skamania,nan,Percent,53059,2959
Washington,Snohomish,nan,Percent,53061,2960
Washington,Spokane,nan,Percent,53063,2961
Washington,Stevens,nan,Percent,53065,2963
Washington,Thurston,nan,Percent,53067,2967
Washington,Wahkiakum,nan,Percent,53069,2969
Washington,Walla Walla,nan,Percent,53071,2970
Washington,Whatcom,nan,Percent,53073,2972
Washington,Whitman,nan,Percent,53075,2973
Washington,Yakima,nan,Percent,53077,2974
West Virginia,Barbour,23.400000000000006,Percent,54001,2975
West Virginia,Berkeley,23.400000000000006,Percent,54003,2976
West Virginia,Boone,23.400000000000006,Percent,54005,2977
West Virginia,Braxton,23.400000000000006,Percent,54007,2978
West Virginia,Brooke,23.400000000000006,Percent,54009,2979
West Virginia,Cabell,23.400000000000006,Percent,54011,2980
West Virginia,Calhoun,23.400000000000006,Percent,54013,2981
West Virginia,Clay,23.400000000000006,Percent,54015,3000
West Virginia,Doddridge,23.400000000000006,Percent,54017,3002
West Virginia,Fayette,23.400000000000006,Percent,54019,3006
West Virginia,Gilmer,23.400000000000006,Percent,54021,3008
West Virginia,Grant,23.400000000000006,Percent,54023,3011
West Virginia,Greenbrier,23.400000000000006,Percent,54025,3013
West Virginia,Hampshire,23.400000000000006,Percent,54027,3016
West Virginia,Hancock,23.400000000000006,Percent,54029,3017
West Virginia,Hardy,23.400000000000006,Percent,54031,3019
West Virginia,Harrison,23.400000000000006,Percent,54033,3021
West Virginia,Jackson,23.400000000000006,Percent,54035,3023
West Virginia,Jefferson,23.400000000000006,Percent,54037,3026
West Virginia,Kanawha,23.400000000000006,Percent,54039,3027
West Virginia,Lewis,23.400000000000006,Percent,54041,3029
West Virginia,Lincoln,23.400000000000006,Percent,54043,3031
West Virginia,Logan,23.400000000000006,Percent,54045,3034
West Virginia,McDowell,23.400000000000006,Percent,54047,3037
West Virginia,Marion,23.400000000000006,Percent,54049,3039
West Virginia,Marshall,23.400000000000006,Percent,54051,3041
West Virginia,Mason,23.400000000000006,Percent,54053,3042
West Virginia,Mercer,23.400000000000006,Percent,54055,3044
West Virginia,Mineral,23.400000000000006,Percent,54057,3046
West Virginia,Mingo,23.400000000000006,Percent,54059,3048
West Virginia,Monongalia,23.400000000000006,Percent,54061,3050
West Virginia,Monroe,23.400000000000006,Percent,54063,3052
West Virginia,Morgan,23.400000000000006,Percent,54065,3054
West Virginia,Nicholas,23.400000000000006,Percent,54067,3057
West Virginia,Ohio,23.400000000000006,Percent,54069,3059
West Virginia,Pendleton,23.400000000000006,Percent,54071,3061
West Virginia,Pleasants,23.400000000000006,Percent,54073,3064
West Virginia,Pocahontas,23.400000000000006,Percent,54075,3066
West Virginia,Preston,23.400000000000006,Percent,54077,3068
West Virginia,Putnam,23.400000000000006,Percent,54079,3070
West Virginia,Raleigh,23.400000000000006,Percent,54081,3073
West Virginia,Randolph,23.400000000000006,Percent,54083,3075
West Virginia,Ritchie,23.400000000000006,Percent,54085,3077
West Virginia,Roane,23.400000000000006,Percent,54087,3079
West Virginia,Summers,23.400000000000006,Percent,54089,3080
West Virginia,Taylor,23.400000000000006,Percent,54091,3082
West Virginia,Tucker,23.400000000000006,Percent,54093,3084
West Virginia,Tyler,23.400000000000006,Percent,54095,3085
West Virginia,Upshur,23.400000000000006,Percent,54097,3087
West Virginia,Wayne,23.400000000000006,Percent,54099,3089
West Virginia,Webster,23.400000000000006,Percent,54101,3091
West Virginia,Wetzel,23.400000000000006,Percent,54103,3093
West Virginia,Wirt,23.400000000000006,Percent,54105,3095
West Virginia,Wood,23.400000000000006,Percent,54107,3097
West Virginia,Wyoming,23.400000000000006,Percent,54109,3099
Wisconsin,Adams,24.700000000000003,Percent,55001,3101
Wisconsin,Ashland,24.700000000000003,Percent,55003,3104
Wisconsin,Barron,24.700000000000003,Percent,55005,3106
Wisconsin,Bayfield,24.700000000000003,Percent,55007,3108
Wisconsin,Brown,24.700000000000003,Percent,55009,3111
Wisconsin,Buffalo,24.700000000000003,Percent,55011,3113
Wisconsin,Burnett,24.700000000000003,Percent,55013,3115
Wisconsin,Calumet,24.700000000000003,Percent,55015,3116
Wisconsin,Chippewa,24.700000000000003,Percent,55017,3117
Wisconsin,Clark,24.700000000000003,Percent,55019,3119
Wisconsin,Columbia,24.700000000000003,Percent,55021,3120
Wisconsin,Crawford,24.700000000000003,Percent,55023,3122
Wisconsin,Dane,24.700000000000003,Percent,55025,3124
Wisconsin,Dodge,24.700000000000003,Percent,55027,3126
Wisconsin,Door,24.700000000000003,Percent,55029,3131
Wisconsin,Douglas,24.700000000000003,Percent,55031,3134
Wisconsin,Dunn,24.700000000000003,Percent,55033,3135
Wisconsin,Eau Claire,24.700000000000003,Percent,55035,3137
Wisconsin,Florence,24.700000000000003,Percent,55037,3138
Wisconsin,Fond du Lac,24.700000000000003,Percent,55039,3140
Wisconsin,Forest,24.700000000000003,Percent,55041,3141
Wisconsin,Grant,24.700000000000003,Percent,55043,3143
Wisconsin,Green,24.700000000000003,Percent,55045,3145
Wisconsin,Green Lake,24.700000000000003,Percent,55047,3147
Wisconsin,Iowa,24.700000000000003,Percent,55049,3148
Wisconsin,Iron,24.700000000000003,Percent,55051,3151
Wisconsin,Jackson,24.700000000000003,Percent,55053,3153
Wisconsin,Jefferson,24.700000000000003,Percent,55055,3154
Wisconsin,Juneau,24.700000000000003,Percent,55057,3156
Wisconsin,Kenosha,24.700000000000003,Percent,55059,3158
Wisconsin,Kewaunee,24.700000000000003,Percent,55061,3160
Wisconsin,La Crosse,24.700000000000003,Percent,55063,3161
Wisconsin,Lafayette,24.700000000000003,Percent,55065,3163
Wisconsin,Langlade,24.700000000000003,Percent,55067,3165
Wisconsin,Lincoln,24.700000000000003,Percent,55069,3166
Wisconsin,Manitowoc,24.700000000000003,Percent,55071,3169
Wisconsin,Marathon,24.700000000000003,Percent,55073,3170
Wisconsin,Marinette,24.700000000000003,Percent,55075,3172
Wisconsin,Marquette,24.700000000000003,Percent,55077,3174
Wisconsin,Menominee,24.700000000000003,Percent,55078,3175
Wisconsin,Milwaukee,24.700000000000003,Percent,55079,3177
Wisconsin,Monroe,24.700000000000003,Percent,55081,3179
Wisconsin,Oconto,24.700000000000003,Percent,55083,3181
Wisconsin,Oneida,24.700000000000003,Percent,55085,3183
Wisconsin,Outagamie,24.700000000000003,Percent,55087,3185
Wisconsin,Ozaukee,24.700000000000003,Percent,55089,3186
Wisconsin,Pepin,24.700000000000003,Percent,55091,3188
Wisconsin,Pierce,24.700000000000003,Percent,55093,3189
Wisconsin,Polk,24.700000000000003,Percent,55095,3191
Wisconsin,Portage,24.700000000000003,Percent,55097,3192
Wisconsin,Price,24.700000000000003,Percent,55099,3194
Wisconsin,Racine,24.700000000000003,Percent,55101,3195
Wisconsin,Richland,24.700000000000003,Percent,55103,3196
Wisconsin,Rock,24.700000000000003,Percent,55105,3198
Wisconsin,Rusk,24.700000000000003,Percent,55107,3199
Wisconsin,St. Croix,24.700000000000003,Percent,55109,3200
Wisconsin,Sauk,24.700000000000003,Percent,55111,3202
Wisconsin,Sawyer,24.700000000000003,Percent,55113,3203
Wisconsin,Shawano,24.700000000000003,Percent,55115,3205
Wisconsin,Sheboygan,24.700000000000003,Percent,55117,3207
Wisconsin,Taylor,24.700000000000003,Percent,55119,3208
Wisconsin,Trempealeau,24.700000000000003,Percent,55121,3210
Wisconsin,Vernon,24.700000000000003,Percent,55123,3213
Wisconsin,Vilas,24.700000000000003,Percent,55125,3001
Wisconsin,Walworth,24.700000000000003,Percent,55127,3003
Wisconsin,Washburn,24.700000000000003,Percent,55129,3004
Wisconsin,Washington,24.700000000000003,Percent,55131,3005
Wisconsin,Waukesha,24.700000000000003,Percent,55133,3007
Wisconsin,Waupaca,24.700000000000003,Percent,55135,3009
Wisconsin,Waushara,24.700000000000003,Percent,55137,3010
Wisconsin,Winnebago,24.700000000000003,Percent,55139,3012
Wisconsin,Wood,24.700000000000003,Percent,55141,3014
Wyoming,Albany,nan,Percent,56001,3015
Wyoming,Big Horn,nan,Percent,56003,3018
Wyoming,Campbell,nan,Percent,56005,3020
Wyoming,Carbon,nan,Percent,56007,3022
Wyoming,Converse,nan,Percent,56009,3024
Wyoming,Crook,nan,Percent,56011,3025
Wyoming,Fremont,nan,Percent,56013,3028
Wyoming,Goshen,nan,Percent,56015,3030
Wyoming,Hot Springs,nan,Percent,56017,3032
Wyoming,Johnson,nan,Percent,56019,3033
Wyoming,Laramie,nan,Percent,56021,3035
Wyoming,Lincoln,nan,Percent,56023,3036
Wyoming,Natrona,nan,Percent,56025,3038
Wyoming,Niobrara,nan,Percent,56027,3040
Wyoming,Park,nan,Percent,56029,3043
Wyoming,Platte,nan,Percent,56031,3045
Wyoming,Sheridan,nan,Percent,56033,3047
Wyoming,Sublette,nan,Percent,56035,3049
Wyoming,Sweetwater,nan,Percent,56037,3051
Wyoming,Teton,nan,Percent,56039,3053
Wyoming,Uinta,nan,Percent,56041,3055
Wyoming,Washakie,nan,Percent,56043,3056
Wyoming,Weston,nan,Percent,56045,3058
